Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.094175	0.372280	0.419378	0.114167	0.269705	0.245598	0.237768	0.246929	0.399161	0.108175	0.091272	0.401393	0.094175	0.372280	0.419378	0.114167	0.269705	0.245598	0.237768	0.246929	0.399161	0.108175	0.091272	0.401393	
2000	0.092720	3	0.101796	0.399115	0.395113	0.103976	0.272020	0.241677	0.241644	0.244659	0.404918	0.106782	0.093538	0.394763	0.101796	0.399115	0.395113	0.103976	0.272020	0.241677	0.241644	0.244659	0.404918	0.106782	0.093538	0.394763	
3000	0.092720	3	0.102225	0.383542	0.411568	0.102665	0.252163	0.247874	0.247020	0.252942	0.393089	0.103720	0.099288	0.403903	0.102225	0.383542	0.411568	0.102665	0.252163	0.247874	0.247020	0.252942	0.393089	0.103720	0.099288	0.403903	
4000	0.092720	3	0.104759	0.382304	0.408835	0.104102	0.265311	0.244162	0.240278	0.250249	0.403096	0.102564	0.096108	0.398232	0.104759	0.382304	0.408835	0.104102	0.265311	0.244162	0.240278	0.250249	0.403096	0.102564	0.096108	0.398232	
5000	0.092720	3	0.104759	0.382304	0.408835	0.104102	0.253440	0.240166	0.264329	0.242064	0.403096	0.102564	0.096108	0.398232	0.104759	0.382304	0.408835	0.104102	0.253440	0.240166	0.264329	0.242064	0.403096	0.102564	0.096108	0.398232	
6000	0.092720	3	0.103581	0.394910	0.391214	0.110296	0.262223	0.234759	0.252959	0.250060	0.403096	0.102564	0.096108	0.398232	0.103581	0.394910	0.391214	0.110296	0.262223	0.234759	0.252959	0.250060	0.403096	0.102564	0.096108	0.398232	
7000	0.092720	3	0.099291	0.392986	0.404419	0.103305	0.261387	0.234200	0.245698	0.258715	0.403096	0.102564	0.096108	0.398232	0.099291	0.392986	0.404419	0.103305	0.261387	0.234200	0.245698	0.258715	0.403096	0.102564	0.096108	0.398232	
8000	0.092720	3	0.100055	0.386434	0.409626	0.103885	0.271151	0.240556	0.244517	0.243776	0.403096	0.102564	0.096108	0.398232	0.100055	0.386434	0.409626	0.103885	0.271151	0.240556	0.244517	0.243776	0.403096	0.102564	0.096108	0.398232	
9000	0.092720	3	0.100055	0.386434	0.409626	0.103885	0.263864	0.235227	0.251006	0.249904	0.396277	0.104718	0.097181	0.401824	0.100055	0.386434	0.409626	0.103885	0.263864	0.235227	0.251006	0.249904	0.396277	0.104718	0.097181	0.401824	
10000	0.092720	3	0.096941	0.385712	0.411799	0.105547	0.255770	0.254165	0.244514	0.245551	0.396277	0.104718	0.097181	0.401824	0.096941	0.385712	0.411799	0.105547	0.255770	0.254165	0.244514	0.245551	0.396277	0.104718	0.097181	0.401824	
11000	0.092720	3	0.096941	0.385712	0.411799	0.105547	0.263351	0.243856	0.240813	0.251981	0.396277	0.104718	0.097181	0.401824	0.096941	0.385712	0.411799	0.105547	0.263351	0.243856	0.240813	0.251981	0.396277	0.104718	0.097181	0.401824	
12000	0.092720	3	0.096941	0.385712	0.411799	0.105547	0.260841	0.246833	0.245872	0.246454	0.396277	0.104718	0.097181	0.401824	0.096941	0.385712	0.411799	0.105547	0.260841	0.246833	0.245872	0.246454	0.396277	0.104718	0.097181	0.401824	
13000	0.092720	3	0.093869	0.391362	0.409221	0.105548	0.247899	0.230426	0.255793	0.265882	0.396277	0.104718	0.097181	0.401824	0.093869	0.391362	0.409221	0.105548	0.247899	0.230426	0.255793	0.265882	0.396277	0.104718	0.097181	0.401824	
14000	0.092720	3	0.093869	0.391362	0.409221	0.105548	0.259399	0.243507	0.247005	0.250089	0.396277	0.104718	0.097181	0.401824	0.093869	0.391362	0.409221	0.105548	0.259399	0.243507	0.247005	0.250089	0.396277	0.104718	0.097181	0.401824	
15000	0.092720	3	0.099272	0.405774	0.388374	0.106580	0.265332	0.235327	0.252062	0.247279	0.396277	0.104718	0.097181	0.401824	0.099272	0.405774	0.388374	0.106580	0.265332	0.235327	0.252062	0.247279	0.396277	0.104718	0.097181	0.401824	
16000	0.092720	3	0.094403	0.393659	0.405752	0.106185	0.266554	0.237064	0.237426	0.258956	0.394671	0.103487	0.097498	0.404343	0.094403	0.393659	0.405752	0.106185	0.266554	0.237064	0.237426	0.258956	0.394671	0.103487	0.097498	0.404343	
17000	0.092720	3	0.104638	0.388570	0.401494	0.105297	0.263299	0.236910	0.241371	0.258420	0.397597	0.101975	0.098586	0.401842	0.104638	0.388570	0.401494	0.105297	0.263299	0.236910	0.241371	0.258420	0.397597	0.101975	0.098586	0.401842	
18000	0.092720	3	0.102347	0.396776	0.393581	0.107296	0.274703	0.234904	0.237536	0.252857	0.397597	0.101975	0.098586	0.401842	0.102347	0.396776	0.393581	0.107296	0.274703	0.234904	0.237536	0.252857	0.397597	0.101975	0.098586	0.401842	
19000	0.092720	3	0.099335	0.405337	0.393785	0.101543	0.271739	0.250250	0.236469	0.241542	0.405065	0.104086	0.091164	0.399685	0.099335	0.405337	0.393785	0.101543	0.271739	0.250250	0.236469	0.241542	0.405065	0.104086	0.091164	0.399685	
20000	0.092720	3	0.093075	0.390368	0.410156	0.106401	0.266128	0.240235	0.245479	0.248158	0.405065	0.104086	0.091164	0.399685	0.093075	0.390368	0.410156	0.106401	0.266128	0.240235	0.245479	0.248158	0.405065	0.104086	0.091164	0.399685	
21000	0.092720	3	0.100387	0.390078	0.408487	0.101049	0.268945	0.237516	0.243556	0.249984	0.400663	0.100305	0.095868	0.403164	0.100387	0.390078	0.408487	0.101049	0.268945	0.237516	0.243556	0.249984	0.400663	0.100305	0.095868	0.403164	
22000	0.092720	3	0.098653	0.396326	0.404727	0.100294	0.272173	0.237250	0.242717	0.247860	0.406654	0.103080	0.094066	0.396200	0.098653	0.396326	0.404727	0.100294	0.272173	0.237250	0.242717	0.247860	0.406654	0.103080	0.094066	0.396200	
23000	0.092720	3	0.095848	0.389838	0.402177	0.112136	0.264317	0.237262	0.235129	0.263293	0.399997	0.107998	0.092317	0.399687	0.095848	0.389838	0.402177	0.112136	0.264317	0.237262	0.235129	0.263293	0.399997	0.107998	0.092317	0.399687	
24000	0.092720	3	0.095848	0.389838	0.402177	0.112136	0.253861	0.235151	0.259946	0.251041	0.399997	0.107998	0.092317	0.399687	0.095848	0.389838	0.402177	0.112136	0.253861	0.235151	0.259946	0.251041	0.399997	0.107998	0.092317	0.399687	
25000	0.092720	3	0.098688	0.392546	0.401636	0.107130	0.267202	0.236370	0.254283	0.242145	0.399997	0.107998	0.092317	0.399687	0.098688	0.392546	0.401636	0.107130	0.267202	0.236370	0.254283	0.242145	0.399997	0.107998	0.092317	0.399687	
26000	0.092720	3	0.092745	0.396080	0.413835	0.097340	0.275588	0.235555	0.241611	0.247246	0.392683	0.106582	0.093519	0.407217	0.092745	0.396080	0.413835	0.097340	0.275588	0.235555	0.241611	0.247246	0.392683	0.106582	0.093519	0.407217	
27000	0.092720	3	0.092476	0.389251	0.414396	0.103878	0.263889	0.240717	0.248924	0.246470	0.392683	0.106582	0.093519	0.407217	0.092476	0.389251	0.414396	0.103878	0.263889	0.240717	0.248924	0.246470	0.392683	0.106582	0.093519	0.407217	
28000	0.092720	3	0.101452	0.387754	0.402841	0.107953	0.268748	0.252449	0.239860	0.238942	0.405200	0.106593	0.094931	0.393276	0.101452	0.387754	0.402841	0.107953	0.268748	0.252449	0.239860	0.238942	0.405200	0.106593	0.094931	0.393276	
29000	0.092720	3	0.097268	0.384013	0.410919	0.107801	0.266599	0.246683	0.246561	0.240156	0.405726	0.102864	0.091700	0.399710	0.097268	0.384013	0.410919	0.107801	0.266599	0.246683	0.246561	0.240156	0.405726	0.102864	0.091700	0.399710	
30000	0.092720	3	0.101505	0.386103	0.406888	0.105504	0.270821	0.245800	0.245378	0.238001	0.405726	0.102864	0.091700	0.399710	0.101505	0.386103	0.406888	0.105504	0.270821	0.245800	0.245378	0.238001	0.405726	0.102864	0.091700	0.399710	
31000	0.092720	3	0.102173	0.397523	0.394518	0.105786	0.265432	0.244845	0.247700	0.242023	0.394449	0.103549	0.097043	0.404959	0.102173	0.397523	0.394518	0.105786	0.265432	0.244845	0.247700	0.242023	0.394449	0.103549	0.097043	0.404959	
32000	0.092720	3	0.102173	0.397523	0.394518	0.105786	0.257193	0.255868	0.233678	0.253261	0.394449	0.103549	0.097043	0.404959	0.102173	0.397523	0.394518	0.105786	0.257193	0.255868	0.233678	0.253261	0.394449	0.103549	0.097043	0.404959	
33000	0.092720	3	0.102173	0.397523	0.394518	0.105786	0.237287	0.241849	0.250190	0.270674	0.394449	0.103549	0.097043	0.404959	0.102173	0.397523	0.394518	0.105786	0.237287	0.241849	0.250190	0.270674	0.394449	0.103549	0.097043	0.404959	
34000	0.092720	3	0.098683	0.393585	0.402533	0.105199	0.265110	0.230091	0.247140	0.257660	0.394449	0.103549	0.097043	0.404959	0.098683	0.393585	0.402533	0.105199	0.265110	0.230091	0.247140	0.257660	0.394449	0.103549	0.097043	0.404959	
35000	0.092720	3	0.094703	0.386310	0.410169	0.108818	0.270112	0.240927	0.238425	0.250536	0.402274	0.103437	0.097645	0.396644	0.094703	0.386310	0.410169	0.108818	0.270112	0.240927	0.238425	0.250536	0.402274	0.103437	0.097645	0.396644	
36000	0.092720	3	0.093668	0.382778	0.420252	0.103302	0.254917	0.247029	0.250509	0.247544	0.402274	0.103437	0.097645	0.396644	0.093668	0.382778	0.420252	0.103302	0.254917	0.247029	0.250509	0.247544	0.402274	0.103437	0.097645	0.396644	
37000	0.092720	3	0.096590	0.389071	0.410874	0.103465	0.261878	0.247156	0.243124	0.247842	0.402274	0.103437	0.097645	0.396644	0.096590	0.389071	0.410874	0.103465	0.261878	0.247156	0.243124	0.247842	0.402274	0.103437	0.097645	0.396644	
38000	0.092720	3	0.096590	0.389071	0.410874	0.103465	0.261164	0.223201	0.250011	0.265624	0.402274	0.103437	0.097645	0.396644	0.096590	0.389071	0.410874	0.103465	0.261164	0.223201	0.250011	0.265624	0.402274	0.103437	0.097645	0.396644	
