Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.089200	0.420368	0.390791	0.099640	0.241548	0.266467	0.247728	0.244258	0.379662	0.101805	0.102442	0.416092	0.089200	0.420368	0.390791	0.099640	0.241548	0.266467	0.247728	0.244258	0.379662	0.101805	0.102442	0.416092	
2000	1.695768	3	0.089374	0.416150	0.404474	0.090002	0.238069	0.255830	0.252767	0.253335	0.390065	0.101075	0.101263	0.407597	0.089374	0.416150	0.404474	0.090002	0.238069	0.255830	0.252767	0.253335	0.390065	0.101075	0.101263	0.407597	
3000	1.695768	3	0.089374	0.416150	0.404474	0.090002	0.234196	0.258657	0.252481	0.254666	0.392764	0.102000	0.104628	0.400608	0.089374	0.416150	0.404474	0.090002	0.234196	0.258657	0.252481	0.254666	0.392764	0.102000	0.104628	0.400608	
4000	1.695768	3	0.090660	0.411549	0.395814	0.101977	0.237907	0.259919	0.246138	0.256036	0.392758	0.101067	0.102092	0.404082	0.090660	0.411549	0.395814	0.101977	0.237907	0.259919	0.246138	0.256036	0.392758	0.101067	0.102092	0.404082	
5000	1.695768	3	0.090660	0.411549	0.395814	0.101977	0.243648	0.262572	0.241120	0.252660	0.392758	0.101067	0.102092	0.404082	0.090660	0.411549	0.395814	0.101977	0.243648	0.262572	0.241120	0.252660	0.392758	0.101067	0.102092	0.404082	
6000	1.695768	3	0.096801	0.411026	0.394293	0.097879	0.235818	0.258072	0.248962	0.257148	0.392758	0.101067	0.102092	0.404082	0.096801	0.411026	0.394293	0.097879	0.235818	0.258072	0.248962	0.257148	0.392758	0.101067	0.102092	0.404082	
7000	1.695768	3	0.089621	0.405793	0.407810	0.096776	0.251845	0.246341	0.249636	0.252179	0.390348	0.104356	0.107517	0.397778	0.089621	0.405793	0.407810	0.096776	0.251845	0.246341	0.249636	0.252179	0.390348	0.104356	0.107517	0.397778	
8000	1.695768	3	0.089621	0.405793	0.407810	0.096776	0.244869	0.257933	0.248986	0.248213	0.390348	0.104356	0.107517	0.397778	0.089621	0.405793	0.407810	0.096776	0.244869	0.257933	0.248986	0.248213	0.390348	0.104356	0.107517	0.397778	
9000	1.695768	3	0.093212	0.402804	0.404001	0.099982	0.236861	0.270678	0.239447	0.253014	0.390348	0.104356	0.107517	0.397778	0.093212	0.402804	0.404001	0.099982	0.236861	0.270678	0.239447	0.253014	0.390348	0.104356	0.107517	0.397778	
10000	1.695768	3	0.089359	0.415665	0.400642	0.094334	0.238669	0.256324	0.244102	0.260904	0.397861	0.099408	0.102501	0.400231	0.089359	0.415665	0.400642	0.094334	0.238669	0.256324	0.244102	0.260904	0.397861	0.099408	0.102501	0.400231	
11000	1.695768	3	0.095821	0.409272	0.397559	0.097348	0.240865	0.255198	0.245046	0.258891	0.397861	0.099408	0.102501	0.400231	0.095821	0.409272	0.397559	0.097348	0.240865	0.255198	0.245046	0.258891	0.397861	0.099408	0.102501	0.400231	
12000	1.695768	3	0.090674	0.399747	0.412838	0.096741	0.246119	0.249346	0.249096	0.255438	0.397861	0.099408	0.102501	0.400231	0.090674	0.399747	0.412838	0.096741	0.246119	0.249346	0.249096	0.255438	0.397861	0.099408	0.102501	0.400231	
13000	1.695768	3	0.102536	0.406608	0.390620	0.100235	0.238908	0.271530	0.243678	0.245883	0.387614	0.103464	0.104578	0.404344	0.102536	0.406608	0.390620	0.100235	0.238908	0.271530	0.243678	0.245883	0.387614	0.103464	0.104578	0.404344	
14000	1.695768	3	0.095995	0.411634	0.392964	0.099407	0.233029	0.262699	0.246855	0.257418	0.387614	0.103464	0.104578	0.404344	0.095995	0.411634	0.392964	0.099407	0.233029	0.262699	0.246855	0.257418	0.387614	0.103464	0.104578	0.404344	
15000	1.695768	3	0.095995	0.411634	0.392964	0.099407	0.242905	0.262784	0.250209	0.244102	0.387614	0.103464	0.104578	0.404344	0.095995	0.411634	0.392964	0.099407	0.242905	0.262784	0.250209	0.244102	0.387614	0.103464	0.104578	0.404344	
16000	1.695768	3	0.092882	0.375863	0.425079	0.106177	0.247517	0.263248	0.244658	0.244576	0.387614	0.103464	0.104578	0.404344	0.092882	0.375863	0.425079	0.106177	0.247517	0.263248	0.244658	0.244576	0.387614	0.103464	0.104578	0.404344	
17000	1.695768	3	0.093382	0.402043	0.407238	0.097337	0.237609	0.267013	0.256365	0.239013	0.393701	0.102470	0.103586	0.400242	0.093382	0.402043	0.407238	0.097337	0.237609	0.267013	0.256365	0.239013	0.393701	0.102470	0.103586	0.400242	
18000	1.695768	3	0.093763	0.396808	0.411556	0.097873	0.252396	0.247204	0.246429	0.253971	0.393701	0.102470	0.103586	0.400242	0.093763	0.396808	0.411556	0.097873	0.252396	0.247204	0.246429	0.253971	0.393701	0.102470	0.103586	0.400242	
