Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.140259	0.262054	0.130999	0.112698	0.242442	0.111548	0.140259	0.262054	0.130999	0.112698	0.242442	0.111548	0.140259	0.262054	0.130999	0.112698	0.242442	0.111548	0.242965	0.123649	0.119303	0.135352	0.128110	0.250620	0.242965	0.123649	0.119303	0.135352	0.128110	0.250620	0.242965	0.123649	0.119303	0.135352	0.128110	0.250620	
2000	0.092720	2	0.138457	0.257552	0.131756	0.098290	0.246524	0.127422	0.138457	0.257552	0.131756	0.098290	0.246524	0.127422	0.138457	0.257552	0.131756	0.098290	0.246524	0.127422	0.259483	0.121454	0.141677	0.114252	0.127491	0.235643	0.259483	0.121454	0.141677	0.114252	0.127491	0.235643	0.259483	0.121454	0.141677	0.114252	0.127491	0.235643	
3000	0.092720	2	0.133821	0.266615	0.124883	0.108479	0.240858	0.125344	0.133821	0.266615	0.124883	0.108479	0.240858	0.125344	0.133821	0.266615	0.124883	0.108479	0.240858	0.125344	0.243772	0.129679	0.128044	0.116753	0.120725	0.261026	0.243772	0.129679	0.128044	0.116753	0.120725	0.261026	0.243772	0.129679	0.128044	0.116753	0.120725	0.261026	
4000	0.092720	2	0.133344	0.230813	0.127670	0.120571	0.263599	0.124002	0.133344	0.230813	0.127670	0.120571	0.263599	0.124002	0.133344	0.230813	0.127670	0.120571	0.263599	0.124002	0.253293	0.117406	0.131012	0.111617	0.124056	0.262616	0.253293	0.117406	0.131012	0.111617	0.124056	0.262616	0.253293	0.117406	0.131012	0.111617	0.124056	0.262616	
5000	0.092720	2	0.150733	0.234385	0.122580	0.108825	0.268536	0.114942	0.150733	0.234385	0.122580	0.108825	0.268536	0.114942	0.150733	0.234385	0.122580	0.108825	0.268536	0.114942	0.243176	0.117936	0.123728	0.116863	0.138363	0.259935	0.243176	0.117936	0.123728	0.116863	0.138363	0.259935	0.243176	0.117936	0.123728	0.116863	0.138363	0.259935	
6000	0.092720	2	0.146751	0.248661	0.129421	0.107304	0.251337	0.116525	0.146751	0.248661	0.129421	0.107304	0.251337	0.116525	0.146751	0.248661	0.129421	0.107304	0.251337	0.116525	0.251298	0.114900	0.135447	0.117808	0.123887	0.256660	0.251298	0.114900	0.135447	0.117808	0.123887	0.256660	0.251298	0.114900	0.135447	0.117808	0.123887	0.256660	
7000	0.092720	2	0.141033	0.238719	0.128027	0.108948	0.267989	0.115283	0.141033	0.238719	0.128027	0.108948	0.267989	0.115283	0.141033	0.238719	0.128027	0.108948	0.267989	0.115283	0.251004	0.126565	0.134107	0.117526	0.133119	0.237680	0.251004	0.126565	0.134107	0.117526	0.133119	0.237680	0.251004	0.126565	0.134107	0.117526	0.133119	0.237680	
8000	0.092720	2	0.131276	0.256062	0.120693	0.114253	0.263258	0.114457	0.131276	0.256062	0.120693	0.114253	0.263258	0.114457	0.131276	0.256062	0.120693	0.114253	0.263258	0.114457	0.242547	0.114473	0.137777	0.115362	0.135728	0.254112	0.242547	0.114473	0.137777	0.115362	0.135728	0.254112	0.242547	0.114473	0.137777	0.115362	0.135728	0.254112	
9000	0.092720	2	0.135040	0.252327	0.128188	0.116931	0.250034	0.117480	0.135040	0.252327	0.128188	0.116931	0.250034	0.117480	0.135040	0.252327	0.128188	0.116931	0.250034	0.117480	0.255499	0.126425	0.131354	0.118254	0.121188	0.247280	0.255499	0.126425	0.131354	0.118254	0.121188	0.247280	0.255499	0.126425	0.131354	0.118254	0.121188	0.247280	
10000	0.092720	2	0.135049	0.243071	0.128653	0.129351	0.251756	0.112119	0.135049	0.243071	0.128653	0.129351	0.251756	0.112119	0.135049	0.243071	0.128653	0.129351	0.251756	0.112119	0.255733	0.123336	0.134717	0.117792	0.129204	0.239218	0.255733	0.123336	0.134717	0.117792	0.129204	0.239218	0.255733	0.123336	0.134717	0.117792	0.129204	0.239218	
