Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.119431	0.390592	0.389188	0.100789	0.264785	0.241074	0.256551	0.237590	0.372813	0.097680	0.108138	0.421369	0.119431	0.390592	0.389188	0.100789	0.264785	0.241074	0.256551	0.237590	0.372813	0.097680	0.108138	0.421369	
2000	1.695768	3	0.112084	0.398041	0.388005	0.101869	0.267823	0.231578	0.252335	0.248264	0.386214	0.106279	0.102617	0.404889	0.112084	0.398041	0.388005	0.101869	0.267823	0.231578	0.252335	0.248264	0.386214	0.106279	0.102617	0.404889	
3000	1.695768	3	0.107878	0.399418	0.392388	0.100316	0.263905	0.239608	0.261805	0.234682	0.386214	0.106279	0.102617	0.404889	0.107878	0.399418	0.392388	0.100316	0.263905	0.239608	0.261805	0.234682	0.386214	0.106279	0.102617	0.404889	
4000	1.695768	3	0.107878	0.399418	0.392388	0.100316	0.263905	0.239608	0.261805	0.234682	0.390287	0.102247	0.103430	0.404036	0.107878	0.399418	0.392388	0.100316	0.263905	0.239608	0.261805	0.234682	0.390287	0.102247	0.103430	0.404036	
5000	1.695768	3	0.112156	0.404008	0.384994	0.098843	0.252193	0.249535	0.254252	0.244020	0.390287	0.102247	0.103430	0.404036	0.112156	0.404008	0.384994	0.098843	0.252193	0.249535	0.254252	0.244020	0.390287	0.102247	0.103430	0.404036	
6000	1.695768	3	0.106297	0.413672	0.383602	0.096429	0.272641	0.249957	0.246112	0.231290	0.390287	0.102247	0.103430	0.404036	0.106297	0.413672	0.383602	0.096429	0.272641	0.249957	0.246112	0.231290	0.390287	0.102247	0.103430	0.404036	
7000	1.695768	3	0.108258	0.399362	0.396610	0.095769	0.261695	0.243439	0.257019	0.237847	0.390287	0.102247	0.103430	0.404036	0.108258	0.399362	0.396610	0.095769	0.261695	0.243439	0.257019	0.237847	0.390287	0.102247	0.103430	0.404036	
8000	1.695768	3	0.101771	0.405978	0.393023	0.099229	0.262730	0.235612	0.265853	0.235805	0.385837	0.102160	0.101293	0.410711	0.101771	0.405978	0.393023	0.099229	0.262730	0.235612	0.265853	0.235805	0.385837	0.102160	0.101293	0.410711	
9000	1.695768	3	0.101771	0.405978	0.393023	0.099229	0.254529	0.240495	0.261497	0.243480	0.385837	0.102160	0.101293	0.410711	0.101771	0.405978	0.393023	0.099229	0.254529	0.240495	0.261497	0.243480	0.385837	0.102160	0.101293	0.410711	
10000	1.695768	3	0.110362	0.399767	0.391988	0.097883	0.251825	0.235013	0.272201	0.240961	0.385837	0.102160	0.101293	0.410711	0.110362	0.399767	0.391988	0.097883	0.251825	0.235013	0.272201	0.240961	0.385837	0.102160	0.101293	0.410711	
11000	1.695768	3	0.103148	0.410222	0.389780	0.096850	0.266798	0.245615	0.253565	0.234021	0.385837	0.102160	0.101293	0.410711	0.103148	0.410222	0.389780	0.096850	0.266798	0.245615	0.253565	0.234021	0.385837	0.102160	0.101293	0.410711	
12000	1.695768	3	0.107045	0.409799	0.391093	0.092063	0.262647	0.242383	0.259944	0.235026	0.395135	0.102974	0.099248	0.402643	0.107045	0.409799	0.391093	0.092063	0.262647	0.242383	0.259944	0.235026	0.395135	0.102974	0.099248	0.402643	
13000	1.695768	3	0.107045	0.409799	0.391093	0.092063	0.267885	0.246450	0.258087	0.227579	0.395135	0.102974	0.099248	0.402643	0.107045	0.409799	0.391093	0.092063	0.267885	0.246450	0.258087	0.227579	0.395135	0.102974	0.099248	0.402643	
14000	1.695768	3	0.107045	0.409799	0.391093	0.092063	0.251518	0.243799	0.257430	0.247253	0.395135	0.102974	0.099248	0.402643	0.107045	0.409799	0.391093	0.092063	0.251518	0.243799	0.257430	0.247253	0.395135	0.102974	0.099248	0.402643	
15000	1.695768	3	0.104502	0.418965	0.381862	0.094670	0.254848	0.241524	0.262080	0.241548	0.395135	0.102974	0.099248	0.402643	0.104502	0.418965	0.381862	0.094670	0.254848	0.241524	0.262080	0.241548	0.395135	0.102974	0.099248	0.402643	
16000	1.695768	3	0.109472	0.404322	0.392916	0.093291	0.263275	0.238433	0.272545	0.225747	0.395135	0.102974	0.099248	0.402643	0.109472	0.404322	0.392916	0.093291	0.263275	0.238433	0.272545	0.225747	0.395135	0.102974	0.099248	0.402643	
17000	1.695768	3	0.109472	0.404322	0.392916	0.093291	0.263392	0.252719	0.249916	0.233973	0.395135	0.102974	0.099248	0.402643	0.109472	0.404322	0.392916	0.093291	0.263392	0.252719	0.249916	0.233973	0.395135	0.102974	0.099248	0.402643	
18000	1.695768	3	0.105384	0.408827	0.391617	0.094171	0.256866	0.249948	0.250261	0.242925	0.391492	0.100322	0.103340	0.404846	0.105384	0.408827	0.391617	0.094171	0.256866	0.249948	0.250261	0.242925	0.391492	0.100322	0.103340	0.404846	
19000	1.695768	3	0.102009	0.409973	0.391154	0.096864	0.269561	0.239912	0.251308	0.239219	0.394926	0.102422	0.100838	0.401813	0.102009	0.409973	0.391154	0.096864	0.269561	0.239912	0.251308	0.239219	0.394926	0.102422	0.100838	0.401813	
20000	1.695768	3	0.113741	0.404776	0.387582	0.093901	0.266785	0.242103	0.241415	0.249696	0.394926	0.102422	0.100838	0.401813	0.113741	0.404776	0.387582	0.093901	0.266785	0.242103	0.241415	0.249696	0.394926	0.102422	0.100838	0.401813	
21000	1.695768	3	0.107433	0.415060	0.388543	0.088965	0.259205	0.248140	0.267891	0.224765	0.394926	0.102422	0.100838	0.401813	0.107433	0.415060	0.388543	0.088965	0.259205	0.248140	0.267891	0.224765	0.394926	0.102422	0.100838	0.401813	
22000	1.695768	3	0.109278	0.397631	0.392839	0.100251	0.253424	0.260033	0.248073	0.238471	0.394926	0.102422	0.100838	0.401813	0.109278	0.397631	0.392839	0.100251	0.253424	0.260033	0.248073	0.238471	0.394926	0.102422	0.100838	0.401813	
23000	1.695768	3	0.101391	0.400522	0.402506	0.095581	0.258896	0.251937	0.248544	0.240623	0.394926	0.102422	0.100838	0.401813	0.101391	0.400522	0.402506	0.095581	0.258896	0.251937	0.248544	0.240623	0.394926	0.102422	0.100838	0.401813	
24000	1.695768	3	0.112195	0.401934	0.391954	0.093917	0.253482	0.250778	0.262084	0.233656	0.394926	0.102422	0.100838	0.401813	0.112195	0.401934	0.391954	0.093917	0.253482	0.250778	0.262084	0.233656	0.394926	0.102422	0.100838	0.401813	
25000	1.695768	3	0.112195	0.401934	0.391954	0.093917	0.251096	0.245225	0.265058	0.238621	0.394926	0.102422	0.100838	0.401813	0.112195	0.401934	0.391954	0.093917	0.251096	0.245225	0.265058	0.238621	0.394926	0.102422	0.100838	0.401813	
26000	1.695768	3	0.102012	0.403926	0.396479	0.097583	0.264912	0.242990	0.249133	0.242965	0.389655	0.101108	0.100086	0.409151	0.102012	0.403926	0.396479	0.097583	0.264912	0.242990	0.249133	0.242965	0.389655	0.101108	0.100086	0.409151	
27000	1.695768	3	0.107501	0.403187	0.384370	0.104941	0.257399	0.246931	0.258774	0.236896	0.394812	0.098274	0.100983	0.405931	0.107501	0.403187	0.384370	0.104941	0.257399	0.246931	0.258774	0.236896	0.394812	0.098274	0.100983	0.405931	
28000	1.695768	3	0.107501	0.403187	0.384370	0.104941	0.264513	0.246255	0.247269	0.241964	0.391961	0.103494	0.096074	0.408471	0.107501	0.403187	0.384370	0.104941	0.264513	0.246255	0.247269	0.241964	0.391961	0.103494	0.096074	0.408471	
29000	1.695768	3	0.107501	0.403187	0.384370	0.104941	0.264391	0.236169	0.257024	0.242416	0.391961	0.103494	0.096074	0.408471	0.107501	0.403187	0.384370	0.104941	0.264391	0.236169	0.257024	0.242416	0.391961	0.103494	0.096074	0.408471	
30000	1.695768	3	0.107501	0.403187	0.384370	0.104941	0.261585	0.237889	0.255261	0.245266	0.391961	0.103494	0.096074	0.408471	0.107501	0.403187	0.384370	0.104941	0.261585	0.237889	0.255261	0.245266	0.391961	0.103494	0.096074	0.408471	
31000	1.695768	3	0.110577	0.402238	0.389097	0.098089	0.261585	0.237889	0.255261	0.245266	0.391961	0.103494	0.096074	0.408471	0.110577	0.402238	0.389097	0.098089	0.261585	0.237889	0.255261	0.245266	0.391961	0.103494	0.096074	0.408471	
32000	1.695768	3	0.107472	0.404360	0.392666	0.095501	0.261807	0.241758	0.254414	0.242021	0.391961	0.103494	0.096074	0.408471	0.107472	0.404360	0.392666	0.095501	0.261807	0.241758	0.254414	0.242021	0.391961	0.103494	0.096074	0.408471	
33000	1.695768	3	0.107472	0.404360	0.392666	0.095501	0.270240	0.236708	0.267259	0.225792	0.391961	0.103494	0.096074	0.408471	0.107472	0.404360	0.392666	0.095501	0.270240	0.236708	0.267259	0.225792	0.391961	0.103494	0.096074	0.408471	
34000	1.695768	3	0.107472	0.404360	0.392666	0.095501	0.261659	0.239341	0.255321	0.243679	0.391961	0.103494	0.096074	0.408471	0.107472	0.404360	0.392666	0.095501	0.261659	0.239341	0.255321	0.243679	0.391961	0.103494	0.096074	0.408471	
35000	1.695768	3	0.108987	0.418563	0.376774	0.095677	0.259758	0.244272	0.253720	0.242251	0.391961	0.103494	0.096074	0.408471	0.108987	0.418563	0.376774	0.095677	0.259758	0.244272	0.253720	0.242251	0.391961	0.103494	0.096074	0.408471	
36000	1.695768	3	0.105318	0.409270	0.385462	0.099951	0.271966	0.242145	0.247333	0.238556	0.391961	0.103494	0.096074	0.408471	0.105318	0.409270	0.385462	0.099951	0.271966	0.242145	0.247333	0.238556	0.391961	0.103494	0.096074	0.408471	
37000	1.695768	3	0.105318	0.409270	0.385462	0.099951	0.256645	0.242240	0.256746	0.244368	0.391961	0.103494	0.096074	0.408471	0.105318	0.409270	0.385462	0.099951	0.256645	0.242240	0.256746	0.244368	0.391961	0.103494	0.096074	0.408471	
38000	1.695768	3	0.105318	0.409270	0.385462	0.099951	0.266624	0.244698	0.254128	0.234550	0.391806	0.101138	0.098555	0.408500	0.105318	0.409270	0.385462	0.099951	0.266624	0.244698	0.254128	0.234550	0.391806	0.101138	0.098555	0.408500	
39000	1.695768	3	0.105318	0.409270	0.385462	0.099951	0.260942	0.224127	0.266059	0.248872	0.391806	0.101138	0.098555	0.408500	0.105318	0.409270	0.385462	0.099951	0.260942	0.224127	0.266059	0.248872	0.391806	0.101138	0.098555	0.408500	
40000	1.695768	3	0.103628	0.404986	0.395730	0.095655	0.263471	0.239726	0.261397	0.235406	0.397913	0.101739	0.100581	0.399768	0.103628	0.404986	0.395730	0.095655	0.263471	0.239726	0.261397	0.235406	0.397913	0.101739	0.100581	0.399768	
41000	1.695768	3	0.103628	0.404986	0.395730	0.095655	0.255644	0.246900	0.259099	0.238357	0.397913	0.101739	0.100581	0.399768	0.103628	0.404986	0.395730	0.095655	0.255644	0.246900	0.259099	0.238357	0.397913	0.101739	0.100581	0.399768	
42000	1.695768	3	0.103413	0.406516	0.389795	0.100276	0.250049	0.238616	0.260375	0.250960	0.393647	0.101957	0.098324	0.406072	0.103413	0.406516	0.389795	0.100276	0.250049	0.238616	0.260375	0.250960	0.393647	0.101957	0.098324	0.406072	
43000	1.695768	3	0.105475	0.406212	0.391205	0.097108	0.247436	0.252236	0.264488	0.235840	0.387822	0.097693	0.101252	0.413233	0.105475	0.406212	0.391205	0.097108	0.247436	0.252236	0.264488	0.235840	0.387822	0.097693	0.101252	0.413233	
44000	1.695768	3	0.105475	0.406212	0.391205	0.097108	0.271543	0.246789	0.252715	0.228953	0.390867	0.099446	0.104120	0.405567	0.105475	0.406212	0.391205	0.097108	0.271543	0.246789	0.252715	0.228953	0.390867	0.099446	0.104120	0.405567	
45000	1.695768	3	0.105475	0.406212	0.391205	0.097108	0.272995	0.243584	0.254380	0.229041	0.391263	0.104220	0.096969	0.407549	0.105475	0.406212	0.391205	0.097108	0.272995	0.243584	0.254380	0.229041	0.391263	0.104220	0.096969	0.407549	
46000	1.695768	3	0.106102	0.410896	0.386630	0.096372	0.270340	0.245924	0.247520	0.236216	0.401381	0.102859	0.094564	0.401196	0.106102	0.410896	0.386630	0.096372	0.270340	0.245924	0.247520	0.236216	0.401381	0.102859	0.094564	0.401196	
47000	1.695768	3	0.106102	0.410896	0.386630	0.096372	0.275132	0.244138	0.247948	0.232782	0.401381	0.102859	0.094564	0.401196	0.106102	0.410896	0.386630	0.096372	0.275132	0.244138	0.247948	0.232782	0.401381	0.102859	0.094564	0.401196	
48000	1.695768	3	0.106102	0.410896	0.386630	0.096372	0.247609	0.245452	0.261475	0.245464	0.394532	0.103089	0.095945	0.406434	0.106102	0.410896	0.386630	0.096372	0.247609	0.245452	0.261475	0.245464	0.394532	0.103089	0.095945	0.406434	
49000	1.695768	3	0.106102	0.410896	0.386630	0.096372	0.267233	0.240390	0.259964	0.232413	0.394532	0.103089	0.095945	0.406434	0.106102	0.410896	0.386630	0.096372	0.267233	0.240390	0.259964	0.232413	0.394532	0.103089	0.095945	0.406434	
50000	1.695768	3	0.096712	0.409606	0.399565	0.094118	0.274963	0.236455	0.254434	0.234148	0.394532	0.103089	0.095945	0.406434	0.096712	0.409606	0.399565	0.094118	0.274963	0.236455	0.254434	0.234148	0.394532	0.103089	0.095945	0.406434	
51000	1.695768	3	0.101125	0.410920	0.394048	0.093907	0.266510	0.238545	0.249141	0.245804	0.394532	0.103089	0.095945	0.406434	0.101125	0.410920	0.394048	0.093907	0.266510	0.238545	0.249141	0.245804	0.394532	0.103089	0.095945	0.406434	
52000	1.695768	3	0.105085	0.400193	0.399503	0.095219	0.263017	0.250171	0.260456	0.226356	0.394532	0.103089	0.095945	0.406434	0.105085	0.400193	0.399503	0.095219	0.263017	0.250171	0.260456	0.226356	0.394532	0.103089	0.095945	0.406434	
53000	1.695768	3	0.102871	0.411556	0.394456	0.091117	0.252030	0.253045	0.252299	0.242626	0.392780	0.103932	0.100194	0.403094	0.102871	0.411556	0.394456	0.091117	0.252030	0.253045	0.252299	0.242626	0.392780	0.103932	0.100194	0.403094	
54000	1.695768	3	0.105951	0.406818	0.387687	0.099544	0.260210	0.241652	0.259731	0.238407	0.393550	0.098146	0.100215	0.408088	0.105951	0.406818	0.387687	0.099544	0.260210	0.241652	0.259731	0.238407	0.393550	0.098146	0.100215	0.408088	
55000	1.695768	3	0.108984	0.412358	0.383398	0.095260	0.251650	0.253664	0.256155	0.238531	0.389168	0.103090	0.099788	0.407954	0.108984	0.412358	0.383398	0.095260	0.251650	0.253664	0.256155	0.238531	0.389168	0.103090	0.099788	0.407954	
56000	1.695768	3	0.108747	0.395863	0.395309	0.100082	0.262216	0.258078	0.246472	0.233234	0.391303	0.103722	0.099270	0.405705	0.108747	0.395863	0.395309	0.100082	0.262216	0.258078	0.246472	0.233234	0.391303	0.103722	0.099270	0.405705	
57000	1.695768	3	0.111225	0.398044	0.389392	0.101339	0.247108	0.238709	0.269112	0.245070	0.391303	0.103722	0.099270	0.405705	0.111225	0.398044	0.389392	0.101339	0.247108	0.238709	0.269112	0.245070	0.391303	0.103722	0.099270	0.405705	
58000	1.695768	3	0.111225	0.398044	0.389392	0.101339	0.255259	0.239521	0.254555	0.250666	0.389588	0.101736	0.097967	0.410710	0.111225	0.398044	0.389392	0.101339	0.255259	0.239521	0.254555	0.250666	0.389588	0.101736	0.097967	0.410710	
59000	1.695768	3	0.111225	0.398044	0.389392	0.101339	0.262493	0.244257	0.250283	0.242966	0.390635	0.104935	0.099923	0.404506	0.111225	0.398044	0.389392	0.101339	0.262493	0.244257	0.250283	0.242966	0.390635	0.104935	0.099923	0.404506	
60000	1.695768	3	0.111225	0.398044	0.389392	0.101339	0.269114	0.240394	0.253584	0.236908	0.391225	0.103751	0.100885	0.404139	0.111225	0.398044	0.389392	0.101339	0.269114	0.240394	0.253584	0.236908	0.391225	0.103751	0.100885	0.404139	
61000	1.695768	3	0.111225	0.398044	0.389392	0.101339	0.245520	0.252910	0.257727	0.243844	0.391225	0.103751	0.100885	0.404139	0.111225	0.398044	0.389392	0.101339	0.245520	0.252910	0.257727	0.243844	0.391225	0.103751	0.100885	0.404139	
