Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	1.695768	4	10.215519	10.700055	27.370905	8.763302	10.215519	27.370905	
2000	1.695768	4	9.838915	10.181920	28.499800	9.012259	9.838915	28.499800	
3000	1.695768	3	11.286306	11.286306	27.247699	8.551601	11.286306	27.247699	
4000	1.695768	3	10.656845	10.656845	24.576228	8.163518	10.656845	24.576228	
5000	1.695768	4	11.197329	9.514589	24.380734	9.240197	9.514589	24.380734	
6000	1.695768	5	9.992172	10.152995	23.782927	8.455492	9.334528	23.782927	
7000	1.695768	3	11.283798	11.283798	23.884085	8.326232	11.283798	23.884085	
8000	1.695768	4	10.840332	10.088519	23.142960	8.061072	10.840332	23.142960	
9000	1.695768	4	10.199258	10.161179	24.075595	7.973310	10.161179	24.075595	
10000	1.695768	4	10.499147	10.296309	23.847816	8.654519	8.654519	23.847816	
11000	1.695768	4	11.059515	11.059515	23.625667	8.956618	9.982611	23.625667	
12000	1.695768	4	10.614197	10.117555	23.970405	7.831829	10.117555	23.970405	
13000	1.695768	5	11.639698	10.688279	24.694728	8.691055	10.543102	24.694728	
14000	1.695768	3	10.147892	10.147892	23.516767	8.756275	10.147892	23.516767	
15000	1.695768	4	11.054095	11.054095	23.226338	9.240361	9.574804	23.226338	
16000	1.695768	3	10.712001	10.712001	22.887391	7.883038	10.712001	22.887391	
17000	1.695768	5	11.142022	10.851761	22.928737	7.974170	10.009459	22.928737	
18000	1.695768	5	11.436089	10.773609	21.995589	8.619923	9.758804	21.995589	
19000	1.695768	5	11.633529	10.745194	21.856365	8.708035	9.646584	21.856365	
20000	1.695768	4	10.551302	10.551302	20.225307	8.216389	11.616344	20.225307	
21000	1.695768	3	11.147377	9.461568	19.442764	9.461568	11.147377	19.442764	
22000	1.695768	5	11.118453	9.572473	19.822578	8.248630	9.770149	19.822578	
23000	1.695768	4	10.679027	10.702233	20.016122	7.965703	10.679027	20.016122	
24000	1.695768	4	9.991399	9.085023	19.847097	8.471336	9.991399	19.847097	
