Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	3	0.216612	0.049984	0.733825	0.733825	0.049984	0.216612	
2000	1.695768	4	0.197489	0.053834	0.796093	0.796093	0.053834	0.250027	
3000	1.695768	4	0.230958	0.051211	0.732342	0.682595	0.051211	0.230958	
4000	1.695768	3	0.207220	0.052900	0.720195	0.720195	0.052900	0.207220	
5000	1.695768	4	0.202039	0.053491	0.731098	0.731098	0.053491	0.210295	
6000	1.695768	3	0.220007	0.054823	0.719031	0.719031	0.054823	0.220007	
7000	1.695768	3	0.203958	0.055330	0.707894	0.707894	0.055330	0.203958	
8000	1.695768	3	0.215641	0.049594	0.697615	0.697615	0.049594	0.215641	
9000	1.695768	3	0.199968	0.051933	0.685165	0.685165	0.051933	0.199968	
10000	1.695768	3	0.202409	0.053389	0.745026	0.745026	0.053389	0.202409	
11000	1.695768	4	0.200225	0.050543	0.721699	0.728409	0.050543	0.200225	
12000	1.695768	3	0.191499	0.052815	0.666283	0.666283	0.052815	0.191499	
13000	1.695768	3	0.204291	0.054530	0.670353	0.670353	0.054530	0.204291	
14000	1.695768	3	0.198266	0.052944	0.653586	0.653586	0.052944	0.198266	
15000	1.695768	3	0.196150	0.048787	0.707147	0.707147	0.048787	0.196150	
16000	1.695768	3	0.202039	0.052644	0.684359	0.684359	0.052644	0.202039	
17000	1.695768	3	0.196579	0.052811	0.657428	0.657428	0.052811	0.196579	
18000	1.695768	4	0.209078	0.055387	0.711865	0.711865	0.055387	0.191914	
19000	1.695768	3	0.199439	0.056982	0.729447	0.729447	0.056982	0.199439	
20000	1.695768	3	0.209752	0.056639	0.687553	0.687553	0.056639	0.209752	
21000	1.695768	3	0.203344	0.057661	0.702791	0.702791	0.057661	0.203344	
22000	1.695768	3	0.213862	0.055733	0.695576	0.695576	0.055733	0.213862	
23000	1.695768	3	0.195219	0.057849	0.709860	0.709860	0.057849	0.195219	
24000	1.695768	3	0.192407	0.056265	0.657244	0.657244	0.056265	0.192407	
25000	1.695768	3	0.199085	0.059748	0.673447	0.673447	0.059748	0.199085	
26000	1.695768	3	0.199253	0.056760	0.708710	0.708710	0.056760	0.199253	
27000	1.695768	3	0.198648	0.057812	0.688647	0.688647	0.057812	0.198648	
28000	1.695768	3	0.192863	0.055974	0.708955	0.708955	0.055974	0.192863	
29000	1.695768	3	0.202660	0.058144	0.770701	0.770701	0.058144	0.202660	
30000	1.695768	3	0.195113	0.059355	0.754327	0.754327	0.059355	0.195113	
31000	1.695768	4	0.200746	0.055609	0.749671	0.749671	0.055609	0.212028	
32000	1.695768	3	0.210468	0.061534	0.734742	0.734742	0.061534	0.210468	
33000	1.695768	3	0.206289	0.056331	0.701821	0.701821	0.056331	0.206289	
34000	1.695768	4	0.204842	0.059477	0.667157	0.672808	0.059477	0.204842	
35000	1.695768	3	0.205024	0.056202	0.738351	0.738351	0.056202	0.205024	
36000	1.695768	3	0.201633	0.054756	0.697684	0.697684	0.054756	0.201633	
37000	1.695768	3	0.203201	0.059540	0.707999	0.707999	0.059540	0.203201	
38000	1.695768	4	0.200347	0.060593	0.686737	0.698508	0.060593	0.200347	
39000	1.695768	4	0.202976	0.060365	0.718251	0.738259	0.060365	0.202976	
40000	1.695768	3	0.202000	0.056419	0.719324	0.719324	0.056419	0.202000	
41000	1.695768	3	0.196804	0.057245	0.735590	0.735590	0.057245	0.196804	
42000	1.695768	3	0.201127	0.058841	0.699880	0.699880	0.058841	0.201127	
43000	1.695768	3	0.202976	0.060645	0.734796	0.734796	0.060645	0.202976	
44000	1.695768	3	0.197443	0.055877	0.724430	0.724430	0.055877	0.197443	
45000	1.695768	3	0.192770	0.057398	0.701177	0.701177	0.057398	0.192770	
46000	1.695768	3	0.201570	0.062622	0.722544	0.722544	0.062622	0.201570	
47000	1.695768	3	0.204545	0.060628	0.701063	0.701063	0.060628	0.204545	
48000	1.695768	3	0.200090	0.060086	0.760822	0.760822	0.060086	0.200090	
49000	1.695768	3	0.203017	0.060641	0.734509	0.734509	0.060641	0.203017	
50000	1.695768	3	0.198814	0.062651	0.719118	0.719118	0.062651	0.198814	
51000	1.695768	3	0.199327	0.059258	0.687547	0.687547	0.059258	0.199327	
52000	1.695768	3	0.201771	0.059367	0.705193	0.705193	0.059367	0.201771	
53000	1.695768	3	0.199186	0.061562	0.707920	0.707920	0.061562	0.199186	
54000	1.695768	3	0.197158	0.059412	0.681659	0.681659	0.059412	0.197158	
55000	1.695768	3	0.206287	0.061551	0.721468	0.721468	0.061551	0.206287	
56000	1.695768	3	0.202626	0.058350	0.710339	0.710339	0.058350	0.202626	
57000	1.695768	3	0.198170	0.059123	0.697794	0.697794	0.059123	0.198170	
58000	1.695768	3	0.202623	0.058064	0.704837	0.704837	0.058064	0.202623	
59000	1.695768	3	0.199220	0.052855	0.685613	0.685613	0.052855	0.199220	
60000	1.695768	3	0.196678	0.061339	0.731783	0.731783	0.061339	0.196678	
61000	1.695768	3	0.202276	0.054712	0.725585	0.725585	0.054712	0.202276	
62000	1.695768	3	0.202172	0.060446	0.726245	0.726245	0.060446	0.202172	
63000	1.695768	3	0.204841	0.058279	0.688290	0.688290	0.058279	0.204841	
64000	1.695768	3	0.206026	0.058145	0.710717	0.710717	0.058145	0.206026	
65000	1.695768	3	0.204267	0.062095	0.710231	0.710231	0.062095	0.204267	
66000	1.695768	3	0.196523	0.062470	0.702114	0.702114	0.062470	0.196523	
67000	1.695768	3	0.199760	0.062106	0.729113	0.729113	0.062106	0.199760	
