Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	4	0.203464	0.055541	0.683850	0.561095	0.055541	0.203464	
2000	71.353907	4	0.210704	0.056237	0.675119	0.630683	0.056237	0.210704	
3000	71.353907	4	0.203848	0.055898	0.729002	0.672452	0.055898	0.203848	
4000	71.353907	3	0.190885	0.054432	0.665453	0.665453	0.054432	0.190885	
5000	71.353907	4	0.209238	0.059726	0.674446	0.674446	0.062466	0.209238	
6000	71.353907	5	0.185350	0.060021	0.702101	0.658822	0.060021	0.183991	
7000	71.353907	3	0.192994	0.058067	0.792547	0.792547	0.058067	0.192994	
8000	71.353907	3	0.190645	0.058213	0.709043	0.709043	0.058213	0.190645	
9000	71.353907	4	0.197524	0.053430	0.773017	0.707849	0.053430	0.197524	
10000	71.353907	5	0.197211	0.059343	0.691532	0.696506	0.056393	0.197211	
11000	71.353907	3	0.195862	0.059155	0.767377	0.767377	0.059155	0.195862	
12000	71.353907	4	0.190176	0.059820	0.739162	0.647044	0.059820	0.190176	
13000	71.353907	3	0.199537	0.057025	0.807739	0.807739	0.057025	0.199537	
14000	71.353907	4	0.203529	0.057320	0.708033	0.675581	0.057320	0.203529	
15000	71.353907	3	0.194226	0.060420	0.662392	0.662392	0.060420	0.194226	
16000	71.353907	4	0.198865	0.061564	0.749859	0.704138	0.061564	0.198865	
17000	71.353907	3	0.191051	0.058201	0.690489	0.690489	0.058201	0.191051	
18000	71.353907	4	0.208687	0.059818	0.819524	0.743738	0.059818	0.208687	
19000	71.353907	5	0.185867	0.059873	0.697354	0.713377	0.059873	0.198998	
20000	71.353907	3	0.196082	0.062271	0.734967	0.734967	0.062271	0.196082	
21000	71.353907	4	0.192169	0.058479	0.771117	0.678130	0.058479	0.192169	
22000	71.353907	4	0.208035	0.055299	0.749331	0.645417	0.055299	0.208035	
23000	71.353907	3	0.190943	0.061886	0.692537	0.692537	0.061886	0.190943	
24000	71.353907	4	0.196884	0.062422	0.732493	0.635455	0.062422	0.196884	
25000	71.353907	3	0.208202	0.058922	0.758018	0.758018	0.058922	0.208202	
26000	71.353907	3	0.198894	0.058245	0.727118	0.727118	0.058245	0.198894	
27000	71.353907	3	0.207295	0.058813	0.779582	0.779582	0.058813	0.207295	
28000	71.353907	4	0.199165	0.058255	0.724352	0.634223	0.058255	0.199165	
29000	71.353907	3	0.193065	0.060446	0.756239	0.756239	0.060446	0.193065	
30000	71.353907	3	0.204140	0.056855	0.700137	0.700137	0.056855	0.204140	
31000	71.353907	5	0.195361	0.061190	0.747884	0.747884	0.062632	0.182894	
32000	71.353907	6	0.201334	0.059261	0.802237	0.812613	0.066226	0.199613	
33000	71.353907	4	0.202603	0.063165	0.825417	0.666501	0.063165	0.202603	
34000	71.353907	3	0.200710	0.058524	0.707161	0.707161	0.058524	0.200710	
35000	71.353907	3	0.202662	0.060268	0.816652	0.816652	0.060268	0.202662	
36000	71.353907	4	0.194902	0.061521	0.848690	0.652206	0.061521	0.194902	
37000	71.353907	4	0.197276	0.055651	0.799658	0.577472	0.055651	0.197276	
