Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	3	0.186064	0.059349	0.678985	0.678985	0.059349	0.186064	
2000	71.353907	3	0.192594	0.063860	0.743245	0.743245	0.063860	0.192594	
3000	71.353907	3	0.186393	0.060653	0.704326	0.704326	0.060653	0.186393	
4000	71.353907	3	0.203782	0.064753	0.751208	0.751208	0.064753	0.203782	
5000	71.353907	3	0.194240	0.061170	0.757135	0.757135	0.061170	0.194240	
6000	71.353907	4	0.200378	0.070552	0.776590	0.776590	0.062363	0.200378	
7000	71.353907	4	0.192874	0.064786	0.711718	0.698942	0.064786	0.192874	
8000	71.353907	3	0.184011	0.059778	0.807095	0.807095	0.059778	0.184011	
9000	71.353907	3	0.194437	0.065158	0.755254	0.755254	0.065158	0.194437	
10000	71.353907	4	0.178138	0.065888	0.727163	0.727163	0.065888	0.205632	
11000	71.353907	3	0.186252	0.068133	0.785474	0.785474	0.068133	0.186252	
12000	71.353907	5	0.221765	0.061352	0.801486	0.833947	0.054558	0.221765	
13000	71.353907	4	0.178485	0.064040	0.755208	0.755208	0.064040	0.196945	
14000	71.353907	4	0.203491	0.059520	0.761521	0.934418	0.059520	0.203491	
15000	71.353907	3	0.194444	0.076728	0.821683	0.821683	0.076728	0.194444	
16000	71.353907	3	0.196831	0.063008	0.758945	0.758945	0.063008	0.196831	
17000	71.353907	4	0.197103	0.066689	0.787413	0.796267	0.066689	0.197103	
18000	71.353907	4	0.199168	0.065597	0.768620	0.822491	0.065597	0.199168	
19000	71.353907	4	0.202274	0.064052	0.781701	0.845721	0.064052	0.202274	
20000	71.353907	5	0.175403	0.071299	0.802237	0.814740	0.061312	0.175403	
21000	71.353907	3	0.224991	0.069885	0.797317	0.797317	0.069885	0.224991	
22000	71.353907	4	0.176655	0.074946	0.796649	0.796649	0.074946	0.180394	
23000	71.353907	3	0.196184	0.067395	0.793501	0.793501	0.067395	0.196184	
24000	71.353907	3	0.188155	0.063754	0.895894	0.895894	0.063754	0.188155	
25000	71.353907	3	0.188692	0.066200	0.823634	0.823634	0.066200	0.188692	
26000	71.353907	3	0.203483	0.071323	0.834738	0.834738	0.071323	0.203483	
27000	71.353907	3	0.196846	0.071401	0.787455	0.787455	0.071401	0.196846	
28000	71.353907	4	0.201609	0.067109	0.740135	0.893995	0.067109	0.201609	
29000	71.353907	3	0.199733	0.061972	0.739608	0.739608	0.061972	0.199733	
30000	71.353907	3	0.205272	0.061027	0.805845	0.805845	0.061027	0.205272	
31000	71.353907	4	0.199341	0.064895	0.771712	0.863159	0.064895	0.199341	
32000	71.353907	4	0.198731	0.070427	0.811574	0.811574	0.055277	0.198731	
33000	71.353907	4	0.218263	0.064412	0.829691	0.768637	0.064412	0.218263	
34000	71.353907	3	0.200221	0.062676	0.797630	0.797630	0.062676	0.200221	
