Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.117536	0.248213	0.125457	0.119696	0.238384	0.150714	0.117536	0.248213	0.125457	0.119696	0.238384	0.150714	0.117536	0.248213	0.125457	0.119696	0.238384	0.150714	0.270556	0.126425	0.111027	0.138438	0.110692	0.242863	0.270556	0.126425	0.111027	0.138438	0.110692	0.242863	0.270556	0.126425	0.111027	0.138438	0.110692	0.242863	
2000	1.695768	2	0.124213	0.245528	0.128913	0.147172	0.232119	0.122055	0.124213	0.245528	0.128913	0.147172	0.232119	0.122055	0.124213	0.245528	0.128913	0.147172	0.232119	0.122055	0.259532	0.123393	0.119846	0.136768	0.117941	0.242520	0.259532	0.123393	0.119846	0.136768	0.117941	0.242520	0.259532	0.123393	0.119846	0.136768	0.117941	0.242520	
3000	1.695768	2	0.117902	0.246242	0.120885	0.144446	0.239839	0.130686	0.117902	0.246242	0.120885	0.144446	0.239839	0.130686	0.117902	0.246242	0.120885	0.144446	0.239839	0.130686	0.262382	0.119090	0.121678	0.143696	0.122629	0.230525	0.262382	0.119090	0.121678	0.143696	0.122629	0.230525	0.262382	0.119090	0.121678	0.143696	0.122629	0.230525	
4000	1.695768	2	0.106732	0.242990	0.123263	0.157188	0.242434	0.127393	0.106732	0.242990	0.123263	0.157188	0.242434	0.127393	0.106732	0.242990	0.123263	0.157188	0.242434	0.127393	0.263576	0.118423	0.123427	0.133292	0.117506	0.243777	0.263576	0.118423	0.123427	0.133292	0.117506	0.243777	0.263576	0.118423	0.123427	0.133292	0.117506	0.243777	
5000	1.695768	2	0.114220	0.259969	0.122975	0.141818	0.234554	0.126464	0.114220	0.259969	0.122975	0.141818	0.234554	0.126464	0.114220	0.259969	0.122975	0.141818	0.234554	0.126464	0.266812	0.116481	0.127004	0.123900	0.124900	0.240903	0.266812	0.116481	0.127004	0.123900	0.124900	0.240903	0.266812	0.116481	0.127004	0.123900	0.124900	0.240903	
6000	1.695768	2	0.113709	0.256615	0.130930	0.148945	0.226896	0.122906	0.113709	0.256615	0.130930	0.148945	0.226896	0.122906	0.113709	0.256615	0.130930	0.148945	0.226896	0.122906	0.272124	0.115446	0.122092	0.128419	0.124532	0.237386	0.272124	0.115446	0.122092	0.128419	0.124532	0.237386	0.272124	0.115446	0.122092	0.128419	0.124532	0.237386	
7000	1.695768	2	0.107183	0.250484	0.118794	0.154109	0.232986	0.136444	0.107183	0.250484	0.118794	0.154109	0.232986	0.136444	0.107183	0.250484	0.118794	0.154109	0.232986	0.136444	0.251683	0.114839	0.126402	0.135624	0.115903	0.255550	0.251683	0.114839	0.126402	0.135624	0.115903	0.255550	0.251683	0.114839	0.126402	0.135624	0.115903	0.255550	
8000	1.695768	2	0.107081	0.244855	0.128258	0.143781	0.250711	0.125315	0.107081	0.244855	0.128258	0.143781	0.250711	0.125315	0.107081	0.244855	0.128258	0.143781	0.250711	0.125315	0.238590	0.122623	0.120427	0.135065	0.134262	0.249032	0.238590	0.122623	0.120427	0.135065	0.134262	0.249032	0.238590	0.122623	0.120427	0.135065	0.134262	0.249032	
9000	1.695768	2	0.105150	0.252879	0.127058	0.142948	0.245826	0.126140	0.105150	0.252879	0.127058	0.142948	0.245826	0.126140	0.105150	0.252879	0.127058	0.142948	0.245826	0.126140	0.247699	0.120454	0.127475	0.133426	0.126590	0.244355	0.247699	0.120454	0.127475	0.133426	0.126590	0.244355	0.247699	0.120454	0.127475	0.133426	0.126590	0.244355	
10000	1.695768	2	0.108695	0.250868	0.129090	0.151671	0.233425	0.126252	0.108695	0.250868	0.129090	0.151671	0.233425	0.126252	0.108695	0.250868	0.129090	0.151671	0.233425	0.126252	0.252055	0.126102	0.124885	0.132154	0.126186	0.238618	0.252055	0.126102	0.124885	0.132154	0.126186	0.238618	0.252055	0.126102	0.124885	0.132154	0.126186	0.238618	
