Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	1.695768	4	9.756557	12.145781	19.743483	10.483851	12.145781	19.743483	
2000	1.695768	4	10.160773	9.732773	21.695798	10.160773	11.005825	21.695798	
3000	1.695768	3	9.448651	9.448651	20.455450	9.448651	9.909600	20.455450	
4000	1.695768	3	8.910792	8.910792	20.055623	8.910792	10.260978	20.055623	
5000	1.695768	4	8.711249	9.441623	20.436828	8.711249	11.192151	20.436828	
6000	1.695768	5	9.553888	9.156728	20.471775	7.954063	11.176033	20.471775	
7000	1.695768	5	8.899599	8.376237	20.242151	7.670850	11.287163	20.242151	
8000	1.695768	4	9.667032	9.090204	19.151705	7.648245	9.667032	19.151705	
9000	1.695768	3	8.241515	8.241515	18.188993	8.241515	10.172233	18.188993	
10000	1.695768	3	8.394133	8.394133	19.610287	8.394133	10.164237	19.610287	
11000	1.695768	5	8.909073	9.265943	19.178521	7.778928	11.442988	19.178521	
12000	1.695768	4	8.385580	8.385580	19.504893	8.046447	10.609210	19.504893	
13000	1.695768	4	9.024292	9.024292	18.899397	7.438411	10.115931	18.899397	
14000	1.695768	4	9.094620	9.094620	18.821781	7.591278	10.191435	18.821781	
15000	1.695768	4	8.588511	9.263694	18.265699	8.588511	10.569143	18.265699	
16000	1.695768	5	9.180541	8.846765	18.347556	8.272304	10.779428	18.347556	
17000	1.695768	5	9.216496	8.425628	18.973920	7.423280	10.480260	18.973920	
18000	1.695768	4	8.989755	8.989755	18.555260	8.086200	9.842479	18.555260	
19000	1.695768	4	9.325038	8.091714	19.184855	8.091714	10.671078	19.184855	
20000	1.695768	4	9.636039	9.636039	18.995917	8.322896	10.440418	18.995917	
21000	1.695768	5	8.976928	8.937320	18.252007	8.737108	10.779451	18.252007	
22000	1.695768	4	8.293526	9.559294	17.502873	8.293526	10.379895	17.502873	
23000	1.695768	5	9.159358	9.664141	17.521548	8.393084	9.996052	17.521548	
24000	1.695768	3	8.360412	10.465049	17.916767	8.360412	10.465049	17.916767	
25000	1.695768	3	7.307521	9.661241	17.265461	7.307521	9.661241	17.265461	
26000	1.695768	4	8.374576	9.126401	16.768326	8.374576	10.195246	16.768326	
27000	1.695768	4	7.959468	10.302771	17.479064	7.959468	10.023810	17.479064	
28000	1.695768	5	8.128259	8.749194	17.224496	8.021952	10.251374	17.224496	
29000	1.695768	4	7.509079	9.232170	16.201935	7.509079	9.307402	16.201935	
30000	1.695768	3	7.224292	8.451738	16.640333	7.224292	7.224292	16.640333	
31000	1.695768	3	7.444192	7.444192	16.867037	7.444192	10.217884	16.867037	
32000	1.695768	3	7.745531	7.745531	15.775792	7.745531	9.545219	15.775792	
33000	1.695768	3	7.498691	7.498691	15.553321	7.498691	9.137295	15.553321	
34000	1.695768	4	7.811448	9.000718	16.069221	7.446422	9.000718	16.069221	
35000	1.695768	4	6.841255	8.426762	15.576444	6.841255	9.248216	15.576444	
36000	1.695768	4	6.936792	8.635147	15.919875	6.936792	9.581233	15.919875	
37000	1.695768	3	7.519925	7.519925	16.217444	7.519925	9.366787	16.217444	
38000	1.695768	4	6.816635	9.130900	16.085791	6.816635	8.944460	16.085791	
39000	1.695768	3	7.232600	7.963856	16.549699	7.232600	7.963856	16.549699	
40000	1.695768	4	7.161392	8.002849	15.524452	7.161392	9.508311	15.524452	
41000	1.695768	3	6.771233	8.782852	15.715138	6.771233	8.782852	15.715138	
42000	1.695768	4	6.842114	9.775004	15.209914	6.842114	9.136173	15.209914	
43000	1.695768	3	7.192982	7.192982	15.009378	7.192982	9.067217	15.009378	
44000	1.695768	3	6.882601	6.882601	15.239671	6.882601	9.684323	15.239671	
45000	1.695768	2	7.548040	7.548040	15.381237	7.548040	7.548040	15.381237	
46000	1.695768	4	7.182319	8.595790	15.807320	7.182319	9.008292	15.807320	
47000	1.695768	3	6.781471	9.931083	15.223015	6.781471	9.931083	15.223015	
48000	1.695768	3	6.970504	6.970504	15.086886	6.970504	9.433815	15.086886	
49000	1.695768	4	7.779759	8.527318	15.514053	7.779759	8.282151	15.514053	
50000	1.695768	3	6.932187	9.223272	15.425651	6.932187	9.223272	15.425651	
51000	1.695768	4	6.845658	8.596295	14.730932	6.845658	8.675033	14.730932	
52000	1.695768	3	6.365946	8.524842	15.032412	6.365946	8.524842	15.032412	
53000	1.695768	3	7.460295	8.698175	15.532524	7.460295	8.698175	15.532524	
54000	1.695768	3	7.700294	7.700294	15.706978	7.700294	10.246898	15.706978	
55000	1.695768	3	7.627178	7.627178	15.188826	7.627178	9.435654	15.188826	
56000	1.695768	3	6.863173	8.473554	15.673432	6.863173	8.473554	15.673432	
57000	1.695768	3	7.135459	8.353629	15.278014	7.135459	8.353629	15.278014	
58000	1.695768	3	7.570624	7.570624	15.456727	7.570624	9.471340	15.456727	
59000	1.695768	3	6.933322	8.437363	15.899010	6.933322	8.437363	15.899010	
60000	1.695768	3	7.013146	7.013146	15.438715	7.013146	9.679589	15.438715	
61000	1.695768	3	7.142878	8.204562	15.543345	7.142878	8.204562	15.543345	
62000	1.695768	3	7.065076	7.065076	16.525208	7.065076	8.995427	16.525208	
63000	1.695768	3	7.044167	8.864807	15.204247	7.044167	8.864807	15.204247	
64000	1.695768	3	7.531219	7.531219	15.986947	7.531219	9.256283	15.986947	
65000	1.695768	4	6.985298	8.031968	15.939296	6.985298	9.533085	15.939296	
66000	1.695768	3	7.028299	8.714620	15.410022	7.028299	8.714620	15.410022	
67000	1.695768	3	7.037951	8.589091	15.265522	7.037951	8.589091	15.265522	
68000	1.695768	3	7.412820	8.523646	15.331535	7.412820	8.523646	15.331535	
69000	1.695768	3	6.983762	8.553497	14.168378	6.983762	8.553497	14.168378	
70000	1.695768	3	6.484449	8.887821	15.916733	6.484449	8.887821	15.916733	
71000	1.695768	4	6.476718	7.938537	15.675258	6.476718	9.017431	15.675258	
72000	1.695768	3	7.074454	7.074454	15.257554	7.074454	8.694342	15.257554	
73000	1.695768	4	6.892714	8.719264	15.126210	6.892714	9.295246	15.126210	
74000	1.695768	3	6.807231	6.807231	14.996645	6.807231	9.525883	14.996645	
75000	1.695768	4	6.940050	8.391287	15.659134	6.940050	8.853061	15.659134	
76000	1.695768	3	6.971223	8.290757	15.040216	6.971223	8.290757	15.040216	
77000	1.695768	4	7.726864	7.025726	15.377340	7.025726	9.025479	15.377340	
78000	1.695768	3	6.697060	8.748771	15.568872	6.697060	8.748771	15.568872	
79000	1.695768	3	6.884581	8.720085	15.206791	6.884581	8.720085	15.206791	
80000	1.695768	5	7.446324	8.112611	15.442479	7.087704	8.188321	15.442479	
81000	1.695768	4	6.840913	8.525736	15.267723	6.840913	8.916124	15.267723	
82000	1.695768	3	6.724383	8.608255	15.421722	6.724383	8.608255	15.421722	
83000	1.695768	3	6.892562	6.892562	14.883075	6.892562	9.860561	14.883075	
84000	1.695768	4	6.734015	8.893624	14.845546	6.734015	8.929260	14.845546	
85000	1.695768	3	6.760323	8.398197	15.382953	6.760323	8.398197	15.382953	
86000	1.695768	4	7.061419	8.449427	14.857308	7.061419	9.070935	14.857308	
87000	1.695768	3	7.233115	7.233115	15.273163	7.233115	9.680941	15.273163	
88000	1.695768	3	6.706585	8.564708	16.032218	6.706585	8.564708	16.032218	
89000	1.695768	4	6.760113	8.088117	14.725569	6.760113	8.772308	14.725569	
90000	1.695768	3	6.954647	6.954647	15.504297	6.954647	9.952422	15.504297	
91000	1.695768	3	6.840400	8.276214	15.517559	6.840400	8.276214	15.517559	
92000	1.695768	3	7.120175	8.782065	15.405711	7.120175	8.782065	15.405711	
93000	1.695768	3	7.132532	7.132532	15.396863	7.132532	9.214448	15.396863	
94000	1.695768	3	6.983503	6.983503	15.041287	6.983503	9.036693	15.041287	
95000	1.695768	3	7.265187	7.265187	15.681286	7.265187	9.113407	15.681286	
96000	1.695768	3	7.011965	7.011965	15.306913	7.011965	9.173833	15.306913	
97000	1.695768	4	6.850124	8.672969	14.458534	6.850124	8.816864	14.458534	
98000	1.695768	4	6.913870	8.272239	14.882722	6.913870	8.876185	14.882722	
99000	1.695768	3	7.055429	8.741940	15.617454	7.055429	8.741940	15.617454	
100000	1.695768	4	7.047680	8.576957	16.074543	7.047680	9.123552	16.074543	
101000	1.695768	3	7.069285	7.069285	15.618094	7.069285	8.021397	15.618094	
102000	1.695768	3	6.672622	9.052322	14.786279	6.672622	9.052322	14.786279	
103000	1.695768	3	6.899815	8.793404	15.941429	6.899815	8.793404	15.941429	
104000	1.695768	3	7.664356	7.664356	16.214148	7.664356	9.851046	16.214148	
