Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.108121	0.234010	0.126331	0.132657	0.250265	0.148616	0.108121	0.234010	0.126331	0.132657	0.250265	0.148616	0.108121	0.234010	0.126331	0.132657	0.250265	0.148616	0.240340	0.134004	0.133322	0.135449	0.145957	0.210927	0.240340	0.134004	0.133322	0.135449	0.145957	0.210927	0.240340	0.134004	0.133322	0.135449	0.145957	0.210927	
2000	0.092720	2	0.113182	0.235107	0.133647	0.132614	0.248476	0.136973	0.113182	0.235107	0.133647	0.132614	0.248476	0.136973	0.113182	0.235107	0.133647	0.132614	0.248476	0.136973	0.243391	0.124922	0.140597	0.130351	0.127703	0.233036	0.243391	0.124922	0.140597	0.130351	0.127703	0.233036	0.243391	0.124922	0.140597	0.130351	0.127703	0.233036	
3000	0.092720	2	0.111449	0.250870	0.119882	0.127305	0.253169	0.137325	0.111449	0.250870	0.119882	0.127305	0.253169	0.137325	0.111449	0.250870	0.119882	0.127305	0.253169	0.137325	0.244021	0.128993	0.133488	0.124470	0.136964	0.232065	0.244021	0.128993	0.133488	0.124470	0.136964	0.232065	0.244021	0.128993	0.133488	0.124470	0.136964	0.232065	
4000	0.092720	2	0.113287	0.264145	0.122130	0.128932	0.236344	0.135163	0.113287	0.264145	0.122130	0.128932	0.236344	0.135163	0.113287	0.264145	0.122130	0.128932	0.236344	0.135163	0.244974	0.139094	0.123271	0.135667	0.134870	0.222124	0.244974	0.139094	0.123271	0.135667	0.134870	0.222124	0.244974	0.139094	0.123271	0.135667	0.134870	0.222124	
5000	0.092720	2	0.107738	0.254461	0.128524	0.127738	0.253874	0.127665	0.107738	0.254461	0.128524	0.127738	0.253874	0.127665	0.107738	0.254461	0.128524	0.127738	0.253874	0.127665	0.241916	0.134057	0.127786	0.134853	0.127753	0.233635	0.241916	0.134057	0.127786	0.134853	0.127753	0.233635	0.241916	0.134057	0.127786	0.134853	0.127753	0.233635	
6000	0.092720	2	0.115745	0.246574	0.123657	0.123355	0.261509	0.129160	0.115745	0.246574	0.123657	0.123355	0.261509	0.129160	0.115745	0.246574	0.123657	0.123355	0.261509	0.129160	0.238883	0.123438	0.139274	0.127285	0.135576	0.235543	0.238883	0.123438	0.139274	0.127285	0.135576	0.235543	0.238883	0.123438	0.139274	0.127285	0.135576	0.235543	
7000	0.092720	2	0.121266	0.251558	0.126140	0.118393	0.253073	0.129571	0.121266	0.251558	0.126140	0.118393	0.253073	0.129571	0.121266	0.251558	0.126140	0.118393	0.253073	0.129571	0.256763	0.121094	0.138331	0.134923	0.127802	0.221088	0.256763	0.121094	0.138331	0.134923	0.127802	0.221088	0.256763	0.121094	0.138331	0.134923	0.127802	0.221088	
8000	0.092720	2	0.115622	0.244701	0.127883	0.123049	0.261718	0.127027	0.115622	0.244701	0.127883	0.123049	0.261718	0.127027	0.115622	0.244701	0.127883	0.123049	0.261718	0.127027	0.255872	0.127087	0.124425	0.133858	0.129736	0.229022	0.255872	0.127087	0.124425	0.133858	0.129736	0.229022	0.255872	0.127087	0.124425	0.133858	0.129736	0.229022	
9000	0.092720	2	0.118400	0.240032	0.125397	0.122105	0.258768	0.135297	0.118400	0.240032	0.125397	0.122105	0.258768	0.135297	0.118400	0.240032	0.125397	0.122105	0.258768	0.135297	0.244236	0.119634	0.135727	0.126789	0.127637	0.245977	0.244236	0.119634	0.135727	0.126789	0.127637	0.245977	0.244236	0.119634	0.135727	0.126789	0.127637	0.245977	
10000	0.092720	2	0.108336	0.249952	0.136819	0.116550	0.257390	0.130953	0.108336	0.249952	0.136819	0.116550	0.257390	0.130953	0.108336	0.249952	0.136819	0.116550	0.257390	0.130953	0.241158	0.122342	0.129354	0.126076	0.135165	0.245905	0.241158	0.122342	0.129354	0.126076	0.135165	0.245905	0.241158	0.122342	0.129354	0.126076	0.135165	0.245905	
