Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.093968	0.393080	0.415508	0.097444	0.249852	0.253396	0.239136	0.257616	0.419720	0.096085	0.099058	0.385137	0.093968	0.393080	0.415508	0.097444	0.249852	0.253396	0.239136	0.257616	0.419720	0.096085	0.099058	0.385137	
2000	71.353907	3	0.105492	0.399172	0.394468	0.100868	0.238871	0.248629	0.253308	0.259192	0.396859	0.100122	0.102611	0.400408	0.105492	0.399172	0.394468	0.100868	0.238871	0.248629	0.253308	0.259192	0.396859	0.100122	0.102611	0.400408	
3000	71.353907	3	0.098001	0.412052	0.389580	0.100367	0.251059	0.245393	0.242784	0.260764	0.405603	0.104286	0.095632	0.394479	0.098001	0.412052	0.389580	0.100367	0.251059	0.245393	0.242784	0.260764	0.405603	0.104286	0.095632	0.394479	
4000	71.353907	3	0.098745	0.406059	0.403281	0.091915	0.252184	0.242713	0.244169	0.260934	0.406147	0.101550	0.096651	0.395653	0.098745	0.406059	0.403281	0.091915	0.252184	0.242713	0.244169	0.260934	0.406147	0.101550	0.096651	0.395653	
5000	71.353907	3	0.104992	0.387022	0.412852	0.095134	0.238515	0.257698	0.241785	0.262002	0.406147	0.101550	0.096651	0.395653	0.104992	0.387022	0.412852	0.095134	0.238515	0.257698	0.241785	0.262002	0.406147	0.101550	0.096651	0.395653	
6000	71.353907	3	0.100680	0.391909	0.408566	0.098845	0.254608	0.233550	0.251149	0.260694	0.406147	0.101550	0.096651	0.395653	0.100680	0.391909	0.408566	0.098845	0.254608	0.233550	0.251149	0.260694	0.406147	0.101550	0.096651	0.395653	
7000	71.353907	3	0.100680	0.391909	0.408566	0.098845	0.238170	0.228232	0.253106	0.280492	0.403267	0.103323	0.097055	0.396355	0.100680	0.391909	0.408566	0.098845	0.238170	0.228232	0.253106	0.280492	0.403267	0.103323	0.097055	0.396355	
8000	71.353907	3	0.099244	0.390042	0.408586	0.102127	0.244256	0.246683	0.244061	0.264999	0.393181	0.104658	0.096854	0.405307	0.099244	0.390042	0.408586	0.102127	0.244256	0.246683	0.244061	0.264999	0.393181	0.104658	0.096854	0.405307	
9000	71.353907	3	0.097555	0.400055	0.402795	0.099595	0.245385	0.241307	0.250264	0.263044	0.403960	0.103510	0.100492	0.392038	0.097555	0.400055	0.402795	0.099595	0.245385	0.241307	0.250264	0.263044	0.403960	0.103510	0.100492	0.392038	
10000	71.353907	3	0.097569	0.403239	0.395195	0.103997	0.230145	0.254088	0.250313	0.265455	0.403960	0.103510	0.100492	0.392038	0.097569	0.403239	0.395195	0.103997	0.230145	0.254088	0.250313	0.265455	0.403960	0.103510	0.100492	0.392038	
11000	71.353907	3	0.106917	0.392348	0.398319	0.102417	0.230352	0.246046	0.277727	0.245874	0.403960	0.103510	0.100492	0.392038	0.106917	0.392348	0.398319	0.102417	0.230352	0.246046	0.277727	0.245874	0.403960	0.103510	0.100492	0.392038	
12000	71.353907	3	0.101308	0.396755	0.398496	0.103442	0.253807	0.257207	0.234805	0.254180	0.403960	0.103510	0.100492	0.392038	0.101308	0.396755	0.398496	0.103442	0.253807	0.257207	0.234805	0.254180	0.403960	0.103510	0.100492	0.392038	
13000	71.353907	3	0.098184	0.396888	0.406792	0.098136	0.257309	0.243624	0.249749	0.249317	0.406819	0.099922	0.095062	0.398197	0.098184	0.396888	0.406792	0.098136	0.257309	0.243624	0.249749	0.249317	0.406819	0.099922	0.095062	0.398197	
14000	71.353907	3	0.099121	0.388251	0.408542	0.104087	0.245970	0.244485	0.256536	0.253009	0.398525	0.104506	0.099429	0.397540	0.099121	0.388251	0.408542	0.104087	0.245970	0.244485	0.256536	0.253009	0.398525	0.104506	0.099429	0.397540	
15000	71.353907	3	0.095971	0.398637	0.402277	0.103115	0.253001	0.236304	0.242559	0.268135	0.403406	0.100644	0.096703	0.399247	0.095971	0.398637	0.402277	0.103115	0.253001	0.236304	0.242559	0.268135	0.403406	0.100644	0.096703	0.399247	
16000	71.353907	3	0.105651	0.386330	0.404846	0.103173	0.244779	0.244546	0.246017	0.264657	0.403406	0.100644	0.096703	0.399247	0.105651	0.386330	0.404846	0.103173	0.244779	0.244546	0.246017	0.264657	0.403406	0.100644	0.096703	0.399247	
17000	71.353907	3	0.105651	0.386330	0.404846	0.103173	0.256070	0.244691	0.240995	0.258244	0.401215	0.099411	0.096855	0.402519	0.105651	0.386330	0.404846	0.103173	0.256070	0.244691	0.240995	0.258244	0.401215	0.099411	0.096855	0.402519	
