Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.101481	0.400878	0.378049	0.119592	0.238293	0.267895	0.245459	0.248353	0.398121	0.101360	0.093657	0.406861	0.101481	0.400878	0.378049	0.119592	0.238293	0.267895	0.245459	0.248353	0.398121	0.101360	0.093657	0.406861	
2000	1.695768	3	0.098451	0.392967	0.399488	0.109094	0.248219	0.257484	0.240758	0.253539	0.384924	0.105456	0.098977	0.410642	0.098451	0.392967	0.399488	0.109094	0.248219	0.257484	0.240758	0.253539	0.384924	0.105456	0.098977	0.410642	
3000	1.695768	3	0.098451	0.392967	0.399488	0.109094	0.242319	0.255749	0.244906	0.257026	0.386822	0.105188	0.100047	0.407943	0.098451	0.392967	0.399488	0.109094	0.242319	0.255749	0.244906	0.257026	0.386822	0.105188	0.100047	0.407943	
4000	1.695768	3	0.098451	0.392967	0.399488	0.109094	0.253792	0.240994	0.249278	0.255936	0.386822	0.105188	0.100047	0.407943	0.098451	0.392967	0.399488	0.109094	0.253792	0.240994	0.249278	0.255936	0.386822	0.105188	0.100047	0.407943	
5000	1.695768	3	0.098451	0.392967	0.399488	0.109094	0.235789	0.267251	0.245038	0.251922	0.386822	0.105188	0.100047	0.407943	0.098451	0.392967	0.399488	0.109094	0.235789	0.267251	0.245038	0.251922	0.386822	0.105188	0.100047	0.407943	
6000	1.695768	3	0.098451	0.392967	0.399488	0.109094	0.235246	0.263066	0.243583	0.258104	0.386822	0.105188	0.100047	0.407943	0.098451	0.392967	0.399488	0.109094	0.235246	0.263066	0.243583	0.258104	0.386822	0.105188	0.100047	0.407943	
7000	1.695768	3	0.094169	0.396917	0.399421	0.109492	0.235459	0.260255	0.247539	0.256747	0.386822	0.105188	0.100047	0.407943	0.094169	0.396917	0.399421	0.109492	0.235459	0.260255	0.247539	0.256747	0.386822	0.105188	0.100047	0.407943	
8000	1.695768	3	0.104191	0.400508	0.393902	0.101399	0.234134	0.261268	0.247796	0.256803	0.386822	0.105188	0.100047	0.407943	0.104191	0.400508	0.393902	0.101399	0.234134	0.261268	0.247796	0.256803	0.386822	0.105188	0.100047	0.407943	
9000	1.695768	3	0.098533	0.389702	0.408707	0.103058	0.245026	0.263999	0.243670	0.247305	0.392714	0.104221	0.099370	0.403695	0.098533	0.389702	0.408707	0.103058	0.245026	0.263999	0.243670	0.247305	0.392714	0.104221	0.099370	0.403695	
10000	1.695768	3	0.098533	0.389702	0.408707	0.103058	0.238582	0.263751	0.245290	0.252378	0.397420	0.105635	0.100230	0.396715	0.098533	0.389702	0.408707	0.103058	0.238582	0.263751	0.245290	0.252378	0.397420	0.105635	0.100230	0.396715	
11000	1.695768	3	0.098533	0.389702	0.408707	0.103058	0.240485	0.261272	0.248256	0.249987	0.391721	0.104225	0.099564	0.404490	0.098533	0.389702	0.408707	0.103058	0.240485	0.261272	0.248256	0.249987	0.391721	0.104225	0.099564	0.404490	
12000	1.695768	3	0.099833	0.399339	0.403427	0.097402	0.253102	0.246843	0.240565	0.259490	0.391721	0.104225	0.099564	0.404490	0.099833	0.399339	0.403427	0.097402	0.253102	0.246843	0.240565	0.259490	0.391721	0.104225	0.099564	0.404490	
13000	1.695768	3	0.099975	0.396045	0.406153	0.097826	0.238891	0.256842	0.250637	0.253630	0.391721	0.104225	0.099564	0.404490	0.099975	0.396045	0.406153	0.097826	0.238891	0.256842	0.250637	0.253630	0.391721	0.104225	0.099564	0.404490	
14000	1.695768	3	0.099408	0.395999	0.403579	0.101015	0.254788	0.262399	0.238976	0.243837	0.391721	0.104225	0.099564	0.404490	0.099408	0.395999	0.403579	0.101015	0.254788	0.262399	0.238976	0.243837	0.391721	0.104225	0.099564	0.404490	
15000	1.695768	3	0.099408	0.395999	0.403579	0.101015	0.244903	0.261339	0.244196	0.249562	0.387718	0.102271	0.099384	0.410627	0.099408	0.395999	0.403579	0.101015	0.244903	0.261339	0.244196	0.249562	0.387718	0.102271	0.099384	0.410627	
16000	1.695768	3	0.099408	0.395999	0.403579	0.101015	0.247428	0.257495	0.244440	0.250638	0.393285	0.104728	0.095955	0.406032	0.099408	0.395999	0.403579	0.101015	0.247428	0.257495	0.244440	0.250638	0.393285	0.104728	0.095955	0.406032	
17000	1.695768	3	0.094295	0.394963	0.410726	0.100016	0.235459	0.262856	0.249484	0.252200	0.393285	0.104728	0.095955	0.406032	0.094295	0.394963	0.410726	0.100016	0.235459	0.262856	0.249484	0.252200	0.393285	0.104728	0.095955	0.406032	
18000	1.695768	3	0.099603	0.405257	0.395185	0.099955	0.254823	0.241131	0.252917	0.251129	0.396005	0.104644	0.096403	0.402949	0.099603	0.405257	0.395185	0.099955	0.254823	0.241131	0.252917	0.251129	0.396005	0.104644	0.096403	0.402949	
19000	1.695768	3	0.098977	0.400669	0.400881	0.099473	0.252542	0.253539	0.241498	0.252421	0.396005	0.104644	0.096403	0.402949	0.098977	0.400669	0.400881	0.099473	0.252542	0.253539	0.241498	0.252421	0.396005	0.104644	0.096403	0.402949	
20000	1.695768	3	0.101570	0.389586	0.407665	0.101179	0.252423	0.251912	0.245706	0.249959	0.396005	0.104644	0.096403	0.402949	0.101570	0.389586	0.407665	0.101179	0.252423	0.251912	0.245706	0.249959	0.396005	0.104644	0.096403	0.402949	
21000	1.695768	3	0.098557	0.399448	0.393742	0.108253	0.252423	0.251912	0.245706	0.249959	0.398370	0.101521	0.098516	0.401592	0.098557	0.399448	0.393742	0.108253	0.252423	0.251912	0.245706	0.249959	0.398370	0.101521	0.098516	0.401592	
22000	1.695768	3	0.098557	0.399448	0.393742	0.108253	0.234891	0.257870	0.247142	0.260096	0.398370	0.101521	0.098516	0.401592	0.098557	0.399448	0.393742	0.108253	0.234891	0.257870	0.247142	0.260096	0.398370	0.101521	0.098516	0.401592	
23000	1.695768	3	0.098557	0.399448	0.393742	0.108253	0.249016	0.253972	0.247416	0.249597	0.398370	0.101521	0.098516	0.401592	0.098557	0.399448	0.393742	0.108253	0.249016	0.253972	0.247416	0.249597	0.398370	0.101521	0.098516	0.401592	
24000	1.695768	3	0.091255	0.397785	0.406383	0.104577	0.243844	0.250600	0.262237	0.243319	0.398370	0.101521	0.098516	0.401592	0.091255	0.397785	0.406383	0.104577	0.243844	0.250600	0.262237	0.243319	0.398370	0.101521	0.098516	0.401592	
25000	1.695768	3	0.091950	0.395574	0.409921	0.102555	0.240922	0.247108	0.256332	0.255638	0.398370	0.101521	0.098516	0.401592	0.091950	0.395574	0.409921	0.102555	0.240922	0.247108	0.256332	0.255638	0.398370	0.101521	0.098516	0.401592	
26000	1.695768	3	0.100759	0.395658	0.396282	0.107301	0.248726	0.254642	0.240130	0.256501	0.398370	0.101521	0.098516	0.401592	0.100759	0.395658	0.396282	0.107301	0.248726	0.254642	0.240130	0.256501	0.398370	0.101521	0.098516	0.401592	
27000	1.695768	3	0.096941	0.386647	0.409288	0.107124	0.252365	0.260879	0.235067	0.251689	0.399796	0.101654	0.097768	0.400782	0.096941	0.386647	0.409288	0.107124	0.252365	0.260879	0.235067	0.251689	0.399796	0.101654	0.097768	0.400782	
28000	1.695768	3	0.097565	0.391870	0.411355	0.099210	0.235987	0.258382	0.244714	0.260916	0.397112	0.103697	0.097971	0.401220	0.097565	0.391870	0.411355	0.099210	0.235987	0.258382	0.244714	0.260916	0.397112	0.103697	0.097971	0.401220	
29000	1.695768	3	0.095517	0.390116	0.411853	0.102514	0.246898	0.243442	0.254355	0.255305	0.400853	0.107351	0.098527	0.393269	0.095517	0.390116	0.411853	0.102514	0.246898	0.243442	0.254355	0.255305	0.400853	0.107351	0.098527	0.393269	
30000	1.695768	3	0.096895	0.392440	0.407572	0.103092	0.249580	0.248221	0.246924	0.255275	0.401987	0.100422	0.095316	0.402275	0.096895	0.392440	0.407572	0.103092	0.249580	0.248221	0.246924	0.255275	0.401987	0.100422	0.095316	0.402275	
31000	1.695768	3	0.096895	0.392440	0.407572	0.103092	0.249580	0.248221	0.246924	0.255275	0.401987	0.100422	0.095316	0.402275	0.096895	0.392440	0.407572	0.103092	0.249580	0.248221	0.246924	0.255275	0.401987	0.100422	0.095316	0.402275	
