Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.095928	0.407779	0.393070	0.103223	0.241587	0.261819	0.241464	0.255130	0.397957	0.112226	0.102636	0.387181	0.095928	0.407779	0.393070	0.103223	0.241587	0.261819	0.241464	0.255130	0.397957	0.112226	0.102636	0.387181	
2000	71.353907	3	0.095928	0.407779	0.393070	0.103223	0.243358	0.258355	0.250193	0.248094	0.400017	0.098650	0.100854	0.400478	0.095928	0.407779	0.393070	0.103223	0.243358	0.258355	0.250193	0.248094	0.400017	0.098650	0.100854	0.400478	
3000	71.353907	3	0.099305	0.401314	0.393474	0.105907	0.236781	0.258104	0.250743	0.254372	0.403989	0.105245	0.105039	0.385727	0.099305	0.401314	0.393474	0.105907	0.236781	0.258104	0.250743	0.254372	0.403989	0.105245	0.105039	0.385727	
4000	71.353907	3	0.089563	0.408491	0.395797	0.106149	0.234561	0.269423	0.251196	0.244820	0.405510	0.103989	0.106226	0.384275	0.089563	0.408491	0.395797	0.106149	0.234561	0.269423	0.251196	0.244820	0.405510	0.103989	0.106226	0.384275	
5000	71.353907	3	0.090510	0.394016	0.403550	0.111923	0.237867	0.257675	0.244346	0.260113	0.405510	0.103989	0.106226	0.384275	0.090510	0.394016	0.403550	0.111923	0.237867	0.257675	0.244346	0.260113	0.405510	0.103989	0.106226	0.384275	
6000	71.353907	3	0.094329	0.401145	0.399298	0.105228	0.254967	0.249452	0.249022	0.246559	0.399967	0.106190	0.101305	0.392538	0.094329	0.401145	0.399298	0.105228	0.254967	0.249452	0.249022	0.246559	0.399967	0.106190	0.101305	0.392538	
7000	71.353907	3	0.095354	0.405040	0.389142	0.110464	0.245812	0.244180	0.254917	0.255092	0.399967	0.106190	0.101305	0.392538	0.095354	0.405040	0.389142	0.110464	0.245812	0.244180	0.254917	0.255092	0.399967	0.106190	0.101305	0.392538	
8000	71.353907	3	0.097056	0.403688	0.387958	0.111298	0.255352	0.263223	0.235115	0.246310	0.399967	0.106190	0.101305	0.392538	0.097056	0.403688	0.387958	0.111298	0.255352	0.263223	0.235115	0.246310	0.399967	0.106190	0.101305	0.392538	
9000	71.353907	3	0.097056	0.403688	0.387958	0.111298	0.254318	0.265175	0.232663	0.247843	0.399967	0.106190	0.101305	0.392538	0.097056	0.403688	0.387958	0.111298	0.254318	0.265175	0.232663	0.247843	0.399967	0.106190	0.101305	0.392538	
10000	71.353907	3	0.097368	0.402975	0.387228	0.112429	0.240652	0.259107	0.245697	0.254544	0.399967	0.106190	0.101305	0.392538	0.097368	0.402975	0.387228	0.112429	0.240652	0.259107	0.245697	0.254544	0.399967	0.106190	0.101305	0.392538	
