Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	4	0.167482	0.048912	0.589208	0.552244	0.048912	0.167482	
2000	71.353907	4	0.177891	0.050246	0.704813	0.584898	0.050246	0.177891	
3000	71.353907	3	0.172178	0.052393	0.692424	0.692424	0.052393	0.172178	
4000	71.353907	3	0.190497	0.052051	0.737944	0.737944	0.052051	0.190497	
5000	71.353907	3	0.189297	0.050812	0.657939	0.657939	0.050812	0.189297	
6000	71.353907	4	0.189100	0.053962	0.638351	0.638351	0.053962	0.181368	
7000	71.353907	3	0.183513	0.051275	0.673683	0.673683	0.051275	0.183513	
8000	71.353907	4	0.191727	0.052123	0.642286	0.642286	0.052123	0.178011	
9000	71.353907	3	0.182973	0.052524	0.642471	0.642471	0.052524	0.182973	
10000	71.353907	3	0.190266	0.051450	0.674068	0.674068	0.051450	0.190266	
11000	71.353907	3	0.188516	0.048886	0.651158	0.651158	0.048886	0.188516	
12000	71.353907	4	0.184085	0.049689	0.645105	0.584680	0.049689	0.184085	
13000	71.353907	5	0.183089	0.050282	0.698700	0.650985	0.050282	0.176018	
14000	71.353907	4	0.179138	0.054445	0.688344	0.631264	0.054445	0.179138	
15000	71.353907	4	0.188919	0.051067	0.745834	0.745834	0.051067	0.182017	
16000	71.353907	4	0.179506	0.052360	0.691532	0.623579	0.052360	0.179506	
17000	71.353907	5	0.179328	0.053879	0.945323	0.593606	0.051187	0.179328	
18000	71.353907	5	0.188105	0.056499	0.777123	0.649799	0.049753	0.188105	
19000	71.353907	3	0.199417	0.053422	0.734605	0.734605	0.053422	0.199417	
20000	71.353907	3	0.194191	0.054871	0.628450	0.628450	0.054871	0.194191	
21000	71.353907	4	0.185768	0.050674	0.676418	0.676418	0.050674	0.191123	
22000	71.353907	3	0.174072	0.054346	0.625634	0.625634	0.054346	0.174072	
23000	71.353907	4	0.185215	0.051304	0.721319	0.632198	0.051304	0.185215	
24000	71.353907	3	0.202233	0.056634	0.677455	0.677455	0.056634	0.202233	
25000	71.353907	3	0.184730	0.054308	0.698032	0.698032	0.054308	0.184730	
26000	71.353907	5	0.190063	0.054851	0.839873	0.619702	0.054851	0.178072	
27000	71.353907	3	0.189349	0.054686	0.706569	0.706569	0.054686	0.189349	
28000	71.353907	4	0.188875	0.053165	0.615516	0.615516	0.053165	0.175851	
29000	71.353907	4	0.184064	0.051167	0.755780	0.755780	0.051167	0.205289	
30000	71.353907	4	0.194827	0.053359	0.683485	0.648239	0.053359	0.194827	
31000	71.353907	4	0.199448	0.051641	0.713336	0.600851	0.051641	0.199448	
32000	71.353907	3	0.182875	0.055394	0.735555	0.735555	0.055394	0.182875	
33000	71.353907	4	0.195717	0.056158	0.622129	0.622129	0.056158	0.187958	
34000	71.353907	4	0.196755	0.054261	0.729875	0.729875	0.053656	0.196755	
35000	71.353907	3	0.186614	0.058771	0.767946	0.767946	0.058771	0.186614	
36000	71.353907	5	0.190389	0.056630	0.756948	0.623002	0.056630	0.205914	
37000	71.353907	5	0.190398	0.057772	0.821306	0.680833	0.051646	0.190398	
38000	71.353907	3	0.200553	0.054670	0.632081	0.632081	0.054670	0.200553	
39000	71.353907	3	0.197067	0.057637	0.666143	0.666143	0.057637	0.197067	
40000	71.353907	3	0.200981	0.055135	0.748120	0.748120	0.055135	0.200981	
41000	71.353907	3	0.190825	0.056506	0.746776	0.746776	0.056506	0.190825	
42000	71.353907	4	0.191895	0.054952	0.787868	0.671817	0.054952	0.191895	
43000	71.353907	5	0.189186	0.053764	0.817714	0.624391	0.053764	0.190931	
44000	71.353907	4	0.192682	0.053856	0.763535	0.614907	0.053856	0.192682	
45000	71.353907	4	0.197288	0.054560	0.800694	0.747815	0.054560	0.197288	
46000	71.353907	4	0.192150	0.059592	0.715628	0.715628	0.059592	0.193228	
47000	71.353907	3	0.189823	0.054108	0.728640	0.728640	0.054108	0.189823	
48000	71.353907	4	0.191098	0.055176	0.757953	0.624556	0.055176	0.191098	
49000	71.353907	3	0.190732	0.057454	0.759206	0.759206	0.057454	0.190732	
50000	71.353907	5	0.198717	0.057078	0.771057	0.688476	0.054894	0.198717	
51000	71.353907	3	0.192756	0.057869	0.700020	0.700020	0.057869	0.192756	
52000	71.353907	3	0.187388	0.053063	0.746559	0.746559	0.053063	0.187388	
53000	71.353907	4	0.179017	0.055201	0.685436	0.721749	0.055201	0.179017	
54000	71.353907	3	0.193191	0.060290	0.680251	0.680251	0.060290	0.193191	
55000	71.353907	3	0.196814	0.054278	0.763449	0.763449	0.054278	0.196814	
56000	71.353907	4	0.209753	0.060386	0.855852	0.691882	0.060386	0.209753	
57000	71.353907	3	0.194135	0.059240	0.801667	0.801667	0.059240	0.194135	
58000	71.353907	4	0.186619	0.056993	0.776616	0.753228	0.056993	0.186619	
59000	71.353907	4	0.183095	0.057108	0.646535	0.671951	0.057108	0.183095	
60000	71.353907	3	0.191345	0.057209	0.719796	0.719796	0.057209	0.191345	
61000	71.353907	5	0.187160	0.057172	0.847451	0.671469	0.057172	0.197708	
62000	71.353907	4	0.182384	0.056595	0.824738	0.784241	0.056595	0.182384	
63000	71.353907	3	0.185988	0.057758	0.721037	0.721037	0.057758	0.185988	
64000	71.353907	3	0.179403	0.053248	0.770811	0.770811	0.053248	0.179403	
65000	71.353907	3	0.191123	0.059042	0.778054	0.778054	0.059042	0.191123	
66000	71.353907	3	0.198811	0.053154	0.761149	0.761149	0.053154	0.198811	
67000	71.353907	3	0.194766	0.056639	0.911840	0.911840	0.056639	0.194766	
