Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.127763	0.240867	0.138573	0.106371	0.257975	0.128450	0.127763	0.240867	0.138573	0.106371	0.257975	0.128450	0.127763	0.240867	0.138573	0.106371	0.257975	0.128450	0.243014	0.124569	0.119309	0.111697	0.154092	0.247319	0.243014	0.124569	0.119309	0.111697	0.154092	0.247319	0.243014	0.124569	0.119309	0.111697	0.154092	0.247319	
2000	1.695768	2	0.139594	0.236285	0.137128	0.110799	0.248716	0.127478	0.139594	0.236285	0.137128	0.110799	0.248716	0.127478	0.139594	0.236285	0.137128	0.110799	0.248716	0.127478	0.256156	0.124834	0.136601	0.122283	0.125510	0.234617	0.256156	0.124834	0.136601	0.122283	0.125510	0.234617	0.256156	0.124834	0.136601	0.122283	0.125510	0.234617	
3000	1.695768	2	0.135565	0.237822	0.133058	0.117616	0.254241	0.121699	0.135565	0.237822	0.133058	0.117616	0.254241	0.121699	0.135565	0.237822	0.133058	0.117616	0.254241	0.121699	0.251656	0.135189	0.125671	0.121748	0.130091	0.235645	0.251656	0.135189	0.125671	0.121748	0.130091	0.235645	0.251656	0.135189	0.125671	0.121748	0.130091	0.235645	
4000	1.695768	2	0.127206	0.233820	0.141622	0.113819	0.251276	0.132256	0.127206	0.233820	0.141622	0.113819	0.251276	0.132256	0.127206	0.233820	0.141622	0.113819	0.251276	0.132256	0.258638	0.135225	0.117989	0.118927	0.129988	0.239232	0.258638	0.135225	0.117989	0.118927	0.129988	0.239232	0.258638	0.135225	0.117989	0.118927	0.129988	0.239232	
5000	1.695768	2	0.129973	0.248508	0.129480	0.118879	0.250646	0.122514	0.129973	0.248508	0.129480	0.118879	0.250646	0.122514	0.129973	0.248508	0.129480	0.118879	0.250646	0.122514	0.246536	0.139142	0.129908	0.119706	0.129854	0.234855	0.246536	0.139142	0.129908	0.119706	0.129854	0.234855	0.246536	0.139142	0.129908	0.119706	0.129854	0.234855	
6000	1.695768	2	0.132632	0.247113	0.140885	0.113646	0.245373	0.120350	0.132632	0.247113	0.140885	0.113646	0.245373	0.120350	0.132632	0.247113	0.140885	0.113646	0.245373	0.120350	0.241886	0.142080	0.139034	0.121645	0.114424	0.240931	0.241886	0.142080	0.139034	0.121645	0.114424	0.240931	0.241886	0.142080	0.139034	0.121645	0.114424	0.240931	
7000	1.695768	2	0.117742	0.248288	0.139491	0.111237	0.259121	0.124121	0.117742	0.248288	0.139491	0.111237	0.259121	0.124121	0.117742	0.248288	0.139491	0.111237	0.259121	0.124121	0.240539	0.138659	0.124635	0.116873	0.126071	0.253223	0.240539	0.138659	0.124635	0.116873	0.126071	0.253223	0.240539	0.138659	0.124635	0.116873	0.126071	0.253223	
8000	1.695768	2	0.127840	0.242815	0.136904	0.121745	0.250217	0.120479	0.127840	0.242815	0.136904	0.121745	0.250217	0.120479	0.127840	0.242815	0.136904	0.121745	0.250217	0.120479	0.237736	0.137499	0.127814	0.123317	0.125642	0.247991	0.237736	0.137499	0.127814	0.123317	0.125642	0.247991	0.237736	0.137499	0.127814	0.123317	0.125642	0.247991	
9000	1.695768	2	0.126096	0.241115	0.130256	0.131107	0.250163	0.121263	0.126096	0.241115	0.130256	0.131107	0.250163	0.121263	0.126096	0.241115	0.130256	0.131107	0.250163	0.121263	0.235171	0.130716	0.127212	0.125522	0.122886	0.258495	0.235171	0.130716	0.127212	0.125522	0.122886	0.258495	0.235171	0.130716	0.127212	0.125522	0.122886	0.258495	
10000	1.695768	2	0.128841	0.243575	0.137934	0.117291	0.242744	0.129616	0.128841	0.243575	0.137934	0.117291	0.242744	0.129616	0.128841	0.243575	0.137934	0.117291	0.242744	0.129616	0.237066	0.130363	0.135146	0.126133	0.129041	0.242252	0.237066	0.130363	0.135146	0.126133	0.129041	0.242252	0.237066	0.130363	0.135146	0.126133	0.129041	0.242252	
