Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.128158	0.278380	0.132925	0.148968	0.190024	0.121547	0.128158	0.278380	0.132925	0.148968	0.190024	0.121547	0.128158	0.278380	0.132925	0.148968	0.190024	0.121547	0.263066	0.163693	0.114763	0.110158	0.124810	0.223510	0.263066	0.163693	0.114763	0.110158	0.124810	0.223510	0.263066	0.163693	0.114763	0.110158	0.124810	0.223510	
2000	0.092720	2	0.122851	0.261361	0.123653	0.155239	0.208936	0.127960	0.122851	0.261361	0.123653	0.155239	0.208936	0.127960	0.122851	0.261361	0.123653	0.155239	0.208936	0.127960	0.253849	0.145043	0.127880	0.121335	0.133683	0.218210	0.253849	0.145043	0.127880	0.121335	0.133683	0.218210	0.253849	0.145043	0.127880	0.121335	0.133683	0.218210	
3000	0.092720	2	0.123185	0.263253	0.117677	0.142624	0.229046	0.124216	0.123185	0.263253	0.117677	0.142624	0.229046	0.124216	0.123185	0.263253	0.117677	0.142624	0.229046	0.124216	0.265148	0.141090	0.129821	0.111902	0.137989	0.214049	0.265148	0.141090	0.129821	0.111902	0.137989	0.214049	0.265148	0.141090	0.129821	0.111902	0.137989	0.214049	
4000	0.092720	2	0.116567	0.263294	0.114432	0.145342	0.226087	0.134279	0.116567	0.263294	0.114432	0.145342	0.226087	0.134279	0.116567	0.263294	0.114432	0.145342	0.226087	0.134279	0.242400	0.143593	0.127004	0.110696	0.119999	0.256308	0.242400	0.143593	0.127004	0.110696	0.119999	0.256308	0.242400	0.143593	0.127004	0.110696	0.119999	0.256308	
5000	0.092720	2	0.129477	0.260973	0.118743	0.134967	0.225273	0.130568	0.129477	0.260973	0.118743	0.134967	0.225273	0.130568	0.129477	0.260973	0.118743	0.134967	0.225273	0.130568	0.239963	0.131233	0.134049	0.119224	0.139696	0.235836	0.239963	0.131233	0.134049	0.119224	0.139696	0.235836	0.239963	0.131233	0.134049	0.119224	0.139696	0.235836	
6000	0.092720	2	0.134450	0.264177	0.115485	0.136216	0.222743	0.126928	0.134450	0.264177	0.115485	0.136216	0.222743	0.126928	0.134450	0.264177	0.115485	0.136216	0.222743	0.126928	0.248784	0.131176	0.127145	0.113980	0.142903	0.236011	0.248784	0.131176	0.127145	0.113980	0.142903	0.236011	0.248784	0.131176	0.127145	0.113980	0.142903	0.236011	
7000	0.092720	2	0.136297	0.266195	0.121455	0.128663	0.220770	0.126619	0.136297	0.266195	0.121455	0.128663	0.220770	0.126619	0.136297	0.266195	0.121455	0.128663	0.220770	0.126619	0.260436	0.132372	0.130040	0.112212	0.150223	0.214717	0.260436	0.132372	0.130040	0.112212	0.150223	0.214717	0.260436	0.132372	0.130040	0.112212	0.150223	0.214717	
8000	0.092720	2	0.128299	0.257204	0.125872	0.135165	0.229241	0.124218	0.128299	0.257204	0.125872	0.135165	0.229241	0.124218	0.128299	0.257204	0.125872	0.135165	0.229241	0.124218	0.243362	0.144461	0.127264	0.116563	0.136379	0.231972	0.243362	0.144461	0.127264	0.116563	0.136379	0.231972	0.243362	0.144461	0.127264	0.116563	0.136379	0.231972	
9000	0.092720	2	0.138930	0.257042	0.118957	0.133476	0.231255	0.120340	0.138930	0.257042	0.118957	0.133476	0.231255	0.120340	0.138930	0.257042	0.118957	0.133476	0.231255	0.120340	0.251155	0.131021	0.115921	0.119589	0.146034	0.236280	0.251155	0.131021	0.115921	0.119589	0.146034	0.236280	0.251155	0.131021	0.115921	0.119589	0.146034	0.236280	
10000	0.092720	2	0.131036	0.265377	0.121022	0.136815	0.229465	0.116285	0.131036	0.265377	0.121022	0.136815	0.229465	0.116285	0.131036	0.265377	0.121022	0.136815	0.229465	0.116285	0.259663	0.132788	0.128815	0.110488	0.141962	0.226283	0.259663	0.132788	0.128815	0.110488	0.141962	0.226283	0.259663	0.132788	0.128815	0.110488	0.141962	0.226283	
11000	0.092720	2	0.129270	0.261340	0.116668	0.133884	0.247409	0.111430	0.129270	0.261340	0.116668	0.133884	0.247409	0.111430	0.129270	0.261340	0.116668	0.133884	0.247409	0.111430	0.262970	0.141207	0.113589	0.114505	0.131975	0.235753	0.262970	0.141207	0.113589	0.114505	0.131975	0.235753	0.262970	0.141207	0.113589	0.114505	0.131975	0.235753	
12000	0.092720	2	0.124144	0.259065	0.121187	0.144867	0.227986	0.122751	0.124144	0.259065	0.121187	0.144867	0.227986	0.122751	0.124144	0.259065	0.121187	0.144867	0.227986	0.122751	0.252261	0.145109	0.131191	0.109056	0.136967	0.225416	0.252261	0.145109	0.131191	0.109056	0.136967	0.225416	0.252261	0.145109	0.131191	0.109056	0.136967	0.225416	
