Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.094180	0.252978	0.125739	0.158004	0.228634	0.140464	0.094180	0.252978	0.125739	0.158004	0.228634	0.140464	0.094180	0.252978	0.125739	0.158004	0.228634	0.140464	0.263830	0.127175	0.142945	0.146706	0.103580	0.215765	0.263830	0.127175	0.142945	0.146706	0.103580	0.215765	0.263830	0.127175	0.142945	0.146706	0.103580	0.215765	
2000	0.092720	2	0.114142	0.250927	0.131007	0.153495	0.226325	0.124105	0.114142	0.250927	0.131007	0.153495	0.226325	0.124105	0.114142	0.250927	0.131007	0.153495	0.226325	0.124105	0.252805	0.122970	0.131856	0.126337	0.115457	0.250575	0.252805	0.122970	0.131856	0.126337	0.115457	0.250575	0.252805	0.122970	0.131856	0.126337	0.115457	0.250575	
3000	0.092720	2	0.109624	0.267862	0.122419	0.153664	0.210397	0.136034	0.109624	0.267862	0.122419	0.153664	0.210397	0.136034	0.109624	0.267862	0.122419	0.153664	0.210397	0.136034	0.240868	0.118925	0.130625	0.136251	0.122110	0.251221	0.240868	0.118925	0.130625	0.136251	0.122110	0.251221	0.240868	0.118925	0.130625	0.136251	0.122110	0.251221	
4000	0.092720	2	0.114881	0.259820	0.128370	0.132821	0.231541	0.132568	0.114881	0.259820	0.128370	0.132821	0.231541	0.132568	0.114881	0.259820	0.128370	0.132821	0.231541	0.132568	0.261881	0.121941	0.129751	0.133159	0.112866	0.240402	0.261881	0.121941	0.129751	0.133159	0.112866	0.240402	0.261881	0.121941	0.129751	0.133159	0.112866	0.240402	
5000	0.092720	2	0.119293	0.263199	0.123733	0.155733	0.213438	0.124605	0.119293	0.263199	0.123733	0.155733	0.213438	0.124605	0.119293	0.263199	0.123733	0.155733	0.213438	0.124605	0.276208	0.125274	0.115325	0.141834	0.109244	0.232114	0.276208	0.125274	0.115325	0.141834	0.109244	0.232114	0.276208	0.125274	0.115325	0.141834	0.109244	0.232114	
6000	0.092720	2	0.112087	0.255695	0.122252	0.158583	0.231593	0.119790	0.112087	0.255695	0.122252	0.158583	0.231593	0.119790	0.112087	0.255695	0.122252	0.158583	0.231593	0.119790	0.275278	0.125296	0.114274	0.129390	0.110667	0.245096	0.275278	0.125296	0.114274	0.129390	0.110667	0.245096	0.275278	0.125296	0.114274	0.129390	0.110667	0.245096	
7000	0.092720	2	0.109330	0.256691	0.119402	0.141876	0.246235	0.126466	0.109330	0.256691	0.119402	0.141876	0.246235	0.126466	0.109330	0.256691	0.119402	0.141876	0.246235	0.126466	0.273384	0.120599	0.124568	0.133088	0.123309	0.225051	0.273384	0.120599	0.124568	0.133088	0.123309	0.225051	0.273384	0.120599	0.124568	0.133088	0.123309	0.225051	
8000	0.092720	2	0.105734	0.264952	0.125841	0.142249	0.238480	0.122744	0.105734	0.264952	0.125841	0.142249	0.238480	0.122744	0.105734	0.264952	0.125841	0.142249	0.238480	0.122744	0.258701	0.129740	0.114644	0.135978	0.126011	0.234925	0.258701	0.129740	0.114644	0.135978	0.126011	0.234925	0.258701	0.129740	0.114644	0.135978	0.126011	0.234925	
9000	0.092720	2	0.099070	0.260083	0.128380	0.156264	0.241097	0.115107	0.099070	0.260083	0.128380	0.156264	0.241097	0.115107	0.099070	0.260083	0.128380	0.156264	0.241097	0.115107	0.273974	0.123938	0.118667	0.138058	0.117151	0.228213	0.273974	0.123938	0.118667	0.138058	0.117151	0.228213	0.273974	0.123938	0.118667	0.138058	0.117151	0.228213	
10000	0.092720	2	0.111488	0.265856	0.125210	0.141762	0.232474	0.123210	0.111488	0.265856	0.125210	0.141762	0.232474	0.123210	0.111488	0.265856	0.125210	0.141762	0.232474	0.123210	0.262217	0.116402	0.126348	0.126985	0.122003	0.246044	0.262217	0.116402	0.126348	0.126985	0.122003	0.246044	0.262217	0.116402	0.126348	0.126985	0.122003	0.246044	
