Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.146276	0.233128	0.134907	0.124108	0.247441	0.114141	0.146276	0.233128	0.134907	0.124108	0.247441	0.114141	0.146276	0.233128	0.134907	0.124108	0.247441	0.114141	0.250036	0.129642	0.139183	0.127810	0.129906	0.223422	0.250036	0.129642	0.139183	0.127810	0.129906	0.223422	0.250036	0.129642	0.139183	0.127810	0.129906	0.223422	
2000	71.353907	2	0.134853	0.238346	0.128724	0.135368	0.243467	0.119243	0.134853	0.238346	0.128724	0.135368	0.243467	0.119243	0.134853	0.238346	0.128724	0.135368	0.243467	0.119243	0.240920	0.130361	0.142359	0.127698	0.121238	0.237424	0.240920	0.130361	0.142359	0.127698	0.121238	0.237424	0.240920	0.130361	0.142359	0.127698	0.121238	0.237424	
3000	71.353907	2	0.125377	0.241620	0.126198	0.123790	0.249455	0.133560	0.125377	0.241620	0.126198	0.123790	0.249455	0.133560	0.125377	0.241620	0.126198	0.123790	0.249455	0.133560	0.230609	0.137868	0.136530	0.133728	0.136479	0.224786	0.230609	0.137868	0.136530	0.133728	0.136479	0.224786	0.230609	0.137868	0.136530	0.133728	0.136479	0.224786	
4000	71.353907	2	0.126478	0.235392	0.124714	0.139624	0.251696	0.122096	0.126478	0.235392	0.124714	0.139624	0.251696	0.122096	0.126478	0.235392	0.124714	0.139624	0.251696	0.122096	0.231473	0.131209	0.135102	0.138413	0.132597	0.231206	0.231473	0.131209	0.135102	0.138413	0.132597	0.231206	0.231473	0.131209	0.135102	0.138413	0.132597	0.231206	
5000	71.353907	2	0.126650	0.235543	0.128695	0.122636	0.263468	0.123008	0.126650	0.235543	0.128695	0.122636	0.263468	0.123008	0.126650	0.235543	0.128695	0.122636	0.263468	0.123008	0.250947	0.125687	0.130417	0.132062	0.128094	0.232792	0.250947	0.125687	0.130417	0.132062	0.128094	0.232792	0.250947	0.125687	0.130417	0.132062	0.128094	0.232792	
6000	71.353907	2	0.145029	0.238078	0.115981	0.130702	0.249675	0.120535	0.145029	0.238078	0.115981	0.130702	0.249675	0.120535	0.145029	0.238078	0.115981	0.130702	0.249675	0.120535	0.237240	0.126414	0.130964	0.132931	0.139786	0.232663	0.237240	0.126414	0.130964	0.132931	0.139786	0.232663	0.237240	0.126414	0.130964	0.132931	0.139786	0.232663	
7000	71.353907	2	0.129383	0.235781	0.126525	0.135630	0.248474	0.124207	0.129383	0.235781	0.126525	0.135630	0.248474	0.124207	0.129383	0.235781	0.126525	0.135630	0.248474	0.124207	0.254530	0.124521	0.133371	0.132241	0.131477	0.223860	0.254530	0.124521	0.133371	0.132241	0.131477	0.223860	0.254530	0.124521	0.133371	0.132241	0.131477	0.223860	
8000	71.353907	2	0.130231	0.244075	0.117602	0.132465	0.265126	0.110501	0.130231	0.244075	0.117602	0.132465	0.265126	0.110501	0.130231	0.244075	0.117602	0.132465	0.265126	0.110501	0.232922	0.127767	0.139724	0.125123	0.134416	0.240048	0.232922	0.127767	0.139724	0.125123	0.134416	0.240048	0.232922	0.127767	0.139724	0.125123	0.134416	0.240048	
9000	71.353907	2	0.121863	0.236435	0.124671	0.136191	0.267060	0.113781	0.121863	0.236435	0.124671	0.136191	0.267060	0.113781	0.121863	0.236435	0.124671	0.136191	0.267060	0.113781	0.243915	0.134253	0.129705	0.128342	0.133650	0.230135	0.243915	0.134253	0.129705	0.128342	0.133650	0.230135	0.243915	0.134253	0.129705	0.128342	0.133650	0.230135	
10000	71.353907	2	0.133374	0.238519	0.121505	0.139041	0.254322	0.113239	0.133374	0.238519	0.121505	0.139041	0.254322	0.113239	0.133374	0.238519	0.121505	0.139041	0.254322	0.113239	0.244442	0.128386	0.128274	0.122119	0.135701	0.241078	0.244442	0.128386	0.128274	0.122119	0.135701	0.241078	0.244442	0.128386	0.128274	0.122119	0.135701	0.241078	
