Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.108375	0.251101	0.120333	0.132371	0.241252	0.146568	0.108375	0.251101	0.120333	0.132371	0.241252	0.146568	0.108375	0.251101	0.120333	0.132371	0.241252	0.146568	0.234073	0.113248	0.122089	0.126916	0.131916	0.271759	0.234073	0.113248	0.122089	0.126916	0.131916	0.271759	0.234073	0.113248	0.122089	0.126916	0.131916	0.271759	
2000	1.695768	2	0.120329	0.236239	0.126323	0.133869	0.257789	0.125451	0.120329	0.236239	0.126323	0.133869	0.257789	0.125451	0.120329	0.236239	0.126323	0.133869	0.257789	0.125451	0.261841	0.113520	0.121862	0.131112	0.132187	0.239478	0.261841	0.113520	0.121862	0.131112	0.132187	0.239478	0.261841	0.113520	0.121862	0.131112	0.132187	0.239478	
3000	1.695768	3	0.120541	0.235146	0.116914	0.137290	0.260531	0.129578	0.120541	0.235146	0.116914	0.137290	0.260531	0.129578	0.120541	0.235146	0.116914	0.137290	0.260531	0.129578	0.239747	0.117768	0.121057	0.130541	0.140322	0.250565	0.234993	0.167941	0.165627	0.181664	0.105778	0.143997	0.239747	0.117768	0.121057	0.130541	0.140322	0.250565	
4000	1.695768	2	0.127497	0.239588	0.118325	0.141628	0.253980	0.118982	0.127497	0.239588	0.118325	0.141628	0.253980	0.118982	0.127497	0.239588	0.118325	0.141628	0.253980	0.118982	0.242854	0.124180	0.110042	0.132364	0.138265	0.252296	0.242854	0.124180	0.110042	0.132364	0.138265	0.252296	0.242854	0.124180	0.110042	0.132364	0.138265	0.252296	
5000	1.695768	2	0.117995	0.230618	0.126198	0.126904	0.264608	0.133676	0.117995	0.230618	0.126198	0.126904	0.264608	0.133676	0.117995	0.230618	0.126198	0.126904	0.264608	0.133676	0.240797	0.115133	0.123359	0.130331	0.141081	0.249298	0.240797	0.115133	0.123359	0.130331	0.141081	0.249298	0.240797	0.115133	0.123359	0.130331	0.141081	0.249298	
6000	1.695768	2	0.122700	0.240735	0.123958	0.132815	0.257894	0.121898	0.122700	0.240735	0.123958	0.132815	0.257894	0.121898	0.122700	0.240735	0.123958	0.132815	0.257894	0.121898	0.261371	0.123804	0.116258	0.134095	0.125734	0.238738	0.261371	0.123804	0.116258	0.134095	0.125734	0.238738	0.261371	0.123804	0.116258	0.134095	0.125734	0.238738	
7000	1.695768	2	0.122876	0.238911	0.123736	0.135606	0.260940	0.117933	0.122876	0.238911	0.123736	0.135606	0.260940	0.117933	0.122876	0.238911	0.123736	0.135606	0.260940	0.117933	0.258725	0.116188	0.118701	0.125892	0.132891	0.247603	0.258725	0.116188	0.118701	0.125892	0.132891	0.247603	0.258725	0.116188	0.118701	0.125892	0.132891	0.247603	
8000	1.695768	2	0.119121	0.251089	0.114582	0.137379	0.245858	0.131972	0.119121	0.251089	0.114582	0.137379	0.245858	0.131972	0.119121	0.251089	0.114582	0.137379	0.245858	0.131972	0.243552	0.119712	0.117086	0.134750	0.130760	0.254140	0.243552	0.119712	0.117086	0.134750	0.130760	0.254140	0.243552	0.119712	0.117086	0.134750	0.130760	0.254140	
9000	1.695768	2	0.119882	0.238044	0.114810	0.129660	0.270135	0.127468	0.119882	0.238044	0.114810	0.129660	0.270135	0.127468	0.119882	0.238044	0.114810	0.129660	0.270135	0.127468	0.250399	0.110894	0.125728	0.127448	0.120823	0.264709	0.250399	0.110894	0.125728	0.127448	0.120823	0.264709	0.250399	0.110894	0.125728	0.127448	0.120823	0.264709	
10000	1.695768	2	0.119831	0.242733	0.121416	0.135698	0.252928	0.127393	0.119831	0.242733	0.121416	0.135698	0.252928	0.127393	0.119831	0.242733	0.121416	0.135698	0.252928	0.127393	0.238773	0.118122	0.123191	0.124044	0.135995	0.259874	0.238773	0.118122	0.123191	0.124044	0.135995	0.259874	0.238773	0.118122	0.123191	0.124044	0.135995	0.259874	
11000	1.695768	2	0.127590	0.227479	0.119637	0.139907	0.258935	0.126452	0.127590	0.227479	0.119637	0.139907	0.258935	0.126452	0.127590	0.227479	0.119637	0.139907	0.258935	0.126452	0.225730	0.128895	0.125418	0.130195	0.129301	0.260460	0.225730	0.128895	0.125418	0.130195	0.129301	0.260460	0.225730	0.128895	0.125418	0.130195	0.129301	0.260460	
12000	1.695768	2	0.116869	0.238393	0.115673	0.132993	0.263193	0.132879	0.116869	0.238393	0.115673	0.132993	0.263193	0.132879	0.116869	0.238393	0.115673	0.132993	0.263193	0.132879	0.245750	0.116516	0.121435	0.128136	0.122167	0.265996	0.245750	0.116516	0.121435	0.128136	0.122167	0.265996	0.245750	0.116516	0.121435	0.128136	0.122167	0.265996	
13000	1.695768	2	0.122274	0.241996	0.117987	0.136986	0.265296	0.115461	0.122274	0.241996	0.117987	0.136986	0.265296	0.115461	0.122274	0.241996	0.117987	0.136986	0.265296	0.115461	0.250497	0.110282	0.130034	0.125418	0.126080	0.257689	0.250497	0.110282	0.130034	0.125418	0.126080	0.257689	0.250497	0.110282	0.130034	0.125418	0.126080	0.257689	
14000	1.695768	2	0.120136	0.230815	0.122263	0.143102	0.262820	0.120865	0.120136	0.230815	0.122263	0.143102	0.262820	0.120865	0.120136	0.230815	0.122263	0.143102	0.262820	0.120865	0.245864	0.123493	0.123919	0.125596	0.125421	0.255706	0.245864	0.123493	0.123919	0.125596	0.125421	0.255706	0.245864	0.123493	0.123919	0.125596	0.125421	0.255706	
15000	1.695768	2	0.111838	0.238939	0.115894	0.142498	0.268469	0.122362	0.111838	0.238939	0.115894	0.142498	0.268469	0.122362	0.111838	0.238939	0.115894	0.142498	0.268469	0.122362	0.243389	0.118353	0.117209	0.134737	0.135979	0.250333	0.243389	0.118353	0.117209	0.134737	0.135979	0.250333	0.243389	0.118353	0.117209	0.134737	0.135979	0.250333	
16000	1.695768	2	0.127124	0.232977	0.118996	0.133395	0.263438	0.124070	0.127124	0.232977	0.118996	0.133395	0.263438	0.124070	0.127124	0.232977	0.118996	0.133395	0.263438	0.124070	0.237855	0.122744	0.117203	0.128578	0.134233	0.259386	0.237855	0.122744	0.117203	0.128578	0.134233	0.259386	0.237855	0.122744	0.117203	0.128578	0.134233	0.259386	
17000	1.695768	2	0.113052	0.235435	0.121014	0.140848	0.261732	0.127919	0.113052	0.235435	0.121014	0.140848	0.261732	0.127919	0.113052	0.235435	0.121014	0.140848	0.261732	0.127919	0.251911	0.118358	0.133423	0.131372	0.121585	0.243351	0.251911	0.118358	0.133423	0.131372	0.121585	0.243351	0.251911	0.118358	0.133423	0.131372	0.121585	0.243351	
18000	1.695768	2	0.123199	0.218426	0.121688	0.141815	0.269979	0.124893	0.123199	0.218426	0.121688	0.141815	0.269979	0.124893	0.123199	0.218426	0.121688	0.141815	0.269979	0.124893	0.236089	0.127546	0.124715	0.123401	0.133771	0.254477	0.236089	0.127546	0.124715	0.123401	0.133771	0.254477	0.236089	0.127546	0.124715	0.123401	0.133771	0.254477	
19000	1.695768	2	0.121656	0.239352	0.117611	0.132417	0.259489	0.129474	0.121656	0.239352	0.117611	0.132417	0.259489	0.129474	0.121656	0.239352	0.117611	0.132417	0.259489	0.129474	0.252022	0.121843	0.125311	0.131406	0.125038	0.244380	0.252022	0.121843	0.125311	0.131406	0.125038	0.244380	0.252022	0.121843	0.125311	0.131406	0.125038	0.244380	
20000	1.695768	2	0.121235	0.237067	0.118190	0.144049	0.250434	0.129026	0.121235	0.237067	0.118190	0.144049	0.250434	0.129026	0.121235	0.237067	0.118190	0.144049	0.250434	0.129026	0.254998	0.114654	0.122605	0.131524	0.128404	0.247815	0.254998	0.114654	0.122605	0.131524	0.128404	0.247815	0.254998	0.114654	0.122605	0.131524	0.128404	0.247815	
21000	1.695768	2	0.126622	0.232943	0.124145	0.127164	0.255145	0.133981	0.126622	0.232943	0.124145	0.127164	0.255145	0.133981	0.126622	0.232943	0.124145	0.127164	0.255145	0.133981	0.237507	0.123276	0.125253	0.134410	0.113824	0.265731	0.237507	0.123276	0.125253	0.134410	0.113824	0.265731	0.237507	0.123276	0.125253	0.134410	0.113824	0.265731	
22000	1.695768	2	0.130830	0.228610	0.120696	0.135822	0.250315	0.133726	0.130830	0.228610	0.120696	0.135822	0.250315	0.133726	0.130830	0.228610	0.120696	0.135822	0.250315	0.133726	0.244868	0.118609	0.129312	0.122064	0.131543	0.253603	0.244868	0.118609	0.129312	0.122064	0.131543	0.253603	0.244868	0.118609	0.129312	0.122064	0.131543	0.253603	
