Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.135097	0.239444	0.133127	0.132114	0.245814	0.114403	0.135097	0.239444	0.133127	0.132114	0.245814	0.114403	0.135097	0.239444	0.133127	0.132114	0.245814	0.114403	0.244565	0.134757	0.127824	0.126743	0.132966	0.233146	0.244565	0.134757	0.127824	0.126743	0.132966	0.233146	0.244565	0.134757	0.127824	0.126743	0.132966	0.233146	
2000	0.092720	2	0.139943	0.245339	0.124375	0.119636	0.240549	0.130157	0.139943	0.245339	0.124375	0.119636	0.240549	0.130157	0.139943	0.245339	0.124375	0.119636	0.240549	0.130157	0.244752	0.131051	0.126209	0.123092	0.139165	0.235731	0.244752	0.131051	0.126209	0.123092	0.139165	0.235731	0.244752	0.131051	0.126209	0.123092	0.139165	0.235731	
3000	0.092720	2	0.128821	0.255400	0.127223	0.125260	0.254669	0.108627	0.128821	0.255400	0.127223	0.125260	0.254669	0.108627	0.128821	0.255400	0.127223	0.125260	0.254669	0.108627	0.233682	0.125908	0.133322	0.123822	0.132778	0.250488	0.233682	0.125908	0.133322	0.123822	0.132778	0.250488	0.233682	0.125908	0.133322	0.123822	0.132778	0.250488	
4000	0.092720	2	0.128034	0.238966	0.133688	0.121273	0.255343	0.122697	0.128034	0.238966	0.133688	0.121273	0.255343	0.122697	0.128034	0.238966	0.133688	0.121273	0.255343	0.122697	0.239647	0.125560	0.129119	0.117228	0.140722	0.247725	0.239647	0.125560	0.129119	0.117228	0.140722	0.247725	0.239647	0.125560	0.129119	0.117228	0.140722	0.247725	
5000	0.092720	2	0.131752	0.235399	0.129303	0.130848	0.246262	0.126436	0.131752	0.235399	0.129303	0.130848	0.246262	0.126436	0.131752	0.235399	0.129303	0.130848	0.246262	0.126436	0.226270	0.138729	0.124993	0.121902	0.138654	0.249452	0.226270	0.138729	0.124993	0.121902	0.138654	0.249452	0.226270	0.138729	0.124993	0.121902	0.138654	0.249452	
6000	0.092720	2	0.124769	0.245545	0.130251	0.131938	0.242465	0.125033	0.124769	0.245545	0.130251	0.131938	0.242465	0.125033	0.124769	0.245545	0.130251	0.131938	0.242465	0.125033	0.241630	0.137989	0.135543	0.115931	0.127335	0.241573	0.241630	0.137989	0.135543	0.115931	0.127335	0.241573	0.241630	0.137989	0.135543	0.115931	0.127335	0.241573	
7000	0.092720	2	0.135766	0.248608	0.122825	0.125978	0.250855	0.115968	0.135766	0.248608	0.122825	0.125978	0.250855	0.115968	0.135766	0.248608	0.122825	0.125978	0.250855	0.115968	0.248295	0.120051	0.136753	0.127161	0.132892	0.234848	0.248295	0.120051	0.136753	0.127161	0.132892	0.234848	0.248295	0.120051	0.136753	0.127161	0.132892	0.234848	
8000	0.092720	2	0.138578	0.251420	0.124720	0.114493	0.252442	0.118346	0.138578	0.251420	0.124720	0.114493	0.252442	0.118346	0.138578	0.251420	0.124720	0.114493	0.252442	0.118346	0.235322	0.132836	0.134202	0.116276	0.128591	0.252772	0.235322	0.132836	0.134202	0.116276	0.128591	0.252772	0.235322	0.132836	0.134202	0.116276	0.128591	0.252772	
9000	0.092720	2	0.123074	0.255557	0.129093	0.129251	0.250888	0.112136	0.123074	0.255557	0.129093	0.129251	0.250888	0.112136	0.123074	0.255557	0.129093	0.129251	0.250888	0.112136	0.253307	0.137654	0.128061	0.116238	0.137286	0.227456	0.253307	0.137654	0.128061	0.116238	0.137286	0.227456	0.253307	0.137654	0.128061	0.116238	0.137286	0.227456	
10000	0.092720	2	0.126254	0.252845	0.132241	0.121786	0.245045	0.121828	0.126254	0.252845	0.132241	0.121786	0.245045	0.121828	0.126254	0.252845	0.132241	0.121786	0.245045	0.121828	0.243903	0.136416	0.138004	0.116005	0.132581	0.233090	0.243903	0.136416	0.138004	0.116005	0.132581	0.233090	0.243903	0.136416	0.138004	0.116005	0.132581	0.233090	
11000	0.092720	2	0.120792	0.263579	0.131036	0.123958	0.243515	0.117120	0.120792	0.263579	0.131036	0.123958	0.243515	0.117120	0.120792	0.263579	0.131036	0.123958	0.243515	0.117120	0.245041	0.136025	0.139517	0.122199	0.119804	0.237413	0.245041	0.136025	0.139517	0.122199	0.119804	0.237413	0.245041	0.136025	0.139517	0.122199	0.119804	0.237413	
12000	0.092720	2	0.128289	0.247650	0.131500	0.112174	0.251793	0.128594	0.128289	0.247650	0.131500	0.112174	0.251793	0.128594	0.128289	0.247650	0.131500	0.112174	0.251793	0.128594	0.232744	0.141941	0.134235	0.130060	0.119645	0.241374	0.232744	0.141941	0.134235	0.130060	0.119645	0.241374	0.232744	0.141941	0.134235	0.130060	0.119645	0.241374	
13000	0.092720	2	0.126229	0.250541	0.133062	0.125528	0.231223	0.133416	0.126229	0.250541	0.133062	0.125528	0.231223	0.133416	0.126229	0.250541	0.133062	0.125528	0.231223	0.133416	0.243894	0.144704	0.133122	0.119565	0.126708	0.232008	0.243894	0.144704	0.133122	0.119565	0.126708	0.232008	0.243894	0.144704	0.133122	0.119565	0.126708	0.232008	
14000	0.092720	2	0.131302	0.253211	0.132991	0.118659	0.242835	0.121001	0.131302	0.253211	0.132991	0.118659	0.242835	0.121001	0.131302	0.253211	0.132991	0.118659	0.242835	0.121001	0.242780	0.136861	0.138286	0.112125	0.123453	0.246495	0.242780	0.136861	0.138286	0.112125	0.123453	0.246495	0.242780	0.136861	0.138286	0.112125	0.123453	0.246495	
15000	0.092720	2	0.125849	0.257763	0.130205	0.124456	0.242134	0.119593	0.125849	0.257763	0.130205	0.124456	0.242134	0.119593	0.125849	0.257763	0.130205	0.124456	0.242134	0.119593	0.251429	0.129320	0.139537	0.120776	0.135933	0.223006	0.251429	0.129320	0.139537	0.120776	0.135933	0.223006	0.251429	0.129320	0.139537	0.120776	0.135933	0.223006	
16000	0.092720	2	0.118886	0.261940	0.133099	0.124332	0.248220	0.113523	0.118886	0.261940	0.133099	0.124332	0.248220	0.113523	0.118886	0.261940	0.133099	0.124332	0.248220	0.113523	0.233851	0.151781	0.134578	0.123049	0.117635	0.239106	0.233851	0.151781	0.134578	0.123049	0.117635	0.239106	0.233851	0.151781	0.134578	0.123049	0.117635	0.239106	
17000	0.092720	2	0.127555	0.260527	0.134379	0.119867	0.239808	0.117863	0.127555	0.260527	0.134379	0.119867	0.239808	0.117863	0.127555	0.260527	0.134379	0.119867	0.239808	0.117863	0.246873	0.127035	0.144297	0.116126	0.127914	0.237756	0.246873	0.127035	0.144297	0.116126	0.127914	0.237756	0.246873	0.127035	0.144297	0.116126	0.127914	0.237756	
18000	0.092720	2	0.125189	0.256430	0.126830	0.129181	0.244535	0.117835	0.125189	0.256430	0.126830	0.129181	0.244535	0.117835	0.125189	0.256430	0.126830	0.129181	0.244535	0.117835	0.233129	0.142450	0.148289	0.118697	0.116144	0.241292	0.233129	0.142450	0.148289	0.118697	0.116144	0.241292	0.233129	0.142450	0.148289	0.118697	0.116144	0.241292	
19000	0.092720	2	0.115358	0.261228	0.128088	0.129895	0.240897	0.124535	0.115358	0.261228	0.128088	0.129895	0.240897	0.124535	0.115358	0.261228	0.128088	0.129895	0.240897	0.124535	0.239815	0.128542	0.134456	0.129039	0.128445	0.239704	0.239815	0.128542	0.134456	0.129039	0.128445	0.239704	0.239815	0.128542	0.134456	0.129039	0.128445	0.239704	
20000	0.092720	2	0.118265	0.246855	0.126653	0.128257	0.257483	0.122488	0.118265	0.246855	0.126653	0.128257	0.257483	0.122488	0.118265	0.246855	0.126653	0.128257	0.257483	0.122488	0.237358	0.134368	0.131889	0.123069	0.128840	0.244476	0.237358	0.134368	0.131889	0.123069	0.128840	0.244476	0.237358	0.134368	0.131889	0.123069	0.128840	0.244476	
21000	0.092720	2	0.121492	0.268281	0.132263	0.115237	0.251883	0.110843	0.121492	0.268281	0.132263	0.115237	0.251883	0.110843	0.121492	0.268281	0.132263	0.115237	0.251883	0.110843	0.240978	0.136507	0.139947	0.115718	0.136045	0.230806	0.240978	0.136507	0.139947	0.115718	0.136045	0.230806	0.240978	0.136507	0.139947	0.115718	0.136045	0.230806	
22000	0.092720	2	0.128481	0.239173	0.134238	0.124958	0.250129	0.123022	0.128481	0.239173	0.134238	0.124958	0.250129	0.123022	0.128481	0.239173	0.134238	0.124958	0.250129	0.123022	0.229361	0.138616	0.138766	0.123850	0.131825	0.237582	0.229361	0.138616	0.138766	0.123850	0.131825	0.237582	0.229361	0.138616	0.138766	0.123850	0.131825	0.237582	
23000	0.092720	2	0.128784	0.242103	0.134321	0.123524	0.256225	0.115042	0.128784	0.242103	0.134321	0.123524	0.256225	0.115042	0.128784	0.242103	0.134321	0.123524	0.256225	0.115042	0.255023	0.136805	0.137325	0.122665	0.121130	0.227052	0.255023	0.136805	0.137325	0.122665	0.121130	0.227052	0.255023	0.136805	0.137325	0.122665	0.121130	0.227052	
24000	0.092720	2	0.127217	0.253320	0.133467	0.118704	0.253062	0.114229	0.127217	0.253320	0.133467	0.118704	0.253062	0.114229	0.127217	0.253320	0.133467	0.118704	0.253062	0.114229	0.250160	0.132074	0.136715	0.126413	0.120358	0.234280	0.250160	0.132074	0.136715	0.126413	0.120358	0.234280	0.250160	0.132074	0.136715	0.126413	0.120358	0.234280	
25000	0.092720	2	0.117555	0.251732	0.131013	0.123223	0.258108	0.118369	0.117555	0.251732	0.131013	0.123223	0.258108	0.118369	0.117555	0.251732	0.131013	0.123223	0.258108	0.118369	0.232977	0.137279	0.134428	0.129890	0.118395	0.247030	0.232977	0.137279	0.134428	0.129890	0.118395	0.247030	0.232977	0.137279	0.134428	0.129890	0.118395	0.247030	
26000	0.092720	2	0.130218	0.250513	0.127015	0.118874	0.243142	0.130238	0.130218	0.250513	0.127015	0.118874	0.243142	0.130238	0.130218	0.250513	0.127015	0.118874	0.243142	0.130238	0.248000	0.142463	0.134309	0.117772	0.122773	0.234684	0.248000	0.142463	0.134309	0.117772	0.122773	0.234684	0.248000	0.142463	0.134309	0.117772	0.122773	0.234684	
27000	0.092720	2	0.123527	0.263352	0.128006	0.114872	0.247119	0.123124	0.123527	0.263352	0.128006	0.114872	0.247119	0.123124	0.123527	0.263352	0.128006	0.114872	0.247119	0.123124	0.248516	0.124936	0.132840	0.119764	0.131683	0.242261	0.248516	0.124936	0.132840	0.119764	0.131683	0.242261	0.248516	0.124936	0.132840	0.119764	0.131683	0.242261	
28000	0.092720	2	0.131224	0.246389	0.131281	0.107491	0.254161	0.129455	0.131224	0.246389	0.131281	0.107491	0.254161	0.129455	0.131224	0.246389	0.131281	0.107491	0.254161	0.129455	0.237951	0.137434	0.134041	0.123146	0.127394	0.240034	0.237951	0.137434	0.134041	0.123146	0.127394	0.240034	0.237951	0.137434	0.134041	0.123146	0.127394	0.240034	
29000	0.092720	2	0.129993	0.257221	0.135211	0.112658	0.239049	0.125869	0.129993	0.257221	0.135211	0.112658	0.239049	0.125869	0.129993	0.257221	0.135211	0.112658	0.239049	0.125869	0.235364	0.141837	0.133523	0.121523	0.131064	0.236690	0.235364	0.141837	0.133523	0.121523	0.131064	0.236690	0.235364	0.141837	0.133523	0.121523	0.131064	0.236690	
30000	0.092720	2	0.132968	0.239688	0.124638	0.126453	0.258900	0.117353	0.132968	0.239688	0.124638	0.126453	0.258900	0.117353	0.132968	0.239688	0.124638	0.126453	0.258900	0.117353	0.248046	0.128207	0.136476	0.118931	0.132075	0.236265	0.248046	0.128207	0.136476	0.118931	0.132075	0.236265	0.248046	0.128207	0.136476	0.118931	0.132075	0.236265	
31000	0.092720	2	0.132924	0.264502	0.123235	0.119696	0.243196	0.116447	0.132924	0.264502	0.123235	0.119696	0.243196	0.116447	0.132924	0.264502	0.123235	0.119696	0.243196	0.116447	0.253147	0.131004	0.137062	0.119855	0.130604	0.228328	0.253147	0.131004	0.137062	0.119855	0.130604	0.228328	0.253147	0.131004	0.137062	0.119855	0.130604	0.228328	
32000	0.092720	2	0.129501	0.249366	0.136252	0.120517	0.245243	0.119122	0.129501	0.249366	0.136252	0.120517	0.245243	0.119122	0.129501	0.249366	0.136252	0.120517	0.245243	0.119122	0.245588	0.130171	0.144257	0.111513	0.130652	0.237819	0.245588	0.130171	0.144257	0.111513	0.130652	0.237819	0.245588	0.130171	0.144257	0.111513	0.130652	0.237819	
33000	0.092720	2	0.119449	0.247821	0.124790	0.131916	0.257455	0.118568	0.119449	0.247821	0.124790	0.131916	0.257455	0.118568	0.119449	0.247821	0.124790	0.131916	0.257455	0.118568	0.234888	0.137849	0.139340	0.118544	0.130429	0.238949	0.234888	0.137849	0.139340	0.118544	0.130429	0.238949	0.234888	0.137849	0.139340	0.118544	0.130429	0.238949	
34000	0.092720	2	0.125886	0.254851	0.127005	0.121029	0.254898	0.116332	0.125886	0.254851	0.127005	0.121029	0.254898	0.116332	0.125886	0.254851	0.127005	0.121029	0.254898	0.116332	0.236680	0.137374	0.134933	0.126531	0.123028	0.241454	0.236680	0.137374	0.134933	0.126531	0.123028	0.241454	0.236680	0.137374	0.134933	0.126531	0.123028	0.241454	
