Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	4	0.204093	0.060547	0.686661	0.666531	0.060547	0.204093	
2000	1.695768	3	0.203129	0.058298	0.742311	0.742311	0.058298	0.203129	
3000	1.695768	3	0.199595	0.053704	0.721039	0.721039	0.053704	0.199595	
4000	1.695768	4	0.201675	0.062594	0.734637	0.723413	0.062594	0.201675	
5000	1.695768	3	0.196571	0.060662	0.744741	0.744741	0.060662	0.196571	
6000	1.695768	4	0.203340	0.063259	0.729162	0.729162	0.057017	0.203340	
7000	1.695768	3	0.208545	0.057017	0.728132	0.728132	0.057017	0.208545	
8000	1.695768	3	0.205546	0.060706	0.742030	0.742030	0.060706	0.205546	
9000	1.695768	3	0.211287	0.060195	0.749330	0.749330	0.060195	0.211287	
10000	1.695768	5	0.209564	0.062098	0.784804	0.768597	0.059611	0.209564	
11000	1.695768	3	0.197510	0.060916	0.760392	0.760392	0.060916	0.197510	
12000	1.695768	3	0.212128	0.057777	0.786834	0.786834	0.057777	0.212128	
13000	1.695768	3	0.204343	0.058068	0.731223	0.731223	0.058068	0.204343	
14000	1.695768	3	0.194543	0.062087	0.741612	0.741612	0.062087	0.194543	
15000	1.695768	3	0.198701	0.061331	0.681622	0.681622	0.061331	0.198701	
16000	1.695768	4	0.213094	0.059081	0.742325	0.656724	0.059081	0.213094	
17000	1.695768	4	0.205432	0.063285	0.736799	0.716477	0.063285	0.205432	
18000	1.695768	3	0.199543	0.059203	0.666878	0.666878	0.059203	0.199543	
19000	1.695768	3	0.208629	0.057857	0.723578	0.723578	0.057857	0.208629	
20000	1.695768	3	0.202916	0.061900	0.815631	0.815631	0.061900	0.202916	
21000	1.695768	3	0.206164	0.056825	0.747848	0.747848	0.056825	0.206164	
22000	1.695768	3	0.201651	0.060485	0.749142	0.749142	0.060485	0.201651	
23000	1.695768	3	0.203797	0.062083	0.774270	0.774270	0.062083	0.203797	
24000	1.695768	4	0.200679	0.059699	0.784668	0.778787	0.059699	0.200679	
25000	1.695768	3	0.196638	0.059375	0.776555	0.776555	0.059375	0.196638	
26000	1.695768	4	0.201738	0.062341	0.778242	0.778242	0.057924	0.201738	
27000	1.695768	3	0.193123	0.058261	0.728886	0.728886	0.058261	0.193123	
28000	1.695768	3	0.202032	0.062087	0.766219	0.766219	0.062087	0.202032	
29000	1.695768	3	0.195890	0.057841	0.731289	0.731289	0.057841	0.195890	
30000	1.695768	3	0.199207	0.059739	0.746055	0.746055	0.059739	0.199207	
31000	1.695768	3	0.200258	0.060424	0.736246	0.736246	0.060424	0.200258	
32000	1.695768	3	0.208362	0.057654	0.741853	0.741853	0.057654	0.208362	
33000	1.695768	4	0.200970	0.060501	0.780299	0.780299	0.054173	0.200970	
34000	1.695768	3	0.193178	0.070305	0.777853	0.777853	0.070305	0.193178	
35000	1.695768	3	0.205327	0.055188	0.714123	0.714123	0.055188	0.205327	
36000	1.695768	3	0.189040	0.060298	0.747728	0.747728	0.060298	0.189040	
