Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.125558	0.223984	0.130324	0.130936	0.253803	0.135395	0.125558	0.223984	0.130324	0.130936	0.253803	0.135395	0.125558	0.223984	0.130324	0.130936	0.253803	0.135395	0.250596	0.131278	0.146554	0.108260	0.118900	0.244412	0.250596	0.131278	0.146554	0.108260	0.118900	0.244412	0.250596	0.131278	0.146554	0.108260	0.118900	0.244412	
2000	1.695768	2	0.129756	0.238241	0.130592	0.125197	0.245528	0.130684	0.129756	0.238241	0.130592	0.125197	0.245528	0.130684	0.129756	0.238241	0.130592	0.125197	0.245528	0.130684	0.240168	0.129391	0.141423	0.109850	0.127344	0.251824	0.240168	0.129391	0.141423	0.109850	0.127344	0.251824	0.240168	0.129391	0.141423	0.109850	0.127344	0.251824	
3000	1.695768	2	0.119657	0.241364	0.126307	0.129305	0.247687	0.135679	0.119657	0.241364	0.126307	0.129305	0.247687	0.135679	0.119657	0.241364	0.126307	0.129305	0.247687	0.135679	0.239192	0.124939	0.157608	0.115879	0.125254	0.237128	0.239192	0.124939	0.157608	0.115879	0.125254	0.237128	0.239192	0.124939	0.157608	0.115879	0.125254	0.237128	
4000	1.695768	2	0.131005	0.241286	0.122938	0.123657	0.252212	0.128903	0.131005	0.241286	0.122938	0.123657	0.252212	0.128903	0.131005	0.241286	0.122938	0.123657	0.252212	0.128903	0.236750	0.128766	0.150505	0.116738	0.114768	0.252474	0.236750	0.128766	0.150505	0.116738	0.114768	0.252474	0.236750	0.128766	0.150505	0.116738	0.114768	0.252474	
5000	1.695768	2	0.123472	0.230585	0.127538	0.129768	0.249011	0.139627	0.123472	0.230585	0.127538	0.129768	0.249011	0.139627	0.123472	0.230585	0.127538	0.129768	0.249011	0.139627	0.236388	0.116819	0.154725	0.114868	0.130261	0.246939	0.236388	0.116819	0.154725	0.114868	0.130261	0.246939	0.236388	0.116819	0.154725	0.114868	0.130261	0.246939	
6000	1.695768	2	0.121118	0.239487	0.124547	0.133918	0.251319	0.129611	0.121118	0.239487	0.124547	0.133918	0.251319	0.129611	0.121118	0.239487	0.124547	0.133918	0.251319	0.129611	0.231556	0.124734	0.142359	0.119810	0.134421	0.247120	0.231556	0.124734	0.142359	0.119810	0.134421	0.247120	0.231556	0.124734	0.142359	0.119810	0.134421	0.247120	
7000	1.695768	2	0.121446	0.236221	0.135598	0.131488	0.247847	0.127400	0.121446	0.236221	0.135598	0.131488	0.247847	0.127400	0.121446	0.236221	0.135598	0.131488	0.247847	0.127400	0.242588	0.127312	0.141686	0.109548	0.123271	0.255595	0.242588	0.127312	0.141686	0.109548	0.123271	0.255595	0.242588	0.127312	0.141686	0.109548	0.123271	0.255595	
8000	1.695768	2	0.130008	0.225870	0.133275	0.127017	0.247918	0.135911	0.130008	0.225870	0.133275	0.127017	0.247918	0.135911	0.130008	0.225870	0.133275	0.127017	0.247918	0.135911	0.237921	0.124846	0.145626	0.112016	0.129366	0.250225	0.237921	0.124846	0.145626	0.112016	0.129366	0.250225	0.237921	0.124846	0.145626	0.112016	0.129366	0.250225	
9000	1.695768	2	0.124381	0.246240	0.132221	0.125233	0.239063	0.132861	0.124381	0.246240	0.132221	0.125233	0.239063	0.132861	0.124381	0.246240	0.132221	0.125233	0.239063	0.132861	0.238537	0.129079	0.156054	0.101424	0.123273	0.251633	0.238537	0.129079	0.156054	0.101424	0.123273	0.251633	0.238537	0.129079	0.156054	0.101424	0.123273	0.251633	
10000	1.695768	2	0.133045	0.237272	0.128540	0.130019	0.248286	0.122839	0.133045	0.237272	0.128540	0.130019	0.248286	0.122839	0.133045	0.237272	0.128540	0.130019	0.248286	0.122839	0.248262	0.122349	0.148918	0.116348	0.132937	0.231185	0.248262	0.122349	0.148918	0.116348	0.132937	0.231185	0.248262	0.122349	0.148918	0.116348	0.132937	0.231185	
11000	1.695768	2	0.128252	0.227768	0.126500	0.127494	0.259867	0.130119	0.128252	0.227768	0.126500	0.127494	0.259867	0.130119	0.128252	0.227768	0.126500	0.127494	0.259867	0.130119	0.237670	0.124708	0.150753	0.115902	0.129285	0.241681	0.237670	0.124708	0.150753	0.115902	0.129285	0.241681	0.237670	0.124708	0.150753	0.115902	0.129285	0.241681	
12000	1.695768	2	0.121726	0.238499	0.121141	0.135377	0.248604	0.134653	0.121726	0.238499	0.121141	0.135377	0.248604	0.134653	0.121726	0.238499	0.121141	0.135377	0.248604	0.134653	0.243468	0.128017	0.140048	0.115649	0.127016	0.245801	0.243468	0.128017	0.140048	0.115649	0.127016	0.245801	0.243468	0.128017	0.140048	0.115649	0.127016	0.245801	
13000	1.695768	2	0.135085	0.237963	0.120186	0.130267	0.256010	0.120489	0.135085	0.237963	0.120186	0.130267	0.256010	0.120489	0.135085	0.237963	0.120186	0.130267	0.256010	0.120489	0.242907	0.123402	0.142424	0.117164	0.129116	0.244986	0.242907	0.123402	0.142424	0.117164	0.129116	0.244986	0.242907	0.123402	0.142424	0.117164	0.129116	0.244986	
14000	1.695768	2	0.126656	0.232601	0.122875	0.129550	0.264641	0.123677	0.126656	0.232601	0.122875	0.129550	0.264641	0.123677	0.126656	0.232601	0.122875	0.129550	0.264641	0.123677	0.243429	0.123720	0.144153	0.109857	0.129377	0.249464	0.243429	0.123720	0.144153	0.109857	0.129377	0.249464	0.243429	0.123720	0.144153	0.109857	0.129377	0.249464	
15000	1.695768	2	0.121500	0.239151	0.124554	0.124666	0.260963	0.129167	0.121500	0.239151	0.124554	0.124666	0.260963	0.129167	0.121500	0.239151	0.124554	0.124666	0.260963	0.129167	0.238650	0.138428	0.143413	0.106920	0.140173	0.232417	0.238650	0.138428	0.143413	0.106920	0.140173	0.232417	0.238650	0.138428	0.143413	0.106920	0.140173	0.232417	
16000	1.695768	2	0.125173	0.239788	0.129470	0.114583	0.261283	0.129702	0.125173	0.239788	0.129470	0.114583	0.261283	0.129702	0.125173	0.239788	0.129470	0.114583	0.261283	0.129702	0.238135	0.125624	0.155676	0.110772	0.124923	0.244871	0.238135	0.125624	0.155676	0.110772	0.124923	0.244871	0.238135	0.125624	0.155676	0.110772	0.124923	0.244871	
17000	1.695768	2	0.128310	0.226647	0.128589	0.130388	0.253206	0.132861	0.128310	0.226647	0.128589	0.130388	0.253206	0.132861	0.128310	0.226647	0.128589	0.130388	0.253206	0.132861	0.237135	0.129822	0.142056	0.116394	0.127531	0.247061	0.237135	0.129822	0.142056	0.116394	0.127531	0.247061	0.237135	0.129822	0.142056	0.116394	0.127531	0.247061	
