Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	3	0.208245	0.058239	0.653319	0.653319	0.058239	0.208245	
2000	1.695768	3	0.198800	0.058757	0.711518	0.711518	0.058757	0.198800	
3000	1.695768	3	0.207569	0.059875	0.740915	0.740915	0.059875	0.207569	
4000	1.695768	4	0.215747	0.063722	0.722160	0.811792	0.063722	0.215747	
5000	1.695768	3	0.204876	0.061985	0.812166	0.812166	0.061985	0.204876	
6000	1.695768	3	0.212597	0.060967	0.737130	0.737130	0.060967	0.212597	
7000	1.695768	3	0.200861	0.062740	0.629476	0.629476	0.062740	0.200861	
8000	1.695768	3	0.197368	0.069649	0.822511	0.822511	0.069649	0.197368	
9000	1.695768	3	0.196358	0.065474	0.805645	0.805645	0.065474	0.196358	
10000	1.695768	4	0.200014	0.063255	0.737714	0.747145	0.063255	0.200014	
11000	1.695768	3	0.209845	0.064242	0.768531	0.768531	0.064242	0.209845	
12000	1.695768	3	0.202254	0.063030	0.818896	0.818896	0.063030	0.202254	
13000	1.695768	3	0.207908	0.067381	0.810911	0.810911	0.067381	0.207908	
14000	1.695768	3	0.205129	0.062656	0.781497	0.781497	0.062656	0.205129	
15000	1.695768	3	0.202333	0.068708	0.753391	0.753391	0.068708	0.202333	
16000	1.695768	3	0.207826	0.065558	0.775706	0.775706	0.065558	0.207826	
17000	1.695768	3	0.200395	0.063608	0.769937	0.769937	0.063608	0.200395	
18000	1.695768	4	0.205210	0.065471	0.724702	0.804422	0.065471	0.205210	
19000	1.695768	3	0.207929	0.064282	0.763258	0.763258	0.064282	0.207929	
20000	1.695768	3	0.204671	0.067748	0.766894	0.766894	0.067748	0.204671	
21000	1.695768	4	0.201716	0.065760	0.803184	0.803184	0.065550	0.201716	
22000	1.695768	3	0.208518	0.063844	0.818247	0.818247	0.063844	0.208518	
23000	1.695768	3	0.205763	0.064502	0.803855	0.803855	0.064502	0.205763	
24000	1.695768	3	0.203050	0.064219	0.800600	0.800600	0.064219	0.203050	
25000	1.695768	3	0.203396	0.066573	0.808326	0.808326	0.066573	0.203396	
26000	1.695768	3	0.202712	0.066087	0.736788	0.736788	0.066087	0.202712	
27000	1.695768	3	0.203761	0.066254	0.766340	0.766340	0.066254	0.203761	
28000	1.695768	3	0.200156	0.065349	0.773867	0.773867	0.065349	0.200156	
29000	1.695768	4	0.201394	0.065737	0.791100	0.791100	0.065737	0.207062	
30000	1.695768	3	0.205426	0.067813	0.833477	0.833477	0.067813	0.205426	
31000	1.695768	3	0.215499	0.065546	0.777160	0.777160	0.065546	0.215499	
32000	1.695768	3	0.209919	0.063415	0.790839	0.790839	0.063415	0.209919	
33000	1.695768	3	0.206275	0.066346	0.789358	0.789358	0.066346	0.206275	
34000	1.695768	3	0.208189	0.064722	0.830700	0.830700	0.064722	0.208189	
