Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	1.695768	3	14.116302	14.116302	25.060954	8.649271	14.116302	25.060954	
2000	1.695768	3	13.577333	13.577333	23.562264	8.528443	13.577333	23.562264	
3000	1.695768	3	13.760583	13.760583	23.387243	8.545958	13.760583	23.387243	
4000	1.695768	3	12.481650	12.481650	20.891704	7.204044	12.481650	20.891704	
5000	1.695768	3	11.884372	11.884372	20.036178	8.232686	11.884372	20.036178	
6000	1.695768	3	11.668273	11.668273	20.115494	8.450504	11.668273	20.115494	
7000	1.695768	3	11.938766	11.938766	19.496225	7.737229	11.938766	19.496225	
8000	1.695768	4	11.942153	11.211579	21.083369	7.458512	11.211579	21.083369	
9000	1.695768	3	11.105954	11.105954	19.479838	8.940545	11.105954	19.479838	
10000	1.695768	3	10.595527	10.595527	19.658424	8.017400	10.595527	19.658424	
11000	1.695768	4	10.900437	10.900437	19.818170	7.880107	11.676627	19.818170	
12000	1.695768	3	10.963012	10.963012	19.127847	7.673023	10.963012	19.127847	
13000	1.695768	3	11.527749	11.527749	18.681158	7.614469	11.527749	18.681158	
14000	1.695768	4	10.753010	10.753010	19.433008	8.711360	10.746776	19.433008	
15000	1.695768	4	10.249018	11.066618	19.125572	8.478995	11.066618	19.125572	
16000	1.695768	4	10.426176	9.473951	19.574935	8.247477	10.426176	19.574935	
17000	1.695768	5	10.237584	9.677351	18.846106	7.876755	11.041086	18.846106	
18000	1.695768	5	9.838238	9.619561	19.095380	8.629748	11.316826	19.095380	
19000	1.695768	4	11.205806	9.924145	18.261939	8.100729	11.205806	18.261939	
20000	1.695768	4	10.233165	10.233165	18.650486	7.920478	11.068440	18.650486	
21000	1.695768	4	10.158735	11.237215	18.705456	8.051500	11.237215	18.705456	
22000	1.695768	4	9.499333	9.499333	18.980878	8.776323	10.622904	18.980878	
23000	1.695768	4	10.304027	10.955712	19.182998	8.649661	10.955712	19.182998	
24000	1.695768	4	10.094403	10.094403	18.197921	7.645004	10.625344	18.197921	
25000	1.695768	3	10.324682	10.324682	18.568497	8.755933	10.324682	18.568497	
26000	1.695768	5	10.892215	10.493442	18.506616	8.313336	11.235081	18.506616	
27000	1.695768	3	10.671023	10.671023	17.845791	8.561596	10.671023	17.845791	
28000	1.695768	3	10.341418	10.341418	17.755142	7.792059	10.341418	17.755142	
29000	1.695768	4	10.468110	10.652684	18.374083	7.576075	10.652684	18.374083	
30000	1.695768	5	9.967324	9.933629	18.340459	9.214228	10.849231	18.340459	
31000	1.695768	4	10.749023	10.768064	19.583405	8.505183	10.749023	19.583405	
32000	1.695768	4	10.402815	10.402815	19.251561	7.237916	10.476134	19.251561	
33000	1.695768	5	10.312173	9.660568	18.688727	7.146130	12.016193	18.688727	
34000	1.695768	4	8.855739	10.603958	18.744386	8.855739	11.595565	18.744386	
35000	1.695768	5	9.634759	9.819475	17.902077	8.163858	10.846316	17.902077	
36000	1.695768	3	10.220852	10.220852	17.498530	8.029133	10.220852	17.498530	
37000	1.695768	4	9.986569	9.986569	18.170722	7.876214	10.184020	18.170722	
38000	1.695768	3	10.095093	10.095093	18.209262	9.215197	10.095093	18.209262	
39000	1.695768	3	9.928620	9.928620	18.123912	7.628460	9.928620	18.123912	
40000	1.695768	4	9.839659	10.461576	18.330623	8.900821	10.461576	18.330623	
41000	1.695768	4	9.129323	9.129323	18.083142	8.448343	10.131200	18.083142	
42000	1.695768	4	9.126079	8.876281	18.174126	8.876281	10.503395	18.174126	
43000	1.695768	5	9.773544	9.176124	18.406488	7.785073	11.092861	18.406488	
44000	1.695768	5	10.638368	9.838691	17.961026	8.662801	11.725775	17.961026	
45000	1.695768	4	10.168414	10.092102	18.813684	6.516032	10.092102	18.813684	
46000	1.695768	4	10.286147	10.525392	18.352087	7.823366	10.286147	18.352087	
47000	1.695768	3	9.587079	9.587079	18.289601	9.587079	10.386408	18.289601	
48000	1.695768	4	10.657057	10.590770	18.359546	8.048874	10.657057	18.359546	
49000	1.695768	5	10.536279	10.030552	18.979219	8.443702	11.737879	18.979219	
50000	1.695768	4	9.404814	10.638650	17.136342	8.762316	10.638650	17.136342	
51000	1.695768	4	9.523051	9.466017	18.268412	9.466017	11.376298	18.268412	
52000	1.695768	3	10.595956	10.595956	18.441470	8.507999	10.595956	18.441470	
53000	1.695768	5	9.784798	10.876977	19.064687	7.327223	11.587830	19.064687	
54000	1.695768	4	10.227351	10.849430	18.192051	9.179775	10.849430	18.192051	
55000	1.695768	4	8.885675	10.741716	19.100298	7.751883	10.741716	19.100298	
56000	1.695768	3	10.387663	10.387663	18.076046	9.065710	10.387663	18.076046	
57000	1.695768	5	10.466367	9.847430	17.732357	8.640791	10.326292	17.732357	
58000	1.695768	4	9.940183	9.940183	17.519197	8.318545	11.376319	17.519197	
59000	1.695768	3	10.362202	10.362202	18.294714	9.128894	10.362202	18.294714	
60000	1.695768	4	10.308859	10.383532	18.935061	8.243112	10.383532	18.935061	
61000	1.695768	5	9.915391	10.205411	18.911496	9.085429	11.855585	18.911496	
62000	1.695768	4	10.018377	10.018377	18.189644	9.207797	10.767498	18.189644	
63000	1.695768	4	9.956681	10.853553	18.456106	8.558846	10.853553	18.456106	
64000	1.695768	3	11.233397	11.233397	18.807588	8.630114	11.233397	18.807588	
65000	1.695768	4	10.245755	10.322843	18.107793	7.499700	10.245755	18.107793	
66000	1.695768	3	10.218462	10.218462	18.270167	8.528168	10.218462	18.270167	
67000	1.695768	4	9.913959	9.913959	18.565567	8.232184	10.843701	18.565567	
68000	1.695768	5	9.506321	9.673824	18.556379	8.928774	10.600319	18.556379	
69000	1.695768	4	9.876860	11.143618	18.443876	8.306030	11.143618	18.443876	
70000	1.695768	3	9.222779	10.497303	18.484919	9.222779	10.497303	18.484919	
71000	1.695768	4	10.239165	10.580191	18.122920	7.632947	10.580191	18.122920	
72000	1.695768	4	10.996409	11.492701	18.505397	7.582062	11.492701	18.505397	
73000	1.695768	4	11.964467	10.081790	18.417448	8.183576	11.964467	18.417448	
74000	1.695768	5	10.331552	10.635261	17.980920	8.839981	11.965380	17.980920	
75000	1.695768	4	10.642378	10.382461	18.250809	8.249397	10.642378	18.250809	
76000	1.695768	4	9.796467	11.102311	17.524636	8.501746	11.102311	17.524636	
77000	1.695768	4	10.052850	10.052850	18.331791	6.361984	10.518943	18.331791	
78000	1.695768	4	10.409398	10.409398	18.302622	7.618314	12.230633	18.302622	
79000	1.695768	5	9.964530	10.545905	18.328937	8.782193	10.827663	18.328937	
80000	1.695768	5	9.462344	10.269940	18.161050	8.731368	12.166187	18.161050	
81000	1.695768	3	10.506186	10.506186	18.884559	8.124954	10.506186	18.884559	
82000	1.695768	4	9.574103	9.574103	18.028759	8.485850	10.711107	18.028759	
83000	1.695768	4	9.742785	9.742785	18.057034	6.248470	11.105534	18.057034	
84000	1.695768	3	10.674464	10.674464	18.885309	8.896869	10.674464	18.885309	
85000	1.695768	4	9.621974	9.621974	18.847928	8.411689	11.511678	18.847928	
86000	1.695768	3	10.043609	10.043609	18.469244	8.747654	10.043609	18.469244	
87000	1.695768	4	9.692686	9.692686	17.667329	9.045745	9.909407	17.667329	
88000	1.695768	5	9.685759	10.063847	18.774193	8.468796	12.327177	18.774193	
89000	1.695768	4	9.723141	9.723141	18.294771	8.655117	11.544281	18.294771	
90000	1.695768	4	9.376280	11.091933	17.733397	8.608685	11.091933	17.733397	
91000	1.695768	4	9.730281	10.540652	18.245583	6.294512	10.540652	18.245583	
92000	1.695768	4	9.859307	9.859307	17.720383	8.438747	12.577797	17.720383	
93000	1.695768	4	10.431912	10.431912	18.369935	8.780417	10.577388	18.369935	
94000	1.695768	5	9.242701	9.580314	17.431638	7.779421	10.097110	17.431638	
95000	1.695768	5	10.275434	9.933651	17.342433	7.915648	11.410760	17.342433	
96000	1.695768	5	9.889101	9.952886	16.998220	9.057783	10.359064	16.998220	
97000	1.695768	4	10.957517	9.713614	17.751269	9.025832	10.957517	17.751269	
98000	1.695768	4	10.336716	9.666211	17.704993	8.102714	10.336716	17.704993	
99000	1.695768	3	10.122195	10.122195	18.234844	7.824032	10.122195	18.234844	
100000	1.695768	3	9.916727	9.916727	17.791982	9.318477	9.916727	17.791982	
101000	1.695768	5	9.858858	9.986403	17.710497	8.567680	10.199580	17.710497	
102000	1.695768	3	10.073794	10.073794	16.802340	8.342057	10.073794	16.802340	
103000	1.695768	5	9.446749	10.473272	17.954954	8.789410	11.266107	17.954954	
