Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.117460	0.263466	0.131128	0.128527	0.233291	0.126128	0.117460	0.263466	0.131128	0.128527	0.233291	0.126128	0.117460	0.263466	0.131128	0.128527	0.233291	0.126128	0.229270	0.152710	0.134479	0.120242	0.126535	0.236764	0.229270	0.152710	0.134479	0.120242	0.126535	0.236764	0.229270	0.152710	0.134479	0.120242	0.126535	0.236764	
2000	1.695768	2	0.120665	0.242624	0.127444	0.143655	0.237749	0.127861	0.120665	0.242624	0.127444	0.143655	0.237749	0.127861	0.120665	0.242624	0.127444	0.143655	0.237749	0.127861	0.243810	0.130389	0.129574	0.116045	0.129624	0.250557	0.243810	0.130389	0.129574	0.116045	0.129624	0.250557	0.243810	0.130389	0.129574	0.116045	0.129624	0.250557	
3000	1.695768	2	0.129766	0.245209	0.127156	0.130189	0.234028	0.133651	0.129766	0.245209	0.127156	0.130189	0.234028	0.133651	0.129766	0.245209	0.127156	0.130189	0.234028	0.133651	0.246132	0.136009	0.129188	0.121646	0.125993	0.241031	0.246132	0.136009	0.129188	0.121646	0.125993	0.241031	0.246132	0.136009	0.129188	0.121646	0.125993	0.241031	
4000	1.695768	2	0.130409	0.246504	0.129133	0.136994	0.238596	0.118364	0.130409	0.246504	0.129133	0.136994	0.238596	0.118364	0.130409	0.246504	0.129133	0.136994	0.238596	0.118364	0.246166	0.137475	0.131469	0.117690	0.129239	0.237961	0.246166	0.137475	0.131469	0.117690	0.129239	0.237961	0.246166	0.137475	0.131469	0.117690	0.129239	0.237961	
5000	1.695768	2	0.127626	0.246068	0.126213	0.143813	0.241350	0.114930	0.127626	0.246068	0.126213	0.143813	0.241350	0.114930	0.127626	0.246068	0.126213	0.143813	0.241350	0.114930	0.239138	0.123730	0.125121	0.130961	0.138470	0.242580	0.239138	0.123730	0.125121	0.130961	0.138470	0.242580	0.239138	0.123730	0.125121	0.130961	0.138470	0.242580	
6000	1.695768	2	0.127013	0.240723	0.129439	0.143117	0.236108	0.123599	0.127013	0.240723	0.129439	0.143117	0.236108	0.123599	0.127013	0.240723	0.129439	0.143117	0.236108	0.123599	0.241241	0.125420	0.118425	0.125862	0.133254	0.255797	0.241241	0.125420	0.118425	0.125862	0.133254	0.255797	0.241241	0.125420	0.118425	0.125862	0.133254	0.255797	
7000	1.695768	2	0.125489	0.242518	0.133000	0.130694	0.241594	0.126704	0.125489	0.242518	0.133000	0.130694	0.241594	0.126704	0.125489	0.242518	0.133000	0.130694	0.241594	0.126704	0.245425	0.129360	0.129658	0.123573	0.129274	0.242709	0.245425	0.129360	0.129658	0.123573	0.129274	0.242709	0.245425	0.129360	0.129658	0.123573	0.129274	0.242709	
8000	1.695768	2	0.136110	0.243363	0.131894	0.146984	0.229307	0.112341	0.136110	0.243363	0.131894	0.146984	0.229307	0.112341	0.136110	0.243363	0.131894	0.146984	0.229307	0.112341	0.260517	0.130099	0.125000	0.117265	0.128248	0.238872	0.260517	0.130099	0.125000	0.117265	0.128248	0.238872	0.260517	0.130099	0.125000	0.117265	0.128248	0.238872	
9000	1.695768	2	0.130949	0.239762	0.123047	0.139433	0.245184	0.121625	0.130949	0.239762	0.123047	0.139433	0.245184	0.121625	0.130949	0.239762	0.123047	0.139433	0.245184	0.121625	0.251240	0.129380	0.127491	0.122014	0.129763	0.240112	0.251240	0.129380	0.127491	0.122014	0.129763	0.240112	0.251240	0.129380	0.127491	0.122014	0.129763	0.240112	
10000	1.695768	2	0.129336	0.254763	0.124057	0.144600	0.227716	0.119527	0.129336	0.254763	0.124057	0.144600	0.227716	0.119527	0.129336	0.254763	0.124057	0.144600	0.227716	0.119527	0.267261	0.121927	0.142031	0.118025	0.128084	0.222673	0.267261	0.121927	0.142031	0.118025	0.128084	0.222673	0.267261	0.121927	0.142031	0.118025	0.128084	0.222673	
11000	1.695768	2	0.132234	0.243319	0.115934	0.140827	0.248696	0.118990	0.132234	0.243319	0.115934	0.140827	0.248696	0.118990	0.132234	0.243319	0.115934	0.140827	0.248696	0.118990	0.248901	0.126050	0.120924	0.131535	0.120574	0.252016	0.248901	0.126050	0.120924	0.131535	0.120574	0.252016	0.248901	0.126050	0.120924	0.131535	0.120574	0.252016	
12000	1.695768	2	0.121852	0.239788	0.131009	0.151044	0.236535	0.119773	0.121852	0.239788	0.131009	0.151044	0.236535	0.119773	0.121852	0.239788	0.131009	0.151044	0.236535	0.119773	0.257115	0.127233	0.126478	0.119959	0.123673	0.245542	0.257115	0.127233	0.126478	0.119959	0.123673	0.245542	0.257115	0.127233	0.126478	0.119959	0.123673	0.245542	
13000	1.695768	2	0.118270	0.239137	0.125710	0.150236	0.238701	0.127946	0.118270	0.239137	0.125710	0.150236	0.238701	0.127946	0.118270	0.239137	0.125710	0.150236	0.238701	0.127946	0.261250	0.126933	0.118379	0.131394	0.131575	0.230469	0.261250	0.126933	0.118379	0.131394	0.131575	0.230469	0.261250	0.126933	0.118379	0.131394	0.131575	0.230469	
14000	1.695768	2	0.134767	0.262123	0.121375	0.140135	0.229331	0.112269	0.134767	0.262123	0.121375	0.140135	0.229331	0.112269	0.134767	0.262123	0.121375	0.140135	0.229331	0.112269	0.243316	0.130535	0.125213	0.118296	0.134518	0.248121	0.243316	0.130535	0.125213	0.118296	0.134518	0.248121	0.243316	0.130535	0.125213	0.118296	0.134518	0.248121	
15000	1.695768	2	0.128467	0.247889	0.135803	0.139145	0.231697	0.116997	0.128467	0.247889	0.135803	0.139145	0.231697	0.116997	0.128467	0.247889	0.135803	0.139145	0.231697	0.116997	0.243700	0.133122	0.117073	0.122842	0.133366	0.249897	0.243700	0.133122	0.117073	0.122842	0.133366	0.249897	0.243700	0.133122	0.117073	0.122842	0.133366	0.249897	
16000	1.695768	2	0.132987	0.246266	0.126505	0.140539	0.240216	0.113486	0.132987	0.246266	0.126505	0.140539	0.240216	0.113486	0.132987	0.246266	0.126505	0.140539	0.240216	0.113486	0.252688	0.132032	0.124546	0.121022	0.125745	0.243968	0.252688	0.132032	0.124546	0.121022	0.125745	0.243968	0.252688	0.132032	0.124546	0.121022	0.125745	0.243968	
