Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	4	0.204485	0.053004	0.652823	0.652823	0.048677	0.204485	
2000	71.353907	4	0.207384	0.058241	0.641022	0.641022	0.057422	0.207384	
3000	71.353907	4	0.193175	0.059049	0.675382	0.675382	0.052892	0.193175	
4000	71.353907	3	0.191829	0.058741	0.738282	0.738282	0.058741	0.191829	
5000	71.353907	3	0.183415	0.056963	0.645657	0.645657	0.056963	0.183415	
6000	71.353907	4	0.194392	0.056998	0.690724	0.690724	0.056998	0.199206	
7000	71.353907	3	0.186880	0.057856	0.690850	0.690850	0.057856	0.186880	
8000	71.353907	3	0.185090	0.058896	0.721443	0.721443	0.058896	0.185090	
9000	71.353907	5	0.183158	0.059023	0.729128	0.733116	0.059023	0.180647	
10000	71.353907	3	0.180786	0.060146	0.732209	0.732209	0.060146	0.180786	
11000	71.353907	3	0.200307	0.057148	0.740826	0.740826	0.057148	0.200307	
12000	71.353907	5	0.196263	0.060568	0.777976	0.753943	0.060568	0.177975	
13000	71.353907	4	0.196405	0.060185	0.786214	0.747547	0.060185	0.196405	
14000	71.353907	4	0.193215	0.060936	0.745219	0.745219	0.053524	0.193215	
15000	71.353907	3	0.202806	0.060272	0.712565	0.712565	0.060272	0.202806	
16000	71.353907	4	0.198386	0.060467	0.836491	0.755408	0.060467	0.198386	
17000	71.353907	4	0.202548	0.057944	0.792254	0.734631	0.057944	0.202548	
18000	71.353907	5	0.222257	0.058711	0.776694	0.747176	0.058711	0.188664	
19000	71.353907	5	0.212209	0.060802	0.666911	0.700120	0.060802	0.192500	
20000	71.353907	3	0.209469	0.059469	0.760148	0.760148	0.059469	0.209469	
21000	71.353907	3	0.189823	0.058624	0.800407	0.800407	0.058624	0.189823	
22000	71.353907	5	0.215961	0.057792	0.797192	0.842911	0.057792	0.170040	
23000	71.353907	4	0.199603	0.059577	0.763576	0.763576	0.059577	0.196640	
24000	71.353907	4	0.206309	0.059235	0.747711	0.747711	0.059235	0.178646	
25000	71.353907	3	0.197211	0.062837	0.707600	0.707600	0.062837	0.197211	
26000	71.353907	5	0.182408	0.063671	0.707851	0.776442	0.054484	0.182408	
27000	71.353907	5	0.212350	0.059762	0.758203	0.777506	0.059762	0.173709	
28000	71.353907	3	0.205851	0.059254	0.739742	0.739742	0.059254	0.205851	
29000	71.353907	3	0.175708	0.056458	0.723083	0.723083	0.056458	0.175708	
30000	71.353907	6	0.214633	0.060776	0.747569	0.719791	0.056672	0.175746	
31000	71.353907	3	0.186993	0.064794	0.754595	0.754595	0.064794	0.186993	
32000	71.353907	4	0.198743	0.056929	0.707222	0.846603	0.056929	0.198743	
33000	71.353907	4	0.206947	0.060079	0.652565	0.652565	0.060079	0.185099	
34000	71.353907	3	0.200690	0.060808	0.701495	0.701495	0.060808	0.200690	
35000	71.353907	4	0.191181	0.058303	0.773808	0.773808	0.063063	0.191181	
36000	71.353907	5	0.196743	0.061026	0.758535	0.742723	0.057107	0.196743	
37000	71.353907	4	0.188806	0.063727	0.693455	0.680415	0.063727	0.188806	
38000	71.353907	4	0.191058	0.061279	0.836279	0.819392	0.061279	0.191058	
39000	71.353907	4	0.208773	0.061268	0.740144	0.719761	0.061268	0.208773	
40000	71.353907	3	0.197678	0.058491	0.713038	0.713038	0.058491	0.197678	
41000	71.353907	4	0.211553	0.061160	0.719036	0.719036	0.061160	0.180559	
42000	71.353907	3	0.190208	0.057839	0.776473	0.776473	0.057839	0.190208	
43000	71.353907	4	0.190918	0.060524	0.693222	0.693222	0.067290	0.190918	
44000	71.353907	4	0.196444	0.058023	0.683297	0.683297	0.058023	0.193780	
45000	71.353907	3	0.195504	0.058871	0.733089	0.733089	0.058871	0.195504	
