Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.211953	0.052074	0.647398	0.647398	0.052074	0.211953	
2000	0.092720	3	0.221765	0.059178	0.703141	0.703141	0.059178	0.221765	
3000	0.092720	3	0.220324	0.058573	0.729217	0.729217	0.058573	0.220324	
4000	0.092720	3	0.225534	0.060851	0.720616	0.720616	0.060851	0.225534	
5000	0.092720	3	0.211467	0.059810	0.737214	0.737214	0.059810	0.211467	
6000	0.092720	3	0.206440	0.058640	0.683688	0.683688	0.058640	0.206440	
7000	0.092720	3	0.205799	0.058574	0.668157	0.668157	0.058574	0.205799	
8000	0.092720	3	0.213152	0.056581	0.697334	0.697334	0.056581	0.213152	
9000	0.092720	3	0.199083	0.059203	0.728699	0.728699	0.059203	0.199083	
10000	0.092720	3	0.203955	0.057946	0.728033	0.728033	0.057946	0.203955	
11000	0.092720	3	0.207384	0.057958	0.740753	0.740753	0.057958	0.207384	
12000	0.092720	3	0.203476	0.058354	0.698827	0.698827	0.058354	0.203476	
13000	0.092720	3	0.204083	0.058320	0.716507	0.716507	0.058320	0.204083	
14000	0.092720	3	0.209178	0.059272	0.700512	0.700512	0.059272	0.209178	
15000	0.092720	3	0.206653	0.059965	0.713889	0.713889	0.059965	0.206653	
16000	0.092720	3	0.213124	0.061580	0.746255	0.746255	0.061580	0.213124	
17000	0.092720	3	0.211353	0.058619	0.723152	0.723152	0.058619	0.211353	
18000	0.092720	3	0.214927	0.058799	0.763606	0.763606	0.058799	0.214927	
19000	0.092720	3	0.211542	0.059589	0.777760	0.777760	0.059589	0.211542	
20000	0.092720	3	0.212328	0.060354	0.720256	0.720256	0.060354	0.212328	
21000	0.092720	3	0.214995	0.059669	0.803044	0.803044	0.059669	0.214995	
22000	0.092720	3	0.215136	0.060026	0.759561	0.759561	0.060026	0.215136	
23000	0.092720	3	0.210356	0.059093	0.743808	0.743808	0.059093	0.210356	
24000	0.092720	4	0.210480	0.059692	0.763051	0.745309	0.059692	0.210480	
25000	0.092720	3	0.223561	0.058516	0.770712	0.770712	0.058516	0.223561	
26000	0.092720	3	0.209371	0.060972	0.767093	0.767093	0.060972	0.209371	
27000	0.092720	3	0.210879	0.059090	0.744854	0.744854	0.059090	0.210879	
28000	0.092720	3	0.218065	0.059449	0.792461	0.792461	0.059449	0.218065	
29000	0.092720	3	0.214208	0.059720	0.740389	0.740389	0.059720	0.214208	
30000	0.092720	3	0.213286	0.059790	0.766946	0.766946	0.059790	0.213286	
31000	0.092720	3	0.209015	0.055321	0.717048	0.717048	0.055321	0.209015	
32000	0.092720	3	0.213483	0.058952	0.693693	0.693693	0.058952	0.213483	
33000	0.092720	3	0.222343	0.058052	0.737409	0.737409	0.058052	0.222343	
34000	0.092720	3	0.208598	0.061218	0.755983	0.755983	0.061218	0.208598	
35000	0.092720	3	0.215271	0.059163	0.765593	0.765593	0.059163	0.215271	
36000	0.092720	3	0.216695	0.057291	0.782067	0.782067	0.057291	0.216695	
37000	0.092720	3	0.215351	0.059742	0.783382	0.783382	0.059742	0.215351	
38000	0.092720	3	0.210615	0.060251	0.760861	0.760861	0.060251	0.210615	
39000	0.092720	3	0.214003	0.059937	0.762535	0.762535	0.059937	0.214003	
40000	0.092720	3	0.215071	0.057480	0.801432	0.801432	0.057480	0.215071	
41000	0.092720	3	0.216431	0.060206	0.752944	0.752944	0.060206	0.216431	
42000	0.092720	3	0.214553	0.056929	0.792896	0.792896	0.056929	0.214553	
43000	0.092720	3	0.215849	0.059349	0.750207	0.750207	0.059349	0.215849	
