Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.136956	0.239668	0.135174	0.132547	0.227338	0.128316	0.136956	0.239668	0.135174	0.132547	0.227338	0.128316	0.136956	0.239668	0.135174	0.132547	0.227338	0.128316	0.255725	0.124917	0.126001	0.134071	0.121123	0.238164	0.255725	0.124917	0.126001	0.134071	0.121123	0.238164	0.255725	0.124917	0.126001	0.134071	0.121123	0.238164	
2000	0.092720	2	0.132456	0.236023	0.133833	0.119728	0.242298	0.135663	0.132456	0.236023	0.133833	0.119728	0.242298	0.135663	0.132456	0.236023	0.133833	0.119728	0.242298	0.135663	0.245372	0.124894	0.145480	0.122132	0.114439	0.247683	0.245372	0.124894	0.145480	0.122132	0.114439	0.247683	0.245372	0.124894	0.145480	0.122132	0.114439	0.247683	
3000	0.092720	2	0.140079	0.239034	0.134789	0.121902	0.227563	0.136633	0.140079	0.239034	0.134789	0.121902	0.227563	0.136633	0.140079	0.239034	0.134789	0.121902	0.227563	0.136633	0.232105	0.121499	0.144606	0.122304	0.119738	0.259747	0.232105	0.121499	0.144606	0.122304	0.119738	0.259747	0.232105	0.121499	0.144606	0.122304	0.119738	0.259747	
4000	0.092720	2	0.133711	0.232390	0.138106	0.124190	0.225014	0.146589	0.133711	0.232390	0.138106	0.124190	0.225014	0.146589	0.133711	0.232390	0.138106	0.124190	0.225014	0.146589	0.235943	0.118489	0.144397	0.121876	0.125562	0.253734	0.235943	0.118489	0.144397	0.121876	0.125562	0.253734	0.235943	0.118489	0.144397	0.121876	0.125562	0.253734	
5000	0.092720	2	0.127871	0.243832	0.139307	0.124546	0.226940	0.137505	0.127871	0.243832	0.139307	0.124546	0.226940	0.137505	0.127871	0.243832	0.139307	0.124546	0.226940	0.137505	0.243538	0.120454	0.148426	0.118046	0.123635	0.245900	0.243538	0.120454	0.148426	0.118046	0.123635	0.245900	0.243538	0.120454	0.148426	0.118046	0.123635	0.245900	
6000	0.092720	2	0.128916	0.230990	0.135904	0.125115	0.228795	0.150281	0.128916	0.230990	0.135904	0.125115	0.228795	0.150281	0.128916	0.230990	0.135904	0.125115	0.228795	0.150281	0.246945	0.118318	0.145033	0.116405	0.119358	0.253940	0.246945	0.118318	0.145033	0.116405	0.119358	0.253940	0.246945	0.118318	0.145033	0.116405	0.119358	0.253940	
7000	0.092720	2	0.132635	0.242511	0.133973	0.120060	0.229034	0.141787	0.132635	0.242511	0.133973	0.120060	0.229034	0.141787	0.132635	0.242511	0.133973	0.120060	0.229034	0.141787	0.256987	0.118640	0.148515	0.115763	0.128955	0.231140	0.256987	0.118640	0.148515	0.115763	0.128955	0.231140	0.256987	0.118640	0.148515	0.115763	0.128955	0.231140	
8000	0.092720	2	0.128232	0.246008	0.130829	0.127045	0.235067	0.132820	0.128232	0.246008	0.130829	0.127045	0.235067	0.132820	0.128232	0.246008	0.130829	0.127045	0.235067	0.132820	0.240049	0.130245	0.135710	0.122967	0.119032	0.251998	0.240049	0.130245	0.135710	0.122967	0.119032	0.251998	0.240049	0.130245	0.135710	0.122967	0.119032	0.251998	
9000	0.092720	2	0.124444	0.240026	0.132158	0.132350	0.228113	0.142908	0.124444	0.240026	0.132158	0.132350	0.228113	0.142908	0.124444	0.240026	0.132158	0.132350	0.228113	0.142908	0.238873	0.126316	0.140183	0.124910	0.111338	0.258380	0.238873	0.126316	0.140183	0.124910	0.111338	0.258380	0.238873	0.126316	0.140183	0.124910	0.111338	0.258380	
10000	0.092720	2	0.128138	0.247733	0.132929	0.128017	0.227194	0.135989	0.128138	0.247733	0.132929	0.128017	0.227194	0.135989	0.128138	0.247733	0.132929	0.128017	0.227194	0.135989	0.241082	0.127943	0.139527	0.126113	0.110736	0.254599	0.241082	0.127943	0.139527	0.126113	0.110736	0.254599	0.241082	0.127943	0.139527	0.126113	0.110736	0.254599	
