Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.130016	0.234277	0.125739	0.146838	0.234482	0.128648	0.130016	0.234277	0.125739	0.146838	0.234482	0.128648	0.130016	0.234277	0.125739	0.146838	0.234482	0.128648	0.277242	0.130435	0.118663	0.124195	0.123572	0.225892	0.277242	0.130435	0.118663	0.124195	0.123572	0.225892	0.277242	0.130435	0.118663	0.124195	0.123572	0.225892	
2000	71.353907	2	0.119822	0.242209	0.122632	0.129819	0.247211	0.138306	0.119822	0.242209	0.122632	0.129819	0.247211	0.138306	0.119822	0.242209	0.122632	0.129819	0.247211	0.138306	0.268249	0.119817	0.127649	0.116657	0.120320	0.247309	0.268249	0.119817	0.127649	0.116657	0.120320	0.247309	0.268249	0.119817	0.127649	0.116657	0.120320	0.247309	
3000	71.353907	2	0.126047	0.235768	0.120863	0.152000	0.241947	0.123374	0.126047	0.235768	0.120863	0.152000	0.241947	0.123374	0.126047	0.235768	0.120863	0.152000	0.241947	0.123374	0.268174	0.109991	0.124038	0.130508	0.129489	0.237800	0.268174	0.109991	0.124038	0.130508	0.129489	0.237800	0.268174	0.109991	0.124038	0.130508	0.129489	0.237800	
4000	71.353907	2	0.117300	0.248586	0.129969	0.133171	0.238304	0.132669	0.117300	0.248586	0.129969	0.133171	0.238304	0.132669	0.117300	0.248586	0.129969	0.133171	0.238304	0.132669	0.265081	0.118945	0.135725	0.122968	0.132476	0.224805	0.265081	0.118945	0.135725	0.122968	0.132476	0.224805	0.265081	0.118945	0.135725	0.122968	0.132476	0.224805	
5000	71.353907	2	0.117074	0.236930	0.125127	0.132412	0.248053	0.140403	0.117074	0.236930	0.125127	0.132412	0.248053	0.140403	0.117074	0.236930	0.125127	0.132412	0.248053	0.140403	0.269272	0.125130	0.135920	0.119387	0.128617	0.221674	0.269272	0.125130	0.135920	0.119387	0.128617	0.221674	0.269272	0.125130	0.135920	0.119387	0.128617	0.221674	
6000	71.353907	2	0.123763	0.233870	0.122439	0.135147	0.260374	0.124409	0.123763	0.233870	0.122439	0.135147	0.260374	0.124409	0.123763	0.233870	0.122439	0.135147	0.260374	0.124409	0.268584	0.123843	0.136564	0.115267	0.122456	0.233286	0.268584	0.123843	0.136564	0.115267	0.122456	0.233286	0.268584	0.123843	0.136564	0.115267	0.122456	0.233286	
7000	71.353907	2	0.121437	0.247228	0.122404	0.132375	0.256007	0.120549	0.121437	0.247228	0.122404	0.132375	0.256007	0.120549	0.121437	0.247228	0.122404	0.132375	0.256007	0.120549	0.267007	0.119525	0.133431	0.118910	0.126164	0.234963	0.267007	0.119525	0.133431	0.118910	0.126164	0.234963	0.267007	0.119525	0.133431	0.118910	0.126164	0.234963	
8000	71.353907	2	0.122515	0.237789	0.125740	0.138571	0.255380	0.120005	0.122515	0.237789	0.125740	0.138571	0.255380	0.120005	0.122515	0.237789	0.125740	0.138571	0.255380	0.120005	0.249124	0.118390	0.136479	0.118852	0.124513	0.252642	0.249124	0.118390	0.136479	0.118852	0.124513	0.252642	0.249124	0.118390	0.136479	0.118852	0.124513	0.252642	
9000	71.353907	2	0.122168	0.245502	0.122731	0.131664	0.262225	0.115711	0.122168	0.245502	0.122731	0.131664	0.262225	0.115711	0.122168	0.245502	0.122731	0.131664	0.262225	0.115711	0.256863	0.118015	0.124501	0.126076	0.127229	0.247316	0.256863	0.118015	0.124501	0.126076	0.127229	0.247316	0.256863	0.118015	0.124501	0.126076	0.127229	0.247316	
10000	71.353907	2	0.117717	0.244362	0.126676	0.132349	0.260299	0.118597	0.117717	0.244362	0.126676	0.132349	0.260299	0.118597	0.117717	0.244362	0.126676	0.132349	0.260299	0.118597	0.273250	0.116271	0.131755	0.121742	0.119031	0.237950	0.273250	0.116271	0.131755	0.121742	0.119031	0.237950	0.273250	0.116271	0.131755	0.121742	0.119031	0.237950	
11000	71.353907	2	0.121615	0.233938	0.127133	0.144057	0.248685	0.124572	0.121615	0.233938	0.127133	0.144057	0.248685	0.124572	0.121615	0.233938	0.127133	0.144057	0.248685	0.124572	0.258670	0.110836	0.133383	0.125368	0.126757	0.244986	0.258670	0.110836	0.133383	0.125368	0.126757	0.244986	0.258670	0.110836	0.133383	0.125368	0.126757	0.244986	
12000	71.353907	2	0.116364	0.252613	0.119548	0.138491	0.253824	0.119161	0.116364	0.252613	0.119548	0.138491	0.253824	0.119161	0.116364	0.252613	0.119548	0.138491	0.253824	0.119161	0.246504	0.109890	0.125404	0.124038	0.126956	0.267208	0.246504	0.109890	0.125404	0.124038	0.126956	0.267208	0.246504	0.109890	0.125404	0.124038	0.126956	0.267208	
13000	71.353907	2	0.117215	0.246059	0.122148	0.140046	0.254889	0.119643	0.117215	0.246059	0.122148	0.140046	0.254889	0.119643	0.117215	0.246059	0.122148	0.140046	0.254889	0.119643	0.260912	0.122882	0.129287	0.115875	0.123623	0.247421	0.260912	0.122882	0.129287	0.115875	0.123623	0.247421	0.260912	0.122882	0.129287	0.115875	0.123623	0.247421	
14000	71.353907	2	0.122340	0.232342	0.117717	0.139934	0.266428	0.121240	0.122340	0.232342	0.117717	0.139934	0.266428	0.121240	0.122340	0.232342	0.117717	0.139934	0.266428	0.121240	0.261289	0.111788	0.137581	0.122120	0.125971	0.241252	0.261289	0.111788	0.137581	0.122120	0.125971	0.241252	0.261289	0.111788	0.137581	0.122120	0.125971	0.241252	
