Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.137088	0.263396	0.134461	0.116612	0.200679	0.147764	0.137088	0.263396	0.134461	0.116612	0.200679	0.147764	0.137088	0.263396	0.134461	0.116612	0.200679	0.147764	0.224428	0.129440	0.122849	0.118656	0.141259	0.263369	0.224428	0.129440	0.122849	0.118656	0.141259	0.263369	0.224428	0.129440	0.122849	0.118656	0.141259	0.263369	
2000	1.695768	2	0.121617	0.257189	0.131747	0.137328	0.219274	0.132844	0.121617	0.257189	0.131747	0.137328	0.219274	0.132844	0.121617	0.257189	0.131747	0.137328	0.219274	0.132844	0.250151	0.129223	0.115088	0.114215	0.144481	0.246841	0.250151	0.129223	0.115088	0.114215	0.144481	0.246841	0.250151	0.129223	0.115088	0.114215	0.144481	0.246841	
3000	1.695768	2	0.118172	0.252264	0.128201	0.147645	0.224185	0.129532	0.118172	0.252264	0.128201	0.147645	0.224185	0.129532	0.118172	0.252264	0.128201	0.147645	0.224185	0.129532	0.243201	0.121242	0.113077	0.119659	0.134121	0.268700	0.243201	0.121242	0.113077	0.119659	0.134121	0.268700	0.243201	0.121242	0.113077	0.119659	0.134121	0.268700	
4000	1.695768	2	0.118721	0.264852	0.128881	0.135869	0.219665	0.132012	0.118721	0.264852	0.128881	0.135869	0.219665	0.132012	0.118721	0.264852	0.128881	0.135869	0.219665	0.132012	0.229879	0.115309	0.125629	0.122903	0.146298	0.259982	0.229879	0.115309	0.125629	0.122903	0.146298	0.259982	0.229879	0.115309	0.125629	0.122903	0.146298	0.259982	
5000	1.695768	2	0.114001	0.238809	0.135655	0.133635	0.241382	0.136519	0.114001	0.238809	0.135655	0.133635	0.241382	0.136519	0.114001	0.238809	0.135655	0.133635	0.241382	0.136519	0.234401	0.122038	0.123075	0.119757	0.143484	0.257245	0.234401	0.122038	0.123075	0.119757	0.143484	0.257245	0.234401	0.122038	0.123075	0.119757	0.143484	0.257245	
6000	1.695768	2	0.120797	0.253386	0.129293	0.124848	0.234389	0.137287	0.120797	0.253386	0.129293	0.124848	0.234389	0.137287	0.120797	0.253386	0.129293	0.124848	0.234389	0.137287	0.237958	0.129586	0.131971	0.118937	0.136756	0.244793	0.237958	0.129586	0.131971	0.118937	0.136756	0.244793	0.237958	0.129586	0.131971	0.118937	0.136756	0.244793	
7000	1.695768	2	0.119600	0.238988	0.131373	0.130693	0.245421	0.133925	0.119600	0.238988	0.131373	0.130693	0.245421	0.133925	0.119600	0.238988	0.131373	0.130693	0.245421	0.133925	0.240570	0.124177	0.130942	0.116226	0.130445	0.257640	0.240570	0.124177	0.130942	0.116226	0.130445	0.257640	0.240570	0.124177	0.130942	0.116226	0.130445	0.257640	
8000	1.695768	2	0.120472	0.249531	0.134226	0.126228	0.243152	0.126391	0.120472	0.249531	0.134226	0.126228	0.243152	0.126391	0.120472	0.249531	0.134226	0.126228	0.243152	0.126391	0.253237	0.125339	0.124351	0.119678	0.131472	0.245923	0.253237	0.125339	0.124351	0.119678	0.131472	0.245923	0.253237	0.125339	0.124351	0.119678	0.131472	0.245923	
9000	1.695768	2	0.113759	0.249221	0.127474	0.121218	0.243822	0.144507	0.113759	0.249221	0.127474	0.121218	0.243822	0.144507	0.113759	0.249221	0.127474	0.121218	0.243822	0.144507	0.246242	0.121454	0.126364	0.110632	0.138248	0.257061	0.246242	0.121454	0.126364	0.110632	0.138248	0.257061	0.246242	0.121454	0.126364	0.110632	0.138248	0.257061	
10000	1.695768	2	0.128396	0.245570	0.126901	0.125592	0.235524	0.138017	0.128396	0.245570	0.126901	0.125592	0.235524	0.138017	0.128396	0.245570	0.126901	0.125592	0.235524	0.138017	0.244110	0.117834	0.129154	0.110856	0.133143	0.264903	0.244110	0.117834	0.129154	0.110856	0.133143	0.264903	0.244110	0.117834	0.129154	0.110856	0.133143	0.264903	
