Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.156679	0.255719	0.118893	0.130354	0.212021	0.126334	0.156679	0.255719	0.118893	0.130354	0.212021	0.126334	0.156679	0.255719	0.118893	0.130354	0.212021	0.126334	0.243144	0.128600	0.127252	0.124945	0.149235	0.226823	0.243144	0.128600	0.127252	0.124945	0.149235	0.226823	0.243144	0.128600	0.127252	0.124945	0.149235	0.226823	
2000	0.092720	2	0.128258	0.229620	0.128301	0.141474	0.240759	0.131588	0.128258	0.229620	0.128301	0.141474	0.240759	0.131588	0.128258	0.229620	0.128301	0.141474	0.240759	0.131588	0.243778	0.112931	0.131579	0.119359	0.149340	0.243013	0.243778	0.112931	0.131579	0.119359	0.149340	0.243013	0.243778	0.112931	0.131579	0.119359	0.149340	0.243013	
3000	0.092720	2	0.146201	0.245010	0.127874	0.115835	0.223206	0.141875	0.146201	0.245010	0.127874	0.115835	0.223206	0.141875	0.146201	0.245010	0.127874	0.115835	0.223206	0.141875	0.239944	0.117283	0.134669	0.117986	0.137348	0.252770	0.239944	0.117283	0.134669	0.117986	0.137348	0.252770	0.239944	0.117283	0.134669	0.117986	0.137348	0.252770	
4000	0.092720	2	0.137139	0.240839	0.131613	0.113577	0.242351	0.134482	0.137139	0.240839	0.131613	0.113577	0.242351	0.134482	0.137139	0.240839	0.131613	0.113577	0.242351	0.134482	0.253465	0.124269	0.131550	0.123795	0.125423	0.241497	0.253465	0.124269	0.131550	0.123795	0.125423	0.241497	0.253465	0.124269	0.131550	0.123795	0.125423	0.241497	
5000	0.092720	2	0.145384	0.250751	0.122604	0.120242	0.220809	0.140210	0.145384	0.250751	0.122604	0.120242	0.220809	0.140210	0.145384	0.250751	0.122604	0.120242	0.220809	0.140210	0.225438	0.135595	0.132357	0.124422	0.134901	0.247286	0.225438	0.135595	0.132357	0.124422	0.134901	0.247286	0.225438	0.135595	0.132357	0.124422	0.134901	0.247286	
6000	0.092720	2	0.136308	0.261180	0.125160	0.126661	0.213851	0.136841	0.136308	0.261180	0.125160	0.126661	0.213851	0.136841	0.136308	0.261180	0.125160	0.126661	0.213851	0.136841	0.239956	0.131636	0.137998	0.115719	0.132900	0.241790	0.239956	0.131636	0.137998	0.115719	0.132900	0.241790	0.239956	0.131636	0.137998	0.115719	0.132900	0.241790	
7000	0.092720	2	0.133914	0.245807	0.126705	0.126169	0.229799	0.137606	0.133914	0.245807	0.126705	0.126169	0.229799	0.137606	0.133914	0.245807	0.126705	0.126169	0.229799	0.137606	0.237998	0.129310	0.123102	0.136530	0.123368	0.249693	0.237998	0.129310	0.123102	0.136530	0.123368	0.249693	0.237998	0.129310	0.123102	0.136530	0.123368	0.249693	
8000	0.092720	2	0.135900	0.231781	0.126106	0.123319	0.242297	0.140597	0.135900	0.231781	0.126106	0.123319	0.242297	0.140597	0.135900	0.231781	0.126106	0.123319	0.242297	0.140597	0.241525	0.130347	0.128232	0.121743	0.135815	0.242338	0.241525	0.130347	0.128232	0.121743	0.135815	0.242338	0.241525	0.130347	0.128232	0.121743	0.135815	0.242338	
9000	0.092720	2	0.130334	0.253441	0.133503	0.129731	0.224463	0.128528	0.130334	0.253441	0.133503	0.129731	0.224463	0.128528	0.130334	0.253441	0.133503	0.129731	0.224463	0.128528	0.229350	0.124338	0.134590	0.137143	0.123928	0.250650	0.229350	0.124338	0.134590	0.137143	0.123928	0.250650	0.229350	0.124338	0.134590	0.137143	0.123928	0.250650	
10000	0.092720	2	0.131291	0.252086	0.129433	0.128791	0.232418	0.125979	0.131291	0.252086	0.129433	0.128791	0.232418	0.125979	0.131291	0.252086	0.129433	0.128791	0.232418	0.125979	0.237230	0.130210	0.140162	0.127562	0.123416	0.241419	0.237230	0.130210	0.140162	0.127562	0.123416	0.241419	0.237230	0.130210	0.140162	0.127562	0.123416	0.241419	
11000	0.092720	2	0.131897	0.245281	0.131352	0.126209	0.234953	0.130308	0.131897	0.245281	0.131352	0.126209	0.234953	0.130308	0.131897	0.245281	0.131352	0.126209	0.234953	0.130308	0.228629	0.127219	0.139355	0.109706	0.131727	0.263364	0.228629	0.127219	0.139355	0.109706	0.131727	0.263364	0.228629	0.127219	0.139355	0.109706	0.131727	0.263364	
12000	0.092720	2	0.123553	0.267918	0.116872	0.124651	0.232191	0.134814	0.123553	0.267918	0.116872	0.124651	0.232191	0.134814	0.123553	0.267918	0.116872	0.124651	0.232191	0.134814	0.236285	0.133700	0.134892	0.122041	0.121085	0.251997	0.236285	0.133700	0.134892	0.122041	0.121085	0.251997	0.236285	0.133700	0.134892	0.122041	0.121085	0.251997	
13000	0.092720	2	0.130323	0.247916	0.133039	0.114216	0.228981	0.145526	0.130323	0.247916	0.133039	0.114216	0.228981	0.145526	0.130323	0.247916	0.133039	0.114216	0.228981	0.145526	0.232488	0.138052	0.140825	0.115106	0.121344	0.252185	0.232488	0.138052	0.140825	0.115106	0.121344	0.252185	0.232488	0.138052	0.140825	0.115106	0.121344	0.252185	
