Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	0.092720	3	9.235491	10.352752	22.530494	10.352752	10.352752	22.530494	
2000	0.092720	2	10.404101	10.404101	23.985076	10.404101	10.404101	23.985076	
3000	0.092720	4	9.912922	9.226623	23.090357	9.226623	11.413052	23.090357	
4000	0.092720	3	8.746096	10.720573	21.982524	8.746096	10.720573	21.982524	
5000	0.092720	3	10.060141	10.060141	21.763400	8.857722	10.060141	21.763400	
6000	0.092720	3	22.848019	10.901209	22.848019	9.080735	10.901209	22.848019	
7000	0.092720	3	23.716084	10.694837	23.716084	8.610168	10.694837	23.716084	
8000	0.092720	3	23.763955	10.788563	23.763955	8.740196	10.788563	23.763955	
9000	0.092720	4	22.347143	10.357714	22.347143	8.071195	11.051026	22.347143	
10000	0.092720	3	22.903815	10.703669	22.903815	8.754677	10.703669	22.903815	
11000	0.092720	4	22.456544	10.579419	22.456544	8.332641	12.595403	22.456544	
12000	0.092720	4	20.826728	9.887143	20.826728	8.530391	11.869064	20.826728	
13000	0.092720	3	20.996778	11.002128	20.996778	8.773412	11.002128	20.996778	
14000	0.092720	3	21.677202	9.137093	21.677202	9.137093	11.792096	21.677202	
15000	0.092720	3	21.303341	10.060091	21.303341	8.704647	21.303341	21.303341	
16000	0.092720	3	21.027795	10.276973	21.027795	7.924341	21.027795	21.027795	
17000	0.092720	3	20.725905	10.341756	20.725905	9.349363	20.725905	20.725905	
18000	0.092720	3	21.584978	9.569272	21.584978	7.921165	21.584978	21.584978	
19000	0.092720	2	21.097306	9.644840	21.097306	9.644840	21.097306	21.097306	
20000	0.092720	3	21.041119	10.526983	21.041119	8.301610	21.041119	21.041119	
21000	0.092720	2	20.162196	8.550236	20.162196	8.550236	20.162196	20.162196	
22000	0.092720	3	21.365460	10.622417	21.365460	8.371021	21.365460	21.365460	
23000	0.092720	2	20.425717	8.603510	20.425717	8.603510	20.425717	20.425717	
24000	0.092720	3	20.717558	10.159195	20.717558	9.368648	20.717558	20.717558	
25000	0.092720	2	20.335411	8.504189	20.335411	8.504189	20.335411	20.335411	
26000	0.092720	3	20.354881	10.457732	20.354881	7.973231	20.354881	20.354881	
27000	0.092720	2	20.414463	8.961098	20.414463	8.961098	20.414463	20.414463	
28000	0.092720	2	20.511020	8.222585	20.511020	8.222585	20.511020	20.511020	
29000	0.092720	2	21.475823	8.378573	21.475823	8.378573	21.475823	21.475823	
30000	0.092720	3	19.431198	9.806864	19.431198	8.350843	19.431198	19.431198	
31000	0.092720	2	19.763437	8.485054	19.763437	8.485054	19.763437	19.763437	
32000	0.092720	3	19.437838	9.051629	19.437838	7.791685	19.437838	19.437838	
33000	0.092720	3	19.102362	9.446532	19.102362	8.721876	19.102362	19.102362	
34000	0.092720	2	19.397125	8.628028	19.397125	8.628028	19.397125	19.397125	
35000	0.092720	3	19.808928	9.471164	19.808928	8.346580	19.808928	19.808928	
36000	0.092720	2	19.496660	8.615810	19.496660	8.615810	19.496660	19.496660	
37000	0.092720	3	18.909975	8.837899	18.909975	8.425683	18.909975	18.909975	
38000	0.092720	3	20.029139	8.611417	20.029139	7.766396	20.029139	20.029139	
39000	0.092720	2	19.959106	8.459272	19.959106	8.459272	19.959106	19.959106	
40000	0.092720	2	20.229129	8.248220	20.229129	8.248220	20.229129	20.229129	
41000	0.092720	3	19.775562	9.010485	19.775562	7.785090	19.775562	19.775562	
42000	0.092720	3	19.563866	9.274399	19.563866	8.754864	19.563866	19.563866	
43000	0.092720	2	19.348479	8.400144	19.348479	8.400144	19.348479	19.348479	
44000	0.092720	3	19.515026	9.710763	19.515026	8.937698	19.515026	19.515026	
45000	0.092720	3	19.721629	9.170540	19.721629	8.167031	19.721629	19.721629	
