Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	1.695768	4	8.484437	9.890591	14.150916	8.484437	10.039047	14.150916	
2000	1.695768	4	11.008158	8.715722	20.859343	8.777150	11.008158	20.859343	
3000	1.695768	4	11.190768	9.068019	22.297846	8.506864	11.190768	22.297846	
4000	1.695768	4	11.935828	9.070398	21.418592	8.525033	11.935828	21.418592	
5000	1.695768	4	11.543657	9.065552	22.184689	8.388680	11.543657	22.184689	
6000	1.695768	4	13.338843	9.703492	22.098631	8.686623	13.338843	22.098631	
7000	1.695768	3	12.683176	8.762853	21.215779	8.762853	12.683176	21.215779	
8000	1.695768	3	13.576724	8.036493	21.870510	8.036493	13.576724	21.870510	
9000	1.695768	4	13.516709	8.424422	21.092985	8.071378	13.516709	21.092985	
10000	1.695768	4	13.415344	9.109306	20.726215	7.941586	13.415344	20.726215	
11000	1.695768	3	12.905184	8.654952	21.021507	8.654952	12.905184	21.021507	
12000	1.695768	3	12.601020	8.120095	20.398485	8.120095	12.601020	20.398485	
13000	1.695768	3	13.226974	7.998996	20.701865	7.998996	13.226974	20.701865	
14000	1.695768	4	13.501624	9.252157	21.140223	8.516227	13.501624	21.140223	
15000	1.695768	3	13.182151	7.907204	20.648592	7.907204	13.182151	20.648592	
16000	1.695768	3	12.579256	8.858595	20.306565	8.858595	12.579256	20.306565	
17000	1.695768	4	12.988925	9.107523	21.171822	8.095486	12.988925	21.171822	
18000	1.695768	4	12.633311	8.368328	20.597115	8.025634	12.633311	20.597115	
19000	1.695768	4	13.304802	9.343276	21.320640	7.674273	13.304802	21.320640	
20000	1.695768	3	13.320917	13.320917	20.784283	8.189819	13.320917	20.784283	
21000	1.695768	3	12.966334	12.966334	19.058003	9.156974	12.966334	19.058003	
22000	1.695768	3	12.613776	12.613776	20.247210	8.380591	12.613776	20.247210	
23000	1.695768	3	13.164870	13.164870	19.777038	8.469355	13.164870	19.777038	
24000	1.695768	3	12.249398	12.249398	19.650252	8.569722	19.650252	19.650252	
25000	1.695768	3	12.799355	12.799355	19.629606	8.865256	12.799355	19.629606	
26000	1.695768	3	12.112584	12.112584	19.516238	8.239739	19.516238	19.516238	
27000	1.695768	4	12.100776	11.775271	19.904650	8.816698	19.904650	19.904650	
28000	1.695768	3	13.516925	13.516925	19.324883	8.490019	13.516925	19.324883	
29000	1.695768	3	12.870687	12.870687	19.582255	7.707890	12.870687	19.582255	
30000	1.695768	3	12.515324	12.515324	19.202212	9.432376	19.202212	19.202212	
31000	1.695768	3	13.031465	13.031465	19.305606	8.878533	13.031465	19.305606	
32000	1.695768	3	12.135260	12.135260	19.732090	8.561103	12.135260	19.732090	
33000	1.695768	3	13.190332	13.190332	19.400609	8.544714	13.190332	19.400609	
34000	1.695768	3	12.266356	12.266356	19.485283	8.100609	12.266356	19.485283	
35000	1.695768	3	12.682958	12.682958	19.604804	9.971392	12.682958	19.604804	
36000	1.695768	3	11.581796	11.581796	19.360792	8.799470	19.360792	19.360792	
37000	1.695768	3	12.163946	12.163946	18.774423	8.322808	12.163946	18.774423	
38000	1.695768	4	11.415599	11.415599	19.123740	7.680567	12.019419	19.123740	
39000	1.695768	3	12.041400	12.041400	20.534146	7.994988	12.041400	20.534146	
40000	1.695768	4	12.437975	12.437975	19.779628	7.341277	13.583614	19.779628	
41000	1.695768	3	12.917111	12.917111	19.731672	8.836268	12.917111	19.731672	
42000	1.695768	3	12.707139	12.707139	19.472923	8.103378	12.707139	19.472923	
43000	1.695768	4	12.143786	10.187480	18.414721	7.657656	18.414721	18.414721	
44000	1.695768	3	12.206224	12.206224	18.676802	7.881858	18.676802	18.676802	
45000	1.695768	3	10.845707	10.845707	18.992126	8.191318	18.992126	18.992126	
46000	1.695768	3	11.332366	11.332366	18.453027	8.872162	18.453027	18.453027	
47000	1.695768	3	11.849061	11.849061	19.320968	9.457509	19.320968	19.320968	
48000	1.695768	3	11.018567	11.018567	19.897186	9.046879	19.897186	19.897186	
49000	1.695768	4	10.872776	10.578023	18.502970	7.925488	18.502970	18.502970	
50000	1.695768	3	11.183760	11.183760	19.570254	8.289310	19.570254	19.570254	
51000	1.695768	4	11.925067	10.714020	18.815294	8.337324	18.815294	18.815294	
52000	1.695768	4	11.992465	10.085683	18.536346	7.055100	18.536346	18.536346	
53000	1.695768	4	12.167453	10.570293	18.876875	8.505910	18.876875	18.876875	
54000	1.695768	3	10.871082	10.871082	18.822999	7.214421	18.822999	18.822999	
55000	1.695768	3	11.328516	11.328516	18.182398	8.293450	18.182398	18.182398	
56000	1.695768	4	11.783825	11.945274	19.046911	8.328681	19.046911	19.046911	
57000	1.695768	4	10.457685	9.982789	18.122084	8.537058	18.122084	18.122084	
58000	1.695768	4	11.383830	10.611721	18.845270	8.597403	18.845270	18.845270	
59000	1.695768	4	10.753977	10.137816	19.358692	9.215544	19.358692	19.358692	
60000	1.695768	4	12.378474	9.811318	18.461402	8.371524	18.461402	18.461402	
61000	1.695768	3	10.037439	10.037439	18.584218	7.962653	18.584218	18.584218	
62000	1.695768	3	11.574099	11.574099	18.627396	7.748692	18.627396	18.627396	
63000	1.695768	3	10.770529	10.770529	19.301880	7.869772	10.770529	19.301880	
64000	1.695768	4	12.243573	9.701709	18.405920	8.139455	18.405920	18.405920	
65000	1.695768	4	11.172172	11.172172	19.132645	8.555113	12.240397	19.132645	
66000	1.695768	3	11.490951	11.490951	19.204299	7.777377	11.490951	19.204299	
67000	1.695768	3	10.992165	10.992165	18.981136	8.186273	10.992165	18.981136	
68000	1.695768	4	11.575454	11.669866	18.685653	9.104573	11.575454	18.685653	
69000	1.695768	5	11.250929	10.033950	18.589924	8.816641	11.929618	18.589924	
70000	1.695768	4	11.456418	11.832620	18.546204	9.160058	11.456418	18.546204	
71000	1.695768	4	10.797072	10.567803	19.129678	8.044776	10.567803	19.129678	
72000	1.695768	3	12.000401	12.000401	18.099451	8.557279	12.000401	18.099451	
73000	1.695768	4	10.881238	9.959625	18.785490	8.343756	18.785490	18.785490	
74000	1.695768	4	10.616832	9.315339	17.810676	8.571330	17.810676	17.810676	
75000	1.695768	3	10.409855	10.409855	18.622037	8.212040	18.622037	18.622037	
76000	1.695768	3	11.296699	11.296699	17.970891	8.350735	17.970891	17.970891	
77000	1.695768	3	11.096358	11.096358	18.107907	9.984757	18.107907	18.107907	
78000	1.695768	4	10.827015	10.827015	18.882291	7.739042	11.520833	18.882291	
79000	1.695768	5	11.168161	10.111186	18.407958	8.769095	11.916449	18.407958	
80000	1.695768	4	10.944244	11.098004	18.334296	7.868018	10.944244	18.334296	
81000	1.695768	3	10.938038	10.938038	19.073332	8.199489	10.938038	19.073332	
82000	1.695768	3	11.547071	11.547071	18.644850	8.941920	11.547071	18.644850	
83000	1.695768	3	10.815629	10.815629	18.516622	8.527636	10.815629	18.516622	
84000	1.695768	4	12.837048	10.708261	18.594645	7.068858	12.837048	18.594645	
85000	1.695768	3	10.954969	10.954969	18.455840	8.408314	10.954969	18.455840	
86000	1.695768	3	11.577474	11.577474	18.504221	8.877271	11.577474	18.504221	
87000	1.695768	4	11.878027	10.297610	18.279191	8.511649	11.878027	18.279191	
88000	1.695768	3	11.470743	11.470743	18.241097	8.412469	11.470743	18.241097	
89000	1.695768	4	11.404903	9.456087	17.448015	7.765237	11.404903	17.448015	
90000	1.695768	4	11.425907	9.842741	17.934942	7.681783	11.425907	17.934942	
91000	1.695768	3	10.504512	10.504512	18.090814	7.496529	10.504512	18.090814	
92000	1.695768	3	11.087620	11.087620	18.197998	7.438823	11.087620	18.197998	
93000	1.695768	4	12.028147	10.339657	18.415705	7.797405	12.028147	18.415705	
94000	1.695768	3	10.827996	10.827996	17.286822	8.762526	10.827996	17.286822	
95000	1.695768	4	11.306917	10.346843	16.884727	7.876112	11.306917	16.884727	
96000	1.695768	4	11.747657	9.683538	17.392509	8.817534	11.747657	17.392509	
97000	1.695768	4	11.548407	10.652050	17.447038	7.997343	17.447038	17.447038	
98000	1.695768	5	11.093262	10.131521	17.705467	8.574088	10.886331	17.705467	
99000	1.695768	4	11.365219	9.995215	17.011104	7.896329	17.011104	17.011104	
100000	1.695768	4	10.934995	10.009488	17.823678	8.759323	17.823678	17.823678	
101000	1.695768	3	11.304540	11.304540	17.478738	8.562001	11.304540	17.478738	
102000	1.695768	3	11.873957	11.873957	17.551298	9.004789	11.873957	17.551298	
103000	1.695768	3	10.134716	10.134716	16.943901	8.344049	10.134716	16.943901	
104000	1.695768	4	10.927558	9.960933	17.400025	8.970257	10.927558	17.400025	
105000	1.695768	5	10.587465	9.834047	16.988943	8.221904	9.445949	16.988943	
106000	1.695768	4	11.216255	10.175507	17.240786	7.667762	17.240786	17.240786	
107000	1.695768	4	10.320272	9.892368	16.041848	8.889413	16.041848	16.041848	
108000	1.695768	3	10.792860	10.792860	16.974488	7.420332	16.974488	16.974488	
