Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	0.092720	3	11.268986	11.268986	20.221868	9.277883	11.268986	20.221868	
2000	0.092720	3	11.593586	11.593586	19.170288	8.322791	11.593586	19.170288	
3000	0.092720	3	12.333987	12.333987	19.340770	8.041880	12.333987	19.340770	
4000	0.092720	3	11.701859	11.701859	19.210705	8.982337	11.701859	19.210705	
5000	0.092720	3	11.768393	11.768393	18.230252	9.609345	11.768393	18.230252	
6000	0.092720	3	11.171944	11.171944	18.707882	7.495309	11.171944	18.707882	
7000	0.092720	3	11.444160	11.444160	18.661522	8.369671	11.444160	18.661522	
8000	0.092720	3	11.112780	11.112780	18.992508	8.040893	11.112780	18.992508	
9000	0.092720	3	11.147349	11.147349	17.551428	8.775554	11.147349	17.551428	
10000	0.092720	3	10.892315	10.892315	17.686370	8.051469	10.892315	17.686370	
11000	0.092720	3	10.299925	10.299925	17.277807	8.419671	10.299925	17.277807	
12000	0.092720	3	10.329422	10.329422	17.291603	7.876473	10.329422	17.291603	
13000	0.092720	3	10.993288	10.993288	17.503749	8.638622	10.993288	17.503749	
14000	0.092720	3	11.101677	11.101677	16.861334	7.715768	11.101677	16.861334	
15000	0.092720	3	10.733964	10.733964	17.483507	7.855767	10.733964	17.483507	
16000	0.092720	3	10.587629	10.587629	16.924146	8.174166	10.587629	16.924146	
17000	0.092720	3	10.823702	10.823702	16.636283	8.181220	10.823702	16.636283	
18000	0.092720	3	10.890347	10.890347	16.709765	8.238948	10.890347	16.709765	
19000	0.092720	3	12.099132	12.099132	16.350111	8.365320	8.365320	16.350111	
20000	0.092720	3	11.080103	11.080103	16.960326	8.817250	11.080103	16.960326	
21000	0.092720	3	10.953268	10.953268	16.319620	7.762664	10.953268	16.319620	
22000	0.092720	3	10.459786	10.459786	17.486625	8.536063	10.459786	17.486625	
23000	0.092720	3	11.179018	11.179018	16.899763	9.142403	11.179018	16.899763	
24000	0.092720	3	11.116061	11.116061	17.028600	7.917685	11.116061	17.028600	
25000	0.092720	3	11.736630	11.736630	17.318548	8.202971	11.736630	17.318548	
26000	0.092720	3	10.835359	10.835359	17.926299	7.950854	10.835359	17.926299	
27000	0.092720	3	11.316161	11.316161	17.086558	8.271826	11.316161	17.086558	
28000	0.092720	4	11.692363	11.692363	17.084482	8.103266	9.899916	17.084482	
29000	0.092720	3	11.157603	11.157603	17.664160	8.552517	11.157603	17.664160	
30000	0.092720	3	10.807139	10.807139	16.999799	8.608206	10.807139	16.999799	
31000	0.092720	3	11.059127	11.059127	16.091375	8.132575	11.059127	16.091375	
