Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	4	0.210131	0.061989	0.590087	0.648516	0.061989	0.210131	
2000	1.695768	4	0.205122	0.065415	0.848584	0.783633	0.065415	0.205122	
3000	1.695768	4	0.207131	0.065359	0.831943	0.747354	0.065359	0.207131	
4000	1.695768	3	0.201360	0.066285	0.711259	0.711259	0.066285	0.201360	
5000	1.695768	3	0.197957	0.066084	0.745583	0.745583	0.066084	0.197957	
6000	1.695768	3	0.200726	0.065701	0.790529	0.790529	0.065701	0.200726	
7000	1.695768	4	0.203331	0.063594	0.773821	0.726396	0.063594	0.203331	
8000	1.695768	3	0.196566	0.061338	0.736312	0.736312	0.061338	0.196566	
9000	1.695768	3	0.203928	0.062296	0.745690	0.745690	0.062296	0.203928	
10000	1.695768	3	0.200336	0.063037	0.739474	0.739474	0.063037	0.200336	
11000	1.695768	4	0.200068	0.063188	0.743864	0.705350	0.063188	0.200068	
12000	1.695768	4	0.196783	0.062883	0.846255	0.733006	0.062883	0.196783	
13000	1.695768	3	0.207558	0.065501	0.702786	0.702786	0.065501	0.207558	
14000	1.695768	3	0.216251	0.063910	0.695888	0.695888	0.063910	0.216251	
15000	1.695768	3	0.211506	0.066276	0.713716	0.713716	0.066276	0.211506	
16000	1.695768	3	0.203680	0.065579	0.761065	0.761065	0.065579	0.203680	
17000	1.695768	3	0.193885	0.064436	0.719645	0.719645	0.064436	0.193885	
18000	1.695768	3	0.209402	0.063912	0.734444	0.734444	0.063912	0.209402	
19000	1.695768	4	0.209901	0.064867	0.760518	0.720382	0.064867	0.209901	
20000	1.695768	3	0.203133	0.065523	0.713630	0.713630	0.065523	0.203133	
21000	1.695768	4	0.216847	0.068577	0.750521	0.750521	0.068577	0.202752	
22000	1.695768	3	0.213013	0.063705	0.764854	0.764854	0.063705	0.213013	
23000	1.695768	4	0.213656	0.065717	0.724858	0.720209	0.065717	0.213656	
24000	1.695768	3	0.207699	0.063860	0.682668	0.682668	0.063860	0.207699	
25000	1.695768	3	0.207079	0.065219	0.755097	0.755097	0.065219	0.207079	
26000	1.695768	4	0.204371	0.068890	0.705009	0.679798	0.068890	0.204371	
27000	1.695768	3	0.216036	0.066325	0.710188	0.710188	0.066325	0.216036	
28000	1.695768	3	0.206247	0.066287	0.726051	0.726051	0.066287	0.206247	
29000	1.695768	3	0.213058	0.066908	0.745682	0.745682	0.066908	0.213058	
30000	1.695768	3	0.207504	0.069428	0.754113	0.754113	0.069428	0.207504	
31000	1.695768	4	0.217395	0.066892	0.758604	0.758604	0.066892	0.213989	
32000	1.695768	3	0.218326	0.064290	0.774006	0.774006	0.064290	0.218326	
33000	1.695768	4	0.224943	0.065499	0.750046	0.750046	0.065499	0.207090	
34000	1.695768	3	0.211356	0.065690	0.757969	0.757969	0.065690	0.211356	
35000	1.695768	3	0.208365	0.065832	0.817423	0.817423	0.065832	0.208365	
36000	1.695768	3	0.214806	0.064775	0.768638	0.768638	0.064775	0.214806	
37000	1.695768	3	0.205476	0.066006	0.730370	0.730370	0.066006	0.205476	
38000	1.695768	3	0.214611	0.065140	0.791852	0.791852	0.065140	0.214611	
39000	1.695768	3	0.213092	0.066244	0.784320	0.784320	0.066244	0.213092	
40000	1.695768	3	0.212513	0.065505	0.746101	0.746101	0.065505	0.212513	
41000	1.695768	3	0.219351	0.066657	0.741131	0.741131	0.066657	0.219351	
42000	1.695768	3	0.207911	0.063416	0.809142	0.809142	0.063416	0.207911	
43000	1.695768	3	0.212089	0.063104	0.758978	0.758978	0.063104	0.212089	
44000	1.695768	3	0.207708	0.064474	0.772017	0.772017	0.064474	0.207708	
45000	1.695768	3	0.210787	0.062262	0.796760	0.796760	0.062262	0.210787	
46000	1.695768	3	0.209533	0.064806	0.735427	0.735427	0.064806	0.209533	
47000	1.695768	3	0.214974	0.065620	0.766522	0.766522	0.065620	0.214974	
48000	1.695768	4	0.214257	0.064675	0.782563	0.782563	0.064675	0.202006	
49000	1.695768	4	0.210050	0.065440	0.801489	0.690470	0.065440	0.210050	
50000	1.695768	3	0.202672	0.064940	0.786094	0.786094	0.064940	0.202672	
51000	1.695768	3	0.194102	0.066432	0.771854	0.771854	0.066432	0.194102	
52000	1.695768	3	0.207067	0.069550	0.751192	0.751192	0.069550	0.207067	
53000	1.695768	4	0.215251	0.066145	0.814195	0.814195	0.066145	0.201296	
54000	1.695768	3	0.215162	0.064095	0.825767	0.825767	0.064095	0.215162	
55000	1.695768	4	0.217049	0.067499	0.737658	0.737658	0.067499	0.201424	
56000	1.695768	3	0.212133	0.065526	0.792495	0.792495	0.065526	0.212133	
57000	1.695768	3	0.205706	0.063411	0.794845	0.794845	0.063411	0.205706	
58000	1.695768	3	0.198995	0.065518	0.768883	0.768883	0.065518	0.198995	
59000	1.695768	3	0.212987	0.063298	0.750979	0.750979	0.063298	0.212987	
60000	1.695768	3	0.209845	0.066022	0.747839	0.747839	0.066022	0.209845	
61000	1.695768	3	0.201563	0.063533	0.805050	0.805050	0.063533	0.201563	
62000	1.695768	3	0.203806	0.062744	0.728579	0.728579	0.062744	0.203806	
63000	1.695768	3	0.212264	0.062285	0.782416	0.782416	0.062285	0.212264	
64000	1.695768	3	0.208766	0.066736	0.823789	0.823789	0.066736	0.208766	
65000	1.695768	3	0.206078	0.063423	0.761032	0.761032	0.063423	0.206078	
66000	1.695768	4	0.210523	0.065892	0.624830	0.829362	0.065892	0.210523	
67000	1.695768	3	0.202869	0.066127	0.777827	0.777827	0.066127	0.202869	
68000	1.695768	3	0.224251	0.068069	0.810180	0.810180	0.068069	0.224251	
69000	1.695768	3	0.201725	0.064990	0.688881	0.688881	0.064990	0.201725	
70000	1.695768	3	0.217034	0.066622	0.785858	0.785858	0.066622	0.217034	
71000	1.695768	3	0.209347	0.068653	0.814491	0.814491	0.068653	0.209347	
72000	1.695768	3	0.218916	0.068490	0.774160	0.774160	0.068490	0.218916	
73000	1.695768	4	0.209045	0.066641	0.805305	0.668718	0.066641	0.209045	
74000	1.695768	3	0.228675	0.066617	0.752053	0.752053	0.066617	0.228675	
75000	1.695768	3	0.207080	0.067165	0.793518	0.793518	0.067165	0.207080	
76000	1.695768	4	0.207962	0.065952	0.785623	0.785623	0.067512	0.207962	
77000	1.695768	3	0.211126	0.069037	0.789983	0.789983	0.069037	0.211126	
78000	1.695768	3	0.209810	0.063989	0.773786	0.773786	0.063989	0.209810	
79000	1.695768	3	0.219016	0.063578	0.736145	0.736145	0.063578	0.219016	
80000	1.695768	3	0.207075	0.063939	0.758118	0.758118	0.063939	0.207075	
81000	1.695768	3	0.210941	0.065192	0.752489	0.752489	0.065192	0.210941	
82000	1.695768	3	0.214685	0.066368	0.799740	0.799740	0.066368	0.214685	
83000	1.695768	3	0.210081	0.066620	0.765154	0.765154	0.066620	0.210081	
84000	1.695768	3	0.202791	0.070216	0.782557	0.782557	0.070216	0.202791	
85000	1.695768	3	0.204480	0.066251	0.763526	0.763526	0.066251	0.204480	
86000	1.695768	3	0.212176	0.062656	0.665454	0.665454	0.062656	0.212176	
87000	1.695768	3	0.216154	0.067060	0.822202	0.822202	0.067060	0.216154	
88000	1.695768	3	0.197064	0.070864	0.728174	0.728174	0.070864	0.197064	
89000	1.695768	4	0.206439	0.058658	0.802402	0.710864	0.058658	0.206439	
90000	1.695768	3	0.214642	0.063843	0.810911	0.810911	0.063843	0.214642	
91000	1.695768	3	0.214294	0.065450	0.832126	0.832126	0.065450	0.214294	
92000	1.695768	4	0.202801	0.065323	0.821256	0.746904	0.065323	0.202801	
93000	1.695768	3	0.205456	0.067980	0.791114	0.791114	0.067980	0.205456	
94000	1.695768	4	0.205055	0.065081	0.839274	0.734234	0.065081	0.205055	
95000	1.695768	3	0.207715	0.064955	0.771075	0.771075	0.064955	0.207715	
96000	1.695768	3	0.211924	0.062813	0.776959	0.776959	0.062813	0.211924	
97000	1.695768	4	0.206593	0.064986	0.800777	0.702340	0.064986	0.206593	
98000	1.695768	3	0.204236	0.067360	0.775944	0.775944	0.067360	0.204236	
99000	1.695768	3	0.206751	0.065864	0.753548	0.753548	0.065864	0.206751	
100000	1.695768	3	0.218764	0.067406	0.744494	0.744494	0.067406	0.218764	
101000	1.695768	4	0.208979	0.061877	0.808990	0.751445	0.061877	0.208979	
102000	1.695768	4	0.201703	0.065769	0.923342	0.794431	0.065769	0.201703	
103000	1.695768	4	0.205500	0.065664	0.872385	0.719923	0.065664	0.205500	
104000	1.695768	3	0.214953	0.065873	0.742942	0.742942	0.065873	0.214953	
105000	1.695768	3	0.208287	0.067094	0.871188	0.871188	0.067094	0.208287	
106000	1.695768	3	0.209651	0.066084	0.736789	0.736789	0.066084	0.209651	
107000	1.695768	3	0.209716	0.063568	0.813231	0.813231	0.063568	0.209716	
108000	1.695768	3	0.203739	0.067180	0.800847	0.800847	0.067180	0.203739	
109000	1.695768	3	0.197239	0.068914	0.736021	0.736021	0.068914	0.197239	
110000	1.695768	3	0.219748	0.066387	0.749198	0.749198	0.066387	0.219748	
111000	1.695768	3	0.210320	0.066214	0.803877	0.803877	0.066214	0.210320	
112000	1.695768	3	0.206054	0.067825	0.758899	0.758899	0.067825	0.206054	
113000	1.695768	3	0.205318	0.067858	0.772408	0.772408	0.067858	0.205318	
114000	1.695768	3	0.216373	0.067609	0.855955	0.855955	0.067609	0.216373	
115000	1.695768	3	0.209233	0.066845	0.808770	0.808770	0.066845	0.209233	
116000	1.695768	3	0.209794	0.068227	0.764956	0.764956	0.068227	0.209794	
117000	1.695768	4	0.209934	0.067364	0.714099	0.714099	0.065585	0.209934	
118000	1.695768	3	0.207064	0.067789	0.811142	0.811142	0.067789	0.207064	
119000	1.695768	3	0.204942	0.066901	0.762147	0.762147	0.066901	0.204942	
120000	1.695768	4	0.206981	0.066347	0.867593	0.636315	0.066347	0.206981	
121000	1.695768	3	0.219339	0.068659	0.739887	0.739887	0.068659	0.219339	
122000	1.695768	3	0.206114	0.068583	0.763494	0.763494	0.068583	0.206114	
123000	1.695768	3	0.209090	0.066968	0.768199	0.768199	0.066968	0.209090	
124000	1.695768	3	0.211516	0.065455	0.787373	0.787373	0.065455	0.211516	
125000	1.695768	3	0.212687	0.067304	0.859077	0.859077	0.067304	0.212687	
126000	1.695768	3	0.204632	0.070643	0.804384	0.804384	0.070643	0.204632	
127000	1.695768	3	0.209712	0.066129	0.784868	0.784868	0.066129	0.209712	
128000	1.695768	3	0.213100	0.065586	0.807959	0.807959	0.065586	0.213100	
129000	1.695768	3	0.212346	0.067308	0.677701	0.677701	0.067308	0.212346	
130000	1.695768	3	0.209298	0.066770	0.778080	0.778080	0.066770	0.209298	
131000	1.695768	3	0.206905	0.065784	0.818304	0.818304	0.065784	0.206905	
132000	1.695768	3	0.213776	0.065691	0.730758	0.730758	0.065691	0.213776	
133000	1.695768	3	0.216616	0.068319	0.819923	0.819923	0.068319	0.216616	
134000	1.695768	3	0.208477	0.067436	0.836748	0.836748	0.067436	0.208477	
135000	1.695768	3	0.205160	0.064124	0.791086	0.791086	0.064124	0.205160	
136000	1.695768	3	0.215543	0.067419	0.632325	0.632325	0.067419	0.215543	
137000	1.695768	3	0.212326	0.068004	0.712022	0.712022	0.068004	0.212326	
138000	1.695768	3	0.207300	0.068488	0.642608	0.642608	0.068488	0.207300	
139000	1.695768	3	0.207345	0.067193	0.787648	0.787648	0.067193	0.207345	
140000	1.695768	3	0.212651	0.065047	0.779779	0.779779	0.065047	0.212651	
141000	1.695768	3	0.203892	0.069431	0.738029	0.738029	0.069431	0.203892	
142000	1.695768	3	0.216898	0.070840	0.722598	0.722598	0.070840	0.216898	
143000	1.695768	4	0.199285	0.065787	0.755732	0.755732	0.063704	0.199285	
144000	1.695768	3	0.215600	0.066973	0.789875	0.789875	0.066973	0.215600	
145000	1.695768	4	0.209984	0.064282	0.780403	0.683328	0.064282	0.209984	
146000	1.695768	3	0.209822	0.067800	0.810340	0.810340	0.067800	0.209822	
147000	1.695768	4	0.205353	0.071666	0.764636	0.693308	0.071666	0.205353	
148000	1.695768	3	0.208016	0.070844	0.835965	0.835965	0.070844	0.208016	
149000	1.695768	3	0.202279	0.064871	0.770248	0.770248	0.064871	0.202279	
150000	1.695768	3	0.211486	0.067671	0.733219	0.733219	0.067671	0.211486	
