Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.096187	0.411762	0.385351	0.106700	0.268494	0.241253	0.245660	0.244593	0.401509	0.102242	0.088926	0.407324	0.096187	0.411762	0.385351	0.106700	0.268494	0.241253	0.245660	0.244593	0.401509	0.102242	0.088926	0.407324	
2000	71.353907	3	0.096502	0.404454	0.395570	0.103474	0.263414	0.242293	0.249655	0.244638	0.390833	0.106878	0.102884	0.399404	0.096502	0.404454	0.395570	0.103474	0.263414	0.242293	0.249655	0.244638	0.390833	0.106878	0.102884	0.399404	
3000	71.353907	3	0.096502	0.404454	0.395570	0.103474	0.249100	0.258940	0.242971	0.248989	0.390412	0.105774	0.100804	0.403011	0.096502	0.404454	0.395570	0.103474	0.249100	0.258940	0.242971	0.248989	0.390412	0.105774	0.100804	0.403011	
4000	71.353907	3	0.096502	0.404454	0.395570	0.103474	0.261226	0.245053	0.254017	0.239704	0.390412	0.105774	0.100804	0.403011	0.096502	0.404454	0.395570	0.103474	0.261226	0.245053	0.254017	0.239704	0.390412	0.105774	0.100804	0.403011	
5000	71.353907	3	0.098398	0.408587	0.394063	0.098952	0.259103	0.236315	0.264947	0.239634	0.390412	0.105774	0.100804	0.403011	0.098398	0.408587	0.394063	0.098952	0.259103	0.236315	0.264947	0.239634	0.390412	0.105774	0.100804	0.403011	
6000	71.353907	3	0.098398	0.408587	0.394063	0.098952	0.266684	0.251356	0.239262	0.242698	0.390412	0.105774	0.100804	0.403011	0.098398	0.408587	0.394063	0.098952	0.266684	0.251356	0.239262	0.242698	0.390412	0.105774	0.100804	0.403011	
7000	71.353907	3	0.092514	0.404842	0.401134	0.101510	0.255699	0.248273	0.259521	0.236507	0.390412	0.105774	0.100804	0.403011	0.092514	0.404842	0.401134	0.101510	0.255699	0.248273	0.259521	0.236507	0.390412	0.105774	0.100804	0.403011	
8000	71.353907	3	0.092462	0.406032	0.400092	0.101414	0.270759	0.237229	0.251500	0.240513	0.390412	0.105774	0.100804	0.403011	0.092462	0.406032	0.400092	0.101414	0.270759	0.237229	0.251500	0.240513	0.390412	0.105774	0.100804	0.403011	
9000	71.353907	3	0.099610	0.409476	0.387877	0.103037	0.257889	0.240406	0.246819	0.254886	0.390412	0.105774	0.100804	0.403011	0.099610	0.409476	0.387877	0.103037	0.257889	0.240406	0.246819	0.254886	0.390412	0.105774	0.100804	0.403011	
10000	71.353907	3	0.094493	0.406939	0.397074	0.101493	0.253347	0.247025	0.242040	0.257588	0.390412	0.105774	0.100804	0.403011	0.094493	0.406939	0.397074	0.101493	0.253347	0.247025	0.242040	0.257588	0.390412	0.105774	0.100804	0.403011	
