Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.126145	0.255957	0.117139	0.146026	0.234585	0.120148	0.126145	0.255957	0.117139	0.146026	0.234585	0.120148	0.126145	0.255957	0.117139	0.146026	0.234585	0.120148	0.218861	0.139539	0.122948	0.137163	0.126830	0.254659	0.218861	0.139539	0.122948	0.137163	0.126830	0.254659	0.218861	0.139539	0.122948	0.137163	0.126830	0.254659	
2000	71.353907	2	0.137001	0.255210	0.114736	0.133071	0.239851	0.120131	0.137001	0.255210	0.114736	0.133071	0.239851	0.120131	0.137001	0.255210	0.114736	0.133071	0.239851	0.120131	0.227704	0.147434	0.116141	0.125236	0.127300	0.256185	0.227704	0.147434	0.116141	0.125236	0.127300	0.256185	0.227704	0.147434	0.116141	0.125236	0.127300	0.256185	
3000	71.353907	2	0.139167	0.245811	0.117597	0.122821	0.246221	0.128383	0.139167	0.245811	0.117597	0.122821	0.246221	0.128383	0.139167	0.245811	0.117597	0.122821	0.246221	0.128383	0.229940	0.152412	0.108706	0.125954	0.126349	0.256640	0.229940	0.152412	0.108706	0.125954	0.126349	0.256640	0.229940	0.152412	0.108706	0.125954	0.126349	0.256640	
4000	71.353907	2	0.141223	0.244686	0.120398	0.125507	0.249506	0.118681	0.141223	0.244686	0.120398	0.125507	0.249506	0.118681	0.141223	0.244686	0.120398	0.125507	0.249506	0.118681	0.236515	0.136892	0.130120	0.120749	0.133056	0.242669	0.236515	0.136892	0.130120	0.120749	0.133056	0.242669	0.236515	0.136892	0.130120	0.120749	0.133056	0.242669	
5000	71.353907	2	0.129748	0.240240	0.121228	0.132669	0.251443	0.124672	0.129748	0.240240	0.121228	0.132669	0.251443	0.124672	0.129748	0.240240	0.121228	0.132669	0.251443	0.124672	0.236910	0.142962	0.134060	0.111278	0.128479	0.246311	0.236910	0.142962	0.134060	0.111278	0.128479	0.246311	0.236910	0.142962	0.134060	0.111278	0.128479	0.246311	
6000	71.353907	2	0.152160	0.244429	0.116484	0.112454	0.250006	0.124467	0.152160	0.244429	0.116484	0.112454	0.250006	0.124467	0.152160	0.244429	0.116484	0.112454	0.250006	0.124467	0.228483	0.138538	0.138183	0.107597	0.137256	0.249943	0.228483	0.138538	0.138183	0.107597	0.137256	0.249943	0.228483	0.138538	0.138183	0.107597	0.137256	0.249943	
7000	71.353907	2	0.133162	0.262132	0.118095	0.127641	0.237589	0.121381	0.133162	0.262132	0.118095	0.127641	0.237589	0.121381	0.133162	0.262132	0.118095	0.127641	0.237589	0.121381	0.228244	0.135799	0.122049	0.113788	0.139975	0.260146	0.228244	0.135799	0.122049	0.113788	0.139975	0.260146	0.228244	0.135799	0.122049	0.113788	0.139975	0.260146	
8000	71.353907	2	0.148411	0.247343	0.116769	0.120052	0.242171	0.125256	0.148411	0.247343	0.116769	0.120052	0.242171	0.125256	0.148411	0.247343	0.116769	0.120052	0.242171	0.125256	0.247434	0.139721	0.137320	0.117364	0.121647	0.236513	0.247434	0.139721	0.137320	0.117364	0.121647	0.236513	0.247434	0.139721	0.137320	0.117364	0.121647	0.236513	
9000	71.353907	2	0.149599	0.244036	0.116114	0.113972	0.253159	0.123119	0.149599	0.244036	0.116114	0.113972	0.253159	0.123119	0.149599	0.244036	0.116114	0.113972	0.253159	0.123119	0.239702	0.136275	0.137936	0.117748	0.130321	0.238018	0.239702	0.136275	0.137936	0.117748	0.130321	0.238018	0.239702	0.136275	0.137936	0.117748	0.130321	0.238018	
10000	71.353907	2	0.137476	0.249225	0.120855	0.126223	0.247791	0.118430	0.137476	0.249225	0.120855	0.126223	0.247791	0.118430	0.137476	0.249225	0.120855	0.126223	0.247791	0.118430	0.240130	0.148134	0.130741	0.119415	0.124180	0.237399	0.240130	0.148134	0.130741	0.119415	0.124180	0.237399	0.240130	0.148134	0.130741	0.119415	0.124180	0.237399	
