Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.120319	0.392947	0.393800	0.092934	0.264209	0.225401	0.227980	0.282410	0.407632	0.100931	0.092808	0.398629	0.120319	0.392947	0.393800	0.092934	0.264209	0.225401	0.227980	0.282410	0.407632	0.100931	0.092808	0.398629	
2000	0.092720	3	0.116749	0.410570	0.377293	0.095387	0.267110	0.231790	0.231730	0.269370	0.398203	0.102209	0.096201	0.403387	0.116749	0.410570	0.377293	0.095387	0.267110	0.231790	0.231730	0.269370	0.398203	0.102209	0.096201	0.403387	
3000	0.092720	3	0.114237	0.396670	0.392568	0.096525	0.264231	0.228434	0.239423	0.267912	0.398203	0.102209	0.096201	0.403387	0.114237	0.396670	0.392568	0.096525	0.264231	0.228434	0.239423	0.267912	0.398203	0.102209	0.096201	0.403387	
4000	0.092720	3	0.106042	0.409882	0.392071	0.092005	0.266989	0.234177	0.242726	0.256108	0.398203	0.102209	0.096201	0.403387	0.106042	0.409882	0.392071	0.092005	0.266989	0.234177	0.242726	0.256108	0.398203	0.102209	0.096201	0.403387	
5000	0.092720	3	0.110918	0.391293	0.402648	0.095142	0.257948	0.229193	0.240836	0.272023	0.402457	0.100731	0.097736	0.399077	0.110918	0.391293	0.402648	0.095142	0.257948	0.229193	0.240836	0.272023	0.402457	0.100731	0.097736	0.399077	
6000	0.092720	3	0.105388	0.413991	0.385075	0.095546	0.248607	0.237381	0.243983	0.270030	0.402457	0.100731	0.097736	0.399077	0.105388	0.413991	0.385075	0.095546	0.248607	0.237381	0.243983	0.270030	0.402457	0.100731	0.097736	0.399077	
7000	0.092720	3	0.113778	0.393637	0.398770	0.093815	0.270157	0.226556	0.245184	0.258103	0.402457	0.100731	0.097736	0.399077	0.113778	0.393637	0.398770	0.093815	0.270157	0.226556	0.245184	0.258103	0.402457	0.100731	0.097736	0.399077	
8000	0.092720	3	0.109905	0.390686	0.404639	0.094770	0.267100	0.226868	0.243671	0.262361	0.402457	0.100731	0.097736	0.399077	0.109905	0.390686	0.404639	0.094770	0.267100	0.226868	0.243671	0.262361	0.402457	0.100731	0.097736	0.399077	
9000	0.092720	3	0.109905	0.390686	0.404639	0.094770	0.262178	0.239349	0.243767	0.254706	0.402457	0.100731	0.097736	0.399077	0.109905	0.390686	0.404639	0.094770	0.262178	0.239349	0.243767	0.254706	0.402457	0.100731	0.097736	0.399077	
10000	0.092720	3	0.103575	0.396987	0.397009	0.102429	0.266922	0.234803	0.234707	0.263568	0.402457	0.100731	0.097736	0.399077	0.103575	0.396987	0.397009	0.102429	0.266922	0.234803	0.234707	0.263568	0.402457	0.100731	0.097736	0.399077	
11000	0.092720	3	0.105663	0.407936	0.389522	0.096879	0.266922	0.234803	0.234707	0.263568	0.393635	0.099636	0.097373	0.409357	0.105663	0.407936	0.389522	0.096879	0.266922	0.234803	0.234707	0.263568	0.393635	0.099636	0.097373	0.409357	
12000	0.092720	3	0.106229	0.409531	0.386481	0.097759	0.265358	0.240352	0.243123	0.251167	0.393635	0.099636	0.097373	0.409357	0.106229	0.409531	0.386481	0.097759	0.265358	0.240352	0.243123	0.251167	0.393635	0.099636	0.097373	0.409357	
13000	0.092720	3	0.106229	0.409531	0.386481	0.097759	0.258515	0.226489	0.246801	0.268195	0.404294	0.101805	0.093415	0.400486	0.106229	0.409531	0.386481	0.097759	0.258515	0.226489	0.246801	0.268195	0.404294	0.101805	0.093415	0.400486	
14000	0.092720	3	0.101037	0.406094	0.393674	0.099196	0.266961	0.245850	0.228624	0.258565	0.404294	0.101805	0.093415	0.400486	0.101037	0.406094	0.393674	0.099196	0.266961	0.245850	0.228624	0.258565	0.404294	0.101805	0.093415	0.400486	
15000	0.092720	3	0.109081	0.398799	0.392989	0.099131	0.262233	0.232139	0.240767	0.264860	0.396277	0.104070	0.099124	0.400529	0.109081	0.398799	0.392989	0.099131	0.262233	0.232139	0.240767	0.264860	0.396277	0.104070	0.099124	0.400529	
16000	0.092720	3	0.109081	0.398799	0.392989	0.099131	0.266763	0.240496	0.227094	0.265648	0.396277	0.104070	0.099124	0.400529	0.109081	0.398799	0.392989	0.099131	0.266763	0.240496	0.227094	0.265648	0.396277	0.104070	0.099124	0.400529	
17000	0.092720	3	0.108515	0.394233	0.397151	0.100101	0.269538	0.227472	0.241645	0.261344	0.396277	0.104070	0.099124	0.400529	0.108515	0.394233	0.397151	0.100101	0.269538	0.227472	0.241645	0.261344	0.396277	0.104070	0.099124	0.400529	
