Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	1.695768	3	25.435523	10.663246	25.435523	8.320562	10.663246	25.435523	
2000	1.695768	4	22.921707	10.459018	22.921707	7.860513	10.034641	22.921707	
3000	1.695768	4	11.509110	10.903426	21.619648	8.483384	8.483384	21.619648	
4000	1.695768	4	10.086535	10.352406	20.887412	8.230744	8.230744	20.887412	
5000	1.695768	5	10.955884	12.193621	21.815069	8.491694	8.943772	21.815069	
6000	1.695768	5	10.658859	11.574901	19.686962	9.068122	8.954398	19.686962	
7000	1.695768	5	9.562200	11.270945	19.599995	7.804714	9.151859	19.599995	
8000	1.695768	4	9.106936	10.446928	18.527694	8.087937	8.087937	18.527694	
9000	1.695768	4	8.908909	13.446926	18.352133	8.015508	8.908909	18.352133	
10000	1.695768	4	9.307142	11.411762	18.637287	7.897696	7.897696	18.637287	
11000	1.695768	4	9.096739	10.327503	18.290320	7.493195	7.493195	18.290320	
12000	1.695768	4	9.317418	10.964213	17.886184	8.601767	8.601767	17.886184	
13000	1.695768	4	8.528597	10.778336	18.734879	7.607517	7.607517	18.734879	
14000	1.695768	3	8.051066	10.668264	18.253948	8.051066	8.051066	18.253948	
15000	1.695768	4	8.202381	9.766568	18.464022	7.471347	8.202381	18.464022	
16000	1.695768	4	9.093246	10.736439	17.705938	8.264405	8.264405	17.705938	
17000	1.695768	5	8.173109	10.086843	18.022231	7.129519	9.588336	18.022231	
18000	1.695768	3	8.499699	9.437677	18.112079	8.499699	8.499699	18.112079	
19000	1.695768	5	8.987070	9.757194	17.956199	8.060077	9.705293	17.956199	
20000	1.695768	3	8.153634	10.187054	18.558756	8.153634	8.153634	18.558756	
21000	1.695768	3	9.766806	9.766806	18.721208	8.221961	9.766806	18.721208	
22000	1.695768	4	7.816359	9.642270	17.689409	7.816359	11.864768	17.689409	
23000	1.695768	4	8.765054	8.978907	17.659375	6.884506	8.765054	17.659375	
24000	1.695768	3	7.747702	9.457759	17.504598	7.747702	9.457759	17.504598	
25000	1.695768	3	7.872036	9.564418	17.181978	7.872036	7.872036	17.181978	
26000	1.695768	4	7.674855	9.529005	16.636688	7.674855	10.739720	16.636688	
27000	1.695768	3	7.468199	8.961666	17.197786	7.468199	7.468199	17.197786	
28000	1.695768	4	7.883933	10.108984	17.387560	7.883933	9.658956	17.387560	
29000	1.695768	4	8.164834	9.150424	16.893235	7.876203	7.876203	16.893235	
30000	1.695768	4	7.345321	9.348954	16.936675	7.345321	8.633558	16.936675	
31000	1.695768	4	7.085035	8.649970	15.919143	7.085035	9.437640	15.919143	
32000	1.695768	3	8.006683	8.982969	16.006639	8.006683	8.006683	16.006639	
33000	1.695768	3	7.499388	8.432808	15.792649	7.499388	8.432808	15.792649	
34000	1.695768	3	7.505244	9.288881	16.732999	7.505244	7.505244	16.732999	
35000	1.695768	4	7.362655	8.875332	16.233700	7.362655	8.117541	16.233700	
36000	1.695768	4	7.346555	9.736498	16.638870	7.346555	8.466931	16.638870	
37000	1.695768	4	7.216013	9.080450	16.232433	7.216013	8.112287	16.232433	
38000	1.695768	3	7.165358	9.447483	16.493311	7.165358	9.447483	16.493311	
39000	1.695768	3	7.140898	8.584989	17.269464	7.140898	8.584989	17.269464	
40000	1.695768	5	8.033516	8.997605	16.315669	6.851196	9.073079	16.315669	
41000	1.695768	4	6.425719	8.561768	16.876258	6.425719	9.709396	16.876258	
42000	1.695768	4	6.935865	8.728065	16.353099	6.935865	9.345181	16.353099	
43000	1.695768	4	7.216972	10.187993	16.604172	7.216972	9.974353	16.604172	
44000	1.695768	4	8.168630	9.110781	15.863703	7.588754	9.110781	15.863703	
45000	1.695768	3	6.751646	10.561502	16.356581	6.751646	10.561502	16.356581	
46000	1.695768	3	6.999473	9.667082	17.065879	6.999473	9.667082	17.065879	
47000	1.695768	3	7.024311	9.679095	17.326505	7.024311	9.679095	17.326505	
48000	1.695768	3	6.857287	9.779037	16.632907	6.857287	9.779037	16.632907	
49000	1.695768	4	6.883690	10.093085	15.763705	6.883690	9.912732	15.763705	
50000	1.695768	4	7.073842	9.867726	16.202235	7.073842	8.774202	16.202235	
51000	1.695768	3	7.261323	9.327397	16.309780	7.261323	9.327397	16.309780	
52000	1.695768	4	7.274728	9.775844	16.282572	7.274728	9.500477	16.282572	
53000	1.695768	3	6.586754	8.751957	17.141315	6.586754	8.751957	17.141315	
54000	1.695768	3	7.774754	10.353574	16.978901	7.774754	7.774754	16.978901	
55000	1.695768	4	6.539414	10.091346	16.259754	6.539414	9.592509	16.259754	
56000	1.695768	4	7.604199	10.618696	16.009609	7.604199	9.499206	16.009609	
57000	1.695768	4	6.856247	10.109843	15.857274	6.856247	8.922946	15.857274	
58000	1.695768	4	7.072190	9.760610	17.183814	7.072190	8.879299	17.183814	
59000	1.695768	4	6.831700	10.367642	16.345450	6.831700	9.616606	16.345450	
60000	1.695768	3	7.979948	10.521274	16.798274	7.979948	7.979948	16.798274	
61000	1.695768	4	6.693884	10.766247	16.486347	6.693884	9.073250	16.486347	
62000	1.695768	4	7.396035	9.904152	17.075698	7.396035	8.520688	17.075698	
63000	1.695768	4	6.898141	11.248170	16.092708	6.898141	9.960430	16.092708	
64000	1.695768	3	6.813128	8.850256	16.741869	6.813128	8.850256	16.741869	
65000	1.695768	4	6.780719	9.011717	16.560025	6.780719	8.335657	16.560025	
66000	1.695768	3	7.653308	9.581548	16.531292	7.653308	9.581548	16.531292	
67000	1.695768	4	7.028394	10.178677	16.115282	7.028394	10.079270	16.115282	
68000	1.695768	4	6.512059	10.509426	16.863410	6.512059	8.457485	16.863410	
69000	1.695768	4	6.550375	9.860641	16.928489	6.550375	8.614559	16.928489	
70000	1.695768	4	6.748350	11.063850	16.646472	6.748350	8.935919	16.646472	
71000	1.695768	4	7.095480	10.600789	17.002598	7.095480	10.015737	17.002598	
72000	1.695768	3	7.195629	8.847672	16.506183	7.195629	8.847672	16.506183	
73000	1.695768	4	7.740604	11.072100	16.647844	7.345706	7.740604	16.647844	
74000	1.695768	4	7.353391	9.913688	15.916854	7.353391	8.983544	15.916854	
75000	1.695768	5	8.337866	9.816438	16.404893	7.588878	9.142877	16.404893	
76000	1.695768	4	6.956679	9.353204	16.954160	6.956679	9.309387	16.954160	
77000	1.695768	3	8.171511	8.171511	17.090922	7.711706	8.171511	17.090922	
78000	1.695768	3	6.732361	9.580186	16.293019	6.732361	9.580186	16.293019	
79000	1.695768	3	7.662539	9.916008	15.854279	7.662539	9.916008	15.854279	
80000	1.695768	4	8.199328	9.153907	15.483488	8.199328	8.822047	15.483488	
81000	1.695768	3	7.013323	9.148393	16.591389	7.013323	9.148393	16.591389	
82000	1.695768	4	6.991415	10.054000	16.761804	6.991415	8.758161	16.761804	
83000	1.695768	4	7.191307	9.224473	16.818894	7.191307	8.745194	16.818894	
84000	1.695768	4	6.741706	10.310544	17.173586	6.741706	9.531434	17.173586	
85000	1.695768	4	6.711791	10.136722	15.290003	6.711791	8.337070	15.290003	
86000	1.695768	3	6.543652	8.891077	17.057185	6.543652	8.891077	17.057185	
87000	1.695768	4	6.337353	10.150058	15.884963	6.337353	9.821609	15.884963	
88000	1.695768	3	6.873329	9.472831	16.479456	6.873329	9.472831	16.479456	
89000	1.695768	3	6.607826	9.723436	16.185468	6.607826	9.723436	16.185468	
90000	1.695768	4	6.452825	9.179240	15.929312	6.452825	8.900956	15.929312	
91000	1.695768	4	7.313090	9.765904	16.415255	7.313090	8.355406	16.415255	
92000	1.695768	3	6.756458	9.157581	15.866986	6.756458	9.157581	15.866986	
93000	1.695768	2	8.192990	8.192990	15.956949	8.192990	8.192990	15.956949	
94000	1.695768	4	6.730198	10.631225	15.878097	6.730198	8.833376	15.878097	
95000	1.695768	2	7.837836	7.837836	16.210971	7.837836	7.837836	16.210971	
96000	1.695768	3	6.411054	8.586618	16.735820	6.411054	8.586618	16.735820	
97000	1.695768	4	6.958668	8.840823	16.124002	6.958668	8.862937	16.124002	
98000	1.695768	3	6.538648	9.098731	16.118553	6.538648	9.098731	16.118553	
99000	1.695768	3	6.214843	9.624296	14.989267	6.214843	9.624296	14.989267	
100000	1.695768	3	7.132124	8.836015	17.529026	7.132124	8.836015	17.529026	
101000	1.695768	3	7.671355	9.134817	16.209091	7.671355	7.671355	16.209091	
102000	1.695768	3	7.321884	9.044021	15.769383	7.321884	7.321884	15.769383	
103000	1.695768	4	6.861963	10.304652	16.584985	6.861963	9.042481	16.584985	
104000	1.695768	3	6.666331	9.149608	16.243897	6.666331	9.149608	16.243897	
105000	1.695768	3	6.326193	8.038113	15.701458	6.326193	8.038113	15.701458	
