Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.105549	0.395355	0.404397	0.094700	0.262743	0.249221	0.247888	0.240148	0.409001	0.095832	0.100998	0.394168	0.105549	0.395355	0.404397	0.094700	0.262743	0.249221	0.247888	0.240148	0.409001	0.095832	0.100998	0.394168	
2000	0.092720	3	0.103075	0.391786	0.411424	0.093715	0.264036	0.249540	0.246346	0.240078	0.409091	0.100301	0.101357	0.389251	0.103075	0.391786	0.411424	0.093715	0.264036	0.249540	0.246346	0.240078	0.409091	0.100301	0.101357	0.389251	
3000	0.092720	3	0.103075	0.391786	0.411424	0.093715	0.258330	0.250297	0.241390	0.249983	0.409091	0.100301	0.101357	0.389251	0.103075	0.391786	0.411424	0.093715	0.258330	0.250297	0.241390	0.249983	0.409091	0.100301	0.101357	0.389251	
4000	0.092720	3	0.103075	0.391786	0.411424	0.093715	0.256456	0.239432	0.254978	0.249135	0.409091	0.100301	0.101357	0.389251	0.103075	0.391786	0.411424	0.093715	0.256456	0.239432	0.254978	0.249135	0.409091	0.100301	0.101357	0.389251	
5000	0.092720	3	0.103075	0.391786	0.411424	0.093715	0.265242	0.238883	0.244687	0.251187	0.409091	0.100301	0.101357	0.389251	0.103075	0.391786	0.411424	0.093715	0.265242	0.238883	0.244687	0.251187	0.409091	0.100301	0.101357	0.389251	
6000	0.092720	3	0.103786	0.400151	0.399693	0.096370	0.248724	0.259426	0.246304	0.245546	0.404979	0.098382	0.097707	0.398932	0.103786	0.400151	0.399693	0.096370	0.248724	0.259426	0.246304	0.245546	0.404979	0.098382	0.097707	0.398932	
7000	0.092720	3	0.101540	0.394562	0.412752	0.091146	0.269513	0.251678	0.230173	0.248636	0.404979	0.098382	0.097707	0.398932	0.101540	0.394562	0.412752	0.091146	0.269513	0.251678	0.230173	0.248636	0.404979	0.098382	0.097707	0.398932	
8000	0.092720	3	0.101540	0.394562	0.412752	0.091146	0.266921	0.244343	0.230752	0.257984	0.419389	0.095602	0.098082	0.386927	0.101540	0.394562	0.412752	0.091146	0.266921	0.244343	0.230752	0.257984	0.419389	0.095602	0.098082	0.386927	
9000	0.092720	3	0.104237	0.392433	0.412390	0.090939	0.274159	0.238200	0.254708	0.232933	0.407180	0.092115	0.098739	0.401966	0.104237	0.392433	0.412390	0.090939	0.274159	0.238200	0.254708	0.232933	0.407180	0.092115	0.098739	0.401966	
10000	0.092720	3	0.099515	0.403994	0.404401	0.092090	0.259376	0.247366	0.248860	0.244398	0.407180	0.092115	0.098739	0.401966	0.099515	0.403994	0.404401	0.092090	0.259376	0.247366	0.248860	0.244398	0.407180	0.092115	0.098739	0.401966	
