Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.113247	0.387250	0.393556	0.105947	0.257038	0.243912	0.232055	0.266995	0.392912	0.100082	0.107148	0.399857	0.113247	0.387250	0.393556	0.105947	0.257038	0.243912	0.232055	0.266995	0.392912	0.100082	0.107148	0.399857	
2000	71.353907	3	0.103344	0.377115	0.410560	0.108980	0.283696	0.221681	0.260711	0.233912	0.395792	0.099619	0.101401	0.403189	0.103344	0.377115	0.410560	0.108980	0.283696	0.221681	0.260711	0.233912	0.395792	0.099619	0.101401	0.403189	
3000	71.353907	3	0.098016	0.382507	0.412123	0.107354	0.257887	0.243767	0.244799	0.253548	0.395792	0.099619	0.101401	0.403189	0.098016	0.382507	0.412123	0.107354	0.257887	0.243767	0.244799	0.253548	0.395792	0.099619	0.101401	0.403189	
4000	71.353907	3	0.105026	0.375127	0.418054	0.101792	0.273456	0.235843	0.258792	0.231908	0.395792	0.099619	0.101401	0.403189	0.105026	0.375127	0.418054	0.101792	0.273456	0.235843	0.258792	0.231908	0.395792	0.099619	0.101401	0.403189	
5000	71.353907	3	0.106334	0.388835	0.411525	0.093306	0.275194	0.242060	0.247446	0.235300	0.393045	0.105868	0.097796	0.403291	0.106334	0.388835	0.411525	0.093306	0.275194	0.242060	0.247446	0.235300	0.393045	0.105868	0.097796	0.403291	
6000	71.353907	3	0.101716	0.399782	0.399022	0.099481	0.268608	0.251038	0.244377	0.235976	0.399577	0.101980	0.098701	0.399742	0.101716	0.399782	0.399022	0.099481	0.268608	0.251038	0.244377	0.235976	0.399577	0.101980	0.098701	0.399742	
7000	71.353907	3	0.104218	0.392670	0.398884	0.104228	0.265022	0.264697	0.254848	0.215433	0.399577	0.101980	0.098701	0.399742	0.104218	0.392670	0.398884	0.104228	0.265022	0.264697	0.254848	0.215433	0.399577	0.101980	0.098701	0.399742	
8000	71.353907	4	0.106993	0.385555	0.409186	0.098265	0.269699	0.251449	0.249138	0.229714	0.399577	0.101980	0.098701	0.399742	0.106993	0.385555	0.409186	0.098265	0.261197	0.213378	0.278227	0.247199	0.399577	0.101980	0.098701	0.399742	
9000	71.353907	3	0.106993	0.385555	0.409186	0.098265	0.263067	0.250116	0.243240	0.243577	0.405435	0.103948	0.100715	0.389901	0.106993	0.385555	0.409186	0.098265	0.263067	0.250116	0.243240	0.243577	0.405435	0.103948	0.100715	0.389901	
10000	71.353907	3	0.098695	0.384649	0.414816	0.101840	0.254351	0.234325	0.270944	0.240380	0.405435	0.103948	0.100715	0.389901	0.098695	0.384649	0.414816	0.101840	0.254351	0.234325	0.270944	0.240380	0.405435	0.103948	0.100715	0.389901	
11000	71.353907	3	0.103581	0.377223	0.411205	0.107991	0.263050	0.252768	0.237887	0.246295	0.397934	0.100629	0.100742	0.400695	0.103581	0.377223	0.411205	0.107991	0.263050	0.252768	0.237887	0.246295	0.397934	0.100629	0.100742	0.400695	
12000	71.353907	3	0.103581	0.377223	0.411205	0.107991	0.271630	0.260010	0.239202	0.229158	0.397934	0.100629	0.100742	0.400695	0.103581	0.377223	0.411205	0.107991	0.271630	0.260010	0.239202	0.229158	0.397934	0.100629	0.100742	0.400695	
13000	71.353907	3	0.106112	0.386912	0.404899	0.102077	0.262086	0.211131	0.257508	0.269275	0.404930	0.104039	0.098622	0.392408	0.106112	0.386912	0.404899	0.102077	0.262086	0.211131	0.257508	0.269275	0.404930	0.104039	0.098622	0.392408	
14000	71.353907	3	0.102408	0.388195	0.403561	0.105836	0.269350	0.240490	0.243784	0.246376	0.404930	0.104039	0.098622	0.392408	0.102408	0.388195	0.403561	0.105836	0.269350	0.240490	0.243784	0.246376	0.404930	0.104039	0.098622	0.392408	
15000	71.353907	3	0.099134	0.383193	0.416973	0.100700	0.255933	0.226618	0.261766	0.255683	0.403443	0.101591	0.096393	0.398573	0.099134	0.383193	0.416973	0.100700	0.255933	0.226618	0.261766	0.255683	0.403443	0.101591	0.096393	0.398573	
16000	71.353907	3	0.106701	0.390798	0.404540	0.097962	0.260180	0.241830	0.255116	0.242875	0.403443	0.101591	0.096393	0.398573	0.106701	0.390798	0.404540	0.097962	0.260180	0.241830	0.255116	0.242875	0.403443	0.101591	0.096393	0.398573	
17000	71.353907	3	0.106701	0.390798	0.404540	0.097962	0.255349	0.255005	0.259380	0.230266	0.405014	0.104680	0.097110	0.393196	0.106701	0.390798	0.404540	0.097962	0.255349	0.255005	0.259380	0.230266	0.405014	0.104680	0.097110	0.393196	
18000	71.353907	3	0.103369	0.394706	0.399708	0.102217	0.266257	0.251383	0.245345	0.237015	0.399366	0.103932	0.098714	0.397988	0.103369	0.394706	0.399708	0.102217	0.266257	0.251383	0.245345	0.237015	0.399366	0.103932	0.098714	0.397988	
19000	71.353907	3	0.101194	0.386905	0.409715	0.102186	0.256648	0.254566	0.252763	0.236023	0.398485	0.103510	0.102867	0.395138	0.101194	0.386905	0.409715	0.102186	0.256648	0.254566	0.252763	0.236023	0.398485	0.103510	0.102867	0.395138	
20000	71.353907	3	0.101194	0.386905	0.409715	0.102186	0.256648	0.254566	0.252763	0.236023	0.403010	0.100215	0.099501	0.397274	0.101194	0.386905	0.409715	0.102186	0.256648	0.254566	0.252763	0.236023	0.403010	0.100215	0.099501	0.397274	
21000	71.353907	3	0.107168	0.399386	0.402760	0.090686	0.264015	0.245103	0.251391	0.239491	0.403717	0.101185	0.102658	0.392440	0.107168	0.399386	0.402760	0.090686	0.264015	0.245103	0.251391	0.239491	0.403717	0.101185	0.102658	0.392440	
22000	71.353907	3	0.106395	0.384634	0.405485	0.103486	0.249168	0.245182	0.265616	0.240034	0.403717	0.101185	0.102658	0.392440	0.106395	0.384634	0.405485	0.103486	0.249168	0.245182	0.265616	0.240034	0.403717	0.101185	0.102658	0.392440	
23000	71.353907	3	0.095020	0.415770	0.394426	0.094784	0.272534	0.239266	0.248245	0.239956	0.403717	0.101185	0.102658	0.392440	0.095020	0.415770	0.394426	0.094784	0.272534	0.239266	0.248245	0.239956	0.403717	0.101185	0.102658	0.392440	
24000	71.353907	3	0.102110	0.392174	0.405492	0.100225	0.255722	0.248152	0.250187	0.245939	0.403717	0.101185	0.102658	0.392440	0.102110	0.392174	0.405492	0.100225	0.255722	0.248152	0.250187	0.245939	0.403717	0.101185	0.102658	0.392440	
25000	71.353907	3	0.102068	0.383543	0.416956	0.097432	0.269310	0.247461	0.247464	0.235765	0.403717	0.101185	0.102658	0.392440	0.102068	0.383543	0.416956	0.097432	0.269310	0.247461	0.247464	0.235765	0.403717	0.101185	0.102658	0.392440	
26000	71.353907	3	0.102068	0.383543	0.416956	0.097432	0.251919	0.266220	0.234028	0.247833	0.403717	0.101185	0.102658	0.392440	0.102068	0.383543	0.416956	0.097432	0.251919	0.266220	0.234028	0.247833	0.403717	0.101185	0.102658	0.392440	
27000	71.353907	3	0.102324	0.383953	0.407704	0.106019	0.260921	0.258055	0.236433	0.244591	0.403717	0.101185	0.102658	0.392440	0.102324	0.383953	0.407704	0.106019	0.260921	0.258055	0.236433	0.244591	0.403717	0.101185	0.102658	0.392440	
28000	71.353907	3	0.102324	0.383953	0.407704	0.106019	0.268999	0.255627	0.248213	0.227161	0.403717	0.101185	0.102658	0.392440	0.102324	0.383953	0.407704	0.106019	0.268999	0.255627	0.248213	0.227161	0.403717	0.101185	0.102658	0.392440	
29000	71.353907	3	0.099402	0.391185	0.408051	0.101362	0.261010	0.250238	0.244880	0.243871	0.403717	0.101185	0.102658	0.392440	0.099402	0.391185	0.408051	0.101362	0.261010	0.250238	0.244880	0.243871	0.403717	0.101185	0.102658	0.392440	
30000	71.353907	3	0.099402	0.391185	0.408051	0.101362	0.262107	0.256349	0.239624	0.241920	0.403717	0.101185	0.102658	0.392440	0.099402	0.391185	0.408051	0.101362	0.262107	0.256349	0.239624	0.241920	0.403717	0.101185	0.102658	0.392440	
31000	71.353907	3	0.106571	0.386126	0.403440	0.103862	0.264645	0.255363	0.244461	0.235531	0.396582	0.100854	0.103641	0.398923	0.106571	0.386126	0.403440	0.103862	0.264645	0.255363	0.244461	0.235531	0.396582	0.100854	0.103641	0.398923	
32000	71.353907	3	0.106571	0.386126	0.403440	0.103862	0.261401	0.260226	0.238764	0.239609	0.396582	0.100854	0.103641	0.398923	0.106571	0.386126	0.403440	0.103862	0.261401	0.260226	0.238764	0.239609	0.396582	0.100854	0.103641	0.398923	
33000	71.353907	3	0.106571	0.386126	0.403440	0.103862	0.262181	0.240523	0.247271	0.250024	0.396582	0.100854	0.103641	0.398923	0.106571	0.386126	0.403440	0.103862	0.262181	0.240523	0.247271	0.250024	0.396582	0.100854	0.103641	0.398923	
34000	71.353907	3	0.106571	0.386126	0.403440	0.103862	0.268459	0.255273	0.236430	0.239837	0.396582	0.100854	0.103641	0.398923	0.106571	0.386126	0.403440	0.103862	0.268459	0.255273	0.236430	0.239837	0.396582	0.100854	0.103641	0.398923	
35000	71.353907	3	0.102664	0.391918	0.399676	0.105742	0.274729	0.239227	0.244091	0.241953	0.396582	0.100854	0.103641	0.398923	0.102664	0.391918	0.399676	0.105742	0.274729	0.239227	0.244091	0.241953	0.396582	0.100854	0.103641	0.398923	
36000	71.353907	3	0.104876	0.390150	0.401821	0.103153	0.252145	0.260329	0.251207	0.236320	0.396582	0.100854	0.103641	0.398923	0.104876	0.390150	0.401821	0.103153	0.252145	0.260329	0.251207	0.236320	0.396582	0.100854	0.103641	0.398923	
37000	71.353907	3	0.099765	0.391852	0.413866	0.094517	0.261004	0.255915	0.244206	0.238875	0.402707	0.098723	0.104196	0.394374	0.099765	0.391852	0.413866	0.094517	0.261004	0.255915	0.244206	0.238875	0.402707	0.098723	0.104196	0.394374	
38000	71.353907	3	0.100277	0.384682	0.414815	0.100226	0.267261	0.248149	0.248361	0.236230	0.398912	0.105455	0.097380	0.398253	0.100277	0.384682	0.414815	0.100226	0.267261	0.248149	0.248361	0.236230	0.398912	0.105455	0.097380	0.398253	
39000	71.353907	3	0.105529	0.385475	0.408626	0.100371	0.257790	0.265304	0.243872	0.233034	0.410739	0.101822	0.099821	0.387617	0.105529	0.385475	0.408626	0.100371	0.257790	0.265304	0.243872	0.233034	0.410739	0.101822	0.099821	0.387617	
40000	71.353907	3	0.105529	0.385475	0.408626	0.100371	0.273576	0.244153	0.249898	0.232373	0.410739	0.101822	0.099821	0.387617	0.105529	0.385475	0.408626	0.100371	0.273576	0.244153	0.249898	0.232373	0.410739	0.101822	0.099821	0.387617	
41000	71.353907	3	0.105529	0.385475	0.408626	0.100371	0.250701	0.263703	0.253877	0.231719	0.398633	0.101259	0.098680	0.401428	0.105529	0.385475	0.408626	0.100371	0.250701	0.263703	0.253877	0.231719	0.398633	0.101259	0.098680	0.401428	
42000	71.353907	3	0.105529	0.385475	0.408626	0.100371	0.262722	0.252007	0.254358	0.230912	0.398633	0.101259	0.098680	0.401428	0.105529	0.385475	0.408626	0.100371	0.262722	0.252007	0.254358	0.230912	0.398633	0.101259	0.098680	0.401428	
