Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.115852	0.259879	0.134662	0.126420	0.232910	0.130276	0.115852	0.259879	0.134662	0.126420	0.232910	0.130276	0.115852	0.259879	0.134662	0.126420	0.232910	0.130276	0.289506	0.110572	0.127892	0.112260	0.154337	0.205434	0.289506	0.110572	0.127892	0.112260	0.154337	0.205434	0.289506	0.110572	0.127892	0.112260	0.154337	0.205434	
2000	71.353907	2	0.114285	0.262363	0.124085	0.145741	0.236038	0.117489	0.114285	0.262363	0.124085	0.145741	0.236038	0.117489	0.114285	0.262363	0.124085	0.145741	0.236038	0.117489	0.271584	0.119178	0.136325	0.122281	0.124181	0.226450	0.271584	0.119178	0.136325	0.122281	0.124181	0.226450	0.271584	0.119178	0.136325	0.122281	0.124181	0.226450	
3000	71.353907	2	0.121484	0.268921	0.129109	0.129131	0.240248	0.111106	0.121484	0.268921	0.129109	0.129131	0.240248	0.111106	0.121484	0.268921	0.129109	0.129131	0.240248	0.111106	0.275552	0.112550	0.139335	0.119807	0.137139	0.215617	0.275552	0.112550	0.139335	0.119807	0.137139	0.215617	0.275552	0.112550	0.139335	0.119807	0.137139	0.215617	
4000	71.353907	2	0.114502	0.256667	0.129464	0.127320	0.247682	0.124365	0.114502	0.256667	0.129464	0.127320	0.247682	0.124365	0.114502	0.256667	0.129464	0.127320	0.247682	0.124365	0.249510	0.127801	0.128996	0.124316	0.134703	0.234674	0.249510	0.127801	0.128996	0.124316	0.134703	0.234674	0.249510	0.127801	0.128996	0.124316	0.134703	0.234674	
5000	71.353907	3	0.131566	0.284073	0.076162	0.127564	0.240153	0.140482	0.121439	0.261126	0.130276	0.142310	0.232490	0.112359	0.121439	0.261126	0.130276	0.142310	0.232490	0.112359	0.273611	0.111651	0.140396	0.118488	0.143159	0.212695	0.273611	0.111651	0.140396	0.118488	0.143159	0.212695	0.273611	0.111651	0.140396	0.118488	0.143159	0.212695	
6000	71.353907	2	0.114115	0.260907	0.124926	0.149613	0.233873	0.116567	0.114115	0.260907	0.124926	0.149613	0.233873	0.116567	0.114115	0.260907	0.124926	0.149613	0.233873	0.116567	0.276198	0.110632	0.127033	0.134862	0.139751	0.211524	0.276198	0.110632	0.127033	0.134862	0.139751	0.211524	0.276198	0.110632	0.127033	0.134862	0.139751	0.211524	
7000	71.353907	2	0.114998	0.257614	0.135686	0.130150	0.241973	0.119580	0.114998	0.257614	0.135686	0.130150	0.241973	0.119580	0.114998	0.257614	0.135686	0.130150	0.241973	0.119580	0.255213	0.108635	0.135129	0.119878	0.156098	0.225047	0.255213	0.108635	0.135129	0.119878	0.156098	0.225047	0.255213	0.108635	0.135129	0.119878	0.156098	0.225047	
8000	71.353907	2	0.111955	0.268360	0.123347	0.138080	0.250944	0.107313	0.111955	0.268360	0.123347	0.138080	0.250944	0.107313	0.111955	0.268360	0.123347	0.138080	0.250944	0.107313	0.266863	0.108216	0.133632	0.118554	0.148211	0.224525	0.266863	0.108216	0.133632	0.118554	0.148211	0.224525	0.266863	0.108216	0.133632	0.118554	0.148211	0.224525	
9000	71.353907	2	0.120783	0.247919	0.129912	0.124351	0.264035	0.112999	0.120783	0.247919	0.129912	0.124351	0.264035	0.112999	0.120783	0.247919	0.129912	0.124351	0.264035	0.112999	0.267387	0.112173	0.136390	0.114673	0.144552	0.224825	0.267387	0.112173	0.136390	0.114673	0.144552	0.224825	0.267387	0.112173	0.136390	0.114673	0.144552	0.224825	
10000	71.353907	2	0.108095	0.241793	0.129450	0.134965	0.265980	0.119716	0.108095	0.241793	0.129450	0.134965	0.265980	0.119716	0.108095	0.241793	0.129450	0.134965	0.265980	0.119716	0.258745	0.109589	0.140706	0.118201	0.146621	0.226137	0.258745	0.109589	0.140706	0.118201	0.146621	0.226137	0.258745	0.109589	0.140706	0.118201	0.146621	0.226137	
