Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	1.695768	3	10.620227	10.620227	18.436586	8.149735	8.149735	18.436586	
2000	1.695768	5	9.480048	10.607296	17.171446	6.399410	8.807560	17.171446	
3000	1.695768	4	7.799779	10.780184	15.861375	7.799779	8.002949	15.861375	
4000	1.695768	4	9.928075	10.250533	16.564939	7.446372	7.446372	16.564939	
5000	1.695768	4	9.462593	9.858058	15.419634	6.417731	6.417731	15.419634	
6000	1.695768	4	10.201903	9.426421	15.765650	6.803988	6.803988	15.765650	
7000	1.695768	5	9.947744	10.578544	15.865249	5.921690	7.468325	15.865249	
8000	1.695768	3	10.730637	10.730637	15.815456	7.033438	7.033438	15.815456	
9000	1.695768	4	10.741194	10.921111	15.686504	6.364035	6.364035	15.686504	
10000	1.695768	4	9.975552	9.472103	15.559705	6.150024	6.150024	15.559705	
11000	1.695768	4	9.939607	10.791801	15.875937	6.050528	6.050528	15.875937	
12000	1.695768	4	10.554612	10.554612	15.102057	6.477820	7.733439	15.102057	
13000	1.695768	3	9.653972	9.653972	14.950728	8.072883	8.072883	14.950728	
14000	1.695768	3	10.567110	10.567110	15.127116	7.425574	7.425574	15.127116	
15000	1.695768	3	9.708213	9.708213	15.024929	7.170867	7.170867	15.024929	
16000	1.695768	3	9.865553	9.865553	15.481899	5.979362	5.979362	15.481899	
17000	1.695768	4	9.675738	10.367726	15.017063	6.576543	6.576543	15.017063	
18000	1.695768	3	10.278904	10.278904	14.266952	6.746482	6.746482	14.266952	
19000	1.695768	4	9.091131	10.478001	15.722319	7.157708	7.157708	15.722319	
20000	1.695768	4	9.596573	9.440683	15.426669	6.456479	6.456479	15.426669	
21000	1.695768	5	10.358530	9.702509	14.741069	7.933849	7.751725	14.741069	
22000	1.695768	4	10.275018	10.003828	14.572186	6.634094	6.634094	14.572186	
23000	1.695768	4	10.302529	10.302529	15.484184	6.025105	7.731927	15.484184	
24000	1.695768	4	9.044129	9.436500	13.767535	7.649368	7.649368	13.767535	
25000	1.695768	4	10.019340	10.163285	14.563375	6.446380	6.446380	14.563375	
26000	1.695768	4	9.649533	10.283501	15.828247	6.401967	6.401967	15.828247	
27000	1.695768	3	9.580685	9.580685	15.428016	7.646089	7.646089	15.428016	
28000	1.695768	4	11.281408	9.190760	14.831812	6.266149	6.266149	14.831812	
29000	1.695768	4	8.895832	9.313104	15.550531	5.835092	5.835092	15.550531	
30000	1.695768	4	9.305069	10.036591	15.641806	6.498112	6.498112	15.641806	
31000	1.695768	4	10.545581	11.121469	15.138809	6.706734	6.706734	15.138809	
32000	1.695768	4	9.953214	9.645733	15.543998	5.771380	5.771380	15.543998	
33000	1.695768	3	9.831067	9.831067	14.314467	6.055366	6.055366	14.314467	
34000	1.695768	4	8.645677	9.934353	15.018012	7.551833	7.551833	15.018012	
35000	1.695768	3	10.211456	10.211456	14.794794	6.100923	6.100923	14.794794	
36000	1.695768	3	9.227261	9.227261	14.657896	6.331629	6.331629	14.657896	
37000	1.695768	4	8.940398	10.211083	15.069423	7.180264	7.180264	15.069423	
38000	1.695768	4	10.076839	10.012186	15.390738	6.768644	6.768644	15.390738	
39000	1.695768	4	9.681400	9.824122	14.953646	6.064025	6.064025	14.953646	
40000	1.695768	3	10.095768	10.095768	14.862906	6.166769	6.166769	14.862906	
41000	1.695768	3	9.661073	9.661073	14.941131	7.264086	7.264086	14.941131	
42000	1.695768	3	8.800009	8.800009	14.920250	6.045806	6.045806	14.920250	
43000	1.695768	3	10.220895	10.220895	14.425280	6.821712	6.821712	14.425280	
44000	1.695768	4	8.984922	9.834450	14.683980	5.933421	5.933421	14.683980	
45000	1.695768	4	9.472293	9.492709	13.027701	7.065233	7.065233	13.027701	
46000	1.695768	4	10.160965	9.259543	14.808120	6.524392	6.524392	14.808120	
47000	1.695768	5	8.844682	9.832744	15.094129	7.794075	7.723346	15.094129	
48000	1.695768	4	9.372601	9.028296	13.368174	6.480539	6.480539	13.368174	
49000	1.695768	4	9.275540	9.735758	15.070805	7.006793	7.006793	15.070805	
50000	1.695768	5	9.635795	10.138627	13.770265	6.100285	8.552890	13.770265	
51000	1.695768	3	8.092689	9.975610	14.948807	8.092689	8.092689	14.948807	
52000	1.695768	4	8.396862	10.231974	14.363626	7.611302	7.611302	14.363626	
53000	1.695768	4	9.689517	9.808603	15.148502	8.459133	8.459133	15.148502	
54000	1.695768	4	9.662716	10.425544	14.656285	7.131672	7.131672	14.656285	
55000	1.695768	4	9.061035	10.502490	14.864293	6.465952	6.465952	14.864293	
56000	1.695768	3	10.306635	10.306635	14.948052	7.772272	7.772272	14.948052	
57000	1.695768	3	9.801016	9.801016	15.161851	6.313500	6.313500	15.161851	
58000	1.695768	3	9.218628	9.218628	14.637921	7.454356	7.454356	14.637921	
59000	1.695768	4	9.515539	10.492523	15.057965	7.263084	7.263084	15.057965	
