Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	5	0.225210	0.057590	0.779515	0.775003	0.057739	0.225210	
2000	71.353907	4	0.211932	0.062344	0.703068	0.694438	0.062344	0.211932	
3000	71.353907	4	0.217463	0.059875	0.702912	0.702912	0.059875	0.210346	
4000	71.353907	3	0.199828	0.057111	0.677052	0.677052	0.057111	0.199828	
5000	71.353907	4	0.206619	0.046155	0.682236	0.689655	0.046155	0.206619	
6000	71.353907	4	0.200562	0.060509	0.720107	0.703691	0.060509	0.200562	
7000	71.353907	3	0.205826	0.059258	0.704144	0.704144	0.059258	0.205826	
8000	71.353907	3	0.203517	0.061208	0.721323	0.721323	0.061208	0.203517	
9000	71.353907	4	0.203999	0.061209	0.593383	0.621092	0.061209	0.203999	
10000	71.353907	4	0.207841	0.059853	0.752363	0.752363	0.059853	0.211479	
11000	71.353907	5	0.210744	0.066774	0.737149	0.737149	0.060773	0.216209	
12000	71.353907	3	0.212995	0.060663	0.752754	0.752754	0.060663	0.212995	
13000	71.353907	3	0.206925	0.049666	0.783831	0.783831	0.049666	0.206925	
14000	71.353907	3	0.218943	0.060740	0.726061	0.726061	0.060740	0.218943	
15000	71.353907	4	0.211529	0.060876	0.776607	0.810519	0.060876	0.211529	
16000	71.353907	3	0.213069	0.057288	0.755603	0.755603	0.057288	0.213069	
17000	71.353907	4	0.202406	0.062091	0.721758	0.722944	0.062091	0.202406	
18000	71.353907	3	0.213331	0.063460	0.706590	0.706590	0.063460	0.213331	
19000	71.353907	4	0.207925	0.057692	0.677466	0.718216	0.057692	0.207925	
20000	71.353907	4	0.208771	0.062485	0.722861	0.722861	0.062485	0.206372	
21000	71.353907	3	0.203614	0.057278	0.734531	0.734531	0.057278	0.203614	
22000	71.353907	4	0.218996	0.060173	0.729520	0.809933	0.060173	0.218996	
23000	71.353907	4	0.210779	0.065346	0.723467	0.723467	0.057108	0.210779	
24000	71.353907	3	0.210617	0.061629	0.718332	0.718332	0.061629	0.210617	
25000	71.353907	4	0.214280	0.065577	0.739938	0.766347	0.065577	0.214280	
26000	71.353907	4	0.210023	0.061727	0.751964	0.751964	0.061727	0.202345	
27000	71.353907	3	0.202014	0.060793	0.727755	0.727755	0.060793	0.202014	
28000	71.353907	4	0.212454	0.057244	0.725020	0.796000	0.057244	0.212454	
29000	71.353907	3	0.197021	0.066105	0.728030	0.728030	0.066105	0.197021	
30000	71.353907	3	0.214681	0.063747	0.733647	0.733647	0.063747	0.214681	
31000	71.353907	4	0.205500	0.064933	0.762110	0.762110	0.064933	0.205431	
32000	71.353907	3	0.200813	0.063191	0.763281	0.763281	0.063191	0.200813	
33000	71.353907	4	0.207313	0.065159	0.762802	0.762802	0.050802	0.207313	
34000	71.353907	3	0.211661	0.064817	0.746377	0.746377	0.064817	0.211661	
35000	71.353907	3	0.217551	0.066137	0.735745	0.735745	0.066137	0.217551	
36000	71.353907	4	0.213435	0.063110	0.713339	0.811180	0.063110	0.213435	
37000	71.353907	4	0.209343	0.066407	0.733790	0.750106	0.066407	0.209343	
38000	71.353907	5	0.207866	0.061690	0.769397	0.774914	0.060706	0.207866	
39000	71.353907	3	0.206820	0.051795	0.781136	0.781136	0.051795	0.206820	
40000	71.353907	4	0.204738	0.062699	0.785684	0.760260	0.062699	0.204738	
41000	71.353907	5	0.200751	0.062713	0.752670	0.796971	0.062713	0.210600	
42000	71.353907	4	0.193015	0.060419	0.759225	0.716899	0.060419	0.193015	
43000	71.353907	4	0.204129	0.060917	0.781585	0.781585	0.060917	0.197116	
44000	71.353907	4	0.199566	0.058298	0.773449	0.819988	0.058298	0.199566	
45000	71.353907	3	0.209445	0.057272	0.815396	0.815396	0.057272	0.209445	
46000	71.353907	3	0.206407	0.059278	0.759712	0.759712	0.059278	0.206407	
47000	71.353907	3	0.214846	0.060364	0.786077	0.786077	0.060364	0.214846	
48000	71.353907	3	0.200939	0.065843	0.758297	0.758297	0.065843	0.200939	
49000	71.353907	3	0.198163	0.064732	0.749875	0.749875	0.064732	0.198163	
50000	71.353907	3	0.190537	0.059585	0.745457	0.745457	0.059585	0.190537	
51000	71.353907	3	0.226720	0.062860	0.703955	0.703955	0.062860	0.226720	
52000	71.353907	5	0.207399	0.057196	0.727204	0.786092	0.057196	0.204406	
53000	71.353907	5	0.210593	0.064281	0.730389	0.716027	0.064281	0.202577	
54000	71.353907	3	0.201157	0.065309	0.733914	0.733914	0.065309	0.201157	
55000	71.353907	3	0.203206	0.060286	0.749282	0.749282	0.060286	0.203206	
56000	71.353907	4	0.217956	0.061286	0.745724	0.748043	0.061286	0.217956	
57000	71.353907	6	0.201596	0.062769	0.722008	0.728613	0.063275	0.202723	
58000	71.353907	3	0.211787	0.060402	0.689637	0.689637	0.060402	0.211787	
59000	71.353907	3	0.204656	0.052928	0.747237	0.747237	0.052928	0.204656	
60000	71.353907	5	0.199546	0.066325	0.730695	0.735932	0.057798	0.199546	
61000	71.353907	4	0.200619	0.065100	0.773294	0.776219	0.065100	0.200619	
62000	71.353907	3	0.204628	0.062167	0.779335	0.779335	0.062167	0.204628	
63000	71.353907	5	0.200169	0.064032	0.761165	0.761165	0.056708	0.188861	
64000	71.353907	5	0.212578	0.054789	0.747238	0.775057	0.054789	0.197373	
65000	71.353907	3	0.200747	0.063742	0.789906	0.789906	0.063742	0.200747	
66000	71.353907	4	0.198792	0.059436	0.765894	0.765894	0.059436	0.202416	
67000	71.353907	3	0.206244	0.063633	0.778097	0.778097	0.063633	0.206244	
