Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.129421	0.250148	0.139820	0.118306	0.232570	0.129735	0.129421	0.250148	0.139820	0.118306	0.232570	0.129735	0.129421	0.250148	0.139820	0.118306	0.232570	0.129735	0.235975	0.120852	0.146610	0.119382	0.121488	0.255693	0.235975	0.120852	0.146610	0.119382	0.121488	0.255693	0.235975	0.120852	0.146610	0.119382	0.121488	0.255693	
2000	71.353907	2	0.133629	0.243130	0.126030	0.137969	0.248636	0.110607	0.133629	0.243130	0.126030	0.137969	0.248636	0.110607	0.133629	0.243130	0.126030	0.137969	0.248636	0.110607	0.238989	0.145168	0.133802	0.114766	0.119739	0.247536	0.238989	0.145168	0.133802	0.114766	0.119739	0.247536	0.238989	0.145168	0.133802	0.114766	0.119739	0.247536	
3000	71.353907	3	0.128069	0.238577	0.136729	0.134019	0.239773	0.122833	0.174509	0.198686	0.132909	0.106743	0.240883	0.146269	0.128069	0.238577	0.136729	0.134019	0.239773	0.122833	0.234427	0.126429	0.127927	0.122004	0.123287	0.265927	0.234427	0.126429	0.127927	0.122004	0.123287	0.265927	0.234427	0.126429	0.127927	0.122004	0.123287	0.265927	
4000	71.353907	2	0.144912	0.249413	0.137548	0.133705	0.221808	0.112614	0.144912	0.249413	0.137548	0.133705	0.221808	0.112614	0.144912	0.249413	0.137548	0.133705	0.221808	0.112614	0.244742	0.131380	0.141959	0.120657	0.108235	0.253028	0.244742	0.131380	0.141959	0.120657	0.108235	0.253028	0.244742	0.131380	0.141959	0.120657	0.108235	0.253028	
5000	71.353907	2	0.130515	0.230794	0.134320	0.135017	0.254896	0.114456	0.130515	0.230794	0.134320	0.135017	0.254896	0.114456	0.130515	0.230794	0.134320	0.135017	0.254896	0.114456	0.236905	0.113800	0.135536	0.131462	0.124005	0.258293	0.236905	0.113800	0.135536	0.131462	0.124005	0.258293	0.236905	0.113800	0.135536	0.131462	0.124005	0.258293	
6000	71.353907	2	0.125763	0.248321	0.127350	0.140979	0.249629	0.107958	0.125763	0.248321	0.127350	0.140979	0.249629	0.107958	0.125763	0.248321	0.127350	0.140979	0.249629	0.107958	0.244600	0.120351	0.137367	0.127486	0.123042	0.247154	0.244600	0.120351	0.137367	0.127486	0.123042	0.247154	0.244600	0.120351	0.137367	0.127486	0.123042	0.247154	
7000	71.353907	2	0.134064	0.233376	0.131116	0.135662	0.250911	0.114869	0.134064	0.233376	0.131116	0.135662	0.250911	0.114869	0.134064	0.233376	0.131116	0.135662	0.250911	0.114869	0.242323	0.122535	0.129189	0.128756	0.114513	0.262684	0.242323	0.122535	0.129189	0.128756	0.114513	0.262684	0.242323	0.122535	0.129189	0.128756	0.114513	0.262684	
8000	71.353907	2	0.129103	0.238850	0.124770	0.152621	0.247096	0.107560	0.129103	0.238850	0.124770	0.152621	0.247096	0.107560	0.129103	0.238850	0.124770	0.152621	0.247096	0.107560	0.237091	0.123365	0.135224	0.126863	0.122269	0.255187	0.237091	0.123365	0.135224	0.126863	0.122269	0.255187	0.237091	0.123365	0.135224	0.126863	0.122269	0.255187	
9000	71.353907	2	0.135957	0.228011	0.129897	0.141324	0.252930	0.111880	0.135957	0.228011	0.129897	0.141324	0.252930	0.111880	0.135957	0.228011	0.129897	0.141324	0.252930	0.111880	0.231476	0.124083	0.138916	0.131753	0.125607	0.248165	0.231476	0.124083	0.138916	0.131753	0.125607	0.248165	0.231476	0.124083	0.138916	0.131753	0.125607	0.248165	
10000	71.353907	2	0.139820	0.225946	0.130492	0.137286	0.248795	0.117661	0.139820	0.225946	0.130492	0.137286	0.248795	0.117661	0.139820	0.225946	0.130492	0.137286	0.248795	0.117661	0.229734	0.121996	0.128221	0.131784	0.123069	0.265196	0.229734	0.121996	0.128221	0.131784	0.123069	0.265196	0.229734	0.121996	0.128221	0.131784	0.123069	0.265196	
11000	71.353907	2	0.128342	0.233171	0.131741	0.148114	0.250009	0.108623	0.128342	0.233171	0.131741	0.148114	0.250009	0.108623	0.128342	0.233171	0.131741	0.148114	0.250009	0.108623	0.246885	0.116643	0.142899	0.127396	0.118713	0.247464	0.246885	0.116643	0.142899	0.127396	0.118713	0.247464	0.246885	0.116643	0.142899	0.127396	0.118713	0.247464	
12000	71.353907	2	0.136886	0.224150	0.125167	0.142882	0.248700	0.122215	0.136886	0.224150	0.125167	0.142882	0.248700	0.122215	0.136886	0.224150	0.125167	0.142882	0.248700	0.122215	0.241527	0.115470	0.136436	0.124853	0.121165	0.260549	0.241527	0.115470	0.136436	0.124853	0.121165	0.260549	0.241527	0.115470	0.136436	0.124853	0.121165	0.260549	
13000	71.353907	2	0.135192	0.236019	0.122855	0.139869	0.247743	0.118322	0.135192	0.236019	0.122855	0.139869	0.247743	0.118322	0.135192	0.236019	0.122855	0.139869	0.247743	0.118322	0.225676	0.117236	0.134537	0.124484	0.125318	0.272749	0.225676	0.117236	0.134537	0.124484	0.125318	0.272749	0.225676	0.117236	0.134537	0.124484	0.125318	0.272749	
