Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	4	0.214899	0.053444	0.578017	0.590011	0.053444	0.214899	
2000	1.695768	3	0.209892	0.055891	0.683866	0.683866	0.055891	0.209892	
3000	1.695768	4	0.197541	0.056232	0.649791	0.589080	0.056232	0.197541	
4000	1.695768	4	0.201369	0.055914	0.635072	0.628996	0.055914	0.201369	
5000	1.695768	4	0.190666	0.057201	0.659707	0.617292	0.057201	0.190666	
6000	1.695768	3	0.189460	0.059331	0.646272	0.646272	0.059331	0.189460	
7000	1.695768	3	0.184052	0.059079	0.679619	0.679619	0.059079	0.184052	
8000	1.695768	3	0.188939	0.057334	0.669861	0.669861	0.057334	0.188939	
9000	1.695768	3	0.188308	0.053880	0.690741	0.690741	0.053880	0.188308	
10000	1.695768	3	0.186070	0.057858	0.709906	0.709906	0.057858	0.186070	
11000	1.695768	4	0.181262	0.060450	0.703262	0.650663	0.060450	0.181262	
12000	1.695768	3	0.192233	0.057290	0.740754	0.740754	0.057290	0.192233	
13000	1.695768	3	0.183215	0.058704	0.687810	0.687810	0.058704	0.183215	
14000	1.695768	3	0.185429	0.060871	0.714030	0.714030	0.060871	0.185429	
15000	1.695768	3	0.195313	0.056883	0.695787	0.695787	0.056883	0.195313	
16000	1.695768	4	0.188841	0.058822	0.674079	0.679655	0.058822	0.188841	
17000	1.695768	3	0.186310	0.059584	0.739521	0.739521	0.059584	0.186310	
18000	1.695768	4	0.191077	0.061463	0.735898	0.668865	0.061463	0.191077	
19000	1.695768	4	0.193834	0.058867	0.724095	0.655317	0.058867	0.193834	
20000	1.695768	3	0.188293	0.056250	0.733092	0.733092	0.056250	0.188293	
21000	1.695768	3	0.196487	0.055389	0.634547	0.634547	0.055389	0.196487	
22000	1.695768	3	0.190338	0.062193	0.732330	0.732330	0.062193	0.190338	
23000	1.695768	3	0.195266	0.059997	0.771620	0.771620	0.059997	0.195266	
24000	1.695768	3	0.198876	0.058915	0.677421	0.677421	0.058915	0.198876	
25000	1.695768	3	0.206849	0.059011	0.716002	0.716002	0.059011	0.206849	
26000	1.695768	3	0.203290	0.060305	0.724698	0.724698	0.060305	0.203290	
27000	1.695768	3	0.182050	0.059317	0.754315	0.754315	0.059317	0.182050	
28000	1.695768	3	0.185526	0.059216	0.761246	0.761246	0.059216	0.185526	
29000	1.695768	3	0.196445	0.059902	0.735401	0.735401	0.059902	0.196445	
30000	1.695768	3	0.193483	0.062567	0.760957	0.760957	0.062567	0.193483	
31000	1.695768	3	0.204996	0.060563	0.739772	0.739772	0.060563	0.204996	
32000	1.695768	4	0.193617	0.060600	0.685041	0.685041	0.060600	0.201567	
33000	1.695768	3	0.185437	0.062647	0.744486	0.744486	0.062647	0.185437	
34000	1.695768	4	0.188657	0.059675	0.717189	0.717189	0.059675	0.199729	
35000	1.695768	3	0.192147	0.063011	0.743568	0.743568	0.063011	0.192147	
36000	1.695768	4	0.182432	0.058320	0.757675	0.750329	0.058320	0.182432	
37000	1.695768	5	0.189265	0.057993	0.734737	0.678322	0.057993	0.211441	
38000	1.695768	3	0.198125	0.060581	0.733734	0.733734	0.060581	0.198125	
39000	1.695768	3	0.198087	0.062220	0.720519	0.720519	0.062220	0.198087	
40000	1.695768	3	0.192131	0.059946	0.711706	0.711706	0.059946	0.192131	
41000	1.695768	3	0.196378	0.063786	0.767282	0.767282	0.063786	0.196378	
42000	1.695768	4	0.188854	0.067312	0.713099	0.718321	0.067312	0.188854	
43000	1.695768	3	0.185501	0.063595	0.742353	0.742353	0.063595	0.185501	
44000	1.695768	3	0.200253	0.065788	0.697492	0.697492	0.065788	0.200253	
45000	1.695768	3	0.190283	0.060289	0.735922	0.735922	0.060289	0.190283	
46000	1.695768	4	0.191104	0.059363	0.780854	0.690630	0.059363	0.191104	
47000	1.695768	3	0.193241	0.062465	0.722014	0.722014	0.062465	0.193241	
48000	1.695768	3	0.191673	0.064706	0.733360	0.733360	0.064706	0.191673	
49000	1.695768	4	0.200129	0.064128	0.726920	0.706162	0.064128	0.200129	
50000	1.695768	3	0.194665	0.064161	0.697892	0.697892	0.064161	0.194665	
51000	1.695768	4	0.189206	0.063146	0.765554	0.765554	0.063146	0.198139	
52000	1.695768	3	0.196505	0.062206	0.771477	0.771477	0.062206	0.196505	
53000	1.695768	3	0.192082	0.062886	0.733107	0.733107	0.062886	0.192082	
54000	1.695768	3	0.191760	0.066117	0.772067	0.772067	0.066117	0.191760	
55000	1.695768	3	0.189843	0.059494	0.756502	0.756502	0.059494	0.189843	
56000	1.695768	3	0.193658	0.062391	0.751926	0.751926	0.062391	0.193658	
57000	1.695768	3	0.197255	0.065549	0.790958	0.790958	0.065549	0.197255	
58000	1.695768	3	0.197711	0.064962	0.743389	0.743389	0.064962	0.197711	
59000	1.695768	3	0.189546	0.063312	0.754554	0.754554	0.063312	0.189546	
60000	1.695768	3	0.189488	0.064691	0.787096	0.787096	0.064691	0.189488	
61000	1.695768	3	0.188440	0.062660	0.767644	0.767644	0.062660	0.188440	
62000	1.695768	3	0.184779	0.061070	0.747579	0.747579	0.061070	0.184779	
63000	1.695768	3	0.189133	0.064516	0.771033	0.771033	0.064516	0.189133	
64000	1.695768	4	0.193187	0.064410	0.775782	0.719888	0.064410	0.193187	
65000	1.695768	5	0.186267	0.057920	0.731078	0.701595	0.057920	0.219039	
66000	1.695768	3	0.188400	0.059819	0.770181	0.770181	0.059819	0.188400	
67000	1.695768	3	0.194297	0.064306	0.768500	0.768500	0.064306	0.194297	
68000	1.695768	3	0.187575	0.062723	0.797153	0.797153	0.062723	0.187575	
69000	1.695768	4	0.177469	0.061725	0.734673	0.734673	0.061725	0.201780	
70000	1.695768	3	0.200073	0.063353	0.776594	0.776594	0.063353	0.200073	
71000	1.695768	4	0.192097	0.062613	0.769062	0.769062	0.062613	0.210378	
72000	1.695768	4	0.201871	0.064584	0.796328	0.796328	0.064584	0.194901	
73000	1.695768	3	0.201731	0.061947	0.751067	0.751067	0.061947	0.201731	
74000	1.695768	3	0.195241	0.066389	0.739658	0.739658	0.066389	0.195241	
75000	1.695768	3	0.205014	0.062962	0.784699	0.784699	0.062962	0.205014	
76000	1.695768	3	0.197409	0.064996	0.761173	0.761173	0.064996	0.197409	
77000	1.695768	3	0.201164	0.064884	0.754549	0.754549	0.064884	0.201164	
78000	1.695768	3	0.198735	0.062186	0.733735	0.733735	0.062186	0.198735	
79000	1.695768	3	0.201009	0.064096	0.744791	0.744791	0.064096	0.201009	
80000	1.695768	3	0.193982	0.062352	0.751097	0.751097	0.062352	0.193982	
81000	1.695768	3	0.202230	0.064296	0.790007	0.790007	0.064296	0.202230	
82000	1.695768	3	0.208514	0.065512	0.777454	0.777454	0.065512	0.208514	
83000	1.695768	3	0.189434	0.064659	0.773456	0.773456	0.064659	0.189434	
84000	1.695768	3	0.184345	0.064112	0.743739	0.743739	0.064112	0.184345	
85000	1.695768	4	0.199322	0.062499	0.818131	0.704751	0.062499	0.199322	
86000	1.695768	4	0.188479	0.064238	0.819719	0.819719	0.064238	0.192750	
87000	1.695768	4	0.203386	0.063076	0.757247	0.711594	0.063076	0.203386	
88000	1.695768	3	0.206505	0.063409	0.775429	0.775429	0.063409	0.206505	
89000	1.695768	3	0.204393	0.063224	0.770581	0.770581	0.063224	0.204393	
90000	1.695768	3	0.206293	0.062677	0.742587	0.742587	0.062677	0.206293	
91000	1.695768	3	0.201025	0.065756	0.791738	0.791738	0.065756	0.201025	
92000	1.695768	3	0.198222	0.062530	0.785861	0.785861	0.062530	0.198222	
93000	1.695768	3	0.192329	0.063883	0.748224	0.748224	0.063883	0.192329	
94000	1.695768	3	0.198364	0.064641	0.822009	0.822009	0.064641	0.198364	
95000	1.695768	3	0.198691	0.060910	0.758049	0.758049	0.060910	0.198691	
96000	1.695768	3	0.201604	0.066640	0.809537	0.809537	0.066640	0.201604	
97000	1.695768	3	0.196993	0.067368	0.785925	0.785925	0.067368	0.196993	
98000	1.695768	4	0.199371	0.065887	0.795116	0.705539	0.065887	0.199371	
99000	1.695768	3	0.195009	0.061308	0.785897	0.785897	0.061308	0.195009	
100000	1.695768	3	0.192999	0.064764	0.737207	0.737207	0.064764	0.192999	
101000	1.695768	3	0.197708	0.062704	0.756343	0.756343	0.062704	0.197708	
102000	1.695768	3	0.198757	0.064448	0.738241	0.738241	0.064448	0.198757	
103000	1.695768	3	0.204779	0.063459	0.755523	0.755523	0.063459	0.204779	
104000	1.695768	3	0.199153	0.061713	0.788446	0.788446	0.061713	0.199153	
105000	1.695768	4	0.196275	0.062800	0.793353	0.793353	0.062800	0.207175	
106000	1.695768	3	0.195803	0.062185	0.764476	0.764476	0.062185	0.195803	
107000	1.695768	3	0.195910	0.062595	0.740555	0.740555	0.062595	0.195910	
108000	1.695768	3	0.199644	0.064143	0.744908	0.744908	0.064143	0.199644	
109000	1.695768	3	0.204504	0.064916	0.782452	0.782452	0.064916	0.204504	
110000	1.695768	3	0.194634	0.060417	0.792554	0.792554	0.060417	0.194634	
111000	1.695768	3	0.187110	0.064224	0.822795	0.822795	0.064224	0.187110	
112000	1.695768	3	0.203552	0.060289	0.810274	0.810274	0.060289	0.203552	
113000	1.695768	3	0.196665	0.062849	0.835864	0.835864	0.062849	0.196665	
114000	1.695768	3	0.200142	0.060131	0.785064	0.785064	0.060131	0.200142	
115000	1.695768	3	0.209059	0.064048	0.796063	0.796063	0.064048	0.209059	
116000	1.695768	3	0.199281	0.063626	0.809431	0.809431	0.063626	0.199281	
117000	1.695768	3	0.215331	0.065806	0.783942	0.783942	0.065806	0.215331	
118000	1.695768	3	0.197561	0.063880	0.837155	0.837155	0.063880	0.197561	
119000	1.695768	3	0.184976	0.066521	0.749100	0.749100	0.066521	0.184976	
120000	1.695768	3	0.203648	0.063289	0.798485	0.798485	0.063289	0.203648	
121000	1.695768	4	0.208002	0.065508	0.824133	0.824133	0.058946	0.208002	
122000	1.695768	3	0.199807	0.056922	0.819115	0.819115	0.056922	0.199807	
123000	1.695768	3	0.214476	0.066526	0.830966	0.830966	0.066526	0.214476	
124000	1.695768	3	0.203558	0.060584	0.800457	0.800457	0.060584	0.203558	
125000	1.695768	4	0.197559	0.067041	0.753832	0.753832	0.067041	0.208857	
126000	1.695768	3	0.196145	0.062005	0.779166	0.779166	0.062005	0.196145	
127000	1.695768	3	0.196119	0.066235	0.813392	0.813392	0.066235	0.196119	
128000	1.695768	4	0.184403	0.066814	0.821625	0.821625	0.066814	0.211112	
129000	1.695768	4	0.189200	0.061517	0.783560	0.769672	0.061517	0.189200	
130000	1.695768	3	0.196392	0.063171	0.807361	0.807361	0.063171	0.196392	
131000	1.695768	3	0.197991	0.068281	0.802852	0.802852	0.068281	0.197991	
132000	1.695768	3	0.198523	0.064842	0.807233	0.807233	0.064842	0.198523	
133000	1.695768	3	0.195822	0.064094	0.790322	0.790322	0.064094	0.195822	
134000	1.695768	3	0.204585	0.061977	0.807336	0.807336	0.061977	0.204585	
135000	1.695768	3	0.201360	0.061394	0.780511	0.780511	0.061394	0.201360	
136000	1.695768	3	0.197868	0.062492	0.821645	0.821645	0.062492	0.197868	
137000	1.695768	3	0.199271	0.060745	0.833022	0.833022	0.060745	0.199271	
138000	1.695768	3	0.203731	0.065192	0.783040	0.783040	0.065192	0.203731	
139000	1.695768	4	0.194218	0.063143	0.801478	0.771374	0.063143	0.194218	
140000	1.695768	3	0.201687	0.066626	0.807388	0.807388	0.066626	0.201687	
141000	1.695768	3	0.202225	0.064421	0.814257	0.814257	0.064421	0.202225	
142000	1.695768	3	0.204005	0.063459	0.812899	0.812899	0.063459	0.204005	
143000	1.695768	3	0.201576	0.063430	0.832532	0.832532	0.063430	0.201576	
144000	1.695768	4	0.198544	0.062593	0.815485	0.815485	0.062593	0.205358	
145000	1.695768	3	0.205805	0.060531	0.803767	0.803767	0.060531	0.205805	
146000	1.695768	3	0.197916	0.065177	0.851352	0.851352	0.065177	0.197916	
147000	1.695768	3	0.194286	0.065258	0.825347	0.825347	0.065258	0.194286	
148000	1.695768	4	0.198157	0.066875	0.842490	0.842490	0.061169	0.198157	
149000	1.695768	3	0.204734	0.064986	0.836518	0.836518	0.064986	0.204734	
150000	1.695768	3	0.196390	0.064689	0.819738	0.819738	0.064689	0.196390	
151000	1.695768	4	0.207231	0.066932	0.807485	0.812199	0.066932	0.207231	
152000	1.695768	4	0.196235	0.063987	0.845536	0.834035	0.063987	0.196235	
153000	1.695768	3	0.207154	0.066679	0.810116	0.810116	0.066679	0.207154	
154000	1.695768	4	0.196784	0.066487	0.884525	0.782597	0.066487	0.196784	
155000	1.695768	3	0.208561	0.066974	0.845808	0.845808	0.066974	0.208561	
156000	1.695768	3	0.203410	0.066792	0.834356	0.834356	0.066792	0.203410	
157000	1.695768	3	0.203799	0.063739	0.817071	0.817071	0.063739	0.203799	
158000	1.695768	3	0.187979	0.061043	0.798256	0.798256	0.061043	0.187979	
159000	1.695768	3	0.190593	0.061668	0.814089	0.814089	0.061668	0.190593	
160000	1.695768	3	0.195483	0.066702	0.840668	0.840668	0.066702	0.195483	
161000	1.695768	5	0.203280	0.065707	0.832648	0.766933	0.063967	0.203280	
162000	1.695768	3	0.187560	0.062857	0.803307	0.803307	0.062857	0.187560	
163000	1.695768	3	0.201347	0.065339	0.895535	0.895535	0.065339	0.201347	
164000	1.695768	4	0.207048	0.064422	0.806272	0.806272	0.056828	0.207048	
