Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.146216	0.232108	0.137241	0.114524	0.228556	0.141355	0.146216	0.232108	0.137241	0.114524	0.228556	0.141355	0.146216	0.232108	0.137241	0.114524	0.228556	0.141355	0.244679	0.131111	0.118656	0.128525	0.124299	0.252729	0.244679	0.131111	0.118656	0.128525	0.124299	0.252729	0.244679	0.131111	0.118656	0.128525	0.124299	0.252729	
2000	1.695768	2	0.127710	0.234134	0.137422	0.129978	0.233442	0.137314	0.127710	0.234134	0.137422	0.129978	0.233442	0.137314	0.127710	0.234134	0.137422	0.129978	0.233442	0.137314	0.224292	0.124030	0.122675	0.129287	0.127782	0.271933	0.224292	0.124030	0.122675	0.129287	0.127782	0.271933	0.224292	0.124030	0.122675	0.129287	0.127782	0.271933	
3000	1.695768	2	0.138351	0.236284	0.128279	0.132551	0.234958	0.129577	0.138351	0.236284	0.128279	0.132551	0.234958	0.129577	0.138351	0.236284	0.128279	0.132551	0.234958	0.129577	0.255969	0.132466	0.122231	0.118543	0.125747	0.245044	0.255969	0.132466	0.122231	0.118543	0.125747	0.245044	0.255969	0.132466	0.122231	0.118543	0.125747	0.245044	
4000	1.695768	2	0.136851	0.236698	0.127428	0.136715	0.230174	0.132135	0.136851	0.236698	0.127428	0.136715	0.230174	0.132135	0.136851	0.236698	0.127428	0.136715	0.230174	0.132135	0.248264	0.125169	0.122662	0.128312	0.117083	0.258510	0.248264	0.125169	0.122662	0.128312	0.117083	0.258510	0.248264	0.125169	0.122662	0.128312	0.117083	0.258510	
5000	1.695768	2	0.131686	0.236344	0.130257	0.127341	0.234317	0.140054	0.131686	0.236344	0.130257	0.127341	0.234317	0.140054	0.131686	0.236344	0.130257	0.127341	0.234317	0.140054	0.236844	0.132301	0.124041	0.130726	0.118174	0.257914	0.236844	0.132301	0.124041	0.130726	0.118174	0.257914	0.236844	0.132301	0.124041	0.130726	0.118174	0.257914	
6000	1.695768	2	0.132672	0.252736	0.137442	0.119632	0.224654	0.132865	0.132672	0.252736	0.137442	0.119632	0.224654	0.132865	0.132672	0.252736	0.137442	0.119632	0.224654	0.132865	0.257281	0.127793	0.119117	0.125304	0.114729	0.255776	0.257281	0.127793	0.119117	0.125304	0.114729	0.255776	0.257281	0.127793	0.119117	0.125304	0.114729	0.255776	
7000	1.695768	2	0.129358	0.251081	0.135212	0.128096	0.224674	0.131579	0.129358	0.251081	0.135212	0.128096	0.224674	0.131579	0.129358	0.251081	0.135212	0.128096	0.224674	0.131579	0.244270	0.135587	0.125995	0.129703	0.124512	0.239934	0.244270	0.135587	0.125995	0.129703	0.124512	0.239934	0.244270	0.135587	0.125995	0.129703	0.124512	0.239934	
8000	1.695768	2	0.138978	0.240340	0.128563	0.130233	0.220597	0.141290	0.138978	0.240340	0.128563	0.130233	0.220597	0.141290	0.138978	0.240340	0.128563	0.130233	0.220597	0.141290	0.267606	0.126580	0.113748	0.139575	0.115259	0.237232	0.267606	0.126580	0.113748	0.139575	0.115259	0.237232	0.267606	0.126580	0.113748	0.139575	0.115259	0.237232	
9000	1.695768	2	0.127256	0.246467	0.135610	0.136315	0.224329	0.130023	0.127256	0.246467	0.135610	0.136315	0.224329	0.130023	0.127256	0.246467	0.135610	0.136315	0.224329	0.130023	0.241064	0.133691	0.124322	0.127712	0.134278	0.238932	0.241064	0.133691	0.124322	0.127712	0.134278	0.238932	0.241064	0.133691	0.124322	0.127712	0.134278	0.238932	
10000	1.695768	2	0.142009	0.242894	0.132721	0.124919	0.233285	0.124172	0.142009	0.242894	0.132721	0.124919	0.233285	0.124172	0.142009	0.242894	0.132721	0.124919	0.233285	0.124172	0.253677	0.146048	0.112331	0.132501	0.121319	0.234124	0.253677	0.146048	0.112331	0.132501	0.121319	0.234124	0.253677	0.146048	0.112331	0.132501	0.121319	0.234124	
