Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.137361	0.229697	0.130159	0.139474	0.233598	0.129711	0.137361	0.229697	0.130159	0.139474	0.233598	0.129711	0.137361	0.229697	0.130159	0.139474	0.233598	0.129711	0.269258	0.141994	0.121616	0.124696	0.125250	0.217187	0.269258	0.141994	0.121616	0.124696	0.125250	0.217187	0.269258	0.141994	0.121616	0.124696	0.125250	0.217187	
2000	0.092720	2	0.125520	0.222331	0.126169	0.128525	0.250008	0.147447	0.125520	0.222331	0.126169	0.128525	0.250008	0.147447	0.125520	0.222331	0.126169	0.128525	0.250008	0.147447	0.256169	0.135967	0.119244	0.122776	0.120820	0.245022	0.256169	0.135967	0.119244	0.122776	0.120820	0.245022	0.256169	0.135967	0.119244	0.122776	0.120820	0.245022	
3000	0.092720	2	0.119610	0.238831	0.122701	0.133201	0.248549	0.137108	0.119610	0.238831	0.122701	0.133201	0.248549	0.137108	0.119610	0.238831	0.122701	0.133201	0.248549	0.137108	0.265607	0.132895	0.111184	0.127686	0.128945	0.233682	0.265607	0.132895	0.111184	0.127686	0.128945	0.233682	0.265607	0.132895	0.111184	0.127686	0.128945	0.233682	
4000	0.092720	2	0.121160	0.211423	0.134170	0.143388	0.250260	0.139599	0.121160	0.211423	0.134170	0.143388	0.250260	0.139599	0.121160	0.211423	0.134170	0.143388	0.250260	0.139599	0.251387	0.150473	0.115454	0.126982	0.124072	0.231632	0.251387	0.150473	0.115454	0.126982	0.124072	0.231632	0.251387	0.150473	0.115454	0.126982	0.124072	0.231632	
5000	0.092720	2	0.123257	0.225693	0.128058	0.149817	0.249292	0.123883	0.123257	0.225693	0.128058	0.149817	0.249292	0.123883	0.123257	0.225693	0.128058	0.149817	0.249292	0.123883	0.261487	0.126748	0.113479	0.127359	0.131576	0.239351	0.261487	0.126748	0.113479	0.127359	0.131576	0.239351	0.261487	0.126748	0.113479	0.127359	0.131576	0.239351	
6000	0.092720	2	0.127442	0.239504	0.133799	0.129972	0.238000	0.131282	0.127442	0.239504	0.133799	0.129972	0.238000	0.131282	0.127442	0.239504	0.133799	0.129972	0.238000	0.131282	0.265966	0.138446	0.114214	0.131445	0.119328	0.230601	0.265966	0.138446	0.114214	0.131445	0.119328	0.230601	0.265966	0.138446	0.114214	0.131445	0.119328	0.230601	
7000	0.092720	2	0.125712	0.236608	0.130125	0.135586	0.239863	0.132105	0.125712	0.236608	0.130125	0.135586	0.239863	0.132105	0.125712	0.236608	0.130125	0.135586	0.239863	0.132105	0.263276	0.132451	0.121236	0.123193	0.128190	0.231653	0.263276	0.132451	0.121236	0.123193	0.128190	0.231653	0.263276	0.132451	0.121236	0.123193	0.128190	0.231653	
8000	0.092720	2	0.127068	0.228924	0.131039	0.131951	0.246326	0.134691	0.127068	0.228924	0.131039	0.131951	0.246326	0.134691	0.127068	0.228924	0.131039	0.131951	0.246326	0.134691	0.252151	0.145185	0.114133	0.129342	0.124201	0.234989	0.252151	0.145185	0.114133	0.129342	0.124201	0.234989	0.252151	0.145185	0.114133	0.129342	0.124201	0.234989	
9000	0.092720	2	0.133407	0.237796	0.130356	0.128530	0.242137	0.127774	0.133407	0.237796	0.130356	0.128530	0.242137	0.127774	0.133407	0.237796	0.130356	0.128530	0.242137	0.127774	0.269729	0.146709	0.115293	0.127897	0.114784	0.225588	0.269729	0.146709	0.115293	0.127897	0.114784	0.225588	0.269729	0.146709	0.115293	0.127897	0.114784	0.225588	
10000	0.092720	2	0.121784	0.229040	0.133168	0.127484	0.246346	0.142177	0.121784	0.229040	0.133168	0.127484	0.246346	0.142177	0.121784	0.229040	0.133168	0.127484	0.246346	0.142177	0.253919	0.132487	0.121637	0.133357	0.117095	0.241506	0.253919	0.132487	0.121637	0.133357	0.117095	0.241506	0.253919	0.132487	0.121637	0.133357	0.117095	0.241506	
11000	0.092720	2	0.127722	0.237821	0.131617	0.122896	0.250779	0.129166	0.127722	0.237821	0.131617	0.122896	0.250779	0.129166	0.127722	0.237821	0.131617	0.122896	0.250779	0.129166	0.247046	0.155560	0.106089	0.133051	0.124157	0.234097	0.247046	0.155560	0.106089	0.133051	0.124157	0.234097	0.247046	0.155560	0.106089	0.133051	0.124157	0.234097	
12000	0.092720	2	0.125206	0.228659	0.129025	0.133036	0.255998	0.128076	0.125206	0.228659	0.129025	0.133036	0.255998	0.128076	0.125206	0.228659	0.129025	0.133036	0.255998	0.128076	0.242561	0.140699	0.125364	0.130740	0.118054	0.242582	0.242561	0.140699	0.125364	0.130740	0.118054	0.242582	0.242561	0.140699	0.125364	0.130740	0.118054	0.242582	
13000	0.092720	2	0.118536	0.238457	0.131795	0.130070	0.251144	0.129999	0.118536	0.238457	0.131795	0.130070	0.251144	0.129999	0.118536	0.238457	0.131795	0.130070	0.251144	0.129999	0.257218	0.136644	0.127695	0.128206	0.121931	0.228306	0.257218	0.136644	0.127695	0.128206	0.121931	0.228306	0.257218	0.136644	0.127695	0.128206	0.121931	0.228306	
14000	0.092720	2	0.129324	0.229819	0.134506	0.126929	0.244424	0.134998	0.129324	0.229819	0.134506	0.126929	0.244424	0.134998	0.129324	0.229819	0.134506	0.126929	0.244424	0.134998	0.256565	0.143843	0.127962	0.128456	0.128068	0.215106	0.256565	0.143843	0.127962	0.128456	0.128068	0.215106	0.256565	0.143843	0.127962	0.128456	0.128068	0.215106	
