Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	4	0.206892	0.052275	0.675661	0.675661	0.059104	0.206892	
2000	71.353907	4	0.200515	0.056974	0.694866	0.694866	0.056963	0.200515	
3000	71.353907	4	0.207768	0.052432	0.630148	0.630148	0.052432	0.195191	
4000	71.353907	3	0.200651	0.055956	0.670319	0.670319	0.055956	0.200651	
5000	71.353907	4	0.191789	0.058146	0.711640	0.711640	0.058146	0.205333	
6000	71.353907	3	0.201066	0.057388	0.746560	0.746560	0.057388	0.201066	
7000	71.353907	3	0.200703	0.057854	0.803080	0.803080	0.057854	0.200703	
8000	71.353907	4	0.217967	0.055660	0.685547	0.685547	0.055660	0.203578	
9000	71.353907	4	0.216421	0.054220	0.698976	0.698976	0.054220	0.202302	
10000	71.353907	3	0.190405	0.055480	0.691997	0.691997	0.055480	0.190405	
11000	71.353907	4	0.183904	0.058195	0.734976	0.734976	0.058195	0.199056	
12000	71.353907	3	0.198860	0.058085	0.693869	0.693869	0.058085	0.198860	
13000	71.353907	5	0.192931	0.055434	0.759414	0.711731	0.055434	0.203187	
14000	71.353907	5	0.200637	0.058003	0.681334	0.703925	0.054309	0.200637	
15000	71.353907	5	0.203698	0.059815	0.762961	0.785610	0.059815	0.197042	
16000	71.353907	4	0.206080	0.056550	0.739923	0.739923	0.056550	0.199461	
17000	71.353907	3	0.197944	0.054433	0.740963	0.740963	0.054433	0.197944	
18000	71.353907	4	0.200922	0.059499	0.729567	0.729567	0.059499	0.201618	
19000	71.353907	5	0.183770	0.054884	0.765372	0.750614	0.054884	0.210094	
20000	71.353907	3	0.199621	0.057743	0.695688	0.695688	0.057743	0.199621	
21000	71.353907	3	0.198929	0.057301	0.741929	0.741929	0.057301	0.198929	
22000	71.353907	4	0.193851	0.059732	0.757386	0.749616	0.059732	0.193851	
23000	71.353907	4	0.199390	0.060046	0.755142	0.737424	0.060046	0.199390	
24000	71.353907	4	0.201753	0.057758	0.733898	0.733898	0.057758	0.200915	
25000	71.353907	4	0.190757	0.056512	0.744014	0.744014	0.056512	0.217950	
26000	71.353907	4	0.199371	0.056373	0.741194	0.741194	0.056373	0.213445	
27000	71.353907	3	0.195626	0.055941	0.765076	0.765076	0.055941	0.195626	
28000	71.353907	3	0.196022	0.056534	0.707836	0.707836	0.056534	0.196022	
29000	71.353907	5	0.185459	0.056324	0.751315	0.718689	0.053673	0.185459	
30000	71.353907	4	0.192753	0.061711	0.713031	0.726445	0.061711	0.192753	
31000	71.353907	3	0.203437	0.056006	0.728147	0.728147	0.056006	0.203437	
32000	71.353907	4	0.189931	0.058457	0.749833	0.749833	0.058457	0.204183	
33000	71.353907	3	0.204803	0.060028	0.726774	0.726774	0.060028	0.204803	
34000	71.353907	4	0.193678	0.061949	0.845573	0.747253	0.061949	0.193678	
35000	71.353907	3	0.191761	0.061336	0.782172	0.782172	0.061336	0.191761	
36000	71.353907	3	0.198726	0.058558	0.746228	0.746228	0.058558	0.198726	
37000	71.353907	3	0.207609	0.059843	0.704652	0.704652	0.059843	0.207609	
38000	71.353907	3	0.198700	0.059297	0.846472	0.846472	0.059297	0.198700	
39000	71.353907	3	0.198225	0.063737	0.825830	0.825830	0.063737	0.198225	
