Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.125114	0.278817	0.124792	0.116645	0.222211	0.132421	0.125114	0.278817	0.124792	0.116645	0.222211	0.132421	0.125114	0.278817	0.124792	0.116645	0.222211	0.132421	0.242272	0.133119	0.123087	0.127275	0.121827	0.252420	0.242272	0.133119	0.123087	0.127275	0.121827	0.252420	0.242272	0.133119	0.123087	0.127275	0.121827	0.252420	
2000	71.353907	2	0.117077	0.264398	0.112532	0.115451	0.239534	0.151008	0.117077	0.264398	0.112532	0.115451	0.239534	0.151008	0.117077	0.264398	0.112532	0.115451	0.239534	0.151008	0.240156	0.132648	0.132780	0.125362	0.119937	0.249117	0.240156	0.132648	0.132780	0.125362	0.119937	0.249117	0.240156	0.132648	0.132780	0.125362	0.119937	0.249117	
3000	71.353907	2	0.128208	0.257035	0.119273	0.114651	0.247809	0.133024	0.128208	0.257035	0.119273	0.114651	0.247809	0.133024	0.128208	0.257035	0.119273	0.114651	0.247809	0.133024	0.258407	0.135555	0.136179	0.121383	0.118434	0.230042	0.258407	0.135555	0.136179	0.121383	0.118434	0.230042	0.258407	0.135555	0.136179	0.121383	0.118434	0.230042	
4000	71.353907	2	0.126657	0.259298	0.119463	0.108375	0.254187	0.132019	0.126657	0.259298	0.119463	0.108375	0.254187	0.132019	0.126657	0.259298	0.119463	0.108375	0.254187	0.132019	0.261024	0.137962	0.131375	0.127940	0.115681	0.226018	0.261024	0.137962	0.131375	0.127940	0.115681	0.226018	0.261024	0.137962	0.131375	0.127940	0.115681	0.226018	
5000	71.353907	2	0.122778	0.254668	0.118516	0.115823	0.242058	0.146158	0.122778	0.254668	0.118516	0.115823	0.242058	0.146158	0.122778	0.254668	0.118516	0.115823	0.242058	0.146158	0.250167	0.139496	0.126024	0.127730	0.124428	0.232154	0.250167	0.139496	0.126024	0.127730	0.124428	0.232154	0.250167	0.139496	0.126024	0.127730	0.124428	0.232154	
6000	71.353907	2	0.124498	0.249921	0.117629	0.117445	0.245448	0.145058	0.124498	0.249921	0.117629	0.117445	0.245448	0.145058	0.124498	0.249921	0.117629	0.117445	0.245448	0.145058	0.274564	0.130302	0.132270	0.125255	0.113549	0.224060	0.274564	0.130302	0.132270	0.125255	0.113549	0.224060	0.274564	0.130302	0.132270	0.125255	0.113549	0.224060	
7000	71.353907	2	0.122407	0.251161	0.118656	0.126462	0.251563	0.129751	0.122407	0.251161	0.118656	0.126462	0.251563	0.129751	0.122407	0.251161	0.118656	0.126462	0.251563	0.129751	0.265860	0.133194	0.125833	0.127140	0.116182	0.231790	0.265860	0.133194	0.125833	0.127140	0.116182	0.231790	0.265860	0.133194	0.125833	0.127140	0.116182	0.231790	
8000	71.353907	2	0.125182	0.250348	0.120036	0.118853	0.247228	0.138352	0.125182	0.250348	0.120036	0.118853	0.247228	0.138352	0.125182	0.250348	0.120036	0.118853	0.247228	0.138352	0.258558	0.136605	0.121103	0.117538	0.118227	0.247968	0.258558	0.136605	0.121103	0.117538	0.118227	0.247968	0.258558	0.136605	0.121103	0.117538	0.118227	0.247968	
9000	71.353907	2	0.122845	0.254178	0.111435	0.126203	0.246471	0.138869	0.122845	0.254178	0.111435	0.126203	0.246471	0.138869	0.122845	0.254178	0.111435	0.126203	0.246471	0.138869	0.253131	0.130535	0.129182	0.124036	0.120026	0.243090	0.253131	0.130535	0.129182	0.124036	0.120026	0.243090	0.253131	0.130535	0.129182	0.124036	0.120026	0.243090	
10000	71.353907	2	0.131236	0.255071	0.119131	0.131232	0.232670	0.130660	0.131236	0.255071	0.119131	0.131232	0.232670	0.130660	0.131236	0.255071	0.119131	0.131232	0.232670	0.130660	0.254713	0.136233	0.132607	0.126769	0.109527	0.240151	0.254713	0.136233	0.132607	0.126769	0.109527	0.240151	0.254713	0.136233	0.132607	0.126769	0.109527	0.240151	
