Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.091432	0.406502	0.395256	0.106810	0.244875	0.258004	0.238092	0.259028	0.396446	0.098336	0.093952	0.411266	0.091432	0.406502	0.395256	0.106810	0.244875	0.258004	0.238092	0.259028	0.396446	0.098336	0.093952	0.411266	
2000	71.353907	3	0.096116	0.407826	0.388872	0.107186	0.244875	0.258004	0.238092	0.259028	0.409442	0.098030	0.094683	0.397845	0.096116	0.407826	0.388872	0.107186	0.244875	0.258004	0.238092	0.259028	0.409442	0.098030	0.094683	0.397845	
3000	71.353907	3	0.096130	0.411347	0.386220	0.106302	0.237841	0.245908	0.239585	0.276665	0.394422	0.098176	0.100730	0.406672	0.096130	0.411347	0.386220	0.106302	0.237841	0.245908	0.239585	0.276665	0.394422	0.098176	0.100730	0.406672	
4000	71.353907	3	0.095101	0.400194	0.399512	0.105192	0.250087	0.234360	0.259799	0.255754	0.394422	0.098176	0.100730	0.406672	0.095101	0.400194	0.399512	0.105192	0.250087	0.234360	0.259799	0.255754	0.394422	0.098176	0.100730	0.406672	
5000	71.353907	3	0.093490	0.392641	0.410157	0.103713	0.241023	0.259268	0.244246	0.255462	0.394422	0.098176	0.100730	0.406672	0.093490	0.392641	0.410157	0.103713	0.241023	0.259268	0.244246	0.255462	0.394422	0.098176	0.100730	0.406672	
6000	71.353907	3	0.097399	0.392039	0.406834	0.103728	0.235516	0.258744	0.250999	0.254741	0.401355	0.102590	0.097880	0.398176	0.097399	0.392039	0.406834	0.103728	0.235516	0.258744	0.250999	0.254741	0.401355	0.102590	0.097880	0.398176	
7000	71.353907	3	0.097399	0.392039	0.406834	0.103728	0.233990	0.249744	0.252323	0.263943	0.400615	0.099177	0.096742	0.403466	0.097399	0.392039	0.406834	0.103728	0.233990	0.249744	0.252323	0.263943	0.400615	0.099177	0.096742	0.403466	
8000	71.353907	3	0.095023	0.397056	0.410269	0.097652	0.254379	0.237678	0.247021	0.260922	0.400615	0.099177	0.096742	0.403466	0.095023	0.397056	0.410269	0.097652	0.254379	0.237678	0.247021	0.260922	0.400615	0.099177	0.096742	0.403466	
9000	71.353907	3	0.101448	0.392544	0.400805	0.105203	0.237492	0.246535	0.245116	0.270856	0.400615	0.099177	0.096742	0.403466	0.101448	0.392544	0.400805	0.105203	0.237492	0.246535	0.245116	0.270856	0.400615	0.099177	0.096742	0.403466	
10000	71.353907	3	0.097511	0.402213	0.393898	0.106378	0.243959	0.250661	0.255838	0.249542	0.400615	0.099177	0.096742	0.403466	0.097511	0.402213	0.393898	0.106378	0.243959	0.250661	0.255838	0.249542	0.400615	0.099177	0.096742	0.403466	
11000	71.353907	3	0.097419	0.395680	0.402930	0.103971	0.238391	0.253067	0.259100	0.249442	0.400615	0.099177	0.096742	0.403466	0.097419	0.395680	0.402930	0.103971	0.238391	0.253067	0.259100	0.249442	0.400615	0.099177	0.096742	0.403466	
