Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.108400	0.414881	0.388058	0.088661	0.266689	0.252109	0.250138	0.231064	0.390080	0.100418	0.101085	0.408417	0.108400	0.414881	0.388058	0.088661	0.266689	0.252109	0.250138	0.231064	0.390080	0.100418	0.101085	0.408417	
2000	1.695768	3	0.101905	0.409047	0.387859	0.101189	0.247090	0.249806	0.258493	0.244610	0.390080	0.100418	0.101085	0.408417	0.101905	0.409047	0.387859	0.101189	0.247090	0.249806	0.258493	0.244610	0.390080	0.100418	0.101085	0.408417	
3000	1.695768	3	0.103818	0.412927	0.390373	0.092882	0.253507	0.244115	0.255179	0.247199	0.390580	0.099866	0.100710	0.408845	0.103818	0.412927	0.390373	0.092882	0.253507	0.244115	0.255179	0.247199	0.390580	0.099866	0.100710	0.408845	
4000	1.695768	3	0.096737	0.397961	0.408618	0.096684	0.265205	0.244274	0.251156	0.239365	0.390580	0.099866	0.100710	0.408845	0.096737	0.397961	0.408618	0.096684	0.265205	0.244274	0.251156	0.239365	0.390580	0.099866	0.100710	0.408845	
5000	1.695768	3	0.096737	0.397961	0.408618	0.096684	0.261912	0.244035	0.258985	0.235068	0.390580	0.099866	0.100710	0.408845	0.096737	0.397961	0.408618	0.096684	0.261912	0.244035	0.258985	0.235068	0.390580	0.099866	0.100710	0.408845	
6000	1.695768	3	0.096737	0.397961	0.408618	0.096684	0.252731	0.268055	0.238519	0.240695	0.387430	0.100796	0.106658	0.405115	0.096737	0.397961	0.408618	0.096684	0.252731	0.268055	0.238519	0.240695	0.387430	0.100796	0.106658	0.405115	
7000	1.695768	3	0.107191	0.400588	0.392800	0.099421	0.274742	0.236299	0.243572	0.245387	0.389822	0.097539	0.103854	0.408785	0.107191	0.400588	0.392800	0.099421	0.274742	0.236299	0.243572	0.245387	0.389822	0.097539	0.103854	0.408785	
8000	1.695768	3	0.109054	0.394758	0.403508	0.092680	0.256155	0.251454	0.248023	0.244368	0.391278	0.097803	0.102386	0.408533	0.109054	0.394758	0.403508	0.092680	0.256155	0.251454	0.248023	0.244368	0.391278	0.097803	0.102386	0.408533	
9000	1.695768	3	0.105016	0.403225	0.398028	0.093732	0.268518	0.236906	0.248262	0.246314	0.391278	0.097803	0.102386	0.408533	0.105016	0.403225	0.398028	0.093732	0.268518	0.236906	0.248262	0.246314	0.391278	0.097803	0.102386	0.408533	
10000	1.695768	3	0.101310	0.404552	0.403606	0.090531	0.256681	0.238995	0.254527	0.249797	0.391278	0.097803	0.102386	0.408533	0.101310	0.404552	0.403606	0.090531	0.256681	0.238995	0.254527	0.249797	0.391278	0.097803	0.102386	0.408533	
11000	1.695768	3	0.101025	0.391501	0.407981	0.099493	0.251963	0.238486	0.253573	0.255978	0.391278	0.097803	0.102386	0.408533	0.101025	0.391501	0.407981	0.099493	0.251963	0.238486	0.253573	0.255978	0.391278	0.097803	0.102386	0.408533	
12000	1.695768	3	0.103022	0.400521	0.399367	0.097090	0.259428	0.243898	0.242947	0.253727	0.394697	0.098740	0.105595	0.400967	0.103022	0.400521	0.399367	0.097090	0.259428	0.243898	0.242947	0.253727	0.394697	0.098740	0.105595	0.400967	
13000	1.695768	3	0.103022	0.400521	0.399367	0.097090	0.256860	0.247326	0.248130	0.247684	0.384809	0.098455	0.105359	0.411376	0.103022	0.400521	0.399367	0.097090	0.256860	0.247326	0.248130	0.247684	0.384809	0.098455	0.105359	0.411376	
14000	1.695768	3	0.106639	0.393388	0.404835	0.095138	0.266465	0.248319	0.245061	0.240155	0.384809	0.098455	0.105359	0.411376	0.106639	0.393388	0.404835	0.095138	0.266465	0.248319	0.245061	0.240155	0.384809	0.098455	0.105359	0.411376	
15000	1.695768	3	0.106639	0.393388	0.404835	0.095138	0.264322	0.234149	0.261826	0.239702	0.384809	0.098455	0.105359	0.411376	0.106639	0.393388	0.404835	0.095138	0.264322	0.234149	0.261826	0.239702	0.384809	0.098455	0.105359	0.411376	
16000	1.695768	3	0.102107	0.402313	0.405771	0.089810	0.261019	0.240038	0.252004	0.246939	0.384098	0.100794	0.108171	0.406938	0.102107	0.402313	0.405771	0.089810	0.261019	0.240038	0.252004	0.246939	0.384098	0.100794	0.108171	0.406938	
17000	1.695768	3	0.101651	0.397628	0.402864	0.097856	0.258202	0.256160	0.247443	0.238194	0.390063	0.096448	0.107669	0.405820	0.101651	0.397628	0.402864	0.097856	0.258202	0.256160	0.247443	0.238194	0.390063	0.096448	0.107669	0.405820	
18000	1.695768	3	0.105589	0.403475	0.397792	0.093145	0.244214	0.255724	0.255055	0.245007	0.392812	0.099455	0.105064	0.402669	0.105589	0.403475	0.397792	0.093145	0.244214	0.255724	0.255055	0.245007	0.392812	0.099455	0.105064	0.402669	
19000	1.695768	3	0.105589	0.403475	0.397792	0.093145	0.257754	0.251780	0.262032	0.228434	0.392812	0.099455	0.105064	0.402669	0.105589	0.403475	0.397792	0.093145	0.257754	0.251780	0.262032	0.228434	0.392812	0.099455	0.105064	0.402669	
20000	1.695768	3	0.104105	0.405887	0.397358	0.092650	0.255272	0.249312	0.255227	0.240189	0.392812	0.099455	0.105064	0.402669	0.104105	0.405887	0.397358	0.092650	0.255272	0.249312	0.255227	0.240189	0.392812	0.099455	0.105064	0.402669	
21000	1.695768	3	0.100875	0.406874	0.399453	0.092798	0.257556	0.246794	0.255265	0.240385	0.394578	0.102257	0.107200	0.395965	0.100875	0.406874	0.399453	0.092798	0.257556	0.246794	0.255265	0.240385	0.394578	0.102257	0.107200	0.395965	
