Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.127208	0.234545	0.146002	0.117255	0.260840	0.114150	0.127208	0.234545	0.146002	0.117255	0.260840	0.114150	0.127208	0.234545	0.146002	0.117255	0.260840	0.114150	0.238119	0.131828	0.139852	0.133805	0.114549	0.241846	0.238119	0.131828	0.139852	0.133805	0.114549	0.241846	0.238119	0.131828	0.139852	0.133805	0.114549	0.241846	
2000	71.353907	2	0.125446	0.243449	0.141730	0.116695	0.250421	0.122259	0.125446	0.243449	0.141730	0.116695	0.250421	0.122259	0.125446	0.243449	0.141730	0.116695	0.250421	0.122259	0.246322	0.126089	0.138296	0.135691	0.119108	0.234493	0.246322	0.126089	0.138296	0.135691	0.119108	0.234493	0.246322	0.126089	0.138296	0.135691	0.119108	0.234493	
3000	71.353907	2	0.122430	0.241154	0.141031	0.128910	0.255545	0.110929	0.122430	0.241154	0.141031	0.128910	0.255545	0.110929	0.122430	0.241154	0.141031	0.128910	0.255545	0.110929	0.258459	0.133421	0.127853	0.130253	0.117425	0.232590	0.258459	0.133421	0.127853	0.130253	0.117425	0.232590	0.258459	0.133421	0.127853	0.130253	0.117425	0.232590	
4000	71.353907	2	0.133918	0.223938	0.146005	0.123077	0.250978	0.122085	0.133918	0.223938	0.146005	0.123077	0.250978	0.122085	0.133918	0.223938	0.146005	0.123077	0.250978	0.122085	0.247699	0.125590	0.138061	0.135164	0.113836	0.239649	0.247699	0.125590	0.138061	0.135164	0.113836	0.239649	0.247699	0.125590	0.138061	0.135164	0.113836	0.239649	
5000	71.353907	2	0.130224	0.245572	0.137575	0.128170	0.241972	0.116488	0.130224	0.245572	0.137575	0.128170	0.241972	0.116488	0.130224	0.245572	0.137575	0.128170	0.241972	0.116488	0.247992	0.125179	0.133582	0.137744	0.131634	0.223869	0.247992	0.125179	0.133582	0.137744	0.131634	0.223869	0.247992	0.125179	0.133582	0.137744	0.131634	0.223869	
6000	71.353907	2	0.131446	0.228966	0.145314	0.123877	0.246239	0.124159	0.131446	0.228966	0.145314	0.123877	0.246239	0.124159	0.131446	0.228966	0.145314	0.123877	0.246239	0.124159	0.253539	0.128175	0.132730	0.140263	0.121607	0.223686	0.253539	0.128175	0.132730	0.140263	0.121607	0.223686	0.253539	0.128175	0.132730	0.140263	0.121607	0.223686	
7000	71.353907	2	0.123498	0.244377	0.141515	0.127611	0.255123	0.107877	0.123498	0.244377	0.141515	0.127611	0.255123	0.107877	0.123498	0.244377	0.141515	0.127611	0.255123	0.107877	0.258257	0.124198	0.128728	0.133513	0.125003	0.230302	0.258257	0.124198	0.128728	0.133513	0.125003	0.230302	0.258257	0.124198	0.128728	0.133513	0.125003	0.230302	
8000	71.353907	2	0.129455	0.228602	0.138469	0.118157	0.256463	0.128853	0.129455	0.228602	0.138469	0.118157	0.256463	0.128853	0.129455	0.228602	0.138469	0.118157	0.256463	0.128853	0.246210	0.129643	0.131827	0.146679	0.120657	0.224984	0.246210	0.129643	0.131827	0.146679	0.120657	0.224984	0.246210	0.129643	0.131827	0.146679	0.120657	0.224984	
9000	71.353907	2	0.129678	0.230879	0.135269	0.136960	0.243768	0.123446	0.129678	0.230879	0.135269	0.136960	0.243768	0.123446	0.129678	0.230879	0.135269	0.136960	0.243768	0.123446	0.249842	0.127121	0.114203	0.138986	0.126447	0.243402	0.249842	0.127121	0.114203	0.138986	0.126447	0.243402	0.249842	0.127121	0.114203	0.138986	0.126447	0.243402	
10000	71.353907	2	0.131627	0.229757	0.136611	0.126764	0.245978	0.129263	0.131627	0.229757	0.136611	0.126764	0.245978	0.129263	0.131627	0.229757	0.136611	0.126764	0.245978	0.129263	0.259047	0.135992	0.121486	0.143427	0.114885	0.225163	0.259047	0.135992	0.121486	0.143427	0.114885	0.225163	0.259047	0.135992	0.121486	0.143427	0.114885	0.225163	
11000	71.353907	2	0.132915	0.242915	0.135438	0.122790	0.253756	0.112186	0.132915	0.242915	0.135438	0.122790	0.253756	0.112186	0.132915	0.242915	0.135438	0.122790	0.253756	0.112186	0.256204	0.122994	0.129129	0.136326	0.116378	0.238969	0.256204	0.122994	0.129129	0.136326	0.116378	0.238969	0.256204	0.122994	0.129129	0.136326	0.116378	0.238969	
12000	71.353907	2	0.124448	0.232306	0.140682	0.125127	0.259786	0.117651	0.124448	0.232306	0.140682	0.125127	0.259786	0.117651	0.124448	0.232306	0.140682	0.125127	0.259786	0.117651	0.245184	0.125980	0.129174	0.140292	0.118055	0.241315	0.245184	0.125980	0.129174	0.140292	0.118055	0.241315	0.245184	0.125980	0.129174	0.140292	0.118055	0.241315	
