Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.130004	0.224124	0.123964	0.160706	0.248555	0.112646	0.130004	0.224124	0.123964	0.160706	0.248555	0.112646	0.130004	0.224124	0.123964	0.160706	0.248555	0.112646	0.221910	0.115641	0.129088	0.134032	0.161602	0.237728	0.221910	0.115641	0.129088	0.134032	0.161602	0.237728	0.221910	0.115641	0.129088	0.134032	0.161602	0.237728	
2000	1.695768	2	0.125888	0.235448	0.124915	0.130066	0.262282	0.121401	0.125888	0.235448	0.124915	0.130066	0.262282	0.121401	0.125888	0.235448	0.124915	0.130066	0.262282	0.121401	0.218433	0.130546	0.126222	0.123709	0.159895	0.241196	0.218433	0.130546	0.126222	0.123709	0.159895	0.241196	0.218433	0.130546	0.126222	0.123709	0.159895	0.241196	
3000	1.695768	2	0.136539	0.255344	0.121748	0.124051	0.237475	0.124843	0.136539	0.255344	0.121748	0.124051	0.237475	0.124843	0.136539	0.255344	0.121748	0.124051	0.237475	0.124843	0.220763	0.123426	0.141536	0.113362	0.150090	0.250823	0.220763	0.123426	0.141536	0.113362	0.150090	0.250823	0.220763	0.123426	0.141536	0.113362	0.150090	0.250823	
4000	1.695768	2	0.137051	0.265239	0.126685	0.116784	0.229843	0.124399	0.137051	0.265239	0.126685	0.116784	0.229843	0.124399	0.137051	0.265239	0.126685	0.116784	0.229843	0.124399	0.223088	0.132603	0.126541	0.125063	0.138454	0.254250	0.223088	0.132603	0.126541	0.125063	0.138454	0.254250	0.223088	0.132603	0.126541	0.125063	0.138454	0.254250	
5000	1.695768	2	0.137048	0.254655	0.133491	0.111430	0.241754	0.121622	0.137048	0.254655	0.133491	0.111430	0.241754	0.121622	0.137048	0.254655	0.133491	0.111430	0.241754	0.121622	0.240126	0.132042	0.128101	0.114503	0.141072	0.244156	0.240126	0.132042	0.128101	0.114503	0.141072	0.244156	0.240126	0.132042	0.128101	0.114503	0.141072	0.244156	
6000	1.695768	2	0.133647	0.244278	0.123938	0.123554	0.242830	0.131753	0.133647	0.244278	0.123938	0.123554	0.242830	0.131753	0.133647	0.244278	0.123938	0.123554	0.242830	0.131753	0.230614	0.129492	0.127029	0.115458	0.138852	0.258555	0.230614	0.129492	0.127029	0.115458	0.138852	0.258555	0.230614	0.129492	0.127029	0.115458	0.138852	0.258555	
7000	1.695768	2	0.125083	0.266915	0.124628	0.119833	0.243217	0.120324	0.125083	0.266915	0.124628	0.119833	0.243217	0.120324	0.125083	0.266915	0.124628	0.119833	0.243217	0.120324	0.214698	0.127507	0.130515	0.115177	0.144031	0.268073	0.214698	0.127507	0.130515	0.115177	0.144031	0.268073	0.214698	0.127507	0.130515	0.115177	0.144031	0.268073	
8000	1.695768	2	0.132417	0.262035	0.127413	0.113086	0.241715	0.123335	0.132417	0.262035	0.127413	0.113086	0.241715	0.123335	0.132417	0.262035	0.127413	0.113086	0.241715	0.123335	0.240082	0.124344	0.137682	0.116679	0.136827	0.244385	0.240082	0.124344	0.137682	0.116679	0.136827	0.244385	0.240082	0.124344	0.137682	0.116679	0.136827	0.244385	
9000	1.695768	2	0.133959	0.263645	0.124248	0.117802	0.230038	0.130308	0.133959	0.263645	0.124248	0.117802	0.230038	0.130308	0.133959	0.263645	0.124248	0.117802	0.230038	0.130308	0.234509	0.124865	0.125697	0.123554	0.141187	0.250188	0.234509	0.124865	0.125697	0.123554	0.141187	0.250188	0.234509	0.124865	0.125697	0.123554	0.141187	0.250188	
10000	1.695768	2	0.127589	0.258171	0.121387	0.117767	0.244417	0.130669	0.127589	0.258171	0.121387	0.117767	0.244417	0.130669	0.127589	0.258171	0.121387	0.117767	0.244417	0.130669	0.234007	0.126362	0.139112	0.122573	0.131920	0.246027	0.234007	0.126362	0.139112	0.122573	0.131920	0.246027	0.234007	0.126362	0.139112	0.122573	0.131920	0.246027	
11000	1.695768	2	0.133603	0.250603	0.120673	0.111016	0.248101	0.136004	0.133603	0.250603	0.120673	0.111016	0.248101	0.136004	0.133603	0.250603	0.120673	0.111016	0.248101	0.136004	0.233819	0.124699	0.129217	0.115235	0.138845	0.258185	0.233819	0.124699	0.129217	0.115235	0.138845	0.258185	0.233819	0.124699	0.129217	0.115235	0.138845	0.258185	
12000	1.695768	2	0.132896	0.253453	0.124986	0.111608	0.245861	0.131196	0.132896	0.253453	0.124986	0.111608	0.245861	0.131196	0.132896	0.253453	0.124986	0.111608	0.245861	0.131196	0.237970	0.129815	0.131062	0.112892	0.143219	0.245041	0.237970	0.129815	0.131062	0.112892	0.143219	0.245041	0.237970	0.129815	0.131062	0.112892	0.143219	0.245041	
13000	1.695768	2	0.128447	0.258196	0.127806	0.111134	0.240064	0.134354	0.128447	0.258196	0.127806	0.111134	0.240064	0.134354	0.128447	0.258196	0.127806	0.111134	0.240064	0.134354	0.233483	0.120827	0.140078	0.110695	0.137990	0.256927	0.233483	0.120827	0.140078	0.110695	0.137990	0.256927	0.233483	0.120827	0.140078	0.110695	0.137990	0.256927	
14000	1.695768	2	0.134647	0.269519	0.122959	0.103023	0.241840	0.128013	0.134647	0.269519	0.122959	0.103023	0.241840	0.128013	0.134647	0.269519	0.122959	0.103023	0.241840	0.128013	0.235565	0.137752	0.136044	0.117502	0.125028	0.248110	0.235565	0.137752	0.136044	0.117502	0.125028	0.248110	0.235565	0.137752	0.136044	0.117502	0.125028	0.248110	
15000	1.695768	2	0.132877	0.268862	0.123864	0.124619	0.229800	0.119978	0.132877	0.268862	0.123864	0.124619	0.229800	0.119978	0.132877	0.268862	0.123864	0.124619	0.229800	0.119978	0.237403	0.131220	0.129230	0.120898	0.130737	0.250512	0.237403	0.131220	0.129230	0.120898	0.130737	0.250512	0.237403	0.131220	0.129230	0.120898	0.130737	0.250512	
