Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.126499	0.239473	0.131705	0.129739	0.239623	0.132962	0.126499	0.239473	0.131705	0.129739	0.239623	0.132962	0.126499	0.239473	0.131705	0.129739	0.239623	0.132962	0.246081	0.138639	0.132098	0.122274	0.112355	0.248554	0.246081	0.138639	0.132098	0.122274	0.112355	0.248554	0.246081	0.138639	0.132098	0.122274	0.112355	0.248554	
2000	71.353907	3	0.136181	0.227657	0.132316	0.130097	0.240171	0.133579	0.115602	0.204819	0.166906	0.139412	0.235684	0.137576	0.136181	0.227657	0.132316	0.130097	0.240171	0.133579	0.259267	0.128675	0.138033	0.119255	0.122377	0.232393	0.259267	0.128675	0.138033	0.119255	0.122377	0.232393	0.259267	0.128675	0.138033	0.119255	0.122377	0.232393	
3000	71.353907	2	0.137626	0.240808	0.126607	0.134583	0.226971	0.133405	0.137626	0.240808	0.126607	0.134583	0.226971	0.133405	0.137626	0.240808	0.126607	0.134583	0.226971	0.133405	0.241223	0.119724	0.138250	0.117305	0.124111	0.259386	0.241223	0.119724	0.138250	0.117305	0.124111	0.259386	0.241223	0.119724	0.138250	0.117305	0.124111	0.259386	
4000	71.353907	2	0.133703	0.238959	0.132038	0.129806	0.241026	0.124468	0.133703	0.238959	0.132038	0.129806	0.241026	0.124468	0.133703	0.238959	0.132038	0.129806	0.241026	0.124468	0.238688	0.117312	0.136517	0.117318	0.140120	0.250045	0.238688	0.117312	0.136517	0.117318	0.140120	0.250045	0.238688	0.117312	0.136517	0.117318	0.140120	0.250045	
5000	71.353907	2	0.118463	0.249164	0.136067	0.121954	0.241988	0.132364	0.118463	0.249164	0.136067	0.121954	0.241988	0.132364	0.118463	0.249164	0.136067	0.121954	0.241988	0.132364	0.255328	0.127742	0.142019	0.112971	0.117340	0.244601	0.255328	0.127742	0.142019	0.112971	0.117340	0.244601	0.255328	0.127742	0.142019	0.112971	0.117340	0.244601	
6000	71.353907	2	0.129538	0.238741	0.130437	0.133236	0.236035	0.132013	0.129538	0.238741	0.130437	0.133236	0.236035	0.132013	0.129538	0.238741	0.130437	0.133236	0.236035	0.132013	0.248604	0.121054	0.137207	0.121582	0.123017	0.248537	0.248604	0.121054	0.137207	0.121582	0.123017	0.248537	0.248604	0.121054	0.137207	0.121582	0.123017	0.248537	
7000	71.353907	2	0.133319	0.257688	0.129877	0.124690	0.226895	0.127531	0.133319	0.257688	0.129877	0.124690	0.226895	0.127531	0.133319	0.257688	0.129877	0.124690	0.226895	0.127531	0.255466	0.122388	0.142867	0.109489	0.121468	0.248322	0.255466	0.122388	0.142867	0.109489	0.121468	0.248322	0.255466	0.122388	0.142867	0.109489	0.121468	0.248322	
8000	71.353907	2	0.127221	0.258898	0.126846	0.121976	0.237300	0.127759	0.127221	0.258898	0.126846	0.121976	0.237300	0.127759	0.127221	0.258898	0.126846	0.121976	0.237300	0.127759	0.255706	0.113676	0.139234	0.117151	0.117057	0.257176	0.255706	0.113676	0.139234	0.117151	0.117057	0.257176	0.255706	0.113676	0.139234	0.117151	0.117057	0.257176	
9000	71.353907	2	0.130578	0.246487	0.129475	0.124212	0.236407	0.132840	0.130578	0.246487	0.129475	0.124212	0.236407	0.132840	0.130578	0.246487	0.129475	0.124212	0.236407	0.132840	0.254353	0.119159	0.131540	0.122628	0.124405	0.247914	0.254353	0.119159	0.131540	0.122628	0.124405	0.247914	0.254353	0.119159	0.131540	0.122628	0.124405	0.247914	
10000	71.353907	2	0.128861	0.238565	0.132131	0.126027	0.245001	0.129415	0.128861	0.238565	0.132131	0.126027	0.245001	0.129415	0.128861	0.238565	0.132131	0.126027	0.245001	0.129415	0.253649	0.125921	0.147431	0.113885	0.130844	0.228270	0.253649	0.125921	0.147431	0.113885	0.130844	0.228270	0.253649	0.125921	0.147431	0.113885	0.130844	0.228270	
11000	71.353907	2	0.129050	0.244495	0.131933	0.135040	0.233050	0.126433	0.129050	0.244495	0.131933	0.135040	0.233050	0.126433	0.129050	0.244495	0.131933	0.135040	0.233050	0.126433	0.254910	0.123313	0.122310	0.126274	0.126995	0.246198	0.254910	0.123313	0.122310	0.126274	0.126995	0.246198	0.254910	0.123313	0.122310	0.126274	0.126995	0.246198	
12000	71.353907	2	0.124909	0.247726	0.129514	0.138786	0.231124	0.127941	0.124909	0.247726	0.129514	0.138786	0.231124	0.127941	0.124909	0.247726	0.129514	0.138786	0.231124	0.127941	0.251019	0.121961	0.134520	0.123245	0.123620	0.245635	0.251019	0.121961	0.134520	0.123245	0.123620	0.245635	0.251019	0.121961	0.134520	0.123245	0.123620	0.245635	
13000	71.353907	2	0.131084	0.248555	0.129840	0.138629	0.226639	0.125254	0.131084	0.248555	0.129840	0.138629	0.226639	0.125254	0.131084	0.248555	0.129840	0.138629	0.226639	0.125254	0.236169	0.126086	0.139254	0.126669	0.131146	0.240676	0.236169	0.126086	0.139254	0.126669	0.131146	0.240676	0.236169	0.126086	0.139254	0.126669	0.131146	0.240676	
14000	71.353907	2	0.122011	0.254471	0.125299	0.143134	0.228858	0.126228	0.122011	0.254471	0.125299	0.143134	0.228858	0.126228	0.122011	0.254471	0.125299	0.143134	0.228858	0.126228	0.245035	0.124525	0.143572	0.127027	0.121047	0.238793	0.245035	0.124525	0.143572	0.127027	0.121047	0.238793	0.245035	0.124525	0.143572	0.127027	0.121047	0.238793	
15000	71.353907	2	0.140331	0.252077	0.130805	0.127984	0.223646	0.125156	0.140331	0.252077	0.130805	0.127984	0.223646	0.125156	0.140331	0.252077	0.130805	0.127984	0.223646	0.125156	0.245587	0.134189	0.133574	0.127388	0.126268	0.232994	0.245587	0.134189	0.133574	0.127388	0.126268	0.232994	0.245587	0.134189	0.133574	0.127388	0.126268	0.232994	
16000	71.353907	2	0.141768	0.257371	0.135474	0.121534	0.220429	0.123423	0.141768	0.257371	0.135474	0.121534	0.220429	0.123423	0.141768	0.257371	0.135474	0.121534	0.220429	0.123423	0.251942	0.125071	0.121622	0.124105	0.134298	0.242961	0.251942	0.125071	0.121622	0.124105	0.134298	0.242961	0.251942	0.125071	0.121622	0.124105	0.134298	0.242961	
17000	71.353907	2	0.130234	0.252740	0.129077	0.128990	0.228068	0.130891	0.130234	0.252740	0.129077	0.128990	0.228068	0.130891	0.130234	0.252740	0.129077	0.128990	0.228068	0.130891	0.252513	0.124160	0.133715	0.122391	0.131106	0.236115	0.252513	0.124160	0.133715	0.122391	0.131106	0.236115	0.252513	0.124160	0.133715	0.122391	0.131106	0.236115	
18000	71.353907	2	0.123664	0.256347	0.130044	0.136336	0.228190	0.125419	0.123664	0.256347	0.130044	0.136336	0.228190	0.125419	0.123664	0.256347	0.130044	0.136336	0.228190	0.125419	0.247977	0.126887	0.136673	0.130632	0.123207	0.234623	0.247977	0.126887	0.136673	0.130632	0.123207	0.234623	0.247977	0.126887	0.136673	0.130632	0.123207	0.234623	
19000	71.353907	2	0.139174	0.239241	0.130596	0.125269	0.240160	0.125560	0.139174	0.239241	0.130596	0.125269	0.240160	0.125560	0.139174	0.239241	0.130596	0.125269	0.240160	0.125560	0.241163	0.123267	0.138439	0.123451	0.119611	0.254068	0.241163	0.123267	0.138439	0.123451	0.119611	0.254068	0.241163	0.123267	0.138439	0.123451	0.119611	0.254068	
20000	71.353907	2	0.126728	0.250080	0.134840	0.127450	0.237604	0.123298	0.126728	0.250080	0.134840	0.127450	0.237604	0.123298	0.126728	0.250080	0.134840	0.127450	0.237604	0.123298	0.246546	0.127157	0.138033	0.114532	0.134304	0.239429	0.246546	0.127157	0.138033	0.114532	0.134304	0.239429	0.246546	0.127157	0.138033	0.114532	0.134304	0.239429	
21000	71.353907	2	0.126291	0.245515	0.137717	0.124314	0.234670	0.131493	0.126291	0.245515	0.137717	0.124314	0.234670	0.131493	0.126291	0.245515	0.137717	0.124314	0.234670	0.131493	0.243804	0.131403	0.127107	0.114523	0.125241	0.257922	0.243804	0.131403	0.127107	0.114523	0.125241	0.257922	0.243804	0.131403	0.127107	0.114523	0.125241	0.257922	
22000	71.353907	2	0.128912	0.260050	0.130185	0.130553	0.234360	0.115940	0.128912	0.260050	0.130185	0.130553	0.234360	0.115940	0.128912	0.260050	0.130185	0.130553	0.234360	0.115940	0.255948	0.125516	0.132069	0.124189	0.125519	0.236760	0.255948	0.125516	0.132069	0.124189	0.125519	0.236760	0.255948	0.125516	0.132069	0.124189	0.125519	0.236760	
23000	71.353907	2	0.134932	0.244164	0.123039	0.133683	0.234154	0.130027	0.134932	0.244164	0.123039	0.133683	0.234154	0.130027	0.134932	0.244164	0.123039	0.133683	0.234154	0.130027	0.254330	0.127394	0.128462	0.122505	0.125317	0.241993	0.254330	0.127394	0.128462	0.122505	0.125317	0.241993	0.254330	0.127394	0.128462	0.122505	0.125317	0.241993	
24000	71.353907	2	0.139805	0.250963	0.130737	0.117482	0.237809	0.123204	0.139805	0.250963	0.130737	0.117482	0.237809	0.123204	0.139805	0.250963	0.130737	0.117482	0.237809	0.123204	0.251182	0.113563	0.148140	0.112973	0.131690	0.242452	0.251182	0.113563	0.148140	0.112973	0.131690	0.242452	0.251182	0.113563	0.148140	0.112973	0.131690	0.242452	
25000	71.353907	2	0.126489	0.250403	0.128111	0.132412	0.229969	0.132616	0.126489	0.250403	0.128111	0.132412	0.229969	0.132616	0.126489	0.250403	0.128111	0.132412	0.229969	0.132616	0.257619	0.126573	0.131473	0.126739	0.121689	0.235906	0.257619	0.126573	0.131473	0.126739	0.121689	0.235906	0.257619	0.126573	0.131473	0.126739	0.121689	0.235906	
