Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.127476	0.238822	0.138675	0.129498	0.235554	0.129976	0.127476	0.238822	0.138675	0.129498	0.235554	0.129976	0.127476	0.238822	0.138675	0.129498	0.235554	0.129976	0.228320	0.139303	0.151929	0.121874	0.123323	0.235250	0.228320	0.139303	0.151929	0.121874	0.123323	0.235250	0.228320	0.139303	0.151929	0.121874	0.123323	0.235250	
2000	1.695768	2	0.123166	0.245491	0.135592	0.147425	0.229641	0.118685	0.123166	0.245491	0.135592	0.147425	0.229641	0.118685	0.123166	0.245491	0.135592	0.147425	0.229641	0.118685	0.243150	0.154889	0.148439	0.120514	0.111722	0.221286	0.243150	0.154889	0.148439	0.120514	0.111722	0.221286	0.243150	0.154889	0.148439	0.120514	0.111722	0.221286	
3000	1.695768	2	0.117992	0.229757	0.134089	0.139550	0.247484	0.131129	0.117992	0.229757	0.134089	0.139550	0.247484	0.131129	0.117992	0.229757	0.134089	0.139550	0.247484	0.131129	0.248251	0.138026	0.131610	0.143565	0.116605	0.221943	0.248251	0.138026	0.131610	0.143565	0.116605	0.221943	0.248251	0.138026	0.131610	0.143565	0.116605	0.221943	
4000	1.695768	2	0.117429	0.239251	0.138739	0.140255	0.244901	0.119425	0.117429	0.239251	0.138739	0.140255	0.244901	0.119425	0.117429	0.239251	0.138739	0.140255	0.244901	0.119425	0.239845	0.146709	0.140677	0.127997	0.120096	0.224677	0.239845	0.146709	0.140677	0.127997	0.120096	0.224677	0.239845	0.146709	0.140677	0.127997	0.120096	0.224677	
5000	1.695768	2	0.128493	0.238482	0.131127	0.137577	0.244057	0.120264	0.128493	0.238482	0.131127	0.137577	0.244057	0.120264	0.128493	0.238482	0.131127	0.137577	0.244057	0.120264	0.264549	0.126964	0.139352	0.127399	0.122029	0.219707	0.264549	0.126964	0.139352	0.127399	0.122029	0.219707	0.264549	0.126964	0.139352	0.127399	0.122029	0.219707	
6000	1.695768	2	0.127562	0.232372	0.133082	0.137853	0.249286	0.119844	0.127562	0.232372	0.133082	0.137853	0.249286	0.119844	0.127562	0.232372	0.133082	0.137853	0.249286	0.119844	0.253353	0.134675	0.128523	0.139690	0.115595	0.228164	0.253353	0.134675	0.128523	0.139690	0.115595	0.228164	0.253353	0.134675	0.128523	0.139690	0.115595	0.228164	
7000	1.695768	2	0.122829	0.239166	0.131452	0.136291	0.254406	0.115856	0.122829	0.239166	0.131452	0.136291	0.254406	0.115856	0.122829	0.239166	0.131452	0.136291	0.254406	0.115856	0.244618	0.139131	0.143652	0.127608	0.118423	0.226569	0.244618	0.139131	0.143652	0.127608	0.118423	0.226569	0.244618	0.139131	0.143652	0.127608	0.118423	0.226569	
8000	1.695768	2	0.120819	0.232175	0.133193	0.139397	0.253215	0.121200	0.120819	0.232175	0.133193	0.139397	0.253215	0.121200	0.120819	0.232175	0.133193	0.139397	0.253215	0.121200	0.254538	0.135538	0.129211	0.129895	0.109150	0.241667	0.254538	0.135538	0.129211	0.129895	0.109150	0.241667	0.254538	0.135538	0.129211	0.129895	0.109150	0.241667	
9000	1.695768	2	0.121447	0.240150	0.128760	0.146861	0.241628	0.121153	0.121447	0.240150	0.128760	0.146861	0.241628	0.121153	0.121447	0.240150	0.128760	0.146861	0.241628	0.121153	0.256696	0.140880	0.131563	0.123114	0.113639	0.234108	0.256696	0.140880	0.131563	0.123114	0.113639	0.234108	0.256696	0.140880	0.131563	0.123114	0.113639	0.234108	
10000	1.695768	2	0.118184	0.239218	0.128561	0.145730	0.258227	0.110081	0.118184	0.239218	0.128561	0.145730	0.258227	0.110081	0.118184	0.239218	0.128561	0.145730	0.258227	0.110081	0.256250	0.134081	0.134200	0.122819	0.110066	0.242585	0.256250	0.134081	0.134200	0.122819	0.110066	0.242585	0.256250	0.134081	0.134200	0.122819	0.110066	0.242585	
