Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	3	0.197628	0.051564	0.651664	0.651664	0.051564	0.197628	
2000	1.695768	3	0.195523	0.051834	0.711458	0.711458	0.051834	0.195523	
3000	1.695768	3	0.215631	0.053993	0.711641	0.711641	0.053993	0.215631	
4000	1.695768	3	0.185066	0.050159	0.733855	0.733855	0.050159	0.185066	
5000	1.695768	3	0.201727	0.053354	0.702504	0.702504	0.053354	0.201727	
6000	1.695768	3	0.192631	0.052636	0.731428	0.731428	0.052636	0.192631	
7000	1.695768	3	0.209429	0.061682	0.723447	0.723447	0.061682	0.209429	
8000	1.695768	3	0.197971	0.059846	0.727261	0.727261	0.059846	0.197971	
9000	1.695768	3	0.199885	0.058579	0.816174	0.816174	0.058579	0.199885	
10000	1.695768	4	0.186168	0.060830	0.776485	0.776485	0.060830	0.186154	
11000	1.695768	3	0.180911	0.065185	0.749240	0.749240	0.065185	0.180911	
12000	1.695768	3	0.234081	0.063623	0.771569	0.771569	0.063623	0.234081	
13000	1.695768	4	0.190950	0.061423	0.716537	0.772026	0.061423	0.190950	
14000	1.695768	4	0.192700	0.064321	0.803101	0.809851	0.064321	0.192700	
15000	1.695768	4	0.224426	0.066468	0.826865	0.826865	0.066468	0.160194	
16000	1.695768	3	0.193812	0.064058	0.807518	0.807518	0.064058	0.193812	
17000	1.695768	3	0.193249	0.066048	0.791451	0.791451	0.066048	0.193249	
18000	1.695768	3	0.194111	0.062657	0.827543	0.827543	0.062657	0.194111	
19000	1.695768	4	0.205303	0.065978	0.768746	0.768746	0.065978	0.199932	
20000	1.695768	3	0.207349	0.064971	0.785468	0.785468	0.064971	0.207349	
21000	1.695768	3	0.192307	0.062484	0.753863	0.753863	0.062484	0.192307	
22000	1.695768	3	0.206074	0.064363	0.741322	0.741322	0.064363	0.206074	
23000	1.695768	3	0.214905	0.065151	0.811240	0.811240	0.065151	0.214905	
24000	1.695768	4	0.223015	0.059398	0.797524	0.797524	0.059398	0.185038	
25000	1.695768	3	0.194357	0.065365	0.815066	0.815066	0.065365	0.194357	
26000	1.695768	3	0.199819	0.061676	0.791842	0.791842	0.061676	0.199819	
27000	1.695768	3	0.191498	0.063042	0.792522	0.792522	0.063042	0.191498	
28000	1.695768	3	0.196668	0.065161	0.771233	0.771233	0.065161	0.196668	
29000	1.695768	4	0.206798	0.063654	0.777278	0.777278	0.063654	0.184577	
30000	1.695768	3	0.227921	0.063394	0.783195	0.783195	0.063394	0.227921	
31000	1.695768	4	0.199700	0.060760	0.788318	0.788318	0.060760	0.182106	
32000	1.695768	3	0.190748	0.064136	0.784542	0.784542	0.064136	0.190748	
33000	1.695768	3	0.217701	0.063620	0.771926	0.771926	0.063620	0.217701	
34000	1.695768	3	0.197738	0.051760	0.825958	0.825958	0.051760	0.197738	
35000	1.695768	3	0.199034	0.050924	0.733376	0.733376	0.050924	0.199034	
36000	1.695768	3	0.205483	0.065726	0.801112	0.801112	0.065726	0.205483	
37000	1.695768	3	0.227322	0.065213	0.783793	0.783793	0.065213	0.227322	
38000	1.695768	3	0.198086	0.063419	0.783133	0.783133	0.063419	0.198086	
39000	1.695768	3	0.191047	0.062571	0.790906	0.790906	0.062571	0.191047	
40000	1.695768	3	0.203271	0.065720	0.781821	0.781821	0.065720	0.203271	
41000	1.695768	4	0.224004	0.058992	0.809675	0.809675	0.066585	0.224004	
42000	1.695768	4	0.185335	0.065420	0.838904	0.757832	0.065420	0.185335	
43000	1.695768	4	0.229649	0.065307	0.756910	0.756910	0.065307	0.190839	
44000	1.695768	3	0.197114	0.063961	0.776646	0.776646	0.063961	0.197114	
45000	1.695768	3	0.207907	0.062650	0.797805	0.797805	0.062650	0.207907	
46000	1.695768	3	0.204002	0.069071	0.774170	0.774170	0.069071	0.204002	
47000	1.695768	3	0.192386	0.066247	0.738246	0.738246	0.066247	0.192386	
48000	1.695768	3	0.193590	0.056178	0.775432	0.775432	0.056178	0.193590	
49000	1.695768	3	0.197058	0.070501	0.813698	0.813698	0.070501	0.197058	
50000	1.695768	3	0.201762	0.065011	0.757196	0.757196	0.065011	0.201762	
51000	1.695768	3	0.201702	0.066031	0.770009	0.770009	0.066031	0.201702	
52000	1.695768	3	0.192352	0.066888	0.797677	0.797677	0.066888	0.192352	
53000	1.695768	4	0.202149	0.061109	0.755667	0.755667	0.061109	0.189338	
54000	1.695768	3	0.196471	0.061989	0.773359	0.773359	0.061989	0.196471	
55000	1.695768	3	0.199195	0.065032	0.803131	0.803131	0.065032	0.199195	
56000	1.695768	3	0.198981	0.065826	0.794605	0.794605	0.065826	0.198981	
57000	1.695768	4	0.209302	0.067323	0.753999	0.753999	0.067323	0.183268	
58000	1.695768	4	0.201281	0.065698	0.784640	0.752172	0.065698	0.201281	
59000	1.695768	3	0.190594	0.065249	0.800745	0.800745	0.065249	0.190594	
60000	1.695768	3	0.203796	0.065137	0.768611	0.768611	0.065137	0.203796	
61000	1.695768	3	0.198291	0.065595	0.761869	0.761869	0.065595	0.198291	
62000	1.695768	4	0.205241	0.064839	0.782457	0.801036	0.064839	0.205241	
63000	1.695768	3	0.199660	0.066240	0.817247	0.817247	0.066240	0.199660	
