Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	0.092720	2	8.049661	8.049661	21.608894	8.049661	21.608894	21.608894	
2000	0.092720	2	7.951941	7.951941	18.919115	7.951941	18.919115	18.919115	
3000	0.092720	2	8.169042	8.169042	19.040364	8.169042	19.040364	19.040364	
4000	0.092720	2	7.892696	7.892696	18.723041	7.892696	18.723041	18.723041	
5000	0.092720	3	7.611806	7.611806	18.394871	7.611806	11.836361	18.394871	
6000	0.092720	3	9.233315	7.887559	19.375237	7.887559	19.375237	19.375237	
7000	0.092720	3	9.188374	8.067370	20.497154	8.067370	20.497154	20.497154	
8000	0.092720	2	8.798137	8.798137	19.410264	8.798137	19.410264	19.410264	
9000	0.092720	4	10.290713	7.397967	19.033061	7.397967	11.930971	19.033061	
10000	0.092720	4	10.002928	7.467902	19.103336	7.467902	10.591710	19.103336	
11000	0.092720	3	10.562284	7.353774	18.707629	7.353774	10.562284	18.707629	
12000	0.092720	3	10.223579	7.563724	19.454181	7.563724	10.223579	19.454181	
13000	0.092720	4	8.953990	7.546609	19.363689	7.546609	10.858761	19.363689	
14000	0.092720	4	8.257870	8.257870	18.598282	6.838324	11.094709	18.598282	
15000	0.092720	4	9.679066	8.071839	19.113293	8.071839	11.965338	19.113293	
16000	0.092720	3	8.207601	8.207601	18.830144	8.207601	11.782783	18.830144	
17000	0.092720	3	8.226328	8.226328	18.348103	8.226328	11.608594	18.348103	
18000	0.092720	4	9.609789	9.609789	18.949106	8.069453	11.446506	18.949106	
19000	0.092720	4	8.826701	9.389310	19.691682	8.826701	11.019678	19.691682	
20000	0.092720	3	10.437310	8.348459	19.330587	8.348459	10.437310	19.330587	
21000	0.092720	5	10.226067	8.591054	19.448003	8.310468	10.801717	19.448003	
22000	0.092720	4	10.812534	9.498425	18.596579	7.387781	10.812534	18.596579	
23000	0.092720	3	8.372598	8.372598	19.161884	8.372598	9.708659	19.161884	
24000	0.092720	4	10.638647	8.780516	19.310754	7.785032	10.638647	19.310754	
25000	0.092720	3	10.302996	10.302996	19.468049	8.148788	10.302996	19.468049	
26000	0.092720	4	8.960072	8.142717	19.809988	8.142717	10.984143	19.809988	
27000	0.092720	3	8.156810	8.156810	20.191924	8.156810	11.488400	20.191924	
28000	0.092720	4	8.798540	8.798540	19.992869	7.803527	12.517291	19.992869	
29000	0.092720	3	9.083840	9.083840	19.013885	8.884004	19.013885	19.013885	
30000	0.092720	3	10.504368	10.504368	19.757274	8.819175	10.504368	19.757274	
31000	0.092720	3	9.766824	9.766824	18.668818	7.032851	18.668818	18.668818	
32000	0.092720	3	10.962976	10.962976	19.573465	8.120180	10.962976	19.573465	
33000	0.092720	3	10.663480	10.663480	20.153310	8.542262	10.663480	20.153310	
34000	0.092720	3	10.885378	10.885378	18.926438	6.876362	10.885378	18.926438	
35000	0.092720	3	11.044564	11.044564	19.483726	7.105105	11.044564	19.483726	
36000	0.092720	4	9.264739	9.264739	18.912462	7.817086	11.450270	18.912462	
37000	0.092720	3	9.960431	9.960431	19.299862	7.622687	9.960431	19.299862	
38000	0.092720	2	8.900307	8.900307	18.776613	8.900307	18.776613	18.776613	
39000	0.092720	4	8.930844	8.930844	18.462045	7.593363	10.637739	18.462045	
40000	0.092720	4	9.682019	7.989661	19.523499	7.989661	11.454049	19.523499	
41000	0.092720	3	11.302012	11.302012	19.030700	9.200973	11.302012	19.030700	
42000	0.092720	4	10.252237	10.252237	18.769801	7.391342	11.493555	18.769801	
43000	0.092720	3	8.394425	11.735628	19.170860	8.394425	11.735628	19.170860	
44000	0.092720	4	9.925988	9.925988	18.672782	8.607114	11.377273	18.672782	
45000	0.092720	4	11.031767	10.340313	19.714400	7.398111	11.031767	19.714400	
46000	0.092720	3	9.708639	9.708639	19.227868	8.456073	9.708639	19.227868	
47000	0.092720	3	10.145399	10.145399	18.389110	8.981944	10.145399	18.389110	
48000	0.092720	3	10.504701	10.504701	18.814439	8.166020	10.504701	18.814439	
49000	0.092720	4	8.807917	11.088706	18.301593	8.556515	11.088706	18.301593	
