Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.122912	0.243862	0.126465	0.112078	0.251001	0.143681	0.122912	0.243862	0.126465	0.112078	0.251001	0.143681	0.122912	0.243862	0.126465	0.112078	0.251001	0.143681	0.230416	0.141933	0.143322	0.116098	0.125426	0.242804	0.230416	0.141933	0.143322	0.116098	0.125426	0.242804	0.230416	0.141933	0.143322	0.116098	0.125426	0.242804	
2000	71.353907	2	0.129066	0.240064	0.118969	0.136903	0.252116	0.122882	0.129066	0.240064	0.118969	0.136903	0.252116	0.122882	0.129066	0.240064	0.118969	0.136903	0.252116	0.122882	0.232269	0.126029	0.137948	0.119736	0.129497	0.254521	0.232269	0.126029	0.137948	0.119736	0.129497	0.254521	0.232269	0.126029	0.137948	0.119736	0.129497	0.254521	
3000	71.353907	2	0.121590	0.244779	0.126311	0.123893	0.261522	0.121904	0.121590	0.244779	0.126311	0.123893	0.261522	0.121904	0.121590	0.244779	0.126311	0.123893	0.261522	0.121904	0.235199	0.126157	0.135607	0.121376	0.125612	0.256049	0.235199	0.126157	0.135607	0.121376	0.125612	0.256049	0.235199	0.126157	0.135607	0.121376	0.125612	0.256049	
4000	71.353907	3	0.124141	0.244679	0.118712	0.120588	0.260909	0.130971	0.124141	0.244679	0.118712	0.120588	0.260909	0.130971	0.124141	0.244679	0.118712	0.120588	0.260909	0.130971	0.248355	0.115050	0.130201	0.117234	0.128993	0.260168	0.145039	0.090326	0.083994	0.135180	0.113923	0.431538	0.248355	0.115050	0.130201	0.117234	0.128993	0.260168	
5000	71.353907	2	0.122719	0.240588	0.124392	0.117145	0.255742	0.139414	0.122719	0.240588	0.124392	0.117145	0.255742	0.139414	0.122719	0.240588	0.124392	0.117145	0.255742	0.139414	0.237770	0.140521	0.136289	0.122785	0.117637	0.244998	0.237770	0.140521	0.136289	0.122785	0.117637	0.244998	0.237770	0.140521	0.136289	0.122785	0.117637	0.244998	
6000	71.353907	2	0.127808	0.239100	0.121410	0.120221	0.252676	0.138785	0.127808	0.239100	0.121410	0.120221	0.252676	0.138785	0.127808	0.239100	0.121410	0.120221	0.252676	0.138785	0.235796	0.127992	0.122076	0.124516	0.139256	0.250364	0.235796	0.127992	0.122076	0.124516	0.139256	0.250364	0.235796	0.127992	0.122076	0.124516	0.139256	0.250364	
7000	71.353907	2	0.127613	0.239878	0.120949	0.121638	0.250084	0.139838	0.127613	0.239878	0.120949	0.121638	0.250084	0.139838	0.127613	0.239878	0.120949	0.121638	0.250084	0.139838	0.254617	0.129257	0.124612	0.128849	0.127481	0.235184	0.254617	0.129257	0.124612	0.128849	0.127481	0.235184	0.254617	0.129257	0.124612	0.128849	0.127481	0.235184	
8000	71.353907	2	0.117206	0.247045	0.118835	0.118994	0.265566	0.132354	0.117206	0.247045	0.118835	0.118994	0.265566	0.132354	0.117206	0.247045	0.118835	0.118994	0.265566	0.132354	0.252389	0.131804	0.115014	0.124988	0.128271	0.247533	0.252389	0.131804	0.115014	0.124988	0.128271	0.247533	0.252389	0.131804	0.115014	0.124988	0.128271	0.247533	
9000	71.353907	2	0.126498	0.240606	0.119579	0.104343	0.273819	0.135154	0.126498	0.240606	0.119579	0.104343	0.273819	0.135154	0.126498	0.240606	0.119579	0.104343	0.273819	0.135154	0.256314	0.117022	0.130179	0.120621	0.129557	0.246307	0.256314	0.117022	0.130179	0.120621	0.129557	0.246307	0.256314	0.117022	0.130179	0.120621	0.129557	0.246307	
10000	71.353907	2	0.123789	0.234587	0.113834	0.127131	0.274386	0.126273	0.123789	0.234587	0.113834	0.127131	0.274386	0.126273	0.123789	0.234587	0.113834	0.127131	0.274386	0.126273	0.251335	0.111896	0.129960	0.120122	0.134776	0.251911	0.251335	0.111896	0.129960	0.120122	0.134776	0.251911	0.251335	0.111896	0.129960	0.120122	0.134776	0.251911	
11000	71.353907	2	0.129518	0.239080	0.116729	0.126430	0.259330	0.128912	0.129518	0.239080	0.116729	0.126430	0.259330	0.128912	0.129518	0.239080	0.116729	0.126430	0.259330	0.128912	0.252454	0.126746	0.118871	0.125600	0.126206	0.250123	0.252454	0.126746	0.118871	0.125600	0.126206	0.250123	0.252454	0.126746	0.118871	0.125600	0.126206	0.250123	
12000	71.353907	2	0.119286	0.256942	0.123359	0.121556	0.250492	0.128365	0.119286	0.256942	0.123359	0.121556	0.250492	0.128365	0.119286	0.256942	0.123359	0.121556	0.250492	0.128365	0.256757	0.124701	0.119070	0.123574	0.125182	0.250716	0.256757	0.124701	0.119070	0.123574	0.125182	0.250716	0.256757	0.124701	0.119070	0.123574	0.125182	0.250716	
13000	71.353907	2	0.123587	0.242200	0.118399	0.129406	0.252413	0.133995	0.123587	0.242200	0.118399	0.129406	0.252413	0.133995	0.123587	0.242200	0.118399	0.129406	0.252413	0.133995	0.253787	0.108427	0.117494	0.126828	0.140195	0.253269	0.253787	0.108427	0.117494	0.126828	0.140195	0.253269	0.253787	0.108427	0.117494	0.126828	0.140195	0.253269	
14000	71.353907	2	0.127882	0.242470	0.117310	0.132972	0.263432	0.115934	0.127882	0.242470	0.117310	0.132972	0.263432	0.115934	0.127882	0.242470	0.117310	0.132972	0.263432	0.115934	0.258649	0.121806	0.121560	0.124906	0.129321	0.243758	0.258649	0.121806	0.121560	0.124906	0.129321	0.243758	0.258649	0.121806	0.121560	0.124906	0.129321	0.243758	
15000	71.353907	2	0.120191	0.253078	0.122944	0.120614	0.245152	0.138021	0.120191	0.253078	0.122944	0.120614	0.245152	0.138021	0.120191	0.253078	0.122944	0.120614	0.245152	0.138021	0.245825	0.133656	0.118817	0.125481	0.131114	0.245107	0.245825	0.133656	0.118817	0.125481	0.131114	0.245107	0.245825	0.133656	0.118817	0.125481	0.131114	0.245107	
16000	71.353907	2	0.126312	0.256624	0.115068	0.124739	0.240300	0.136957	0.126312	0.256624	0.115068	0.124739	0.240300	0.136957	0.126312	0.256624	0.115068	0.124739	0.240300	0.136957	0.254574	0.131404	0.118755	0.121660	0.131542	0.242065	0.254574	0.131404	0.118755	0.121660	0.131542	0.242065	0.254574	0.131404	0.118755	0.121660	0.131542	0.242065	
17000	71.353907	2	0.124260	0.237601	0.125303	0.133407	0.251670	0.127759	0.124260	0.237601	0.125303	0.133407	0.251670	0.127759	0.124260	0.237601	0.125303	0.133407	0.251670	0.127759	0.248559	0.132292	0.119208	0.124563	0.132575	0.242804	0.248559	0.132292	0.119208	0.124563	0.132575	0.242804	0.248559	0.132292	0.119208	0.124563	0.132575	0.242804	
18000	71.353907	2	0.129106	0.235686	0.118696	0.129271	0.256283	0.130958	0.129106	0.235686	0.118696	0.129271	0.256283	0.130958	0.129106	0.235686	0.118696	0.129271	0.256283	0.130958	0.232513	0.127236	0.133643	0.123156	0.139185	0.244267	0.232513	0.127236	0.133643	0.123156	0.139185	0.244267	0.232513	0.127236	0.133643	0.123156	0.139185	0.244267	
19000	71.353907	2	0.105294	0.246049	0.126929	0.133471	0.254812	0.133444	0.105294	0.246049	0.126929	0.133471	0.254812	0.133444	0.105294	0.246049	0.126929	0.133471	0.254812	0.133444	0.243985	0.125121	0.122509	0.125678	0.136404	0.246303	0.243985	0.125121	0.122509	0.125678	0.136404	0.246303	0.243985	0.125121	0.122509	0.125678	0.136404	0.246303	
20000	71.353907	2	0.119099	0.243355	0.119955	0.130340	0.250885	0.136366	0.119099	0.243355	0.119955	0.130340	0.250885	0.136366	0.119099	0.243355	0.119955	0.130340	0.250885	0.136366	0.245216	0.109307	0.132314	0.123218	0.144523	0.245421	0.245216	0.109307	0.132314	0.123218	0.144523	0.245421	0.245216	0.109307	0.132314	0.123218	0.144523	0.245421	
21000	71.353907	2	0.117884	0.246290	0.119804	0.132192	0.264124	0.119706	0.117884	0.246290	0.119804	0.132192	0.264124	0.119706	0.117884	0.246290	0.119804	0.132192	0.264124	0.119706	0.243777	0.109576	0.130161	0.122505	0.139847	0.254134	0.243777	0.109576	0.130161	0.122505	0.139847	0.254134	0.243777	0.109576	0.130161	0.122505	0.139847	0.254134	
22000	71.353907	2	0.132028	0.238561	0.121354	0.129006	0.257985	0.121065	0.132028	0.238561	0.121354	0.129006	0.257985	0.121065	0.132028	0.238561	0.121354	0.129006	0.257985	0.121065	0.243740	0.124363	0.122194	0.119707	0.136996	0.252999	0.243740	0.124363	0.122194	0.119707	0.136996	0.252999	0.243740	0.124363	0.122194	0.119707	0.136996	0.252999	
23000	71.353907	2	0.125655	0.236865	0.129738	0.122753	0.260523	0.124466	0.125655	0.236865	0.129738	0.122753	0.260523	0.124466	0.125655	0.236865	0.129738	0.122753	0.260523	0.124466	0.236454	0.116086	0.128155	0.120026	0.142332	0.256947	0.236454	0.116086	0.128155	0.120026	0.142332	0.256947	0.236454	0.116086	0.128155	0.120026	0.142332	0.256947	
24000	71.353907	2	0.122331	0.249008	0.122355	0.127539	0.258321	0.120446	0.122331	0.249008	0.122355	0.127539	0.258321	0.120446	0.122331	0.249008	0.122355	0.127539	0.258321	0.120446	0.254932	0.121453	0.126232	0.119453	0.134020	0.243910	0.254932	0.121453	0.126232	0.119453	0.134020	0.243910	0.254932	0.121453	0.126232	0.119453	0.134020	0.243910	
25000	71.353907	2	0.119487	0.228945	0.129830	0.138842	0.258485	0.124411	0.119487	0.228945	0.129830	0.138842	0.258485	0.124411	0.119487	0.228945	0.129830	0.138842	0.258485	0.124411	0.238514	0.104822	0.126546	0.128274	0.137037	0.264806	0.238514	0.104822	0.126546	0.128274	0.137037	0.264806	0.238514	0.104822	0.126546	0.128274	0.137037	0.264806	
26000	71.353907	2	0.132668	0.235915	0.122599	0.118226	0.261158	0.129432	0.132668	0.235915	0.122599	0.118226	0.261158	0.129432	0.132668	0.235915	0.122599	0.118226	0.261158	0.129432	0.242189	0.120284	0.125357	0.133934	0.122187	0.256049	0.242189	0.120284	0.125357	0.133934	0.122187	0.256049	0.242189	0.120284	0.125357	0.133934	0.122187	0.256049	
27000	71.353907	2	0.131905	0.238564	0.124860	0.117790	0.260259	0.126622	0.131905	0.238564	0.124860	0.117790	0.260259	0.126622	0.131905	0.238564	0.124860	0.117790	0.260259	0.126622	0.246996	0.115888	0.123571	0.124781	0.134433	0.254330	0.246996	0.115888	0.123571	0.124781	0.134433	0.254330	0.246996	0.115888	0.123571	0.124781	0.134433	0.254330	
28000	71.353907	2	0.121468	0.241003	0.127141	0.126465	0.258287	0.125635	0.121468	0.241003	0.127141	0.126465	0.258287	0.125635	0.121468	0.241003	0.127141	0.126465	0.258287	0.125635	0.232787	0.117076	0.121828	0.137331	0.129462	0.261517	0.232787	0.117076	0.121828	0.137331	0.129462	0.261517	0.232787	0.117076	0.121828	0.137331	0.129462	0.261517	
