Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	0.092720	3	7.873959	9.389550	21.858755	7.873959	7.873959	21.858755	
2000	0.092720	4	10.221673	11.163451	22.643823	7.734841	7.734841	22.643823	
3000	0.092720	3	10.821564	10.821564	23.155342	7.586818	7.586818	23.155342	
4000	0.092720	3	10.910212	10.910212	22.276455	7.767517	7.767517	22.276455	
5000	0.092720	4	10.556429	10.824762	21.274131	7.530832	7.530832	21.274131	
6000	0.092720	4	10.498686	11.142692	21.308581	7.424014	7.424014	21.308581	
7000	0.092720	3	10.647302	10.647302	19.993906	7.574136	7.574136	19.993906	
8000	0.092720	3	10.967539	10.967539	19.450988	7.609753	7.609753	19.450988	
9000	0.092720	4	9.621979	10.588624	19.728799	7.755127	7.755127	19.728799	
10000	0.092720	3	9.833390	9.833390	19.901477	7.398368	7.398368	19.901477	
11000	0.092720	3	10.982545	10.982545	20.686250	7.460372	7.460372	20.686250	
12000	0.092720	4	8.831206	10.156939	19.972406	6.926853	6.926853	19.972406	
13000	0.092720	4	9.730366	11.434651	20.339446	7.287016	7.287016	20.339446	
14000	0.092720	4	8.519093	10.941314	19.935954	7.375173	7.375173	19.935954	
15000	0.092720	4	9.405881	10.436131	19.433311	7.188272	7.188272	19.433311	
16000	0.092720	4	9.086787	11.188687	19.180452	7.087773	7.087773	19.180452	
17000	0.092720	3	9.830266	9.830266	18.903017	6.986530	6.986530	18.903017	
18000	0.092720	3	10.850296	10.850296	19.426075	6.920892	6.920892	19.426075	
19000	0.092720	4	9.232035	11.835826	19.265186	7.145639	7.145639	19.265186	
20000	0.092720	4	9.138690	10.906586	19.330664	7.256468	7.256468	19.330664	
21000	0.092720	4	9.428569	11.194033	19.463828	7.071803	7.071803	19.463828	
22000	0.092720	4	9.216634	12.020798	19.415890	7.422153	7.422153	19.415890	
23000	0.092720	4	9.306932	11.359769	18.621362	7.242309	7.242309	18.621362	
24000	0.092720	4	8.726949	10.806949	19.219362	7.223688	7.223688	19.219362	
25000	0.092720	4	8.797601	9.765338	17.576237	6.983553	6.983553	17.576237	
26000	0.092720	4	8.116757	10.641058	17.457813	7.056260	7.056260	17.457813	
27000	0.092720	4	8.774972	11.808248	17.277794	6.795385	6.795385	17.277794	
28000	0.092720	4	9.082964	9.442271	17.620686	6.344159	6.344159	17.620686	
29000	0.092720	4	8.481792	10.798267	17.178549	6.614424	6.614424	17.178549	
30000	0.092720	4	8.642333	11.746491	16.951556	6.699904	6.699904	16.951556	
31000	0.092720	4	8.571286	10.836863	17.902382	6.823560	6.823560	17.902382	
32000	0.092720	4	9.475494	10.104258	16.930262	6.771608	6.771608	16.930262	
33000	0.092720	3	6.774817	10.156410	16.064055	6.774817	6.774817	16.064055	
34000	0.092720	4	8.218651	10.734497	16.727963	6.722268	6.722268	16.727963	
35000	0.092720	3	7.026083	11.287778	17.030100	7.026083	7.026083	17.030100	
36000	0.092720	4	8.923588	11.286679	16.692022	6.971094	6.971094	16.692022	
37000	0.092720	4	8.750142	9.821188	17.892491	6.755067	6.755067	17.892491	
38000	0.092720	4	8.530674	11.077910	17.483086	6.513753	6.513753	17.483086	
39000	0.092720	3	7.313166	10.533013	16.756649	7.313166	7.313166	16.756649	
40000	0.092720	3	7.467174	10.964969	16.256435	7.467174	7.467174	16.256435	
41000	0.092720	3	6.931351	9.768579	16.756641	6.931351	6.931351	16.756641	
42000	0.092720	3	7.178798	10.296724	16.796573	7.178798	7.178798	16.796573	
43000	0.092720	3	7.119255	11.695473	16.033313	7.119255	7.119255	16.033313	
44000	0.092720	3	7.042547	11.463133	16.351611	7.042547	7.042547	16.351611	
45000	0.092720	3	7.205793	10.915001	16.774332	7.205793	7.205793	16.774332	
46000	0.092720	3	7.084356	10.389207	16.268398	7.084356	7.084356	16.268398	
47000	0.092720	3	6.434544	11.163932	16.247828	6.434544	6.434544	16.247828	
48000	0.092720	3	6.877863	12.192044	16.719615	6.877863	6.877863	16.719615	
49000	0.092720	3	7.062066	10.057282	16.459883	7.062066	7.062066	16.459883	
50000	0.092720	3	7.000015	9.312754	16.653382	7.000015	7.000015	16.653382	
51000	0.092720	3	7.548985	9.973538	16.566175	7.548985	7.548985	16.566175	
52000	0.092720	3	7.211452	9.813450	16.809004	7.211452	7.211452	16.809004	
53000	0.092720	3	7.132542	9.754099	16.209474	7.132542	7.132542	16.209474	
54000	0.092720	4	7.352021	10.604670	17.489903	6.341211	7.352021	17.489903	
55000	0.092720	3	7.224360	10.762656	15.903381	7.224360	7.224360	15.903381	
56000	0.092720	3	6.998103	11.144689	16.324155	6.998103	6.998103	16.324155	
57000	0.092720	4	8.521787	10.100787	16.238957	6.524294	6.524294	16.238957	
58000	0.092720	4	8.438811	11.158713	15.718069	6.658657	6.658657	15.718069	
59000	0.092720	3	6.818467	11.810238	16.287427	6.818467	6.818467	16.287427	
60000	0.092720	4	8.068793	10.316856	17.263857	7.067138	8.068793	17.263857	
61000	0.092720	3	7.188898	10.411851	16.431282	7.188898	7.188898	16.431282	
62000	0.092720	3	7.061745	10.780539	15.910367	7.061745	7.061745	15.910367	
63000	0.092720	3	7.196748	10.852705	15.938532	7.196748	7.196748	15.938532	
64000	0.092720	3	7.044807	11.015064	16.372263	7.044807	7.044807	16.372263	
65000	0.092720	3	7.162262	10.010791	16.126896	7.162262	7.162262	16.126896	
66000	0.092720	3	6.887971	10.988028	15.934874	6.887971	6.887971	15.934874	
67000	0.092720	3	6.796845	10.579990	16.011835	6.796845	6.796845	16.011835	
68000	0.092720	4	8.196191	10.409048	15.872469	6.598572	8.196191	15.872469	
69000	0.092720	4	8.181790	11.304316	16.099364	6.873712	6.873712	16.099364	
70000	0.092720	3	6.786861	10.658431	15.486529	6.786861	6.786861	15.486529	
71000	0.092720	4	8.223898	10.531540	15.416869	6.919646	6.919646	15.416869	
72000	0.092720	3	6.894071	10.082284	15.495588	6.894071	6.894071	15.495588	
