Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	0.092720	3	9.685681	9.685681	22.949335	8.206284	8.206284	22.949335	
2000	0.092720	3	9.679006	9.679006	23.297984	7.803971	7.803971	23.297984	
3000	0.092720	4	8.884533	10.129906	23.050864	7.418899	7.418899	23.050864	
4000	0.092720	3	9.174080	9.174080	21.391613	7.343189	7.343189	21.391613	
5000	0.092720	3	9.592272	9.592272	20.809067	7.878875	7.878875	20.809067	
6000	0.092720	3	9.422568	9.422568	21.269376	7.149891	7.149891	21.269376	
7000	0.092720	3	9.806631	9.806631	20.645499	7.366231	7.366231	20.645499	
8000	0.092720	3	9.564767	9.564767	19.001825	7.430361	7.430361	19.001825	
9000	0.092720	3	9.254621	9.254621	19.536928	6.480881	6.480881	19.536928	
10000	0.092720	3	8.720226	8.720226	19.056475	6.890285	6.890285	19.056475	
11000	0.092720	3	8.915398	8.915398	18.245029	6.929822	6.929822	18.245029	
12000	0.092720	4	8.452120	9.881023	18.918952	6.891834	6.891834	18.918952	
13000	0.092720	3	8.803371	8.803371	19.367293	6.839420	6.839420	19.367293	
14000	0.092720	4	8.557632	9.356493	19.631573	6.759316	6.759316	19.631573	
15000	0.092720	3	9.297599	9.297599	18.440472	6.607389	6.607389	18.440472	
16000	0.092720	3	8.848293	8.848293	18.386154	6.765282	6.765282	18.386154	
17000	0.092720	3	8.948623	8.948623	18.014082	6.449125	6.449125	18.014082	
18000	0.092720	3	8.681080	8.681080	17.022558	6.629565	6.629565	17.022558	
19000	0.092720	3	9.240388	9.240388	18.284966	6.304561	6.304561	18.284966	
20000	0.092720	3	8.945642	8.945642	18.581674	6.509392	6.509392	18.581674	
21000	0.092720	4	8.768459	9.465064	18.253782	6.495441	6.495441	18.253782	
22000	0.092720	3	8.783718	8.783718	18.330296	6.185569	6.185569	18.330296	
23000	0.092720	4	8.311103	9.521826	17.809744	6.231465	6.231465	17.809744	
24000	0.092720	3	9.403370	9.403370	17.446159	6.284224	6.284224	17.446159	
25000	0.092720	3	8.738425	8.738425	17.494660	6.186767	6.186767	17.494660	
26000	0.092720	3	8.711098	8.711098	17.693693	6.350053	6.350053	17.693693	
27000	0.092720	4	8.055675	9.240074	17.690727	6.098233	6.098233	17.690727	
28000	0.092720	3	8.594597	8.594597	18.099360	6.134311	6.134311	18.099360	
29000	0.092720	3	8.693284	8.693284	17.588182	6.517776	6.517776	17.588182	
30000	0.092720	3	8.566532	8.566532	17.594990	6.457519	6.457519	17.594990	
31000	0.092720	3	8.893854	8.893854	17.982228	6.090418	6.090418	17.982228	
32000	0.092720	3	8.891388	8.891388	18.553015	6.472817	6.472817	18.553015	
33000	0.092720	3	8.879539	8.879539	17.630338	6.114968	6.114968	17.630338	
34000	0.092720	4	8.482036	10.595587	18.316846	6.471220	6.471220	18.316846	
35000	0.092720	4	8.591471	10.241379	17.420006	6.659121	6.659121	17.420006	
36000	0.092720	4	8.757298	9.545108	17.228493	6.434773	6.434773	17.228493	
37000	0.092720	4	8.861442	11.415608	18.141060	7.022552	7.022552	18.141060	
38000	0.092720	4	8.891319	10.821449	17.876872	6.190266	6.190266	17.876872	
39000	0.092720	4	8.345523	10.380230	17.727645	6.532948	6.532948	17.727645	
40000	0.092720	3	8.797247	8.797247	17.951637	6.387848	6.387848	17.951637	
41000	0.092720	4	9.198146	10.340336	17.572715	6.160121	6.160121	17.572715	
42000	0.092720	4	8.458759	9.699132	16.860431	6.635159	6.635159	16.860431	
43000	0.092720	3	8.695136	8.695136	17.789783	6.062635	6.062635	17.789783	
44000	0.092720	3	8.841097	8.841097	17.275918	6.236343	6.236343	17.275918	
45000	0.092720	4	8.558883	9.503505	17.408624	6.495693	6.495693	17.408624	
46000	0.092720	3	9.075751	9.075751	16.463458	6.298745	6.298745	16.463458	
47000	0.092720	4	8.001568	9.335790	18.542453	6.347603	6.347603	18.542453	
48000	0.092720	4	8.399028	10.357272	18.416922	6.842133	6.842133	18.416922	
49000	0.092720	3	8.813787	8.813787	18.135685	6.271631	6.271631	18.135685	
50000	0.092720	3	8.930322	8.930322	17.169716	6.230310	6.230310	17.169716	
51000	0.092720	4	8.607822	10.274420	17.063023	6.693786	6.693786	17.063023	
52000	0.092720	4	8.927992	10.486409	17.399228	6.410787	6.410787	17.399228	
53000	0.092720	3	9.125136	9.125136	17.082235	5.980709	5.980709	17.082235	
54000	0.092720	4	8.973638	10.562122	17.729479	6.518050	6.518050	17.729479	
55000	0.092720	3	9.382305	9.382305	17.166501	6.183947	6.183947	17.166501	
56000	0.092720	3	9.091465	9.091465	18.205073	6.638684	6.638684	18.205073	
57000	0.092720	4	9.337465	10.213595	18.044224	6.394438	6.394438	18.044224	
58000	0.092720	4	8.220739	10.502183	17.522080	6.250834	6.250834	17.522080	
59000	0.092720	3	7.006095	10.412463	17.626341	7.006095	7.006095	17.626341	
60000	0.092720	3	8.451927	8.451927	16.806321	6.119197	6.119197	16.806321	
61000	0.092720	3	8.788399	8.788399	17.075661	6.070489	6.070489	17.075661	
62000	0.092720	4	7.987318	9.645158	16.947854	5.917209	5.917209	16.947854	
63000	0.092720	4	8.904548	9.284821	17.639649	6.470170	6.470170	17.639649	
64000	0.092720	4	8.274770	9.382784	17.404613	6.261805	6.261805	17.404613	
65000	0.092720	3	8.548506	8.548506	17.565628	5.926997	5.926997	17.565628	
66000	0.092720	4	8.636531	9.923522	16.761618	6.107653	6.107653	16.761618	
67000	0.092720	4	8.051959	10.091759	16.907253	6.388064	6.388064	16.907253	
68000	0.092720	3	8.790441	8.790441	17.237005	6.156420	6.156420	17.237005	
69000	0.092720	3	8.441316	8.441316	15.613514	6.029353	6.029353	15.613514	
70000	0.092720	3	8.628634	8.628634	16.423863	6.041298	6.041298	16.423863	
71000	0.092720	3	8.547128	8.547128	16.821644	6.321940	6.321940	16.821644	
72000	0.092720	4	8.544462	9.533663	17.380094	5.680947	5.680947	17.380094	
73000	0.092720	3	8.722610	8.722610	15.992569	6.132885	6.132885	15.992569	
74000	0.092720	3	8.382093	8.382093	17.168431	5.992386	5.992386	17.168431	
75000	0.092720	3	9.409721	9.409721	16.598921	5.885426	5.885426	16.598921	
76000	0.092720	3	8.479588	8.479588	16.366342	6.247738	6.247738	16.366342	
77000	0.092720	4	8.223024	8.901706	16.751359	6.269732	6.269732	16.751359	
78000	0.092720	4	8.354018	9.516212	17.335350	6.203345	6.203345	17.335350	
