Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.093560	0.423915	0.391274	0.091251	0.249855	0.268129	0.242179	0.239838	0.408637	0.099269	0.087464	0.404630	0.093560	0.423915	0.391274	0.091251	0.249855	0.268129	0.242179	0.239838	0.408637	0.099269	0.087464	0.404630	
2000	1.695768	3	0.094562	0.405929	0.405818	0.093691	0.239616	0.267332	0.264955	0.228096	0.409231	0.094706	0.093101	0.402962	0.094562	0.405929	0.405818	0.093691	0.239616	0.267332	0.264955	0.228096	0.409231	0.094706	0.093101	0.402962	
3000	1.695768	3	0.094562	0.405929	0.405818	0.093691	0.250817	0.245266	0.258056	0.245861	0.401615	0.096939	0.094372	0.407074	0.094562	0.405929	0.405818	0.093691	0.250817	0.245266	0.258056	0.245861	0.401615	0.096939	0.094372	0.407074	
4000	1.695768	3	0.097702	0.415146	0.390190	0.096962	0.255105	0.251459	0.244990	0.248446	0.408913	0.095842	0.093992	0.401253	0.097702	0.415146	0.390190	0.096962	0.255105	0.251459	0.244990	0.248446	0.408913	0.095842	0.093992	0.401253	
5000	1.695768	3	0.097702	0.415146	0.390190	0.096962	0.236881	0.270554	0.247268	0.245297	0.408913	0.095842	0.093992	0.401253	0.097702	0.415146	0.390190	0.096962	0.236881	0.270554	0.247268	0.245297	0.408913	0.095842	0.093992	0.401253	
6000	1.695768	3	0.099077	0.404060	0.397973	0.098890	0.239703	0.252417	0.258382	0.249498	0.408977	0.096014	0.098040	0.396969	0.099077	0.404060	0.397973	0.098890	0.239703	0.252417	0.258382	0.249498	0.408977	0.096014	0.098040	0.396969	
7000	1.695768	3	0.099077	0.404060	0.397973	0.098890	0.242588	0.262530	0.237570	0.257311	0.408977	0.096014	0.098040	0.396969	0.099077	0.404060	0.397973	0.098890	0.242588	0.262530	0.237570	0.257311	0.408977	0.096014	0.098040	0.396969	
8000	1.695768	3	0.099077	0.404060	0.397973	0.098890	0.255573	0.252990	0.244102	0.247336	0.408977	0.096014	0.098040	0.396969	0.099077	0.404060	0.397973	0.098890	0.255573	0.252990	0.244102	0.247336	0.408977	0.096014	0.098040	0.396969	
9000	1.695768	3	0.099077	0.404060	0.397973	0.098890	0.248521	0.260447	0.243897	0.247135	0.408977	0.096014	0.098040	0.396969	0.099077	0.404060	0.397973	0.098890	0.248521	0.260447	0.243897	0.247135	0.408977	0.096014	0.098040	0.396969	
10000	1.695768	3	0.099077	0.404060	0.397973	0.098890	0.245733	0.268871	0.239039	0.246357	0.408977	0.096014	0.098040	0.396969	0.099077	0.404060	0.397973	0.098890	0.245733	0.268871	0.239039	0.246357	0.408977	0.096014	0.098040	0.396969	
11000	1.695768	3	0.099077	0.404060	0.397973	0.098890	0.253115	0.254091	0.250360	0.242434	0.408977	0.096014	0.098040	0.396969	0.099077	0.404060	0.397973	0.098890	0.253115	0.254091	0.250360	0.242434	0.408977	0.096014	0.098040	0.396969	
