Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.129985	0.252309	0.137915	0.116208	0.244025	0.119559	0.129985	0.252309	0.137915	0.116208	0.244025	0.119559	0.129985	0.252309	0.137915	0.116208	0.244025	0.119559	0.226924	0.133491	0.133455	0.123884	0.130914	0.251332	0.226924	0.133491	0.133455	0.123884	0.130914	0.251332	0.226924	0.133491	0.133455	0.123884	0.130914	0.251332	
2000	0.092720	2	0.117626	0.249615	0.137148	0.127080	0.243611	0.124920	0.117626	0.249615	0.137148	0.127080	0.243611	0.124920	0.117626	0.249615	0.137148	0.127080	0.243611	0.124920	0.228860	0.124331	0.126516	0.139047	0.135658	0.245588	0.228860	0.124331	0.126516	0.139047	0.135658	0.245588	0.228860	0.124331	0.126516	0.139047	0.135658	0.245588	
3000	0.092720	2	0.119875	0.244044	0.132282	0.121390	0.255736	0.126672	0.119875	0.244044	0.132282	0.121390	0.255736	0.126672	0.119875	0.244044	0.132282	0.121390	0.255736	0.126672	0.231142	0.126179	0.133183	0.136828	0.127594	0.245074	0.231142	0.126179	0.133183	0.136828	0.127594	0.245074	0.231142	0.126179	0.133183	0.136828	0.127594	0.245074	
4000	0.092720	2	0.123749	0.246330	0.141997	0.127035	0.238878	0.122010	0.123749	0.246330	0.141997	0.127035	0.238878	0.122010	0.123749	0.246330	0.141997	0.127035	0.238878	0.122010	0.231932	0.137262	0.134654	0.127737	0.115044	0.253371	0.231932	0.137262	0.134654	0.127737	0.115044	0.253371	0.231932	0.137262	0.134654	0.127737	0.115044	0.253371	
5000	0.092720	2	0.126832	0.254758	0.132330	0.123755	0.244830	0.117495	0.126832	0.254758	0.132330	0.123755	0.244830	0.117495	0.126832	0.254758	0.132330	0.123755	0.244830	0.117495	0.218631	0.131742	0.131825	0.128206	0.138917	0.250678	0.218631	0.131742	0.131825	0.128206	0.138917	0.250678	0.218631	0.131742	0.131825	0.128206	0.138917	0.250678	
6000	0.092720	2	0.121801	0.253120	0.133290	0.129198	0.240023	0.122568	0.121801	0.253120	0.133290	0.129198	0.240023	0.122568	0.121801	0.253120	0.133290	0.129198	0.240023	0.122568	0.228253	0.121961	0.134773	0.135089	0.123441	0.256482	0.228253	0.121961	0.134773	0.135089	0.123441	0.256482	0.228253	0.121961	0.134773	0.135089	0.123441	0.256482	
7000	0.092720	2	0.126261	0.248549	0.134305	0.123246	0.246491	0.121149	0.126261	0.248549	0.134305	0.123246	0.246491	0.121149	0.126261	0.248549	0.134305	0.123246	0.246491	0.121149	0.223473	0.128311	0.147578	0.128521	0.124584	0.247533	0.223473	0.128311	0.147578	0.128521	0.124584	0.247533	0.223473	0.128311	0.147578	0.128521	0.124584	0.247533	
8000	0.092720	2	0.127253	0.255046	0.138803	0.117822	0.234287	0.126790	0.127253	0.255046	0.138803	0.117822	0.234287	0.126790	0.127253	0.255046	0.138803	0.117822	0.234287	0.126790	0.222156	0.124899	0.149294	0.129148	0.125591	0.248913	0.222156	0.124899	0.149294	0.129148	0.125591	0.248913	0.222156	0.124899	0.149294	0.129148	0.125591	0.248913	
9000	0.092720	2	0.126252	0.256765	0.130007	0.128437	0.235678	0.122861	0.126252	0.256765	0.130007	0.128437	0.235678	0.122861	0.126252	0.256765	0.130007	0.128437	0.235678	0.122861	0.223801	0.136428	0.140052	0.131149	0.112282	0.256288	0.223801	0.136428	0.140052	0.131149	0.112282	0.256288	0.223801	0.136428	0.140052	0.131149	0.112282	0.256288	
10000	0.092720	2	0.130078	0.247557	0.134752	0.123028	0.239528	0.125056	0.130078	0.247557	0.134752	0.123028	0.239528	0.125056	0.130078	0.247557	0.134752	0.123028	0.239528	0.125056	0.242180	0.129202	0.139966	0.128588	0.111827	0.248236	0.242180	0.129202	0.139966	0.128588	0.111827	0.248236	0.242180	0.129202	0.139966	0.128588	0.111827	0.248236	
